threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.05,0.6615314301785966,0.6052631578947368,0.6727605118829981,0.6372294372294373,0.6598553731460496,0.6261066961519189,368,240,179,280
0.06,0.6615314301785966,0.6112084063047285,0.6380255941499086,0.6243291592128801,0.6386178308745377,0.6252092369519476,349,222,198,298
0.07,0.6615314301785966,0.6215722120658135,0.6215722120658135,0.6215722120658135,0.6295640556883701,0.6295640556883701,340,207,207,313
0.08,0.6615314301785966,0.6316793893129771,0.6051188299817185,0.6181139122315593,0.6202998746960464,0.6335801543616757,331,193,216,327
0.09,0.6615314301785966,0.634,0.5795246800731262,0.6055396370582617,0.603730517189761,0.6309681771531979,317,183,230,337
0.1,0.6615314301785966,0.640495867768595,0.56672760511883,0.6013579049466538,0.5960774600791305,0.632961591404013,310,174,237,346
0.11,0.6615314301785966,0.6369426751592356,0.5484460694698354,0.5893909626719057,0.5833466095722087,0.6275949124169089,300,171,247,349
0.12,0.6615314301785966,0.6422222222222222,0.5283363802559415,0.5797392176529589,0.5703962414595778,0.6273391624427181,289,161,258,359
0.13,0.6615314301785966,0.6513761467889908,0.5191956124314442,0.5778229908443541,0.5652509895047476,0.6313412566835209,284,152,263,368
0.14,0.6615314301785966,0.6532066508313539,0.5027422303473492,0.5681818181818182,0.5541319466639394,0.6293641569059417,275,146,272,374
0.15,0.6615314301785966,0.6578313253012048,0.4990859232175503,0.5675675675675675,0.5521195179147648,0.631492218956592,273,142,274,378
0.16,0.6615314301785966,0.6592039800995025,0.4844606946983547,0.5584826132771338,0.5420814173680368,0.6294530600686108,265,137,282,383
0.17,0.6615314301785966,0.6599496221662469,0.4789762340036563,0.5550847457627118,0.538319826766361,0.6288065208476563,262,135,285,385
0.18,0.6615314301785966,0.655440414507772,0.4625228519195612,0.5423365487674169,0.5262686766257251,0.6227274579198304,253,133,294,387
0.19,0.6615314301785966,0.660427807486631,0.4515539305301645,0.5363735070575462,0.5189953034180654,0.6234322418962986,247,127,300,393
0.2,0.6615314301785966,0.6712328767123288,0.44789762340036565,0.5372807017543859,0.517439308262218,0.6291069349181995,245,120,302,400
0.21,0.6615314301785966,0.6752136752136753,0.43327239488117003,0.5278396436525612,0.5072943765720728,0.6282650167383254,237,114,310,406
0.22,0.6615314301785966,0.6773255813953488,0.4259597806215722,0.5230078563411896,0.5021885332488624,0.6278714336357506,233,111,314,409
0.23,0.6615314301785966,0.6784660766961652,0.42047531992687387,0.5191873589164786,0.49830015367409985,0.6272955320587456,230,109,317,411
0.24,0.6615314301785966,0.6818181818181818,0.4113345521023766,0.5131128848346637,0.49190742753730676,0.6271492423952093,225,105,322,415
0.25,0.6615314301785966,0.6820987654320988,0.4040219378427788,0.5074626865671642,0.486556060927258,0.625594474721918,221,103,326,417
0.26,0.6615314301785966,0.6867088607594937,0.396709323583181,0.5028968713789108,0.4815300092409831,0.6265297778291394,217,99,330,421
0.27,0.6615314301785966,0.6826923076923077,0.38939670932358317,0.4959254947613504,0.475782289125916,0.6224300883102784,213,99,334,421
0.28,0.6615314301785966,0.680921052631579,0.37842778793418647,0.4864864864864865,0.4674661259487586,0.6187127582974548,207,97,340,423
0.29,0.6615314301785966,0.6812080536912751,0.3711151736745887,0.4804733727810651,0.46200588470733317,0.6170523247156764,203,95,344,425
0.3,0.6615314301785966,0.6757679180887372,0.3619744058500914,0.4714285714285714,0.4547220603893365,0.6116188165086593,198,95,349,425
0.31,0.6615314301785966,0.6770833333333334,0.35648994515539306,0.46706586826347307,0.45067101909245777,0.610967713181428,195,93,352,427
0.32,0.6615314301785966,0.6738351254480287,0.3436928702010969,0.4552058111380145,0.44071446447767215,0.605785592101138,188,91,359,429
0.33,0.6615314301785966,0.6751824817518248,0.3382084095063985,0.45066991473812423,0.4366114652103559,0.6050985013330691,185,89,362,431
0.34,0.6615314301785966,0.6765799256505576,0.3327239488117002,0.44607843137254904,0.43249178985333414,0.6044197782727628,182,87,365,433
0.35,0.6615314301785966,0.6846153846153846,0.32541133455210236,0.44114002478314746,0.4273539607467147,0.6069559857783559,178,82,369,438
0.36,0.6615314301785966,0.6812749003984063,0.3126142595978062,0.42857142857142855,0.41718484440605097,0.601515164806351,171,80,376,440
0.37,0.6615314301785966,0.6869918699186992,0.30895795246800734,0.4262295081967213,0.41465411472873936,0.6036710734540853,169,77,378,443
0.38,0.6615314301785966,0.6820083682008368,0.2979890310786106,0.41475826972010177,0.4057282824910552,0.5977379510521682,163,76,384,444
0.39,0.6615314301785966,0.6781115879828327,0.28884826325411334,0.40512820512820513,0.39826887920123755,0.5929005415655972,158,75,389,445
0.4,0.6615314301785966,0.6796536796536796,0.2870201096892139,0.40359897172236503,0.39689603239703575,0.5932128173792687,157,74,390,446
0.41,0.6615314301785966,0.6785714285714286,0.27787934186471663,0.3942931258106355,0.3895338947112683,0.5898799380646244,152,72,395,448
