threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.05,0.6273238644353818,0.555956678700361,0.8446069469835467,0.6705370101596516,0.7489293494267452,0.6046042152851523,462,369,85,151
0.06,0.6273238644353818,0.5580246913580247,0.8263254113345521,0.6661753868828297,0.7384800946192013,0.6043297346309376,452,358,95,162
0.07,0.6273238644353818,0.5564005069708492,0.8025594149908593,0.657185628742515,0.7239001690052604,0.6008207149952555,439,350,108,170
0.08,0.6273238644353818,0.5585585585585585,0.793418647166362,0.6555891238670695,0.7188508336303782,0.6014207893264765,434,343,113,177
0.09,0.6273238644353818,0.5604681404421327,0.7879341864716636,0.6550151975683891,0.7159364253934248,0.6022034023786594,431,338,116,182
0.1,0.6273238644353818,0.5606860158311345,0.7769652650822669,0.6513409961685823,0.7093497042787845,0.6012100796532183,425,333,122,187
0.11,0.6273238644353818,0.5614973262032086,0.7678244972577697,0.6486486486486487,0.7039716161105558,0.6008080305832753,420,328,127,192
0.12,0.6273238644353818,0.561141304347826,0.7550274223034735,0.6438035853468433,0.6961195596428661,0.5991765006650424,413,323,134,197
0.13,0.6273238644353818,0.5613793103448276,0.7440585009140768,0.639937106918239,0.6894751554195865,0.5981355601349618,407,318,140,202
0.14,0.6273238644353818,0.5602240896358543,0.7312614259597806,0.63441712926249,0.6814206246457137,0.5959019564837506,400,314,147,206
0.15,0.6273238644353818,0.5609065155807366,0.7239488117001828,0.6320830007980845,0.6770640789765932,0.59554293091687,396,310,151,210
0.16,0.6273238644353818,0.5644699140401146,0.720292504570384,0.6329317269076306,0.6754905432445575,0.5975792479794229,394,304,153,216
0.17,0.6273238644353818,0.5670553935860059,0.7111517367458866,0.6309813463098135,0.6703350451529637,0.5982868735730233,389,297,158,223
0.18,0.6273238644353818,0.5659259259259259,0.6983546617915904,0.6252045826513911,0.6622034785782889,0.5959891106454567,382,293,165,227
0.19,0.6273238644353818,0.5697151424287856,0.6946983546617916,0.6260296540362438,0.6606228464288453,0.5981312403123423,380,287,167,233
