threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.05,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.06,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.07,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.08,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.09,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.1,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.11,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.12,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.13,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.14,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.15,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.16,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.17,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.18,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.19,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.2,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.21,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.22,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.23,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.24,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.25,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.26,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.27,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.28,0.6519687807621994,0.5126522961574508,1.0,0.677819083023544,0.833739481059503,0.5900656291382285,547,520,0,0
0.29,0.6519687807621994,0.5121951219512195,0.9981718464351006,0.6769993800371977,0.8325794933811494,0.5895911311392089,546,520,1,0
0.3,0.6519687807621994,0.5126760563380282,0.9981718464351006,0.6774193548387096,0.8327054858216031,0.5899575907730669,546,519,1,1
0.31,0.6519687807621994,0.5126760563380282,0.9981718464351006,0.6774193548387096,0.8327054858216031,0.5899575907730669,546,519,1,1
0.32,0.6519687807621994,0.5136406396989652,0.9981718464351006,0.6782608695652174,0.8329579402395554,0.5906923368714877,546,517,1,3
0.33,0.6519687807621994,0.5141242937853108,0.9981718464351006,0.6786824114356743,0.8330844028006924,0.5910606264757976,546,516,1,4
0.34,0.6519687807621994,0.5141509433962265,0.9963436928702011,0.6782825140012445,0.8320503567879137,0.5909539820509264,545,515,2,5
0.35,0.6519687807621994,0.5141776937618148,0.9945155393053017,0.6778816199376947,0.8310160117863991,0.5908470890146557,544,514,3,6
0.36,0.6519687807621994,0.5171102661596958,0.9945155393053017,0.6804252657911195,0.8317791055424265,0.5930764689696236,544,508,3,12
0.37,0.6519687807621994,0.5181297709923665,0.9926873857404022,0.6808777429467084,0.8310007719066534,0.5937219645326356,543,505,4,15
0.38,0.6519687807621994,0.5211538461538462,0.9908592321755028,0.6830497794580971,0.8307383060776203,0.5958856130667921,542,498,5,22
0.39,0.6519687807621994,0.5204280155642024,0.9780621572212066,0.6793650793650794,0.823234358572567,0.5944172877440649,535,493,12,27
0.4,0.6519687807621994,0.5236220472440944,0.9725776965265083,0.6807421625079975,0.8209052531680933,0.5964274285268863,532,484,15,36
0.41,0.6519687807621994,0.527,0.9634369287020109,0.6813186813186813,0.8165078248990497,0.5982893605480443,527,473,20,47
0.42,0.6519687807621994,0.5321100917431193,0.9542961608775137,0.6832460732984293,0.8125156585807255,0.6014226240135283,522,459,25,61
0.43,0.6519687807621994,0.5378947368421053,0.9341864716636198,0.6826987307949232,0.8022966112227267,0.6041507438119694,511,439,36,81
0.44,0.6519687807621994,0.5454545454545454,0.9213893967093236,0.6852481305234535,0.7966628936641377,0.6086954680367486,504,420,43,100
0.45,0.6519687807621994,0.5535714285714286,0.906764168190128,0.6874566874566874,0.7900128464845101,0.6134164766751604,496,400,51,120
0.46,0.6519687807621994,0.5616279069767441,0.8829981718464351,0.6865671641791045,0.7778629913293887,0.6171778588945432,483,377,64,143
0.47,0.6519687807621994,0.5693606755126659,0.8628884826325411,0.686046511627907,0.7676519509570825,0.6208880473971449,472,357,75,163
0.48,0.6519687807621994,0.5818414322250639,0.8318098720292505,0.6847253574115877,0.7517162993905414,0.6267320794884481,455,327,92,193
0.49,0.6519687807621994,0.5869565217391305,0.7897623400365631,0.6734216679657054,0.7273014265604331,0.6258985174117168,432,304,115,216
0.5,0.6519687807621994,0.5920679886685553,0.7641681901279708,0.6671987230646449,0.7126374681358187,0.626587367406111,418,288,129,232
0.51,0.6519687807621994,0.6021341463414634,0.7221206581352834,0.656691604322527,0.6884615665168397,0.6284683106199297,395,261,152,259
0.52,0.6519687807621994,0.6101141924959217,0.6837294332723949,0.6448275862068965,0.6657067486507062,0.6288991282624696,374,239,173,281
0.53,0.6519687807621994,0.6143106457242583,0.643510054844607,0.6285714285714286,0.6407202121461719,0.6261205075859976,352,221,195,299
0.54,0.6519687807621994,0.6223506743737958,0.5904936014625228,0.6060037523452158,0.607441682587266,0.6233702190429025,323,196,224,324
0.55,0.6519687807621994,0.6399132321041214,0.5393053016453382,0.5853174603174603,0.5756416450703471,0.6259456102997387,295,166,252,354
0.56,0.6519687807621994,0.6477832512315271,0.48080438756855576,0.5519412381951732,0.5363783213952698,0.6198677532267554,263,143,284,377
0.57,0.6519687807621994,0.6485714285714286,0.4149908592321755,0.5061315496098104,0.48972865065147075,0.6065189353210972,227,123,320,397
0.58,0.6519687807621994,0.6984126984126984,0.3217550274223035,0.4405506883604506,0.42343647637172677,0.6117653118669243,176,76,371,444
0.59,0.6519687807621994,0.7236180904522613,0.263254113345521,0.38605898123324395,0.37783850719517353,0.6080204957485438,144,55,403,465
