threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.05,0.6686155252425819,0.5537098560354374,0.9140767824497258,0.6896551724137931,0.7976580479975172,0.617474584790373,500,403,47,117
0.06,0.6686155252425819,0.5580608793686584,0.9049360146252285,0.6903765690376569,0.7933040830724277,0.6198665154441426,495,392,52,128
0.07,0.6686155252425819,0.5630733944954128,0.8976234003656307,0.6920366455250176,0.790145798888837,0.6228707959537281,491,381,56,139
0.08,0.6686155252425819,0.5669014084507042,0.8829981718464351,0.6904932094353109,0.7823701538023272,0.6243217721044617,483,369,64,151
0.09,0.6686155252425819,0.5686977299880526,0.870201096892139,0.6878612716763006,0.7751820349974761,0.6244303515454328,476,361,71,159
0.1,0.6686155252425819,0.5671100362756953,0.8574040219378428,0.6826783114992722,0.7672286094672194,0.6220816166361457,469,358,78,162
0.11,0.6686155252425819,0.5726600985221675,0.850091407678245,0.6843267108167771,0.764066822132672,0.6253511675546333,465,347,82,173
0.12,0.6686155252425819,0.5791457286432161,0.8427787934186471,0.6865227103499628,0.7610693148628288,0.6292527824751133,461,335,86,185
0.13,0.6686155252425819,0.5818414322250639,0.8318098720292505,0.6847253574115877,0.7550456482866179,0.6300614283845246,455,327,92,193
0.14,0.6686155252425819,0.5836575875486382,0.8226691042047533,0.6828528072837633,0.7499134993360219,0.6304077410079645,450,321,97,199
0.15,0.6686155252425819,0.5928381962864722,0.8171846435100548,0.6871637202152191,0.7484645428681095,0.6362913192563182,447,307,100,213
0.16,0.6686155252425819,0.5916442048517521,0.8025594149908593,0.6811481768813034,0.739347265608337,0.6338896605387834,439,303,108,217
0.17,0.6686155252425819,0.5948158253751705,0.7970749542961609,0.68125,0.7366355821965969,0.6355060177361016,436,297,111,223
0.18,0.6686155252425819,0.5925414364640884,0.7842778793418648,0.6750590086546027,0.7283797473158296,0.6325115258769414,429,295,118,225
0.19,0.6686155252425819,0.5935754189944135,0.7769652650822669,0.6730007917656373,0.724105975119341,0.6324110520754143,425,291,122,229
0.2,0.6686155252425819,0.5954738330975955,0.7696526508226691,0.671451355661882,0.7199848371584154,0.6328954282958787,421,286,126,234
0.21,0.6686155252425819,0.5985507246376811,0.7550274223034735,0.6677445432497979,0.7115601791751925,0.6333218303422963,413,277,134,243
0.22,0.6686155252425819,0.6038011695906432,0.7550274223034735,0.6709991876523151,0.7125365724959477,0.6369234461395326,413,271,134,249
0.23,0.6686155252425819,0.6101190476190477,0.7495429616087751,0.6726825266611977,0.7102993438512633,0.6405873868563995,410,262,137,258
0.24,0.6686155252425819,0.6135338345864662,0.7458866544789763,0.6732673267326733,0.7086466303078065,0.6424702203615514,408,257,139,263
0.25,0.6686155252425819,0.6155015197568389,0.7404021937842779,0.6721991701244814,0.7055839529779997,0.6431336159642802,405,253,142,267
0.26,0.6686155252425819,0.6184615384615385,0.7349177330895795,0.6716791979949874,0.7026857309918023,0.6444576336777819,402,248,145,272
0.27,0.6686155252425819,0.6177847113884556,0.7239488117001828,0.6666666666666666,0.6956975108986078,0.6426154607427441,396,245,151,275
0.28,0.6686155252425819,0.6190476190476191,0.7129798903107861,0.6627017841971113,0.6890235854630429,0.6420574498314593,390,240,157,280
0.29,0.6686155252425819,0.6181229773462783,0.6983546617915904,0.655793991416309,0.6796386333692043,0.6395227911465482,382,236,165,284
0.3,0.6686155252425819,0.6176470588235294,0.6910420475319927,0.6522864538395168,0.6749300649663678,0.6382325706121361,378,234,169,286
0.31,0.6686155252425819,0.6169154228855721,0.680073126142596,0.6469565217391304,0.6678466246415535,0.6362677730130415,372,231,175,289
0.32,0.6686155252425819,0.6157718120805369,0.6709323583180987,0.642169728783902,0.6618402028427364,0.6342599297239554,367,229,180,291
0.33,0.6686155252425819,0.6156462585034014,0.6617915904936015,0.6378854625550661,0.655984539061837,0.6329118730667369,362,226,185,294
0.34,0.6686155252425819,0.6206896551724138,0.6581352833638026,0.6388642413487134,0.6544500191350316,0.6357272050393373,360,220,187,300
0.35,0.6686155252425819,0.6252189141856392,0.6526508226691042,0.6386404293381037,0.6516406451844996,0.6379246909427672,357,214,190,306
0.36,0.6686155252425819,0.6274509803921569,0.643510054844607,0.6353790613718412,0.6460918508823722,0.6380623136561472,352,209,195,311
0.37,0.6686155252425819,0.635036496350365,0.6361974405850092,0.6356164383561644,0.6425067568478703,0.6419262847305481,348,200,199,320
0.38,0.6686155252425819,0.6346863468634686,0.6288848263254113,0.6317722681359045,0.6376971986519934,0.640597958921022,344,198,203,322
0.39,0.6686155252425819,0.6341463414634146,0.6179159049360147,0.6259259259259259,0.6304588352943015,0.6385740535580015,338,195,209,325
0.4,0.6686155252425819,0.638095238095238,0.6124314442413162,0.625,0.6274388271691745,0.6402707240961354,335,190,212,330
0.41,0.6686155252425819,0.6379310344827587,0.6087751371115173,0.6230121608980356,0.6250143218736857,0.6395922705593063,333,189,214,331
0.42,0.6686155252425819,0.6395348837209303,0.603290676416819,0.6208842897460018,0.6216337301807264,0.639755833832782,330,186,217,334
0.43,0.6686155252425819,0.6437007874015748,0.5978062157221207,0.6199052132701421,0.6185977768906193,0.6415450627303464,327,181,220,339
0.44,0.6686155252425819,0.644,0.5886654478976234,0.6150907354345749,0.6125830496277006,0.6402503256788888,322,178,225,342
0.45,0.6686155252425819,0.6477732793522267,0.5850091407678245,0.6147934678194045,0.61066571577825,0.6420477850704511,320,174,227,346
0.46,0.6686155252425819,0.6462167689161554,0.5776965265082267,0.61003861003861,0.6055829513142127,0.6398430725181771,316,173,231,347
0.47,0.6686155252425819,0.6469344608879493,0.5594149908592322,0.6,0.5934306004781325,0.637190335492491,306,167,241,353
0.48,0.6686155252425819,0.6473118279569893,0.5502742230347349,0.5948616600790514,0.5873187145895993,0.6358375170507264,301,164,246,356
0.49,0.6686155252425819,0.6467991169977925,0.5356489945155393,0.586,0.577347602306286,0.6329226635474126,293,160,254,360
0.5,0.6686155252425819,0.6501128668171557,0.526508226691042,0.5818181818181818,0.5715226729394919,0.6333249930025487,288,155,259,365
0.51,0.6686155252425819,0.6551724137931034,0.5210237659963437,0.5804480651731161,0.5683694075986231,0.635443731497003,285,150,262,370
0.52,0.6686155252425819,0.6596736596736597,0.5173674588665448,0.5799180327868853,0.5663822443178543,0.6375353447214118,283,146,264,374
0.53,0.6686155252425819,0.6587112171837709,0.5045703839122486,0.5714285714285714,0.557436868433212,0.6345072850689732,276,143,271,377
0.54,0.6686155252425819,0.6585956416464891,0.49725776965265084,0.5666666666666667,0.5523519898748418,0.633020925871761,272,141,275,379
0.55,0.6686155252425819,0.6544117647058824,0.48811700182815354,0.5591623036649215,0.5455302970620696,0.628677678500934,267,141,280,379
0.56,0.6686155252425819,0.6567164179104478,0.4826325411334552,0.5563751317175974,0.5419519151305232,0.6289938535190195,264,138,283,382
0.57,0.6686155252425819,0.6556962025316456,0.473491773308958,0.5498938428874734,0.5354371445692374,0.6265393591805812,259,136,288,384
0.58,0.6686155252425819,0.6553524804177546,0.45886654478976235,0.5397849462365591,0.5250918613143652,0.6233348291283615,251,132,296,388
0.59,0.6686155252425819,0.6567567567567567,0.44424131627056673,0.529989094874591,0.5148404916461771,0.6210982118892721,243,127,304,393
0.6,0.6686155252425819,0.6703910614525139,0.43875685557586835,0.5303867403314917,0.512217554935898,0.6280346578742209,240,118,307,402
0.61,0.6686155252425819,0.6752873563218391,0.4296160877513711,0.5251396648044693,0.5060730483655427,0.6289086826507767,235,113,312,407
0.62,0.6686155252425819,0.6987179487179487,0.39853747714808047,0.5075669383003493,0.4852619251126614,0.6353521608975955,218,94,329,426
0.63,0.6686155252425819,0.7,0.396709323583181,0.5064177362893816,0.48400308772692135,0.6356484259353308,217,93,330,427
0.64,0.6686155252425819,0.6989966555183946,0.3820840950639854,0.4940898345153664,0.47299210293511895,0.6314483831623237,209,90,338,430
0.65,0.6686155252425819,0.7,0.3711151736745887,0.4850657108721625,0.46480040514745946,0.6292428183101652,203,87,344,433
0.66,0.6686155252425819,0.696113074204947,0.360146252285192,0.4746987951807229,0.4562058697453293,0.6241892807052067,197,86,350,434
0.67,0.6686155252425819,0.6920289855072463,0.3491773308957952,0.4641555285540705,0.4475584290626351,0.6189842563683607,191,85,356,435
0.68,0.6686155252425819,0.6948529411764706,0.34552102376599636,0.46153846153846156,0.444945155393053,0.6196111140982902,189,83,358,437
0.69,0.6686155252425819,0.6992481203007519,0.340036563071298,0.4575645756457565,0.44101075927789235,0.6206165378926193,186,80,361,440
0.7,0.6686155252425819,0.7027027027027027,0.3327239488117002,0.45161290322580644,0.4355689504221084,0.6205583273676096,182,77,365,443
0.71,0.6686155252425819,0.7114624505928854,0.3290676416819013,0.45,0.43325692588946707,0.6244543303449591,180,73,367,447
0.72,0.6686155252425819,0.7165991902834008,0.3235831809872029,0.44584382871536526,0.42926784415672736,0.6257758488048264,177,70,370,450
0.73,0.6686155252425819,0.711864406779661,0.3071297989031079,0.42911877394636017,0.41602363668397835,0.618390940622255,168,68,379,452
0.74,0.6686155252425819,0.7161572052401747,0.29981718464351004,0.422680412371134,0.4104358210816116,0.618605831379944,164,65,383,455
0.75,0.6686155252425819,0.7252252252252253,0.2943327239488117,0.4187256176853056,0.40650715232851387,0.6219534029667206,161,61,386,459
0.76,0.6686155252425819,0.7314814814814815,0.28884826325411334,0.41415465268676277,0.40239363248160187,0.623710241595286,158,58,389,462
0.77,0.6686155252425819,0.7403846153846154,0.28153564899451555,0.40794701986754967,0.3968750355060391,0.626299518701089,154,54,393,466
0.78,0.6686155252425819,0.7397959183673469,0.26508226691042047,0.39030955585464333,0.3833571052601196,0.6207139309885829,145,51,402,469
0.79,0.6686155252425819,0.7486910994764397,0.26142595978062155,0.3875338753387534,0.38069624754045317,0.6243288173883623,143,48,404,472
0.8,0.6686155252425819,0.7445652173913043,0.25045703839122485,0.3748290013679891,0.37140032465452555,0.6184544141545653,137,47,410,473
0.81,0.6686155252425819,0.7428571428571429,0.2376599634369287,0.3601108033240997,0.3605863277642106,0.6131849174743177,130,45,417,475
0.82,0.6686155252425819,0.7411764705882353,0.2303473491773309,0.3514644351464435,0.3543361101811149,0.6097506708865671,126,44,421,476
0.83,0.6686155252425819,0.7272727272727273,0.20475319926873858,0.3195435092724679,0.331962757464626,0.5932225214666204,112,42,435,478
0.84,0.6686155252425819,0.7297297297297297,0.19744058500914077,0.3107913669064748,0.3256808076250292,0.5918253799853237,108,40,439,480
0.85,0.6686155252425819,0.7291666666666666,0.19195612431444242,0.30390738060781475,0.320873381388082,0.5894786525641941,105,39,442,481
0.86,0.6686155252425819,0.7214285714285714,0.1846435100548446,0.2940320232896652,0.3142544670628382,0.5826469977497016,101,39,446,481
0.87,0.6686155252425819,0.7230769230769231,0.17184643510054845,0.2776957163958641,0.3029550375175498,0.5785702815057372,94,36,453,484
0.88,0.6686155252425819,0.7154471544715447,0.16087751371115175,0.2626865671641791,0.292967832053346,0.5702526524335425,88,35,459,485
0.89,0.6686155252425819,0.7387387387387387,0.14990859232175502,0.24924012158054712,0.283449437683558,0.5778645108920499,82,29,465,491
0.9,0.6686155252425819,0.7524752475247525,0.13893967093235832,0.2345679012345679,0.2735633108850659,0.580331099181263,76,25,471,495
0.91,0.6686155252425819,0.7368421052631579,0.12797074954296161,0.21806853582554517,0.26312904056766073,0.5675647184277589,70,25,477,495
