frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.494455,0.455765,-0.424674,0.999874,0.000000,0.000000,0.000000,0.509571,0.407489,-0.402073,0.999688,0.000000,0.000000,0.000000,0.521646,0.404769,-0.401998,0.999629,0.000000,0.000000,0.000000,0.532859,0.403570,-0.401884,0.999685,0.000000,0.000000,0.000000,0.479779,0.418177,-0.392157,0.999694,0.000000,0.000000,0.000000,0.471646,0.422111,-0.392000,0.999607,0.000000,0.000000,0.000000,0.464260,0.426240,-0.392281,0.999674,0.000000,0.000000,0.000000,0.525289,0.498549,-0.362060,0.999880,0.000000,0.000000,0.000000,0.486681,0.506764,-0.346705,0.999837,0.000000,0.000000,0.000000,0.660506,0.661551,-0.122088,0.999676,0.000000,0.000000,0.000000,0.424522,0.682365,-0.108977,0.999483,0.000000,0.000000,0.000000,0.776819,0.909673,-0.205839,0.923622,0.000000,0.000000,0.000000,0.315940,0.930118,-0.433314,0.996000,0.000000,0.000000,0.000000,0.767454,0.950756,-0.392565,0.830235,0.000000,0.000000,0.000000,0.427069,0.613710,-0.810639,0.992871,0.000000,0.000000,0.000000,0.775110,1.009791,-0.428130,0.619531,0.000000,0.000000,0.000000,0.448062,0.533951,-0.881897,0.962816,0.000000,0.000000,0.000000,0.758511,0.975787,-0.416381,0.663038,0.000000,0.000000,0.000000,0.460181,0.502376,-0.813451,0.958768,0.000000,0.000000,0.000000,0.748889,0.972505,-0.394076,0.703729,0.000000,0.000000,0.000000,0.457829,0.525234,-0.794248,0.957157,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.494919,0.458615,-0.336204,0.999883,0.013914,0.085514,2.654095,0.511367,0.408879,-0.316112,0.999710,0.053886,0.041695,2.578824,0.522864,0.406004,-0.316019,0.999655,0.036544,0.037056,2.579379,0.533582,0.404570,-0.315919,0.999707,0.021694,0.030010,2.578953,0.482206,0.419803,-0.300102,0.999715,0.072811,0.048777,2.761646,0.474266,0.423429,-0.299769,0.999633,0.078585,0.039533,2.766952,0.466766,0.427047,-0.299992,0.999697,0.075171,0.024207,2.768641,0.525049,0.499507,-0.281764,0.999883,-0.007215,0.028757,2.408899,0.486700,0.507837,-0.258399,0.999843,0.000570,0.032178,2.649195,0.660579,0.662839,-0.074566,0.999635,0.002183,0.038627,1.425643,0.425540,0.681497,-0.003781,0.999458,0.030553,-0.026059,3.155886,0.768999,0.918418,-0.158618,0.902926,-0.234609,0.262333,1.416640,0.315642,0.933141,-0.307362,0.994663,-0.008919,0.090694,3.778567,0.785063,0.953001,-0.294012,0.819697,0.528293,0.067359,2.956596,0.427014,0.614124,-0.672065,0.991444,-0.001652,0.012417,4.157213,0.798093,0.965798,-0.323892,0.614368,0.689517,-1.319818,3.127141,0.448287,0.530804,-0.737737,0.959473,0.006726,-0.094403,4.324803,0.783828,0.941079,-0.306459,0.658948,0.759518,-1.041219,3.297654,0.461046,0.501459,-0.659172,0.955856,0.025941,-0.027518,4.628357,0.771484,0.960511,-0.294808,0.698058,0.677832,-0.359804,2.978023,0.458242,0.527347,-0.654280,0.954052,0.012395,0.063393,4.199020
2,0.066667,852,480,30.000000,0.495153,0.460146,-0.332437,0.999889,0.007026,0.045935,0.113028,0.512340,0.409575,-0.315926,0.999725,0.029181,0.020875,0.005593,0.523635,0.406604,-0.315811,0.999673,0.023113,0.018010,0.006227,0.534109,0.405051,-0.315747,0.999724,0.015818,0.014425,0.005169,0.483183,0.420756,-0.298029,0.999731,0.029300,0.028589,0.062186,0.475253,0.424279,-0.297727,0.999652,0.029605,0.025491,0.061258,0.467624,0.427677,-0.297948,0.999714,0.025747,0.018910,0.061338,0.524859,0.500109,-0.280760,0.999884,-0.005704,0.018061,0.030102,0.486700,0.508666,-0.254627,0.999846,0.000015,0.024878,0.113152,0.660632,0.663062,-0.080388,0.999591,0.001599,0.006713,-0.174649,0.425816,0.681144,0.001757,0.999446,0.008286,-0.010595,0.166117,0.767744,0.919901,-0.153253,0.888098,-0.037642,0.044494,0.160945,0.315468,0.935592,-0.294131,0.993857,-0.005214,0.073518,0.396939,0.787387,0.968538,-0.270515,0.802172,0.069711,0.466112,0.704909,0.426926,0.615545,-0.658852,0.990318,-0.002630,0.042617,0.396407,0.804350,0.970104,-0.300046,0.599514,0.187697,0.129198,0.715396,0.448337,0.529481,-0.725316,0.956141,0.001529,-0.039682,0.372654,0.787937,0.954453,-0.285727,0.645256,0.123260,0.401212,0.621954,0.461195,0.501459,-0.648740,0.952744,0.004475,0.000020,0.312989,0.773204,0.967964,-0.271783,0.683329,0.051609,0.223578,0.690776,0.458308,0.530359,-0.641507,0.950521,0.001995,0.090364,0.383198
3,0.100000,852,480,30.000000,0.495290,0.461604,-0.329352,0.999895,0.004112,0.043722,0.092552,0.512765,0.410282,-0.314897,0.999738,0.012735,0.021216,0.030856,0.523986,0.407183,-0.314756,0.999688,0.010532,0.017353,0.031641,0.534347,0.405482,-0.314689,0.999737,0.007145,0.012940,0.031752,0.483560,0.421847,-0.294746,0.999744,0.011326,0.032719,0.098486,0.475628,0.425353,-0.294458,0.999668,0.011269,0.032221,0.098049,0.467939,0.428652,-0.294672,0.999729,0.009447,0.029248,0.098283,0.524749,0.500643,-0.279912,0.999884,-0.003290,0.015995,0.025434,0.486724,0.509716,-0.250819,0.999849,0.000701,0.031493,0.114239,0.661015,0.663180,-0.086427,0.999558,0.011476,0.003532,-0.181187,0.426410,0.681145,0.008887,0.999444,0.017803,0.000045,0.213910,0.769993,0.919713,-0.159218,0.879050,0.067475,-0.005629,-0.178940,0.315549,0.935808,-0.280503,0.993366,0.002422,0.006482,0.408811,0.785682,0.978211,-0.274987,0.783045,-0.051150,0.290167,-0.134181,0.426862,0.616669,-0.646190,0.989584,-0.001922,0.033726,0.379842,0.800649,0.987445,-0.306350,0.582079,-0.111038,0.520218,-0.189140,0.448654,0.528938,-0.714097,0.953960,0.009489,-0.016302,0.336553,0.783651,0.971627,-0.290740,0.628745,-0.128594,0.515222,-0.150369,0.461448,0.501528,-0.639016,0.950766,0.007583,0.002058,0.291701,0.770187,0.977582,-0.275342,0.665661,-0.090521,0.288548,-0.106775,0.458487,0.532359,-0.629697,0.948171,0.005370,0.059981,0.354316
4,0.133333,852,480,30.000000,0.495472,0.462504,-0.323705,0.999899,0.005476,0.027014,0.169383,0.513159,0.410681,-0.309088,0.999749,0.011825,0.011964,0.174280,0.524322,0.407499,-0.308940,0.999701,0.010096,0.009479,0.174502,0.534580,0.405710,-0.308832,0.999749,0.006968,0.006826,0.175711,0.483845,0.422658,-0.287710,0.999756,0.008528,0.024338,0.211087,0.475903,0.426237,-0.287436,0.999683,0.008227,0.026517,0.210682,0.468176,0.429533,-0.287671,0.999743,0.007101,0.026423,0.210032,0.524745,0.500926,-0.274811,0.999885,-0.000113,0.008497,0.153041,0.486815,0.510508,-0.244130,0.999852,0.002747,0.023754,0.200667,0.661935,0.663311,-0.083387,0.999535,0.027593,0.003918,0.091201,0.427047,0.681499,0.023556,0.999449,0.019115,0.010625,0.440074,0.774883,0.919546,-0.161593,0.875298,0.146694,-0.005035,-0.071252,0.315560,0.935926,-0.260549,0.993227,0.000333,0.003541,0.598645,0.784681,0.976526,-0.284900,0.771365,-0.030028,-0.050535,-0.297368,0.426736,0.618091,-0.620297,0.989129,-0.003794,0.042652,0.776795,0.798246,0.989013,-0.317204,0.570135,-0.072080,0.047042,-0.325624,0.448913,0.528567,-0.688411,0.952467,0.007789,-0.011122,0.770572,0.781912,0.971476,-0.297574,0.616959,-0.052162,-0.004547,-0.205044,0.461561,0.501813,-0.610067,0.949446,0.003409,0.008551,0.868485,0.769013,0.976672,-0.283627,0.652613,-0.035216,-0.027294,-0.248573,0.458575,0.534365,-0.603155,0.946603,0.002639,0.060189,0.796246
5,0.166667,852,480,30.000000,0.495490,0.463095,-0.319711,0.999903,0.000536,0.017726,0.119839,0.513333,0.410926,-0.306277,0.999755,0.005220,0.007360,0.084347,0.524464,0.407669,-0.306096,0.999709,0.004259,0.005091,0.085295,0.534655,0.405812,-0.305923,0.999756,0.002273,0.003082,0.087262,0.484028,0.423291,-0.282931,0.999763,0.005507,0.018999,0.143363,0.476123,0.426975,-0.282652,0.999692,0.006616,0.022140,0.143521,0.468418,0.430314,-0.282901,0.999752,0.007275,0.023413,0.143083,0.524674,0.501049,-0.274101,0.999885,-0.002133,0.003701,0.021289,0.486863,0.511113,-0.241066,0.999852,0.001425,0.018155,0.091927,0.663010,0.663315,-0.086210,0.999530,0.032258,0.000118,-0.084678,0.428599,0.681698,0.027517,0.999454,0.046570,0.005976,0.118825,0.785575,0.919679,-0.165624,0.877253,0.320760,0.004013,-0.120943,0.315703,0.936041,-0.239753,0.993186,0.004291,0.003455,0.623869,0.775635,0.975244,-0.285663,0.765017,-0.271372,-0.038466,-0.022903,0.426710,0.619240,-0.577850,0.988541,-0.000769,0.034486,1.273422,0.784703,1.007483,-0.317903,0.561301,-0.406292,0.554098,-0.020955,0.449090,0.527499,-0.646825,0.950127,0.005284,-0.032051,1.247581,0.762479,0.982755,-0.294889,0.608031,-0.582980,0.338368,0.080573,0.461567,0.501978,-0.565944,0.947218,0.000176,0.004944,1.323692,0.753055,0.983116,-0.282432,0.642413,-0.478730,0.193296,0.035867,0.458607,0.535608,-0.560293,0.944229,0.000949,0.037276,1.285871
6,0.200000,852,480,30.000000,0.495499,0.463306,-0.307891,0.999905,0.000271,0.006321,0.354608,0.513517,0.411058,-0.297276,0.999761,0.005516,0.003954,0.270026,0.524611,0.407787,-0.297085,0.999717,0.004392,0.003560,0.270354,0.534728,0.405914,-0.296960,0.999764,0.002187,0.003043,0.268870,0.484208,0.423545,-0.272458,0.999768,0.005393,0.007610,0.314175,0.476328,0.427260,-0.272202,0.999701,0.006140,0.008554,0.313481,0.468648,0.430589,-0.272438,0.999761,0.006896,0.008259,0.313911,0.524620,0.501109,-0.266073,0.999884,-0.001618,0.001783,0.240854,0.486914,0.511287,-0.231169,0.999854,0.001540,0.005229,0.296896,0.663273,0.663846,-0.085951,0.999516,0.007879,0.015948,0.007778,0.429700,0.681642,0.028143,0.999465,0.033018,-0.001706,0.018781,0.786202,0.919571,-0.153316,0.875092,0.018799,-0.003262,0.369266,0.315754,0.936475,-0.220507,0.993111,0.001511,0.013018,0.577378,0.776918,0.994926,-0.266763,0.745090,0.038479,0.590470,0.567006,0.426336,0.623004,-0.546292,0.987801,-0.011235,0.112921,0.946743,0.784872,1.030296,-0.299656,0.541888,0.005077,0.684410,0.547414,0.448998,0.527657,-0.614187,0.947233,-0.002756,0.004756,0.979151,0.762779,1.004618,-0.284580,0.588679,0.009000,0.655897,0.309257,0.461116,0.503480,-0.538337,0.944413,-0.013534,0.045070,0.828212,0.753192,1.000945,-0.267036,0.621991,0.004106,0.534877,0.461865,0.458368,0.538212,-0.530325,0.941190,-0.007161,0.078126,0.899032
7,0.233333,852,480,30.000000,0.495602,0.463858,-0.321752,0.999904,0.003069,0.016580,-0.415838,0.513756,0.411607,-0.308920,0.999755,0.007187,0.016464,-0.349316,0.524851,0.408277,-0.308793,0.999711,0.007221,0.014691,-0.351262,0.534949,0.406349,-0.308682,0.999760,0.006632,0.013053,-0.351638,0.484492,0.424301,-0.287963,0.999766,0.008533,0.022668,-0.465150,0.476689,0.428069,-0.287726,0.999698,0.010836,0.024282,-0.465702,0.469087,0.431431,-0.287984,0.999761,0.013184,0.025276,-0.466400,0.524634,0.501632,-0.275359,0.999882,0.000420,0.015693,-0.278575,0.487053,0.512186,-0.245364,0.999851,0.004157,0.026960,-0.425833,0.663204,0.665467,-0.087223,0.999524,-0.002065,0.048628,-0.038157,0.430306,0.681432,0.011624,0.999468,0.018182,-0.006275,-0.495572,0.789649,0.915182,-0.155313,0.880262,0.103421,-0.131645,-0.059913,0.315044,0.937514,-0.257713,0.992931,-0.021299,0.031169,-1.116190,0.762960,0.991713,-0.283512,0.747853,-0.418741,-0.096393,-0.502481,0.423281,0.626961,-0.609180,0.987326,-0.091638,0.118722,-1.886659,0.757874,1.044076,-0.316453,0.543481,-0.809961,0.413375,-0.503932,0.446276,0.533047,-0.679247,0.945388,-0.081636,0.161696,-1.951797,0.715802,1.001823,-0.298328,0.590251,-1.409299,-0.083832,-0.412442,0.458420,0.513623,-0.603387,0.942785,-0.080889,0.304282,-1.951529,0.714480,0.994563,-0.282195,0.620723,-1.161371,-0.191453,-0.454746,0.456228,0.547080,-0.592335,0.939139,-0.064194,0.266043,-1.860289
8,0.266667,852,480,30.000000,0.495601,0.464335,-0.330567,0.999904,-0.000013,0.014293,-0.264440,0.513773,0.412170,-0.315854,0.999752,0.000504,0.016880,-0.208048,0.524883,0.408781,-0.315739,0.999708,0.000958,0.015136,-0.208374,0.534978,0.406801,-0.315628,0.999758,0.000848,0.013551,-0.208401,0.484546,0.424969,-0.296363,0.999764,0.001609,0.020037,-0.251993,0.476787,0.428734,-0.296124,0.999698,0.002944,0.019939,-0.251940,0.469227,0.432085,-0.296376,0.999762,0.004200,0.019599,-0.251745,0.524575,0.502043,-0.281450,0.999880,-0.001774,0.012352,-0.182732,0.487075,0.512879,-0.253473,0.999850,0.000684,0.020796,-0.243279,0.663165,0.667312,-0.087749,0.999530,-0.001153,0.055339,-0.015791,0.430814,0.680936,0.005759,0.999474,0.015254,-0.014902,-0.175959,0.789360,0.913320,-0.156386,0.883978,-0.008667,-0.055858,-0.032193,0.314765,0.937798,-0.264176,0.992744,-0.008352,0.008537,-0.193881,0.757873,0.989227,-0.290845,0.750147,-0.152607,-0.074592,-0.219987,0.421571,0.629710,-0.622577,0.986959,-0.051295,0.082453,-0.401900,0.754408,1.047818,-0.323902,0.546210,-0.103973,0.112270,-0.223457,0.444737,0.536628,-0.695024,0.943983,-0.046182,0.107422,-0.473328,0.722844,1.013143,-0.305928,0.593081,0.211247,0.339589,-0.228005,0.456769,0.518708,-0.618295,0.941603,-0.049519,0.152546,-0.447239,0.707127,0.989864,-0.289389,0.620771,-0.220588,-0.140963,-0.215827,0.454864,0.551200,-0.605551,0.937600,-0.040916,0.123614,-0.396502
9,0.300000,852,480,30.000000,0.495410,0.464744,-0.315896,0.999906,-0.005727,0.012260,0.440111,0.513675,0.412664,-0.303988,0.999757,-0.002941,0.014828,0.355994,0.524831,0.409227,-0.303806,0.999717,-0.001552,0.013363,0.357992,0.534923,0.407190,-0.303710,0.999765,-0.001625,0.011686,0.357548,0.484504,0.425439,-0.280573,0.999769,-0.001260,0.014113,0.473702,0.476768,0.429164,-0.280333,0.999705,-0.000585,0.012911,0.473736,0.469217,0.432474,-0.280544,0.999767,-0.000313,0.011664,0.474967,0.524248,0.502499,-0.271434,0.999881,-0.009828,0.013670,0.300464,0.487047,0.513438,-0.238484,0.999852,-0.000845,0.016778,0.449665,0.663161,0.669303,-0.086489,0.999541,-0.000145,0.059731,0.037805,0.431212,0.680615,0.019453,0.999486,0.011945,-0.009606,0.410833,0.789159,0.912737,-0.155764,0.886545,-0.006033,-0.017504,0.018653,0.314482,0.938002,-0.241346,0.992696,-0.008487,0.006105,0.684896,0.756495,0.986901,-0.285932,0.749259,-0.041353,-0.069786,0.147399,0.420606,0.631348,-0.594619,0.986813,-0.028974,0.049142,0.838732,0.757974,1.048322,-0.321020,0.545734,0.106977,0.015131,0.086450,0.443875,0.538299,-0.667404,0.943278,-0.025852,0.050141,0.828611,0.730319,1.016190,-0.305006,0.592856,0.224263,0.091410,0.027681,0.456023,0.520995,-0.592191,0.940963,-0.022400,0.068634,0.783132,0.716873,1.003406,-0.285168,0.618306,0.292379,0.406247,0.126615,0.454271,0.553185,-0.578559,0.936796,-0.017803,0.059529,0.809757
