frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.517508,0.439456,-1.210813,0.999984,0.000000,0.000000,0.000000,0.550038,0.350351,-1.141300,0.999975,0.000000,0.000000,0.000000,0.563774,0.353234,-1.141409,0.999966,0.000000,0.000000,0.000000,0.576601,0.357253,-1.141658,0.999970,0.000000,0.000000,0.000000,0.499027,0.335338,-1.180972,0.999973,0.000000,0.000000,0.000000,0.474853,0.325115,-1.180414,0.999964,0.000000,0.000000,0.000000,0.449705,0.314359,-1.180644,0.999965,0.000000,0.000000,0.000000,0.528780,0.538938,-1.014611,0.999979,0.000000,0.000000,0.000000,0.458714,0.523196,-1.063267,0.999974,0.000000,0.000000,0.000000,0.622646,0.871239,-0.271088,0.999095,0.000000,0.000000,0.000000,0.184333,0.722975,-0.732500,0.997869,0.000000,0.000000,0.000000,0.613916,1.459236,-0.118439,0.020629,0.000000,0.000000,0.000000,0.089111,1.257526,-1.447491,0.775823,0.000000,0.000000,0.000000,0.617509,1.775057,-0.294897,0.078312,0.000000,0.000000,0.000000,0.395932,0.803036,-2.265420,0.924245,0.000000,0.000000,0.000000,0.641352,1.890851,-0.355130,0.121041,0.000000,0.000000,0.000000,0.454574,0.611032,-2.458308,0.850617,0.000000,0.000000,0.000000,0.623915,1.846064,-0.403797,0.189794,0.000000,0.000000,0.000000,0.465173,0.560465,-2.383629,0.874419,0.000000,0.000000,0.000000,0.600073,1.800926,-0.332160,0.212908,0.000000,0.000000,0.000000,0.446401,0.616670,-2.257970,0.851611,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.517904,0.435506,-1.569199,0.999959,0.011877,-0.118493,-10.751585,0.551401,0.347105,-1.477151,0.999950,0.040893,-0.097387,-10.075525,0.565872,0.352340,-1.477276,0.999933,0.062917,-0.026799,-10.076008,0.579243,0.357254,-1.477307,0.999933,0.079236,0.000018,-10.069460,0.499025,0.324390,-1.522957,0.999947,-0.000064,-0.328415,-10.259560,0.474803,0.313048,-1.522513,0.999936,-0.001523,-0.361990,-10.262947,0.449693,0.301808,-1.522955,0.999938,-0.000379,-0.376547,-10.269324,0.529660,0.537675,-1.335088,0.999941,0.026405,-0.037900,-9.614314,0.458723,0.513211,-1.393473,0.999945,0.000276,-0.299531,-9.906185,0.623973,0.871568,-0.450492,0.996988,0.039800,0.009894,-5.382120,0.184464,0.724141,-0.873624,0.996884,0.003937,0.034983,-4.233736,0.629088,1.498396,-0.519707,0.020741,0.455153,1.174808,-12.038022,0.092411,1.257265,-1.523962,0.777968,0.098982,-0.007821,-2.294136,0.610846,1.580461,-0.903458,0.079179,-0.199907,-5.837878,-18.256807,0.396274,0.806479,-2.257109,0.921007,0.010234,0.103299,0.249352,0.619956,1.602341,-0.978812,0.116989,-0.641878,-8.655324,-18.710440,0.454606,0.636090,-2.429256,0.840817,0.000958,0.751757,0.871553,0.618768,1.538145,-0.959860,0.181504,-0.154415,-9.237578,-16.681894,0.464352,0.578702,-2.333680,0.866055,-0.024613,0.547090,1.498482,0.598211,1.531825,-0.916447,0.203526,-0.055876,-8.073027,-17.528620,0.443378,0.642000,-2.238755,0.841116,-0.090691,0.759907,0.576460
2,0.066667,852,480,30.000000,0.518648,0.435065,-1.581565,0.999943,0.022309,-0.013235,-0.370978,0.552746,0.346825,-1.489979,0.999935,0.040351,-0.008394,-0.384865,0.567464,0.352354,-1.490069,0.999913,0.047759,0.000406,-0.383803,0.580851,0.357817,-1.490102,0.999911,0.048253,0.016884,-0.383860,0.499185,0.322539,-1.537859,0.999932,0.004798,-0.055532,-0.447046,0.474934,0.310995,-1.537376,0.999918,0.003943,-0.061601,-0.445905,0.450035,0.299644,-1.537796,0.999922,0.010259,-0.064899,-0.445250,0.530683,0.537184,-1.343688,0.999915,0.030670,-0.014713,-0.258007,0.458959,0.509699,-1.403841,0.999924,0.007084,-0.105373,-0.311025,0.625258,0.870906,-0.450133,0.995583,0.038547,-0.019857,0.010764,0.185239,0.725909,-0.894326,0.996309,0.023225,0.053025,-0.621064,0.633454,1.503078,-0.567972,0.020912,0.130987,0.140444,-1.447967,0.096701,1.256734,-1.535859,0.784607,0.128717,-0.015939,-0.356905,0.608193,1.501345,-1.026861,0.084861,-0.079578,-2.373490,-3.702092,0.397029,0.801225,-2.231378,0.922048,0.022658,-0.157623,0.771918,0.614944,1.508829,-1.115448,0.117513,-0.150347,-2.805337,-4.099104,0.453647,0.635549,-2.393778,0.839479,-0.028771,-0.016222,1.064336,0.617838,1.439096,-1.092664,0.179157,-0.027916,-2.971458,-3.984107,0.460554,0.577261,-2.299267,0.865087,-0.113945,-0.043221,1.032386,0.597878,1.440134,-1.041392,0.200604,-0.009990,-2.750745,-3.748353,0.439683,0.640645,-2.209428,0.839276,-0.110824,-0.040657,0.879793
3,0.100000,852,480,30.000000,0.526598,0.428420,-1.523787,0.999918,0.238491,-0.199342,1.733354,0.557915,0.341359,-1.430703,0.999914,0.155076,-0.163974,1.778297,0.572634,0.348511,-1.430715,0.999883,0.155100,-0.115292,1.780618,0.585642,0.355439,-1.430623,0.999874,0.143722,-0.071333,1.784388,0.502513,0.314810,-1.479872,0.999913,0.099838,-0.231868,1.739599,0.478112,0.303653,-1.479471,0.999897,0.095353,-0.220264,1.737152,0.453513,0.292603,-1.479909,0.999902,0.104335,-0.211236,1.736627,0.538675,0.528810,-1.290426,0.999858,0.239782,-0.251241,1.597874,0.464767,0.501166,-1.352959,0.999890,0.174230,-0.255999,1.526467,0.625444,0.867281,-0.415664,0.992831,0.005593,-0.108747,1.034065,0.185742,0.726029,-0.856245,0.995245,0.015094,0.003607,1.142455,0.637436,1.457294,-0.606176,0.023027,0.119473,-1.373516,-1.146124,0.099874,1.255901,-1.454613,0.786939,0.095186,-0.024995,2.437388,0.599583,1.221316,-1.078148,0.105147,-0.258304,-8.400882,-1.538626,0.397248,0.801241,-1.956302,0.920732,0.006573,0.000488,8.252292,0.600045,1.166413,-1.160952,0.128873,-0.446963,-10.272478,-1.365098,0.452712,0.640248,-2.088826,0.833770,-0.028071,0.140963,9.148550,0.611153,1.098654,-1.110303,0.187937,-0.200533,-10.213265,-0.529171,0.453872,0.574363,-1.980737,0.859590,-0.200459,-0.086943,9.555895,0.593431,1.125016,-1.081308,0.208959,-0.133395,-9.453542,-1.197485,0.440085,0.643033,-1.924826,0.832352,0.012058,0.071624,8.538065
4,0.133333,852,480,30.000000,0.530755,0.424265,-1.513366,0.999898,0.124714,-0.124662,0.312635,0.560765,0.337915,-1.417100,0.999896,0.085502,-0.103310,0.408082,0.575446,0.345917,-1.417113,0.999859,0.084370,-0.077815,0.408078,0.588286,0.353764,-1.416957,0.999843,0.079320,-0.050240,0.409960,0.504493,0.311054,-1.466906,0.999897,0.059406,-0.112687,0.388974,0.479886,0.300426,-1.466545,0.999880,0.053199,-0.096816,0.387769,0.455262,0.289772,-1.467028,0.999886,0.052492,-0.084928,0.386413,0.542860,0.523904,-1.278786,0.999811,0.125538,-0.147176,0.349199,0.467851,0.497255,-1.342449,0.999862,0.092525,-0.117316,0.315285,0.625695,0.865459,-0.404786,0.990440,0.007541,-0.054669,0.326343,0.186455,0.726128,-0.844656,0.994237,0.021396,0.002986,0.347659,0.637919,1.440669,-0.645398,0.025298,0.014475,-0.498741,-1.176662,0.103495,1.254090,-1.451789,0.789001,0.108621,-0.054327,0.084736,0.590942,1.193393,-1.156845,0.122938,-0.259236,-0.837661,-2.360916,0.398105,0.801350,-1.983596,0.919756,0.025723,0.003272,-0.818825,0.588477,1.138873,-1.247238,0.139205,-0.347055,-0.826221,-2.588596,0.452888,0.639167,-2.123610,0.829572,0.005286,-0.032430,-1.043501,0.602755,1.070818,-1.194301,0.196085,-0.251942,-0.835083,-2.519935,0.454153,0.573972,-2.019121,0.855559,0.008432,-0.011718,-1.151526,0.586762,1.097202,-1.160351,0.216332,-0.200077,-0.834403,-2.371273,0.441101,0.642429,-1.954758,0.826892,0.030462,-0.018112,-0.897968
5,0.166667,852,480,30.000000,0.532988,0.420852,-1.476786,0.999871,0.067011,-0.102403,1.097370,0.562395,0.335526,-1.381829,0.999872,0.048881,-0.071684,1.058121,0.576981,0.344054,-1.381875,0.999828,0.046048,-0.055885,1.057127,0.589722,0.352565,-1.381757,0.999804,0.043100,-0.035993,1.056000,0.505827,0.308770,-1.429559,0.999874,0.040035,-0.068510,1.120416,0.481063,0.298607,-1.429157,0.999855,0.035333,-0.054553,1.121664,0.456351,0.288315,-1.429627,0.999863,0.032672,-0.043716,1.122040,0.544881,0.520476,-1.245999,0.999756,0.060620,-0.102831,0.983605,0.469427,0.494235,-1.306675,0.999827,0.047275,-0.090604,1.073209,0.625798,0.864298,-0.391745,0.988083,0.003092,-0.034840,0.391217,0.186946,0.726260,-0.829486,0.993243,0.014744,0.003954,0.455090,0.637459,1.430552,-0.648777,0.027403,-0.013803,-0.303512,-0.101362,0.105642,1.251572,-1.434132,0.792627,0.064409,-0.075549,0.529683,0.586566,1.187794,-1.169704,0.138832,-0.131273,-0.167989,-0.385762,0.398976,0.801546,-1.985366,0.919230,0.026127,0.005876,-0.053104,0.584339,1.135211,-1.263702,0.148276,-0.124138,-0.109849,-0.493902,0.453370,0.638183,-2.129643,0.826156,0.014477,-0.029515,-0.181017,0.598839,1.067021,-1.211700,0.203146,-0.117493,-0.113904,-0.521986,0.454244,0.574516,-2.026022,0.852278,0.002716,0.016313,-0.207024,0.583164,1.093367,-1.174103,0.222903,-0.107932,-0.115063,-0.412577,0.440502,0.643737,-1.958131,0.822541,-0.017973,0.039230,-0.101187
6,0.200000,852,480,30.000000,0.534413,0.419186,-1.461928,0.999837,0.042731,-0.049981,0.445744,0.563454,0.334732,-1.373121,0.999842,0.031788,-0.023832,0.261254,0.577957,0.343527,-1.373142,0.999786,0.029297,-0.015827,0.261995,0.590607,0.352339,-1.372655,0.999757,0.026538,-0.006772,0.273085,0.506765,0.307944,-1.423866,0.999846,0.028124,-0.024794,0.170792,0.481944,0.297993,-1.423507,0.999822,0.026418,-0.018419,0.169494,0.457235,0.287858,-1.424256,0.999834,0.026523,-0.013698,0.161133,0.545855,0.519017,-1.243431,0.999692,0.029234,-0.043790,0.077047,0.470512,0.492729,-1.302508,0.999785,0.032549,-0.045178,0.125030,0.625761,0.863764,-0.381327,0.986063,-0.001121,-0.016004,0.312544,0.187084,0.726338,-0.778289,0.992505,0.004122,0.002321,1.535906,0.636928,1.424764,-0.613304,0.029295,-0.015905,-0.173643,1.064186,0.107999,1.249071,-1.392469,0.796921,0.070732,-0.075034,1.249895,0.581636,1.187769,-1.108953,0.152613,-0.147911,-0.000751,1.822543,0.399965,0.801566,-1.936835,0.918837,0.029660,0.000578,1.455932,0.579551,1.136886,-1.199848,0.155852,-0.143623,0.050247,1.915616,0.454130,0.637493,-2.078521,0.822765,0.022796,-0.020698,1.533680,0.593765,1.068826,-1.150216,0.208836,-0.152210,0.054152,1.844548,0.454473,0.575490,-1.975530,0.848948,0.006881,0.029213,1.514765,0.578377,1.094715,-1.113808,0.228396,-0.143629,0.040451,1.808853,0.440257,0.644737,-1.909906,0.818570,-0.007346,0.030000,1.446759
7,0.233333,852,480,30.000000,0.541535,0.419425,-1.379075,0.999816,0.213668,0.007173,2.485589,0.569010,0.334789,-1.291193,0.999824,0.166683,0.001734,2.457840,0.582853,0.343539,-1.291074,0.999760,0.146878,0.000361,2.462028,0.594914,0.352336,-1.290846,0.999728,0.129209,-0.000084,2.454253,0.512561,0.307839,-1.346448,0.999832,0.173888,-0.003141,2.322550,0.487334,0.297454,-1.345952,0.999807,0.161693,-0.016178,2.326652,0.461998,0.286841,-1.346404,0.999820,0.142863,-0.030511,2.335553,0.551477,0.519172,-1.160567,0.999660,0.168645,0.004653,2.485921,0.477874,0.493030,-1.229717,0.999768,0.220850,0.009032,2.183737,0.622538,0.855998,-0.347193,0.985668,-0.096694,-0.233002,1.024031,0.187399,0.722175,-0.767930,0.992620,0.009465,-0.124889,0.310773,0.634898,1.402603,-0.585075,0.029817,-0.060911,-0.664837,0.846872,0.107678,1.244748,-1.389403,0.801682,-0.009631,-0.129683,0.091985,0.582405,1.160640,-0.966721,0.169026,0.023092,-0.813864,4.266937,0.400174,0.796599,-1.935868,0.920004,0.006272,-0.148993,0.029004,0.583162,1.105566,-1.009718,0.168247,0.108311,-0.939592,5.703886,0.471270,0.639347,-2.066959,0.822586,0.514193,0.055613,0.346842,0.594900,1.040534,-0.915064,0.219918,0.034041,-0.848762,7.054557,0.454637,0.568309,-1.960875,0.848257,0.004910,-0.215428,0.439643,0.578858,1.066638,-0.932976,0.240142,0.014454,-0.842321,5.424966,0.447683,0.641524,-1.905142,0.818303,0.222792,-0.096368,0.142926
8,0.266667,852,480,30.000000,0.544318,0.420167,-1.351758,0.999792,0.083503,0.022280,0.819515,0.571832,0.334987,-1.263850,0.999802,0.084633,0.005933,0.820284,0.585391,0.343756,-1.263758,0.999728,0.076137,0.006537,0.819476,0.597187,0.352536,-1.263629,0.999691,0.068201,0.005984,0.816500,0.515330,0.307995,-1.316144,0.999816,0.083073,0.004680,0.909115,0.489818,0.297360,-1.315636,0.999789,0.074520,-0.002828,0.909476,0.464292,0.286382,-1.316029,0.999806,0.068832,-0.013782,0.911268,0.553471,0.519286,-1.133305,0.999618,0.059840,0.003435,0.817870,0.481034,0.493300,-1.199860,0.999747,0.094798,0.008104,0.895690,0.619881,0.850836,-0.322313,0.984922,-0.079722,-0.154855,0.746394,0.188380,0.719118,-0.747057,0.992753,0.029428,-0.091689,0.626185,0.630177,1.388954,-0.423678,0.030428,-0.141646,-0.409470,4.841930,0.107467,1.241066,-1.361329,0.808760,-0.006336,-0.110464,0.842224,0.581423,1.147326,-0.676164,0.186394,-0.029465,-0.399420,8.716732,0.400178,0.793183,-1.899010,0.922337,0.000123,-0.102471,1.105742,0.584050,1.090835,-0.719647,0.180591,0.026656,-0.441946,8.702129,0.477971,0.640256,-2.025108,0.824617,0.201036,0.027280,1.255553,0.595415,1.027495,-0.664875,0.230493,0.015457,-0.391163,7.505667,0.454544,0.565107,-1.918422,0.849348,-0.002786,-0.096066,1.273588,0.578839,1.053864,-0.668717,0.251764,-0.000574,-0.383205,7.927757,0.451334,0.638946,-1.867142,0.820096,0.109512,-0.077344,1.139985
9,0.300000,852,480,30.000000,0.557939,0.431120,-1.201356,0.999766,0.408608,0.328581,4.512062,0.578149,0.342050,-1.117371,0.999782,0.189532,0.211876,4.394367,0.589641,0.348410,-1.117225,0.999707,0.127485,0.139597,4.395994,0.599953,0.355083,-1.117022,0.999660,0.082971,0.076434,4.398236,0.527515,0.319370,-1.165815,0.999801,0.365539,0.341231,4.509873,0.502588,0.308835,-1.165428,0.999773,0.383117,0.344266,4.506229,0.477493,0.297802,-1.165684,0.999787,0.396025,0.342597,4.510335,0.562997,0.525787,-0.997344,0.999542,0.285782,0.195032,4.078814,0.496684,0.502415,-1.059547,0.999715,0.469522,0.273444,4.209398,0.617953,0.836578,-0.281814,0.982740,-0.057832,-0.427732,1.214973,0.192156,0.718365,-0.656570,0.992218,0.113279,-0.022607,2.714614,0.622774,1.338073,-0.620751,0.033466,-0.222087,-1.526438,-5.912189,0.111150,1.233179,-1.321224,0.809438,0.110488,-0.236603,1.203160,0.547525,0.817180,-1.027978,0.250237,-1.016958,-9.904384,-10.554439,0.400203,0.749055,-1.792366,0.924520,0.000747,-1.323838,3.199335,0.578584,0.701429,-1.105054,0.238484,-0.163974,-11.682179,-11.562193,0.460120,0.555098,-1.900538,0.827792,-0.535535,-2.554743,3.737082,0.590788,0.650860,-1.000272,0.283981,-0.138806,-11.299058,-10.061926,0.446302,0.496909,-1.776049,0.851382,-0.247260,-2.045918,4.271189,0.570349,0.712803,-1.008690,0.304700,-0.254713,-10.231842,-10.199171,0.439677,0.570650,-1.754814,0.823159,-0.349701,-2.048900,3.369842
