frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.553095,0.441197,-0.193999,0.998768,0.000000,0.000000,0.000000,0.559515,0.427609,-0.168796,0.999400,0.000000,0.000000,0.000000,0.563501,0.431260,-0.168821,0.999138,0.000000,0.000000,0.000000,0.567470,0.434986,-0.168937,0.999420,0.000000,0.000000,0.000000,0.546572,0.417958,-0.178532,0.999477,0.000000,0.000000,0.000000,0.541179,0.414732,-0.178572,0.999208,0.000000,0.000000,0.000000,0.535849,0.411511,-0.178732,0.999340,0.000000,0.000000,0.000000,0.552070,0.471200,-0.152069,0.998852,0.000000,0.000000,0.000000,0.535663,0.459112,-0.165127,0.998976,0.000000,0.000000,0.000000,0.572783,0.579127,-0.074583,0.996929,0.000000,0.000000,0.000000,0.452790,0.502436,-0.089410,0.996546,0.000000,0.000000,0.000000,0.586734,0.638109,-0.207467,0.962124,0.000000,0.000000,0.000000,0.428483,0.516363,-0.228399,0.926055,0.000000,0.000000,0.000000,0.541628,0.414461,-0.277261,0.963344,0.000000,0.000000,0.000000,0.496994,0.389162,-0.270075,0.945833,0.000000,0.000000,0.000000,0.527137,0.359719,-0.297178,0.926897,0.000000,0.000000,0.000000,0.513539,0.357377,-0.283513,0.886691,0.000000,0.000000,0.000000,0.527739,0.337763,-0.260224,0.917370,0.000000,0.000000,0.000000,0.514552,0.351268,-0.261989,0.876237,0.000000,0.000000,0.000000,0.528103,0.359677,-0.263113,0.906083,0.000000,0.000000,0.000000,0.511514,0.369925,-0.262682,0.868111,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.555239,0.339083,0.003222,0.998763,0.064323,-3.063443,5.916641,0.571070,0.332514,0.021001,0.999354,0.346650,-2.852839,5.693939,0.573376,0.335749,0.020983,0.999087,0.296248,-2.865325,5.694111,0.575109,0.339058,0.020856,0.999378,0.229193,-2.877842,5.693790,0.556995,0.322211,0.028954,0.999453,0.312672,-2.872421,6.224577,0.555045,0.322200,0.028903,0.999185,0.415984,-2.775972,6.224264,0.543715,0.317232,0.028667,0.999347,0.236004,-2.828395,6.221990,0.555071,0.364725,0.026993,0.998584,0.090029,-3.194246,5.371856,0.541481,0.355183,0.037433,0.998790,0.174553,-3.117878,6.076787,0.589748,0.492813,0.039185,0.996906,0.508949,-2.589429,3.413052,0.478473,0.425207,0.130482,0.996764,0.770484,-2.316889,6.596776,0.578298,0.484592,-0.053223,0.961889,-0.253068,-4.605530,4.627312,0.429936,0.415444,-0.007058,0.925539,0.043599,-3.027576,6.640245,0.522655,0.386431,-0.016621,0.949752,-0.569177,-0.840903,7.819200,0.504029,0.356898,-0.130064,0.939037,0.211051,-0.967922,4.200351,0.506163,0.359125,-0.027300,0.901810,-0.629203,-0.017818,8.096359,0.523266,0.341260,-0.158429,0.872972,0.291810,-0.483497,3.752515,0.511391,0.347334,-0.010805,0.891335,-0.490449,0.287129,7.482585,0.531833,0.341452,-0.125929,0.862260,0.518419,-0.294482,4.081798,0.512990,0.362516,-0.008260,0.880461,-0.453410,0.085162,7.645584,0.529146,0.354883,-0.122352,0.854434,0.528946,-0.451278,4.209910
2,0.066667,852,480,30.000000,0.569127,0.329310,0.016561,0.998792,0.416640,-0.293170,0.400145,0.580295,0.310798,0.024793,0.999354,0.276736,-0.651489,0.113759,0.591246,0.317240,0.024756,0.999105,0.536077,-0.555256,0.113188,0.590013,0.322812,0.024713,0.999385,0.447106,-0.487398,0.115706,0.574116,0.307148,0.035011,0.999447,0.513648,-0.451881,0.181715,0.572817,0.308049,0.034959,0.999185,0.533155,-0.424521,0.181665,0.559646,0.303333,0.034780,0.999351,0.477925,-0.416951,0.183365,0.572908,0.357756,0.035329,0.998427,0.535094,-0.209081,0.250088,0.565345,0.340761,0.048489,0.998496,0.715907,-0.432665,0.331685,0.616080,0.457224,0.018209,0.997025,0.789955,-1.067684,-0.629307,0.522811,0.416739,0.128666,0.996851,1.330134,-0.254015,-0.054506,0.578738,0.488783,-0.097833,0.961289,0.013205,0.125745,-1.338311,0.471506,0.447271,0.020080,0.892392,1.247096,0.954806,0.814141,0.516091,0.358587,-0.110162,0.947202,-0.196930,-0.835323,-2.806229,0.513058,0.362528,-0.112115,0.917608,0.270867,0.168900,0.538442,0.497406,0.330254,-0.124758,0.898150,-0.262704,-0.866135,-2.923743,0.527284,0.341443,-0.135274,0.848578,0.120540,0.005499,0.694672,0.504040,0.321224,-0.102543,0.887906,-0.220508,-0.783303,-2.752154,0.532271,0.341503,-0.119699,0.837761,0.013143,0.001541,0.186915,0.507664,0.336326,-0.099260,0.876240,-0.159760,-0.785690,-2.730006,0.530586,0.354570,-0.109672,0.830253,0.043196,-0.009400,0.380395
3,0.100000,852,480,30.000000,0.549798,0.386239,0.078301,0.998639,-0.579870,1.707875,1.852224,0.562128,0.377624,0.099075,0.999288,-0.544998,2.004772,2.228460,0.568652,0.380988,0.099045,0.999041,-0.677801,1.912419,2.228680,0.572311,0.384295,0.098893,0.999338,-0.531063,1.844505,2.225413,0.551293,0.372372,0.101720,0.999393,-0.684689,1.956729,2.001258,0.557429,0.331249,0.101694,0.999124,-0.461642,0.695999,2.002060,0.552476,0.320406,0.101426,0.999310,-0.215108,0.512200,1.999408,0.556535,0.406271,0.102413,0.998130,-0.491195,1.455474,2.012532,0.543283,0.398820,0.106445,0.998327,-0.661846,1.741784,1.738687,0.605182,0.490408,0.123567,0.997055,-0.326943,0.995523,3.160767,0.500485,0.436447,0.156321,0.997066,-0.669783,0.591237,0.829647,0.579890,0.523988,-0.012619,0.937574,0.034567,1.056151,2.556434,0.459949,0.421529,0.006369,0.866680,-0.346708,-0.772238,-0.411339,0.553346,0.392751,-0.081017,0.917228,1.117659,1.024937,0.874346,0.511330,0.321003,-0.107373,0.899014,-0.051835,-1.245749,0.142277,0.545699,0.365883,-0.096675,0.864448,1.448786,1.068872,0.842474,0.525903,0.296315,-0.127790,0.828084,-0.041433,-1.353836,0.224508,0.550022,0.355770,-0.073819,0.852572,1.379453,1.036369,0.861707,0.531716,0.301398,-0.104500,0.816455,-0.016655,-1.203173,0.455956,0.547115,0.368656,-0.073450,0.841083,1.183516,0.969876,0.774295,0.530393,0.315965,-0.101486,0.810548,-0.005777,-1.158135,0.245567
4,0.133333,852,480,30.000000,0.557397,0.342053,-0.024944,0.997754,0.227959,-1.325585,-3.097351,0.570923,0.335610,-0.007879,0.998612,0.263844,-1.260417,-3.208647,0.575178,0.339318,-0.007909,0.998350,0.195765,-1.250103,-3.208631,0.578927,0.343041,-0.008027,0.998624,0.198494,-1.237631,-3.207599,0.561992,0.326724,-0.008302,0.998877,0.320966,-1.369448,-3.300669,0.562423,0.316934,-0.008354,0.998531,0.149810,-0.429455,-3.301451,0.559452,0.312441,-0.008588,0.998828,0.209291,-0.238950,-3.300430,0.560940,0.362191,0.003126,0.996987,0.132160,-1.322402,-2.978604,0.550424,0.351542,0.003570,0.997508,0.214216,-1.418337,-3.086256,0.610839,0.434308,0.046359,0.997123,0.169694,-1.682997,-2.316246,0.502430,0.359220,0.070786,0.997213,0.058345,-2.316825,-2.566050,0.580217,0.470972,-0.084391,0.934737,0.009795,-1.590488,-2.153167,0.454570,0.377612,-0.064541,0.861694,-0.161362,-1.317530,-2.127308,0.542295,0.377524,-0.139296,0.908326,-0.331525,-0.456808,-1.748357,0.507016,0.323119,-0.180812,0.898998,-0.129420,0.063472,-2.203177,0.535421,0.361586,-0.156876,0.850167,-0.308359,-0.128914,-1.806007,0.519977,0.304359,-0.220714,0.826435,-0.177779,0.241303,-2.787709,0.542254,0.353624,-0.106677,0.839117,-0.233052,-0.064360,-0.985734,0.528336,0.305190,-0.199911,0.816148,-0.101393,0.113771,-2.862334,0.540356,0.363208,-0.129446,0.826507,-0.202755,-0.163436,-1.679883,0.529692,0.318303,-0.177454,0.809614,-0.021034,0.070129,-2.279032
5,0.166667,852,480,30.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.200000,852,480,30.000000,0.488464,0.527942,-1.836803,0.997975,,,,0.546622,0.416633,-1.850638,0.998746,,,,0.573783,0.419000,-1.850561,0.998507,,,,0.595719,0.418889,-1.850906,0.998756,,,,0.456329,0.397284,-1.803389,0.998983,,,,0.431781,0.389034,-1.803531,0.998667,,,,0.410741,0.382302,-1.803219,0.998934,,,,0.531841,0.638322,-1.736132,0.997275,,,,0.442454,0.611887,-1.670599,0.997723,,,,0.739217,0.815533,-1.384738,0.996896,,,,0.353560,0.696456,-0.939884,0.995962,,,,0.886077,1.207093,-1.359895,0.930238,,,,0.229566,1.094001,-1.002482,0.858875,,,,0.923952,1.542030,-1.332167,0.860500,,,,0.276620,1.148292,-1.420487,0.883087,,,,0.953316,1.644001,-1.383810,0.792242,,,,0.280460,1.172015,-1.463995,0.795188,,,,0.911411,1.624036,-1.395009,0.788286,,,,0.304095,1.122059,-1.461345,0.791042,,,,0.891275,1.597163,-1.333005,0.787090,,,,0.318051,1.132219,-1.427610,0.790285,,,
7,0.233333,852,480,30.000000,0.491294,0.505128,-1.958149,0.998169,0.084905,-0.684437,-3.640383,0.546740,0.405924,-1.973529,0.998855,0.003530,-0.321242,-3.686721,0.574137,0.410265,-1.973308,0.998635,0.010605,-0.262064,-3.682412,0.595788,0.411637,-1.973411,0.998860,0.002058,-0.217559,-3.675127,0.459716,0.384948,-1.919463,0.999063,0.101630,-0.370084,-3.482212,0.436205,0.377548,-1.919645,0.998770,0.132701,-0.344589,-3.483417,0.415157,0.371821,-1.919616,0.999013,0.132463,-0.314441,-3.491918,0.536757,0.629135,-1.852426,0.997527,0.147493,-0.275613,-3.488817,0.445769,0.608284,-1.778123,0.997898,0.099463,-0.108093,-3.225721,0.779691,0.833820,-1.483787,0.996256,1.214227,0.548623,-2.971473,0.346783,0.731735,-1.045147,0.995421,-0.203313,1.058341,-3.157883,0.878026,1.383617,-1.377725,0.898622,-0.241536,5.295711,-0.534918,0.204377,1.234131,-1.461695,0.852288,-0.755691,4.203894,-13.776387,0.812157,1.855175,-1.239871,0.793990,-3.353836,9.394355,2.768873,0.316496,1.012352,-2.314429,0.889072,1.196297,-4.078213,-26.818249,0.809331,2.019170,-1.275527,0.727518,-4.319567,11.255043,3.248498,0.365960,0.889003,-2.435319,0.800163,2.564996,-8.490377,-29.139715,0.758092,1.984579,-1.269325,0.729927,-4.599556,10.816276,3.770528,0.371738,0.826679,-2.363735,0.797207,2.029290,-8.861403,-27.071682,0.752417,1.924838,-1.229779,0.733195,-4.165726,9.830264,3.096796,0.366738,0.872517,-2.305341,0.796571,1.460626,-7.791064,-26.331918
8,0.266667,852,480,30.000000,0.494296,0.494259,-1.917738,0.998346,0.090068,-0.326054,1.212316,0.547429,0.398411,-1.935706,0.998956,0.020685,-0.225390,1.134689,0.575222,0.403444,-1.935524,0.998757,0.032555,-0.204621,1.133541,0.596406,0.405675,-1.935613,0.998959,0.018545,-0.178865,1.133941,0.462443,0.372945,-1.883052,0.999138,0.081803,-0.360089,1.092321,0.439730,0.363908,-1.883110,0.998868,0.105755,-0.409198,1.096044,0.418560,0.356994,-1.882954,0.999085,0.102106,-0.444813,1.099877,0.539368,0.625958,-1.814359,0.997758,0.078340,-0.095326,1.142017,0.446075,0.607087,-1.744540,0.998067,0.009179,-0.035913,1.007477,0.776664,0.834629,-1.464114,0.996130,-0.090798,0.024265,0.590183,0.336821,0.736014,-1.020972,0.995136,-0.298869,0.128385,0.725255,0.872709,1.387070,-1.413038,0.857149,-0.159525,0.103598,-1.059365,0.202344,1.252987,-1.236510,0.826586,-0.060965,0.565667,6.755548,0.806441,1.863787,-1.323931,0.731245,-0.171484,0.258361,-2.521799,0.321601,1.011689,-1.938021,0.889039,0.153150,-0.019866,11.292214,0.808867,2.029238,-1.373559,0.669178,-0.013928,0.302038,-2.940967,0.373207,0.875904,-2.026057,0.798833,0.217406,-0.392953,12.277837,0.755760,1.996592,-1.354742,0.677592,-0.069979,0.360392,-2.562515,0.374687,0.807266,-1.968832,0.797859,0.088482,-0.582395,11.847074,0.747681,1.937280,-1.312095,0.685073,-0.142102,0.373267,-2.469492,0.367166,0.847880,-1.930767,0.798278,0.012823,-0.739102,11.237215
9,0.300000,852,480,30.000000,0.495498,0.488440,-1.983192,0.998506,0.036056,-0.174574,-1.963617,0.548068,0.389951,-2.001353,0.999046,0.019153,-0.253813,-1.969403,0.576416,0.395964,-2.001148,0.998865,0.035820,-0.224395,-1.968734,0.597642,0.399002,-2.001162,0.999046,0.037095,-0.200180,-1.966481,0.463302,0.361242,-1.949104,0.999207,0.025779,-0.351082,-1.981577,0.440549,0.351557,-1.948951,0.998959,0.024584,-0.370524,-1.975225,0.419113,0.343937,-1.948820,0.999151,0.016564,-0.391690,-1.975980,0.540849,0.625877,-1.864558,0.997965,0.044419,-0.002407,-1.505957,0.445996,0.606468,-1.791802,0.998213,-0.002364,-0.018563,-1.417841,0.782017,0.834390,-1.475583,0.996010,0.160595,-0.007167,-0.344063,0.321459,0.740120,-1.029124,0.994869,-0.460860,0.123169,-0.244553,0.878392,1.373374,-1.403246,0.809525,0.170508,-0.410886,0.293738,0.192114,1.285700,-1.385833,0.799606,-0.306909,0.981406,-4.479675,0.820867,1.843609,-1.257276,0.674430,0.432767,-0.605364,1.999637,0.326096,0.954596,-2.200361,0.893633,0.134833,-1.712810,-7.870202,0.824372,2.008002,-1.295348,0.618656,0.465179,-0.637071,2.346325,0.379145,0.842201,-2.313671,0.806519,0.178136,-1.011116,-8.628402,0.771027,1.975656,-1.281795,0.633563,0.458023,-0.628073,2.188407,0.387739,0.762730,-2.230919,0.806483,0.391540,-1.336074,-7.862606,0.762321,1.918804,-1.245581,0.644730,0.439224,-0.554284,1.995438,0.375243,0.802503,-2.186769,0.807271,0.242334,-1.361318,-7.680048
