frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.528145,0.488643,-0.697497,0.999933,0.000000,0.000000,0.000000,0.547195,0.446302,-0.653028,0.999813,0.000000,0.000000,0.000000,0.559219,0.447832,-0.653183,0.999886,0.000000,0.000000,0.000000,0.570737,0.450979,-0.653420,0.999820,0.000000,0.000000,0.000000,0.511603,0.444282,-0.658701,0.999756,0.000000,0.000000,0.000000,0.498696,0.445501,-0.658339,0.999831,0.000000,0.000000,0.000000,0.489089,0.447810,-0.658625,0.999743,0.000000,0.000000,0.000000,0.550108,0.559324,-0.594217,0.999950,0.000000,0.000000,0.000000,0.506355,0.555032,-0.599149,0.999939,0.000000,0.000000,0.000000,0.669952,0.822255,-0.202196,0.999196,0.000000,0.000000,0.000000,0.394799,0.766989,-0.268378,0.999206,0.000000,0.000000,0.000000,0.710882,1.191029,-0.142543,0.262132,0.000000,0.000000,0.000000,0.331445,1.041853,-0.177414,0.380074,0.000000,0.000000,0.000000,0.711097,1.461091,-0.365638,0.026967,0.000000,0.000000,0.000000,0.338109,1.387180,-0.439408,0.034433,0.000000,0.000000,0.000000,0.729136,1.564606,-0.435738,0.021768,0.000000,0.000000,0.000000,0.326059,1.482316,-0.516001,0.026783,0.000000,0.000000,0.000000,0.693593,1.568225,-0.481085,0.039686,0.000000,0.000000,0.000000,0.351359,1.490133,-0.584943,0.047754,0.000000,0.000000,0.000000,0.683233,1.517083,-0.395900,0.044469,0.000000,0.000000,0.000000,0.358582,1.448249,-0.477570,0.050452,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.526837,0.498597,-0.668553,0.999939,-0.039243,0.298633,0.868315,0.546101,0.453079,-0.628925,0.999829,-0.032812,0.203313,0.723075,0.558560,0.454912,-0.628996,0.999895,-0.019784,0.212418,0.725613,0.569440,0.457220,-0.629282,0.999835,-0.038921,0.187235,0.724123,0.510431,0.450193,-0.628211,0.999777,-0.035153,0.177334,0.914698,0.498190,0.450753,-0.627615,0.999845,-0.015180,0.157558,0.921700,0.489037,0.452515,-0.627738,0.999765,-0.001556,0.141148,0.926616,0.549887,0.565474,-0.568042,0.999954,-0.006605,0.184504,0.785251,0.505143,0.560830,-0.563567,0.999944,-0.036358,0.173959,1.067466,0.669939,0.821945,-0.190606,0.999244,-0.000372,-0.009286,0.347728,0.393941,0.766328,-0.215907,0.999245,-0.025740,-0.019839,1.574116,0.714408,1.190919,-0.097771,0.258143,0.105761,-0.003297,1.343157,0.326840,1.041851,-0.148281,0.377743,-0.138158,-0.000061,0.873975,0.711449,1.464925,-0.240715,0.025784,0.010571,0.114995,3.747685,0.333259,1.391760,-0.439433,0.033563,-0.145501,0.137401,-0.000757,0.729177,1.568899,-0.291633,0.021061,0.001237,0.128807,4.323176,0.318434,1.484346,-0.516053,0.026541,-0.228742,0.060925,-0.001549,0.693927,1.573145,-0.338204,0.038558,0.010006,0.147618,4.286439,0.344858,1.491163,-0.580281,0.047205,-0.195032,0.030910,0.139854,0.683756,1.523703,-0.268634,0.042982,0.015677,0.198605,3.817993,0.353579,1.450170,-0.477112,0.049555,-0.150100,0.057639,0.013728
2,0.066667,852,480,30.000000,0.524940,0.505033,-0.665292,0.999943,-0.056915,0.193084,0.097829,0.544293,0.457741,-0.626527,0.999843,-0.054238,0.139860,0.071965,0.557332,0.459425,-0.626593,0.999903,-0.036823,0.135397,0.072116,0.567838,0.461321,-0.626877,0.999849,-0.048062,0.123026,0.072155,0.508579,0.455302,-0.624485,0.999795,-0.055572,0.153267,0.111782,0.496986,0.455866,-0.623861,0.999858,-0.036100,0.153372,0.112640,0.488652,0.457552,-0.623982,0.999784,-0.011564,0.151116,0.112685,0.549166,0.569611,-0.565068,0.999957,-0.021644,0.124120,0.089221,0.503187,0.565908,-0.558722,0.999948,-0.058678,0.152341,0.145358,0.669954,0.822260,-0.188836,0.999284,0.000429,0.009459,0.053093,0.392497,0.766280,-0.205437,0.999283,-0.043323,-0.001445,0.314113,0.714952,1.191903,-0.088999,0.252792,0.016324,0.029533,0.263158,0.324043,1.042652,-0.124661,0.376313,-0.083908,0.024047,0.708611,0.709417,1.470236,-0.228374,0.024540,-0.060958,0.159341,0.370237,0.329286,1.396060,-0.415743,0.032878,-0.119175,0.128982,0.710698,0.725535,1.575104,-0.278718,0.020267,-0.109261,0.186156,0.387430,0.312734,1.487976,-0.491519,0.026412,-0.170994,0.108887,0.735995,0.690836,1.578747,-0.325389,0.037219,-0.092719,0.168046,0.384456,0.339537,1.493856,-0.549674,0.046864,-0.159631,0.080788,0.918222,0.681331,1.529567,-0.256334,0.041331,-0.072743,0.175906,0.369007,0.349209,1.453276,-0.451074,0.048914,-0.131080,0.093184,0.781132
3,0.100000,852,480,30.000000,0.523940,0.507825,-0.664385,0.999948,-0.029989,0.083751,0.027232,0.543409,0.460229,-0.626540,0.999855,-0.026540,0.074625,-0.000409,0.556733,0.461880,-0.626596,0.999911,-0.017990,0.073649,-0.000113,0.567025,0.463642,-0.626885,0.999861,-0.024388,0.069628,-0.000249,0.507599,0.457874,-0.623714,0.999812,-0.029393,0.077155,0.023137,0.496307,0.458370,-0.623076,0.999869,-0.020378,0.075126,0.023525,0.488414,0.459974,-0.623199,0.999801,-0.007120,0.072644,0.023500,0.548775,0.571684,-0.564545,0.999961,-0.011739,0.062174,0.015669,0.502080,0.568269,-0.557065,0.999952,-0.033197,0.070825,0.049700,0.670042,0.822792,-0.189060,0.999323,0.002636,0.015959,-0.006741,0.391563,0.766047,-0.200702,0.999323,-0.028034,-0.006995,0.142035,0.715398,1.192838,-0.083752,0.249440,0.013381,0.028024,0.157402,0.321864,1.043042,-0.108770,0.376180,-0.065359,0.011684,0.476733,0.708457,1.473863,-0.220257,0.023399,-0.028793,0.108815,0.243495,0.327425,1.397446,-0.391012,0.032388,-0.055833,0.041578,0.741928,0.723906,1.578872,-0.269766,0.019538,-0.048881,0.113039,0.268580,0.310287,1.489005,-0.465207,0.026398,-0.073407,0.030867,0.789385,0.689529,1.582269,-0.317340,0.035993,-0.039200,0.105668,0.241454,0.336964,1.494604,-0.522764,0.046721,-0.077190,0.022448,0.807277,0.680261,1.533038,-0.248358,0.039814,-0.032094,0.104138,0.239272,0.347015,1.454250,-0.425721,0.048466,-0.065837,0.029229,0.760588
4,0.133333,852,480,30.000000,0.522610,0.511880,-0.688366,0.999952,-0.039920,0.121649,-0.719451,0.542171,0.463133,-0.648662,0.999867,-0.037131,0.087144,-0.663663,0.555603,0.464627,-0.648717,0.999918,-0.033896,0.082391,-0.663607,0.565743,0.466453,-0.648899,0.999872,-0.038450,0.084316,-0.660421,0.506508,0.461309,-0.643125,0.999828,-0.032734,0.103036,-0.582352,0.495430,0.461897,-0.642479,0.999879,-0.026321,0.105810,-0.582093,0.487920,0.463634,-0.642563,0.999818,-0.014818,0.109811,-0.580931,0.547848,0.575001,-0.588221,0.999964,-0.027797,0.099508,-0.710263,0.500694,0.571291,-0.576560,0.999955,-0.041581,0.090650,-0.584847,0.667195,0.822719,-0.216323,0.999343,-0.085394,-0.002210,-0.817868,0.390280,0.765419,-0.208698,0.999349,-0.038474,-0.018817,-0.239877,0.714584,1.197443,-0.198749,0.239497,-0.024431,0.138170,-3.449895,0.321651,1.045293,-0.214922,0.375542,-0.006409,0.067531,-3.184549,0.700312,1.469622,-0.445770,0.023357,-0.244369,-0.127219,-6.765381,0.327799,1.397752,-0.616851,0.034015,0.011232,0.009173,-6.775170,0.714464,1.572437,-0.528119,0.020022,-0.283256,-0.193062,-7.750602,0.311890,1.489270,-0.716841,0.028377,0.048095,0.007954,-7.549031,0.677601,1.567802,-0.570301,0.036957,-0.357862,-0.434003,-7.588805,0.341363,1.492220,-0.768263,0.050027,0.131981,-0.071526,-7.364954,0.669409,1.520302,-0.475742,0.040492,-0.325567,-0.382093,-6.821525,0.350666,1.452297,-0.651742,0.051257,0.109526,-0.058604,-6.780619
5,0.166667,852,480,30.000000,0.521840,0.514006,-0.705945,0.999956,-0.023087,0.063795,-0.527372,0.541383,0.464755,-0.664894,0.999878,-0.023625,0.048636,-0.486950,0.554850,0.466164,-0.664952,0.999924,-0.022590,0.046112,-0.487050,0.564890,0.468024,-0.665108,0.999882,-0.025590,0.047147,-0.486252,0.505863,0.463151,-0.659608,0.999842,-0.019346,0.055286,-0.494472,0.494896,0.463753,-0.658995,0.999889,-0.016021,0.055695,-0.495456,0.487599,0.465540,-0.659092,0.999833,-0.009645,0.057161,-0.495880,0.547226,0.576941,-0.604381,0.999966,-0.018659,0.058222,-0.484797,0.499931,0.573061,-0.593299,0.999959,-0.022903,0.053101,-0.502163,0.665468,0.822621,-0.226969,0.999365,-0.051818,-0.002941,-0.319384,0.389478,0.764469,-0.209853,0.999373,-0.024076,-0.028517,-0.034634,0.714551,1.200065,-0.228288,0.231341,-0.000989,0.078657,-0.886180,0.319412,1.143233,-0.250376,0.373159,-0.067166,2.938203,-1.063634,0.697255,1.457710,-0.499483,0.023678,-0.091701,-0.357370,-1.611392,0.330737,1.397732,-0.679095,0.035358,0.088127,-0.000590,-1.867327,0.710735,1.556286,-0.587490,0.020798,-0.111875,-0.484514,-1.781121,0.317529,1.489415,-0.784652,0.030112,0.169162,0.004359,-2.034345,0.673329,1.545310,-0.628739,0.038387,-0.128136,-0.674776,-1.753165,0.349216,1.489368,-0.834692,0.052872,0.235583,-0.085552,-1.992885,0.665488,1.499661,-0.529748,0.041619,-0.117624,-0.619229,-1.620181,0.357335,1.449483,-0.714109,0.053624,0.200081,-0.084432,-1.871023
6,0.200000,852,480,30.000000,0.521214,0.514050,-0.704116,0.999959,-0.018790,0.001302,0.054891,0.540452,0.465433,-0.662649,0.999887,-0.027947,0.020349,0.067354,0.553772,0.466835,-0.662733,0.999929,-0.032333,0.020138,0.066549,0.563794,0.468668,-0.662873,0.999891,-0.032875,0.019328,0.067041,0.505180,0.463924,-0.658370,0.999855,-0.020496,0.023168,0.037143,0.494241,0.464614,-0.657784,0.999898,-0.019653,0.025810,0.036319,0.487041,0.466448,-0.657906,0.999846,-0.016734,0.027241,0.035588,0.546533,0.576898,-0.602070,0.999969,-0.020791,-0.001298,0.069312,0.499290,0.572963,-0.592670,0.999962,-0.019230,-0.002938,0.018865,0.662140,0.818781,-0.225356,0.999357,-0.099823,-0.115190,0.048377,0.388253,0.763820,-0.211607,0.999380,-0.036759,-0.019464,-0.052637,0.724648,1.201731,-0.334055,0.228394,0.302936,0.049989,-3.173014,0.316988,1.156797,-0.324251,0.373056,-0.072730,0.406934,-2.216249,0.696044,1.350390,-0.737938,0.030908,-0.036339,-3.219609,-7.153662,0.353319,1.380711,-0.851002,0.042397,0.677451,-0.510614,-5.157194,0.702966,1.416693,-0.848069,0.027434,-0.233063,-4.187801,-7.817368,0.352636,1.474234,-0.970575,0.037150,1.053201,-0.455425,-5.577668,0.669219,1.384764,-0.863064,0.048393,-0.123305,-4.816364,-7.029737,0.385891,1.449399,-1.006712,0.063779,1.100256,-1.199098,-5.160595,0.662155,1.355909,-0.760417,0.050999,-0.100012,-4.312570,-6.920053,0.388986,1.411522,-0.881853,0.063479,0.949524,-1.138809,-5.032307
7,0.233333,852,480,30.000000,0.520741,0.514945,-0.706678,0.999961,-0.014194,0.026854,-0.076861,0.539844,0.466462,-0.664588,0.999896,-0.018223,0.030888,-0.058168,0.553043,0.467837,-0.664688,0.999934,-0.021871,0.030051,-0.058655,0.562990,0.469695,-0.664766,0.999898,-0.024136,0.030801,-0.056788,0.504718,0.464957,-0.659703,0.999866,-0.013865,0.031007,-0.040017,0.493758,0.465630,-0.659155,0.999905,-0.014490,0.030496,-0.041134,0.486595,0.467482,-0.659316,0.999858,-0.013385,0.031031,-0.042291,0.546024,0.577468,-0.603292,0.999971,-0.015262,0.017112,-0.036653,0.498735,0.573338,-0.593787,0.999965,-0.016656,0.011244,-0.033512,0.660392,0.816837,-0.225011,0.999349,-0.052437,-0.058333,0.010358,0.387329,0.763794,-0.213964,0.999383,-0.027722,-0.000776,-0.070683,0.728277,1.204536,-0.330711,0.225186,0.108849,0.084150,0.100307,0.317351,1.120706,-0.335260,0.369944,0.010904,-1.082726,-0.330275,0.693094,1.336317,-0.726873,0.037457,-0.088499,-0.422176,0.331956,0.374185,1.374469,-0.864298,0.048336,0.626003,-0.187286,-0.398893,0.696545,1.400610,-0.836371,0.033758,-0.192638,-0.482501,0.350924,0.379590,1.467911,-0.985204,0.043625,0.808612,-0.189689,-0.438877,0.664015,1.369087,-0.850429,0.057998,-0.156119,-0.470327,0.379052,0.412008,1.435471,-1.017771,0.073852,0.783502,-0.417827,-0.331761,0.657429,1.340655,-0.748700,0.059883,-0.141776,-0.457606,0.351482,0.412731,1.398054,-0.893402,0.072237,0.712363,-0.404062,-0.346473
8,0.266667,852,480,30.000000,0.520494,0.514973,-0.585451,0.999964,-0.007392,0.000855,3.636816,0.539310,0.466734,-0.544836,0.999905,-0.016041,0.008160,3.592551,0.552328,0.468086,-0.544829,0.999939,-0.021440,0.007491,3.595787,0.562145,0.469882,-0.544514,0.999907,-0.025349,0.005597,3.607571,0.504353,0.465099,-0.536739,0.999878,-0.010949,0.004264,3.688944,0.493403,0.465647,-0.536240,0.999913,-0.010625,0.000511,3.687454,0.486157,0.467399,-0.536473,0.999871,-0.013146,-0.002497,3.685289,0.545188,0.577313,-0.491621,0.999973,-0.025104,-0.004672,3.350123,0.498324,0.573213,-0.480941,0.999968,-0.012311,-0.003757,3.385379,0.657726,0.799366,-0.141829,0.999359,-0.079987,-0.524116,2.495445,0.387207,0.763064,-0.109072,0.999373,-0.003654,-0.021917,3.146744,0.717389,1.242555,-0.396413,0.268096,-0.326627,1.140550,-1.971042,0.317692,1.101096,-0.286018,0.386036,0.010235,-0.588326,1.477269,0.633169,1.012103,-0.815153,0.129204,-1.797738,-9.726416,-2.648410,0.420097,1.304859,-0.748182,0.082232,1.377335,-2.088293,3.483501,0.603728,0.942003,-0.912896,0.123355,-2.784494,-13.758194,-2.295744,0.444773,1.380888,-0.845078,0.074927,1.955513,-2.610705,4.203769,0.611944,0.872854,-0.860567,0.146462,-1.562138,-14.886968,-0.304143,0.471116,1.320886,-0.862332,0.110458,1.773259,-3.437541,4.663158,0.612387,0.890815,-0.807912,0.146547,-1.351261,-13.495188,-1.776350,0.466966,1.296356,-0.766412,0.107547,1.627040,-3.050931,3.809704
9,0.300000,852,480,30.000000,0.520391,0.515490,-0.588624,0.999967,-0.003081,0.015512,-0.095193,0.539065,0.466976,-0.548306,0.999912,-0.007353,0.007254,-0.104113,0.551962,0.468276,-0.548304,0.999943,-0.010981,0.005697,-0.104245,0.561495,0.470032,-0.548015,0.999914,-0.019484,0.004518,-0.105059,0.504204,0.465347,-0.541497,0.999888,-0.004467,0.007429,-0.142742,0.493228,0.465781,-0.541017,0.999919,-0.005256,0.004006,-0.143321,0.485771,0.467445,-0.541270,0.999881,-0.011576,0.001405,-0.143901,0.544785,0.577377,-0.493320,0.999974,-0.012090,0.001940,-0.050967,0.498170,0.573508,-0.484136,0.999970,-0.004625,0.008866,-0.095863,0.656349,0.792813,-0.136244,0.999355,-0.041310,-0.196595,0.167556,0.387140,0.761910,-0.116622,0.999357,-0.002004,-0.034599,-0.226494,0.714063,1.246135,-0.405797,0.305072,-0.099792,0.107417,-0.281523,0.318593,1.089912,-0.287927,0.401324,0.027014,-0.335494,-0.057271,0.622967,0.996699,-0.830739,0.210140,-0.306054,-0.462145,-0.467572,0.431888,1.286746,-0.758739,0.112758,0.353730,-0.543380,-0.316733,0.592973,0.925301,-0.930181,0.201656,-0.322663,-0.501072,-0.518551,0.457684,1.360556,-0.854309,0.102641,0.387325,-0.609963,-0.276915,0.604507,0.858290,-0.877582,0.224141,-0.223106,-0.436921,-0.510440,0.482088,1.300314,-0.856892,0.142777,0.329155,-0.617169,0.163214,0.604256,0.876806,-0.823853,0.222377,-0.243917,-0.420291,-0.478218,0.477758,1.276710,-0.773269,0.138829,0.323744,-0.589371,-0.205706
