frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.452296,0.367543,0.037099,0.999993,0.000000,0.000000,0.000000,0.456467,0.359203,0.053779,0.999995,0.000000,0.000000,0.000000,0.459795,0.358803,0.053775,0.999992,0.000000,0.000000,0.000000,0.463121,0.358743,0.053739,0.999995,0.000000,0.000000,0.000000,0.448973,0.362122,0.056537,0.999995,0.000000,0.000000,0.000000,0.447146,0.363439,0.056544,0.999989,0.000000,0.000000,0.000000,0.445252,0.364845,0.056509,0.999994,0.000000,0.000000,0.000000,0.461190,0.380480,0.058518,0.999996,0.000000,0.000000,0.000000,0.450413,0.384398,0.061715,0.999993,0.000000,0.000000,0.000000,0.503748,0.436480,0.105764,0.999892,0.000000,0.000000,0.000000,0.430123,0.466641,0.139454,0.999938,0.000000,0.000000,0.000000,0.535386,0.493312,-0.018386,0.936234,0.000000,0.000000,0.000000,0.422441,0.551567,0.079097,0.795248,0.000000,0.000000,0.000000,0.501967,0.485178,-0.182306,0.950614,0.000000,0.000000,0.000000,0.405171,0.602418,-0.049271,0.878129,0.000000,0.000000,0.000000,0.498680,0.500631,-0.215014,0.924146,0.000000,0.000000,0.000000,0.396412,0.625328,-0.074055,0.854419,0.000000,0.000000,0.000000,0.489664,0.495850,-0.209364,0.922161,0.000000,0.000000,0.000000,0.399424,0.617833,-0.087800,0.858585,0.000000,0.000000,0.000000,0.488769,0.493033,-0.182546,0.898480,0.000000,0.000000,0.000000,0.403418,0.610296,-0.058144,0.851154,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.452838,0.368034,0.069110,0.999993,0.016253,0.014724,0.960356,0.457162,0.359272,0.083749,0.999995,0.020854,0.002065,0.899086,0.460424,0.358985,0.083749,0.999992,0.018885,0.005463,0.899216,0.463513,0.359164,0.083697,0.999995,0.011762,0.012631,0.898748,0.449146,0.362125,0.089680,0.999995,0.005199,0.000083,0.994294,0.447174,0.363445,0.089685,0.999989,0.000853,0.000175,0.994217,0.445253,0.364873,0.089668,0.999994,0.000040,0.000830,0.994778,0.461740,0.381219,0.086050,0.999996,0.016492,0.022143,0.825975,0.450535,0.384718,0.093580,0.999993,0.003667,0.009625,0.955933,0.503877,0.436447,0.114015,0.999901,0.003875,-0.000989,0.247513,0.430345,0.466274,0.176570,0.999939,0.006673,-0.011002,1.113478,0.535325,0.474777,-0.005610,0.939302,-0.001817,-0.556056,0.383283,0.422441,0.551060,0.127694,0.797485,0.000010,-0.015205,1.457904,0.500971,0.485313,-0.152245,0.952557,-0.029891,0.004044,0.901832,0.405317,0.601791,0.001614,0.883108,0.004377,-0.018783,1.526545,0.497551,0.501579,-0.183633,0.927181,-0.033874,0.028444,0.941417,0.396539,0.624829,-0.021830,0.860827,0.003823,-0.014979,1.566749,0.489048,0.496048,-0.176644,0.925179,-0.018480,0.005938,0.981606,0.399513,0.617591,-0.033631,0.864804,0.002654,-0.007262,1.625065,0.487911,0.493141,-0.151341,0.901947,-0.025763,0.003233,0.936160,0.403696,0.610333,-0.006676,0.857192,0.008343,0.001132,1.544053
2,0.066667,852,480,30.000000,0.453265,0.368531,0.060961,0.999993,0.012800,0.014926,-0.244492,0.457595,0.359426,0.076246,0.999995,0.012977,0.004606,-0.225085,0.460796,0.359236,0.076245,0.999992,0.011155,0.007533,-0.225093,0.463705,0.359578,0.076203,0.999995,0.005754,0.012434,-0.224831,0.449371,0.362186,0.081216,0.999994,0.006760,0.001823,-0.253904,0.447262,0.363542,0.081218,0.999989,0.002643,0.002917,-0.254006,0.445275,0.365005,0.081193,0.999994,0.000656,0.003988,-0.254249,0.462100,0.381896,0.079237,0.999996,0.010806,0.020329,-0.204409,0.450636,0.385222,0.085445,0.999993,0.003034,0.015098,-0.244057,0.503859,0.437291,0.112529,0.999908,-0.000522,0.025334,-0.044585,0.430426,0.466016,0.167434,0.999940,0.002418,-0.007752,-0.274084,0.532565,0.475137,-0.007972,0.939344,-0.082802,0.010801,-0.070880,0.422443,0.551175,0.115867,0.799825,0.000046,0.003444,-0.354799,0.500357,0.485519,-0.160745,0.952778,-0.018396,0.006201,-0.254994,0.405298,0.601857,-0.010659,0.886878,-0.000565,0.001978,-0.368209,0.497478,0.502017,-0.192234,0.928323,-0.002209,0.013121,-0.258044,0.396498,0.624843,-0.033950,0.865589,-0.001228,0.000406,-0.363597,0.488842,0.496161,-0.186523,0.926419,-0.006155,0.003393,-0.296387,0.399520,0.617668,-0.045887,0.869458,0.000205,0.002316,-0.367680,0.487560,0.493247,-0.160560,0.903072,-0.010526,0.003187,-0.276585,0.403737,0.611145,-0.018898,0.861674,0.001220,0.024356,-0.366655
3,0.100000,852,480,30.000000,0.453609,0.368634,0.057366,0.999993,0.010310,0.003089,-0.107837,0.457911,0.359430,0.072968,0.999995,0.009486,0.000145,-0.098320,0.461076,0.359269,0.072967,0.999991,0.008379,0.000977,-0.098349,0.463909,0.359688,0.072932,0.999995,0.006116,0.003298,-0.098118,0.449536,0.362183,0.077750,0.999994,0.004935,-0.000086,-0.103996,0.447328,0.363545,0.077749,0.999988,0.001962,0.000063,-0.104067,0.445292,0.365015,0.077722,0.999994,0.000527,0.000299,-0.104128,0.462494,0.382044,0.076340,0.999996,0.011814,0.004436,-0.086884,0.450780,0.385334,0.082255,0.999993,0.004318,0.003379,-0.095685,0.503859,0.437852,0.111937,0.999913,0.000004,0.016828,-0.017747,0.430439,0.465762,0.166364,0.999940,0.000393,-0.007603,-0.032077,0.530728,0.475174,-0.013826,0.939306,-0.055096,0.001118,-0.175594,0.422430,0.551274,0.109208,0.801243,-0.000401,0.002972,-0.199792,0.499996,0.485822,-0.172268,0.953405,-0.010848,0.009077,-0.345685,0.405232,0.601953,-0.021185,0.890244,-0.001975,0.002863,-0.315772,0.497464,0.502442,-0.205333,0.930070,-0.000418,0.012773,-0.392951,0.396409,0.624868,-0.045343,0.869684,-0.002680,0.000755,-0.341812,0.488755,0.496360,-0.201024,0.928340,-0.002627,0.005975,-0.435031,0.399527,0.617702,-0.057766,0.873519,0.000226,0.001000,-0.356376,0.487392,0.493464,-0.172689,0.905076,-0.005032,0.006528,-0.363848,0.403766,0.611593,-0.029627,0.865758,0.000886,0.013431,-0.321881
4,0.133333,852,480,30.000000,0.453638,0.368648,0.054987,0.999993,0.000885,0.000417,-0.071384,0.458003,0.359415,0.070575,0.999995,0.002756,-0.000448,-0.071789,0.461172,0.359269,0.070574,0.999991,0.002883,0.000007,-0.071808,0.463992,0.359712,0.070541,0.999994,0.002484,0.000708,-0.071741,0.449569,0.362108,0.075146,0.999994,0.001003,-0.002242,-0.078104,0.447331,0.363484,0.075145,0.999988,0.000092,-0.001831,-0.078109,0.445290,0.364955,0.075116,0.999994,-0.000060,-0.001814,-0.078175,0.462541,0.382119,0.074355,0.999996,0.001414,0.002252,-0.059562,0.450780,0.385373,0.080008,0.999993,0.000001,0.001166,-0.067411,0.503860,0.438516,0.110584,0.999916,0.000011,0.019911,-0.040595,0.430460,0.465668,0.166504,0.999941,0.000628,-0.002818,0.004180,0.528952,0.476851,-0.022667,0.938193,-0.053281,0.050324,-0.265239,0.422391,0.551538,0.108914,0.800101,-0.001169,0.007904,-0.008824,0.499909,0.485776,-0.182806,0.952917,-0.002591,-0.001381,-0.316156,0.405008,0.602942,-0.020725,0.891735,-0.006719,0.029662,0.013796,0.497472,0.502439,-0.215631,0.930659,0.000241,-0.000113,-0.308955,0.396104,0.625807,-0.044938,0.871719,-0.009137,0.028183,0.012175,0.488710,0.496380,-0.211789,0.929083,-0.001347,0.000578,-0.322959,0.399257,0.618470,-0.057245,0.875734,-0.008112,0.023049,0.015618,0.487341,0.493493,-0.183627,0.905677,-0.001539,0.000846,-0.328158,0.403602,0.612904,-0.029104,0.868152,-0.004936,0.039316,0.015698
5,0.166667,852,480,30.000000,0.453630,0.368717,0.055061,0.999994,-0.000229,0.002081,0.002218,0.458030,0.359416,0.070911,0.999995,0.000803,0.000011,0.010072,0.461210,0.359280,0.070910,0.999992,0.001141,0.000336,0.010079,0.464036,0.359766,0.070887,0.999995,0.001323,0.001610,0.010401,0.449572,0.362086,0.075338,0.999994,0.000075,-0.000669,0.005756,0.447326,0.363465,0.075340,0.999989,-0.000139,-0.000570,0.005846,0.445276,0.364926,0.075315,0.999994,-0.000424,-0.000861,0.005963,0.462556,0.382249,0.074828,0.999996,0.000445,0.003902,0.014186,0.450772,0.385430,0.080220,0.999993,-0.000236,0.001715,0.006362,0.503760,0.438506,0.111450,0.999920,-0.003002,-0.000296,0.025991,0.430430,0.465591,0.166512,0.999943,-0.000898,-0.002310,0.000254,0.529184,0.473838,-0.024196,0.940135,0.006961,-0.090409,-0.045876,0.422347,0.551538,0.107591,0.798616,-0.001295,0.000020,-0.039688,0.499872,0.485779,-0.185378,0.955123,-0.001133,0.000081,-0.077133,0.404390,0.602939,-0.023004,0.893639,-0.018540,-0.000088,-0.068364,0.497423,0.502455,-0.218570,0.934208,-0.001447,0.000492,-0.088149,0.395378,0.625841,-0.047657,0.874297,-0.021786,0.001023,-0.081591,0.488638,0.496390,-0.214291,0.932695,-0.002172,0.000312,-0.075057,0.398801,0.618562,-0.060411,0.878319,-0.013687,0.002750,-0.094968,0.487273,0.493497,-0.185993,0.910123,-0.002039,0.000146,-0.070962,0.403243,0.612991,-0.031511,0.871096,-0.010772,0.002616,-0.072228
6,0.200000,852,480,30.000000,0.453460,0.368737,0.053950,0.999994,-0.005112,0.000578,-0.033317,0.457975,0.359384,0.069935,0.999995,-0.001651,-0.000961,-0.029298,0.461163,0.359258,0.069933,0.999992,-0.001393,-0.000662,-0.029308,0.463995,0.359759,0.069905,0.999995,-0.001233,-0.000204,-0.029468,0.449481,0.362040,0.074174,0.999994,-0.002718,-0.001356,-0.034914,0.447187,0.363427,0.074178,0.999989,-0.004167,-0.001132,-0.034873,0.445159,0.364869,0.074153,0.999994,-0.003520,-0.001711,-0.034878,0.462506,0.382304,0.073958,0.999996,-0.001501,0.001632,-0.026094,0.450641,0.385460,0.079092,0.999993,-0.003934,0.000884,-0.033839,0.503642,0.438194,0.105284,0.999924,-0.003533,-0.009349,-0.184990,0.430346,0.465569,0.167348,0.999941,-0.002512,-0.000682,0.025077,0.529524,0.467475,-0.029795,0.942550,0.010200,-0.190895,-0.167957,0.422245,0.551351,0.107738,0.801824,-0.003078,-0.005609,0.004406,0.499777,0.486165,-0.185074,0.956839,-0.002842,0.011581,0.009097,0.403744,0.602771,-0.024281,0.897235,-0.019396,-0.005037,-0.038316,0.497273,0.502583,-0.217940,0.936893,-0.004520,0.003844,0.018877,0.394778,0.625393,-0.049130,0.878354,-0.018016,-0.013438,-0.044171,0.488468,0.496561,-0.213704,0.935499,-0.005095,0.005132,0.017627,0.398242,0.618501,-0.061582,0.882429,-0.016746,-0.001815,-0.035147,0.487145,0.493688,-0.185551,0.913620,-0.003826,0.005720,0.013240,0.402739,0.612982,-0.032738,0.875375,-0.015121,-0.000275,-0.036788
7,0.233333,852,480,30.000000,0.452788,0.368843,0.054299,0.999994,-0.020161,0.003203,0.010465,0.457600,0.359380,0.069298,0.999995,-0.011260,-0.000103,-0.019082,0.460823,0.359248,0.069297,0.999992,-0.010195,-0.000290,-0.019073,0.463721,0.359742,0.069269,0.999995,-0.008212,-0.000511,-0.019072,0.449101,0.362040,0.074593,0.999995,-0.011418,-0.000002,0.012564,0.446767,0.363427,0.074600,0.999989,-0.012605,0.000015,0.012661,0.444840,0.364860,0.074572,0.999995,-0.009564,-0.000271,0.012599,0.461944,0.382423,0.073339,0.999996,-0.016862,0.003581,-0.018578,0.450161,0.385557,0.080160,0.999994,-0.014399,0.002908,0.032045,0.503700,0.438122,0.103200,0.999928,0.001751,-0.002174,-0.062526,0.430285,0.465565,0.168480,0.999942,-0.001839,-0.000099,0.033963,0.529422,0.470172,-0.032901,0.943706,-0.003067,0.080933,-0.093179,0.422069,0.551354,0.109588,0.806465,-0.005287,0.000086,0.055501,0.499810,0.486159,-0.195150,0.958260,0.000985,-0.000165,-0.302266,0.403282,0.602768,-0.024261,0.901562,-0.013871,-0.000084,0.000601,0.497229,0.502579,-0.228493,0.939210,-0.001316,-0.000118,-0.316586,0.394368,0.625288,-0.048958,0.883030,-0.012298,-0.003165,0.005161,0.488347,0.496562,-0.224390,0.937979,-0.003623,0.000021,-0.320595,0.397594,0.618496,-0.061080,0.887051,-0.019441,-0.000154,0.015070,0.487078,0.493690,-0.195689,0.916612,-0.002005,0.000047,-0.304140,0.402079,0.612973,-0.032618,0.880058,-0.019775,-0.000249,0.003601
8,0.266667,852,480,30.000000,0.452183,0.369011,0.057727,0.999994,-0.018151,0.005032,0.102843,0.457203,0.359383,0.071914,0.999995,-0.011893,0.000077,0.078474,0.460479,0.359250,0.071911,0.999992,-0.010328,0.000040,0.078435,0.463458,0.359741,0.071889,0.999995,-0.007896,-0.000012,0.078595,0.448700,0.362040,0.078803,0.999995,-0.012004,-0.000015,0.126298,0.446367,0.363424,0.078813,0.999989,-0.012022,-0.000108,0.126382,0.444531,0.364819,0.078790,0.999995,-0.009262,-0.001221,0.126520,0.461342,0.382558,0.075629,0.999996,-0.018052,0.004063,0.068710,0.449714,0.385630,0.084431,0.999994,-0.013427,0.002203,0.128106,0.503699,0.437762,0.103682,0.999932,-0.000054,-0.010782,0.014451,0.430271,0.465437,0.175260,0.999943,-0.000397,-0.003839,0.203400,0.529451,0.468185,-0.035434,0.945264,0.000869,-0.059619,-0.076010,0.421914,0.551044,0.114780,0.810739,-0.004635,-0.009297,0.155781,0.499814,0.486163,-0.201668,0.959834,0.000126,0.000112,-0.195552,0.402855,0.602748,-0.020995,0.905990,-0.012789,-0.000583,0.097995,0.497195,0.502576,-0.235643,0.941698,-0.001016,-0.000104,-0.214492,0.393889,0.625104,-0.045539,0.887813,-0.014374,-0.005507,0.102549,0.488287,0.496561,-0.231798,0.940622,-0.001794,-0.000025,-0.222244,0.396797,0.618493,-0.057252,0.891767,-0.023924,-0.000075,0.114851,0.487083,0.493684,-0.202238,0.919791,0.000129,-0.000166,-0.196473,0.401312,0.613000,-0.029202,0.884747,-0.023033,0.000790,0.102474
9,0.300000,852,480,30.000000,0.451805,0.369066,0.058953,0.999995,-0.011324,0.001642,0.036797,0.456930,0.359380,0.072527,0.999996,-0.008189,-0.000099,0.018372,0.460245,0.359248,0.072524,0.999993,-0.007035,-0.000056,0.018384,0.463295,0.359740,0.072504,0.999995,-0.004894,-0.000052,0.018457,0.448472,0.362022,0.079947,0.999995,-0.006860,-0.000522,0.034328,0.446159,0.363393,0.079955,0.999990,-0.006241,-0.000919,0.034271,0.444371,0.364737,0.079927,0.999995,-0.004805,-0.002474,0.034117,0.460910,0.382619,0.076335,0.999996,-0.012979,0.001831,0.021162,0.449428,0.385641,0.085773,0.999994,-0.008575,0.000313,0.040265,0.503731,0.437795,0.103255,0.999934,0.000983,0.000979,-0.012795,0.430251,0.465419,0.176769,0.999944,-0.000619,-0.000554,0.045255,0.528356,0.468429,-0.036359,0.945932,-0.032870,0.007325,-0.027743,0.421653,0.550811,0.118265,0.816012,-0.007845,-0.006990,0.104555,0.499803,0.486274,-0.202334,0.960740,-0.000317,0.003342,-0.019983,0.402530,0.602746,-0.017593,0.910266,-0.009744,-0.000086,0.102039,0.497172,0.502563,-0.235960,0.943440,-0.000683,-0.000397,-0.009517,0.393656,0.624970,-0.042146,0.892456,-0.006982,-0.004018,0.101795,0.488234,0.496544,-0.233055,0.942558,-0.001586,-0.000516,-0.037688,0.396526,0.618495,-0.053642,0.896386,-0.008116,0.000055,0.108284,0.487031,0.493686,-0.203392,0.922096,-0.001552,0.000051,-0.034620,0.400976,0.613047,-0.025711,0.889377,-0.010061,0.001436,0.104712
