frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,1280,720,30.000000,0.510030,0.368153,-0.217732,0.998584,0.000000,0.000000,0.000000,0.508096,0.340842,-0.210736,0.999250,0.000000,0.000000,0.000000,0.508871,0.338688,-0.210850,0.999215,0.000000,0.000000,0.000000,0.509782,0.336339,-0.210915,0.999344,0.000000,0.000000,0.000000,0.502046,0.343265,-0.245802,0.998881,0.000000,0.000000,0.000000,0.498477,0.342945,-0.245910,0.998606,0.000000,0.000000,0.000000,0.494189,0.342629,-0.245951,0.998666,0.000000,0.000000,0.000000,0.507582,0.389135,-0.188133,0.998909,0.000000,0.000000,0.000000,0.499984,0.393501,-0.233744,0.998509,0.000000,0.000000,0.000000,0.471883,0.406322,-0.064809,0.999347,0.000000,0.000000,0.000000,0.438147,0.493113,-0.299943,0.998304,0.000000,0.000000,0.000000,0.521228,0.554092,-0.050504,0.100356,0.000000,0.000000,0.000000,0.505222,0.659191,-0.247288,0.792689,0.000000,0.000000,0.000000,0.542090,0.518418,-0.177064,0.249606,0.000000,0.000000,0.000000,0.538389,0.485302,-0.115364,0.737365,0.000000,0.000000,0.000000,0.544497,0.505053,-0.195835,0.235912,0.000000,0.000000,0.000000,0.541644,0.452884,-0.124941,0.587177,0.000000,0.000000,0.000000,0.548502,0.490618,-0.195025,0.253427,0.000000,0.000000,0.000000,0.533160,0.437989,-0.121423,0.587190,0.000000,0.000000,0.000000,0.542811,0.500512,-0.181364,0.222366,0.000000,0.000000,0.000000,0.532857,0.455278,-0.110344,0.531427,0.000000,0.000000,0.000000
1,0.033333,1280,720,30.000000,0.515445,0.369758,-0.261098,0.996397,0.162454,0.048141,-1.300989,0.514228,0.340839,-0.255327,0.998094,0.183964,-0.000081,-1.337725,0.514513,0.338657,-0.255471,0.998114,0.169255,-0.000923,-1.338616,0.514690,0.336212,-0.255591,0.998316,0.147214,-0.003817,-1.340272,0.508971,0.343465,-0.289359,0.996365,0.207746,0.005976,-1.306734,0.505580,0.343357,-0.289420,0.995756,0.213085,0.012365,-1.305293,0.501851,0.343341,-0.289410,0.995999,0.229853,0.021389,-1.303775,0.511225,0.391941,-0.230844,0.998105,0.109261,0.084200,-1.281331,0.504404,0.396552,-0.274803,0.997011,0.132600,0.091555,-1.231750,0.469328,0.405730,-0.101108,0.999019,-0.076632,-0.017741,-1.088960,0.414094,0.498894,-0.325243,0.996695,-0.721613,0.173449,-0.759001,0.521301,0.556815,-0.069159,0.092893,0.002208,0.081682,-0.559657,0.500516,0.687256,-0.262698,0.782997,-0.141197,0.841951,-0.462283,0.538551,0.489008,-0.188284,0.231048,-0.106173,-0.882297,-0.336615,0.538009,0.487716,-0.130458,0.714932,-0.011392,0.072431,-0.452825,0.538257,0.465482,-0.209295,0.219805,-0.187195,-1.187112,-0.403826,0.540030,0.451614,-0.144983,0.567831,-0.048423,-0.038100,-0.601258,0.532854,0.432228,-0.205327,0.236003,-0.469431,-1.751710,-0.309040,0.531414,0.436205,-0.140037,0.566860,-0.052385,-0.053529,-0.558417,0.538244,0.462761,-0.190686,0.207663,-0.136998,-1.132522,-0.279657,0.529438,0.450772,-0.125737,0.513152,-0.102587,-0.135197,-0.461775
2,0.066667,1280,720,30.000000,0.517459,0.370764,-0.251922,0.994898,0.060432,0.030173,0.275304,0.515834,0.340910,-0.243313,0.997265,0.048185,0.002129,0.360416,0.515832,0.338704,-0.243467,0.997345,0.039575,0.001399,0.360129,0.515653,0.336230,-0.243571,0.997606,0.028905,0.000553,0.360601,0.510916,0.343773,-0.279392,0.994182,0.058342,0.009264,0.299036,0.507559,0.343853,-0.279463,0.993129,0.059370,0.014882,0.298685,0.503932,0.344083,-0.279468,0.993303,0.062428,0.022230,0.298263,0.512690,0.393066,-0.219733,0.997709,0.043970,0.033757,0.333333,0.506113,0.397919,-0.266194,0.995614,0.051255,0.041001,0.258275,0.468906,0.412968,-0.095966,0.999055,-0.012669,0.217142,0.154266,0.420039,0.505242,-0.329710,0.995619,0.178362,0.190422,-0.134007,0.527031,0.594452,-0.046711,0.092788,0.171881,1.129099,0.673455,0.501174,0.697791,-0.271989,0.785228,0.019748,0.316052,-0.278745,0.550884,0.611096,-0.187430,0.232350,0.369984,3.662647,0.025629,0.538257,0.491898,-0.132062,0.715395,0.007426,0.125449,-0.048135,0.558163,0.598953,-0.207506,0.221696,0.597176,4.004105,0.053679,0.540046,0.452161,-0.147019,0.570593,0.000483,0.016425,-0.061097,0.558361,0.582177,-0.209436,0.238034,0.765211,4.498473,-0.123269,0.531365,0.436680,-0.142593,0.568029,-0.001463,0.014238,-0.076674,0.552500,0.608124,-0.189481,0.210334,0.427671,4.360882,0.036152,0.528863,0.450817,-0.127129,0.514150,-0.017234,0.001364,-0.041758
3,0.100000,1280,720,30.000000,0.517357,0.371152,-0.232678,0.990970,-0.003072,0.011646,0.577313,0.515644,0.341059,-0.225846,0.994513,-0.005717,0.004459,0.524019,0.515557,0.338874,-0.226068,0.994517,-0.008240,0.005111,0.521957,0.515334,0.336402,-0.226269,0.995457,-0.009581,0.005177,0.519061,0.510949,0.344020,-0.262588,0.989421,0.000991,0.007402,0.504121,0.507656,0.344212,-0.262603,0.987156,0.002908,0.010782,0.505826,0.504093,0.344562,-0.262605,0.988213,0.004828,0.014374,0.505905,0.512426,0.394752,-0.202896,0.996229,-0.007916,0.050574,0.505121,0.506175,0.398727,-0.249720,0.992799,0.001872,0.024234,0.494205,0.464360,0.410660,-0.080786,0.998692,-0.136376,-0.069243,0.455411,0.422963,0.511100,-0.326511,0.994195,0.087729,0.175744,0.095959,0.525591,0.583487,-0.031211,0.086132,-0.043187,-0.328928,0.465007,0.501207,0.702316,-0.269501,0.784483,0.001001,0.135756,0.074633,0.543169,0.503286,-0.145100,0.215147,-0.231448,-3.234297,1.269891,0.538214,0.491708,-0.144054,0.708078,-0.001293,-0.005697,-0.359749,0.543927,0.476502,-0.163374,0.206970,-0.427077,-3.673531,1.323959,0.540070,0.452206,-0.163449,0.567389,0.000726,0.001355,-0.492902,0.532514,0.444386,-0.160459,0.221989,-0.775412,-4.133734,1.469296,0.531267,0.437460,-0.155446,0.563939,-0.002943,0.023407,-0.385601,0.543080,0.480008,-0.147427,0.196791,-0.282594,-3.843471,1.261606,0.528596,0.450869,-0.138915,0.510149,-0.008031,0.001540,-0.353590
4,0.133333,1280,720,30.000000,0.516942,0.371133,-0.211345,0.991320,-0.012440,-0.000566,0.639975,0.515204,0.341088,-0.203038,0.994794,-0.013196,0.000884,0.684229,0.515208,0.338906,-0.203220,0.994777,-0.010470,0.000935,0.685429,0.515124,0.336423,-0.203384,0.995692,-0.006278,0.000607,0.686557,0.510339,0.344102,-0.239862,0.990039,-0.018307,0.002450,0.681780,0.507007,0.344350,-0.239923,0.987859,-0.019459,0.004142,0.680389,0.503342,0.344746,-0.239941,0.988869,-0.022539,0.005517,0.679907,0.512312,0.394820,-0.180299,0.996386,-0.003444,0.002038,0.677892,0.505879,0.398861,-0.227401,0.993139,-0.008880,0.004031,0.669573,0.464913,0.410436,-0.051690,0.998678,0.016588,-0.006722,0.872875,0.424457,0.511470,-0.299881,0.994009,0.044823,0.011099,0.798917,0.525450,0.580420,-0.030405,0.082481,-0.004227,-0.092016,0.024163,0.498956,0.696189,-0.266062,0.775875,-0.067533,-0.183801,0.103182,0.541785,0.488064,-0.155533,0.202889,-0.041515,-0.456650,-0.312969,0.537716,0.490880,-0.135114,0.690496,-0.014940,-0.024829,0.268216,0.541380,0.462303,-0.174529,0.196561,-0.076429,-0.425952,-0.334657,0.540280,0.452310,-0.155837,0.552112,0.006314,0.003126,0.228384,0.533334,0.444882,-0.171877,0.210427,0.024598,0.014891,-0.342552,0.531231,0.437466,-0.148904,0.548509,-0.001098,0.000183,0.196255,0.541537,0.465098,-0.158775,0.187329,-0.046286,-0.447304,-0.340423,0.528284,0.448739,-0.131185,0.496756,-0.009354,-0.063897,0.231911
5,0.166667,1280,720,30.000000,0.516792,0.370209,-0.208205,0.990952,-0.004517,-0.027708,0.094217,0.515074,0.340574,-0.198837,0.994741,-0.003884,-0.015422,0.126041,0.514693,0.338389,-0.199020,0.994680,-0.015462,-0.015508,0.126008,0.514032,0.335794,-0.199177,0.995650,-0.032773,-0.018864,0.126206,0.509981,0.343716,-0.236792,0.990016,-0.010743,-0.011583,0.092101,0.506597,0.344058,-0.236869,0.987638,-0.012295,-0.008771,0.091610,0.502850,0.344512,-0.236916,0.988707,-0.014750,-0.007010,0.090767,0.511162,0.394726,-0.175792,0.996389,-0.034479,-0.002828,0.135204,0.505781,0.398630,-0.224365,0.993045,-0.002940,-0.006931,0.091086,0.465974,0.413149,-0.041896,0.998684,0.031832,0.081394,0.293814,0.410625,0.510563,-0.300428,0.993526,-0.414970,-0.027219,-0.016426,0.529935,0.585985,-0.022173,0.081028,0.134554,0.166941,0.246956,0.498161,0.693395,-0.272472,0.770416,-0.023849,-0.083817,-0.192304,0.547307,0.546578,-0.157230,0.193374,0.165673,1.755418,-0.050912,0.537822,0.490056,-0.143645,0.681694,0.003183,-0.024718,-0.255955,0.548099,0.537537,-0.176647,0.188291,0.201575,2.257023,-0.063533,0.542641,0.453424,-0.160663,0.544442,0.070812,0.033403,-0.144800,0.547249,0.522722,-0.175999,0.201515,0.417445,2.335183,-0.123643,0.532030,0.437980,-0.156683,0.540216,0.023995,0.015411,-0.233378,0.545792,0.532261,-0.161428,0.180380,0.127661,2.014879,-0.079603,0.528389,0.448286,-0.139419,0.487993,0.003156,-0.013591,-0.247016
6,0.200000,1280,720,30.000000,0.516531,0.368566,-0.210557,0.991493,-0.007834,-0.049314,-0.070577,0.514795,0.339679,-0.200295,0.995126,-0.008390,-0.026868,-0.043761,0.514513,0.337513,-0.200470,0.995064,-0.005411,-0.026256,-0.043506,0.513970,0.334940,-0.200606,0.995961,-0.001856,-0.025629,-0.042887,0.509810,0.342771,-0.239708,0.990734,-0.005105,-0.028353,-0.087502,0.506464,0.343124,-0.239791,0.988483,-0.004002,-0.028015,-0.087643,0.502790,0.343555,-0.239834,0.989454,-0.001811,-0.028700,-0.087537,0.510750,0.394572,-0.176577,0.996652,-0.012358,-0.004611,-0.023527,0.505608,0.398086,-0.227288,0.993498,-0.005214,-0.016319,-0.087692,0.466167,0.418676,-0.030222,0.998778,0.005782,0.165804,0.350233,0.404416,0.510441,-0.312127,0.993605,-0.186262,-0.003639,-0.350975,0.534311,0.600532,-0.026666,0.089517,0.131278,0.436420,-0.134768,0.499893,0.691838,-0.283321,0.769644,0.051951,-0.046726,-0.325457,0.553135,0.584167,-0.202901,0.200848,0.174819,1.127676,-1.370138,0.540526,0.490195,-0.144000,0.685952,0.081121,0.004162,-0.010639,0.554982,0.580413,-0.228368,0.194339,0.206489,1.286259,-1.551616,0.545823,0.456188,-0.158313,0.550574,0.095465,0.082914,0.070514,0.555464,0.563694,-0.227875,0.207409,0.246438,1.229185,-1.556277,0.533872,0.441346,-0.157600,0.545881,0.055261,0.100980,-0.027496,0.550040,0.571042,-0.208356,0.186630,0.127417,1.163430,-1.407848,0.529450,0.450882,-0.139866,0.492304,0.031836,0.077906,-0.013437
7,0.233333,1280,720,30.000000,0.516373,0.366783,-0.212435,0.991825,-0.004735,-0.053475,-0.056342,0.514632,0.338423,-0.201595,0.995433,-0.004885,-0.037673,-0.038972,0.514374,0.336175,-0.201765,0.995370,-0.004156,-0.040152,-0.038829,0.513874,0.333463,-0.201903,0.996205,-0.002886,-0.044305,-0.038901,0.509685,0.341818,-0.245116,0.991295,-0.003777,-0.028564,-0.162233,0.506330,0.342265,-0.245218,0.989132,-0.004014,-0.025764,-0.162810,0.502666,0.342767,-0.245280,0.989988,-0.003698,-0.023645,-0.163404,0.510411,0.392925,-0.179448,0.996890,-0.010189,-0.049407,-0.086142,0.505444,0.396507,-0.230894,0.993891,-0.004896,-0.047390,-0.108186,0.467872,0.419910,-0.028411,0.998869,0.051142,0.037013,0.054303,0.411876,0.507426,-0.328094,0.993700,0.223803,-0.090469,-0.478998,0.538155,0.608045,-0.033441,0.098122,0.115328,0.225374,-0.203266,0.503002,0.691009,-0.293847,0.771727,0.093279,-0.024871,-0.315803,0.554722,0.593617,-0.249313,0.208259,0.047620,0.283481,-1.392368,0.543060,0.490002,-0.144564,0.691565,0.076030,-0.005806,-0.016932,0.556328,0.591953,-0.277478,0.200897,0.040371,0.346221,-1.473309,0.548616,0.458842,-0.156168,0.559549,0.083776,0.079641,0.064353,0.556636,0.573303,-0.276706,0.213233,0.035183,0.288262,-1.464941,0.536454,0.443877,-0.156847,0.554358,0.077455,0.075933,0.022583,0.550416,0.579532,-0.255131,0.193203,0.011294,0.254719,-1.403251,0.532876,0.451627,-0.139869,0.499404,0.102768,0.022326,-0.000077
8,0.266667,1280,720,30.000000,0.516238,0.365186,-0.213442,0.992459,-0.004057,-0.047902,-0.030208,0.514508,0.337873,-0.203378,0.995828,-0.003719,-0.016500,-0.053515,0.514322,0.335503,-0.203536,0.995770,-0.001552,-0.020174,-0.053151,0.513728,0.332594,-0.203655,0.996527,-0.004370,-0.026067,-0.052557,0.509543,0.341517,-0.245524,0.992039,-0.004240,-0.009036,-0.012242,0.506191,0.342019,-0.245627,0.990049,-0.004181,-0.007389,-0.012293,0.502535,0.342553,-0.245684,0.990812,-0.003948,-0.006418,-0.012114,0.509577,0.390799,-0.179371,0.997170,-0.025011,-0.063778,0.002305,0.504923,0.394501,-0.231374,0.994412,-0.015641,-0.060171,-0.014414,0.467339,0.419582,-0.021713,0.998959,-0.015982,-0.009852,0.200941,0.415403,0.505338,-0.330745,0.994046,0.105787,-0.062637,-0.079519,0.537903,0.600083,-0.044548,0.111335,-0.007578,-0.238851,-0.333217,0.503209,0.690402,-0.290896,0.782829,0.006214,-0.018212,0.088529,0.553619,0.576194,-0.273335,0.222020,-0.033088,-0.522684,-0.720663,0.544431,0.489970,-0.137631,0.705173,0.041122,-0.000965,0.208004,0.555104,0.570496,-0.297889,0.213526,-0.036718,-0.643727,-0.612322,0.551079,0.460261,-0.143657,0.577196,0.073916,0.042557,0.375309,0.555674,0.552182,-0.296236,0.224890,-0.028857,-0.633627,-0.585906,0.539384,0.446563,-0.145458,0.572234,0.087903,0.080598,0.341685,0.549889,0.561121,-0.278369,0.204958,-0.015818,-0.552335,-0.697121,0.534498,0.452537,-0.131362,0.517537,0.048677,0.027309,0.255214
9,0.300000,1280,720,30.000000,0.516078,0.363278,-0.213412,0.992884,-0.004794,-0.057250,0.000906,0.514420,0.336674,-0.202445,0.996128,-0.002646,-0.035963,0.027999,0.514298,0.334196,-0.202598,0.996070,-0.000731,-0.039197,0.028156,0.513581,0.331145,-0.202706,0.996768,-0.004431,-0.043460,0.028469,0.509438,0.340478,-0.245269,0.992605,-0.003165,-0.031167,0.007643,0.506084,0.340993,-0.245375,0.990716,-0.003203,-0.030789,0.007578,0.502424,0.341541,-0.245433,0.991385,-0.003335,-0.030365,0.007537,0.508868,0.388876,-0.176142,0.997401,-0.021275,-0.057696,0.096871,0.504277,0.392608,-0.230570,0.994838,-0.019369,-0.056772,0.024129,0.468985,0.421130,-0.009477,0.999044,0.049384,0.046459,0.367084,0.407163,0.504102,-0.326460,0.994326,-0.247188,-0.037077,0.128541,0.541138,0.604979,-0.045510,0.128179,0.097049,0.146885,-0.028848,0.502567,0.690023,-0.290189,0.789888,-0.019271,-0.011349,0.021227,0.552822,0.569978,-0.283665,0.240329,-0.023920,-0.186467,-0.309882,0.544565,0.489918,-0.136995,0.713734,0.004032,-0.001557,0.019091,0.554736,0.562877,-0.314179,0.229287,-0.011040,-0.228567,-0.488719,0.551898,0.461701,-0.143561,0.588484,0.024557,0.043214,0.002884,0.554582,0.543066,-0.307343,0.239423,-0.032769,-0.273491,-0.333193,0.540276,0.448005,-0.145190,0.583119,0.026738,0.043248,0.008018,0.547971,0.552900,-0.287452,0.219152,-0.057532,-0.246631,-0.272499,0.535839,0.453559,-0.131016,0.528014,0.040230,0.030670,0.010389
