frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,1920,1080,30.000000,0.675038,0.269919,-0.446081,0.999738,0.000000,0.000000,0.000000,0.671392,0.265816,-0.454797,0.999682,0.000000,0.000000,0.000000,0.671939,0.262645,-0.454782,0.999551,0.000000,0.000000,0.000000,0.672473,0.259524,-0.454863,0.999620,0.000000,0.000000,0.000000,0.669519,0.276421,-0.459706,0.999878,0.000000,0.000000,0.000000,0.668704,0.280396,-0.459832,0.999860,0.000000,0.000000,0.000000,0.667921,0.284335,-0.459930,0.999894,0.000000,0.000000,0.000000,0.676925,0.271137,-0.410421,0.999490,0.000000,0.000000,0.000000,0.675147,0.281339,-0.416400,0.999673,0.000000,0.000000,0.000000,0.659914,0.236466,-0.249467,0.999626,0.000000,0.000000,0.000000,0.665401,0.374407,-0.330260,0.999761,0.000000,0.000000,0.000000,0.665636,0.236152,-0.089937,0.340036,0.000000,0.000000,0.000000,0.683387,0.490222,-0.278763,0.916345,0.000000,0.000000,0.000000,0.685531,0.229886,0.031794,0.435334,0.000000,0.000000,0.000000,0.714890,0.554641,-0.249034,0.797285,0.000000,0.000000,0.000000,0.684362,0.215445,0.043131,0.472884,0.000000,0.000000,0.000000,0.723599,0.577205,-0.272362,0.735223,0.000000,0.000000,0.000000,0.688643,0.229424,0.025148,0.477413,0.000000,0.000000,0.000000,0.722135,0.566640,-0.278412,0.738807,0.000000,0.000000,0.000000,0.690231,0.240424,0.029614,0.443272,0.000000,0.000000,0.000000,0.719831,0.555602,-0.251409,0.681511,0.000000,0.000000,0.000000
1,0.033333,1920,1080,30.000000,0.675042,0.247496,-0.535931,0.999667,0.000120,-0.672684,-2.695480,0.668629,0.240438,-0.535158,0.999501,-0.082878,-0.761368,-2.410813,0.668515,0.235622,-0.535173,0.999329,-0.102729,-0.810672,-2.411726,0.668401,0.230890,-0.535265,0.999412,-0.122159,-0.859006,-2.412053,0.667136,0.257106,-0.546682,0.999837,-0.071504,-0.579463,-2.609281,0.666135,0.264255,-0.546787,0.999824,-0.077083,-0.484205,-2.608669,0.665209,0.271327,-0.546922,0.999864,-0.081375,-0.390244,-2.609757,0.677060,0.253151,-0.491213,0.999299,0.004052,-0.539569,-2.423781,0.675501,0.270508,-0.505484,0.999562,0.010629,-0.324941,-2.672522,0.655851,0.228238,-0.288887,0.999565,-0.121883,-0.246836,-1.182588,0.662521,0.387120,-0.409278,0.999742,-0.086408,0.381393,-2.370551,0.674843,0.215243,-0.124294,0.321457,0.276217,-0.627260,-1.030713,0.682632,0.517911,-0.383764,0.920264,-0.022645,0.830664,-3.150025,0.697987,0.216480,-0.047536,0.413457,0.373680,-0.402172,-2.379889,0.724413,0.577985,-0.412051,0.812806,0.285709,0.700305,-4.890508,0.698674,0.192744,-0.053054,0.449643,0.429366,-0.681029,-2.885557,0.734571,0.596505,-0.457439,0.754690,0.329161,0.578983,-5.552326,0.701018,0.209677,-0.074988,0.454810,0.371248,-0.592411,-3.004073,0.734166,0.577585,-0.467480,0.757450,0.360916,0.328333,-5.672045,0.702916,0.227648,-0.054036,0.421780,0.380575,-0.383298,-2.509520,0.731702,0.569107,-0.417854,0.699799,0.356128,0.405128,-4.993359
2,0.066667,1920,1080,30.000000,0.659051,0.224017,-0.437521,0.999634,-0.479729,-0.704372,2.952298,0.666005,0.215330,-0.458022,0.999522,-0.078721,-0.753226,2.314062,0.667638,0.216603,-0.457991,0.999363,-0.026318,-0.570583,2.315457,0.668578,0.217797,-0.458155,0.999449,0.005311,-0.392787,2.313287,0.661532,0.211447,-0.445189,0.999809,-0.168107,-1.369766,3.044790,0.660083,0.209740,-0.445279,0.999786,-0.181561,-1.635466,3.045251,0.658634,0.207946,-0.445290,0.999831,-0.197239,-1.901413,3.048954,0.661340,0.235442,-0.431295,0.999333,-0.471593,-0.531273,1.797561,0.654859,0.230873,-0.412158,0.999549,-0.619283,-1.189038,2.799778,0.683043,0.267416,-0.381639,0.999605,0.815771,1.175331,-2.782583,0.646400,0.236482,-0.265247,0.999716,-0.483624,-4.519128,4.320931,0.696614,0.395984,-0.297538,0.380452,0.653116,5.422228,-5.197301,0.623435,0.316611,-0.085813,0.842395,-1.775917,-6.039004,8.938518,0.695986,0.443671,-0.242852,0.440733,-0.060028,6.815721,-5.859500,0.626153,0.340508,0.018483,0.750405,-2.947796,-7.124290,12.915998,0.696582,0.458797,-0.247863,0.465640,-0.062778,7.981586,-5.844254,0.627440,0.350725,0.040171,0.702084,-3.213912,-7.373396,14.928323,0.699311,0.448803,-0.254324,0.472574,-0.051209,7.173788,-5.380082,0.626490,0.340999,0.020346,0.707066,-3.230277,-7.097574,14.634784,0.697093,0.440972,-0.241082,0.437034,-0.174712,6.399748,-5.611360,0.627618,0.338544,0.016211,0.652974,-3.122508,-6.916863,13.021962
3,0.100000,1920,1080,30.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.133333,1920,1080,30.000000,0.659957,0.540017,-0.336133,0.999455,,,,0.659702,0.563302,-0.338768,0.999176,,,,0.657574,0.566050,-0.338706,0.998824,,,,0.655433,0.568801,-0.338727,0.998706,,,,0.667769,0.557682,-0.349741,0.999667,,,,0.671707,0.556184,-0.349900,0.999684,,,,0.675620,0.554609,-0.350133,0.999752,,,,0.660117,0.528130,-0.310110,0.999215,,,,0.670352,0.522740,-0.325936,0.999555,,,,0.668032,0.544133,-0.207798,0.999547,,,,0.705596,0.452313,-0.268723,0.999743,,,,0.634299,0.507200,-0.090538,0.350532,,,,0.665877,0.338215,-0.296583,0.844830,,,,0.626400,0.482707,-0.006329,0.401191,,,,0.628701,0.241613,-0.346668,0.757856,,,,0.622458,0.470641,0.010093,0.424315,,,,0.622651,0.210097,-0.364817,0.706621,,,,0.626473,0.475457,-0.000753,0.430608,,,,0.619274,0.215570,-0.382197,0.714120,,,,0.627495,0.475473,-0.006107,0.398717,,,,0.618107,0.232492,-0.353362,0.661801,,,
5,0.166667,1920,1080,30.000000,0.670621,0.616768,-0.298814,0.999487,0.319912,2.302542,1.119552,0.666104,0.624738,-0.291563,0.999241,0.192080,1.843058,1.416172,0.664566,0.628908,-0.291514,0.998905,0.209770,1.885754,1.415740,0.662968,0.633117,-0.291509,0.998805,0.226032,1.929485,1.416526,0.676963,0.622222,-0.309352,0.999688,0.275824,1.936197,1.211680,0.678709,0.612845,-0.309424,0.999695,0.210062,1.699843,1.214270,0.679712,0.610961,-0.309518,0.999760,0.122774,1.690568,1.218461,0.660648,0.597472,-0.269011,0.999268,0.015936,2.080268,1.232948,0.672344,0.586596,-0.293516,0.999588,0.059776,1.915673,0.972629,0.666587,0.594503,-0.147451,0.999392,-0.043359,1.511092,1.810433,0.702111,0.470622,-0.262615,0.999725,-0.104567,0.549266,0.183245,0.614129,0.568959,-0.045450,0.333422,-0.605071,1.852761,1.352627,0.673558,0.342951,-0.244833,0.858727,0.230427,0.142075,1.552491,0.544916,0.595250,-0.012640,0.404753,-2.444528,3.376304,-0.189329,0.640211,0.260120,-0.216092,0.777524,0.345288,0.555205,3.917273,0.530128,0.603141,0.000914,0.426639,-2.769881,3.974994,-0.275344,0.637025,0.227140,-0.216391,0.727225,0.431231,0.511285,4.452782,0.529746,0.604624,-0.025679,0.437183,-2.901793,3.874991,-0.747769,0.631212,0.241952,-0.237472,0.735141,0.358139,0.791464,4.341735,0.536365,0.597800,-0.020935,0.409234,-2.733897,3.669825,-0.444838,0.628999,0.255146,-0.222058,0.687418,0.326756,0.679597,3.939133
6,0.200000,1920,1080,30.000000,0.676735,0.630371,-0.310857,0.999472,0.183443,0.408078,-0.361265,0.684522,0.656048,-0.310618,0.999278,0.552542,0.939299,-0.571676,0.683947,0.657947,-0.310568,0.998938,0.581430,0.871167,-0.571598,0.683331,0.659504,-0.310578,0.998844,0.610911,0.791616,-0.572056,0.688631,0.645066,-0.324882,0.999700,0.350055,0.685324,-0.465907,0.690733,0.635692,-0.325004,0.999696,0.360705,0.685412,-0.467387,0.691458,0.632824,-0.325192,0.999761,0.352360,0.655895,-0.470242,0.672266,0.620444,-0.285114,0.999283,0.348549,0.689151,-0.483081,0.677981,0.610730,-0.300918,0.999617,0.169095,0.724030,-0.222063,0.669447,0.605827,-0.156262,0.998623,0.085820,0.339720,-0.264346,0.701743,0.485331,-0.285637,0.999718,-0.011024,0.441278,-0.690654,0.619703,0.566335,-0.058183,0.306581,0.167218,-0.078721,-0.382002,0.680933,0.343696,-0.297036,0.871733,0.221272,0.022340,-1.566085,0.550642,0.583707,-0.023739,0.381227,0.171799,-0.346279,-0.332964,0.648413,0.260570,-0.286898,0.797347,0.246055,0.013498,-2.124160,0.544286,0.591874,-0.004650,0.407467,0.424719,-0.338012,-0.166944,0.647657,0.228278,-0.294630,0.749801,0.318936,0.034150,-2.347163,0.535022,0.582882,-0.035450,0.419867,0.158275,-0.652238,-0.293144,0.640617,0.242982,-0.313048,0.757421,0.282145,0.030897,-2.267269,0.540806,0.574347,-0.033008,0.394818,0.133216,-0.703608,-0.362212,0.637481,0.255374,-0.292669,0.713497,0.254463,0.006841,-2.118344
7,0.233333,1920,1080,30.000000,0.675156,0.603462,-0.483233,0.999518,-0.047393,-0.807257,-5.171285,0.677726,0.627754,-0.473928,0.999338,-0.203889,-0.848808,-4.899275,0.678112,0.630738,-0.473906,0.999027,-0.175050,-0.816277,-4.900143,0.682712,0.633680,-0.473936,0.998932,-0.018586,-0.774715,-4.900750,0.685355,0.618840,-0.483021,0.999723,-0.098308,-0.786767,-4.744168,0.689476,0.614332,-0.483153,0.999720,-0.037690,-0.640796,-4.744478,0.693403,0.611731,-0.483274,0.999778,0.058374,-0.632790,-4.742443,0.670346,0.589667,-0.444176,0.999325,-0.057603,-0.923318,-4.771841,0.683125,0.580912,-0.457825,0.999646,0.154338,-0.894536,-4.707212,0.655731,0.588768,-0.294399,0.998390,-0.411492,-0.511778,-4.144111,0.708038,0.474735,-0.332533,0.999689,0.188828,-0.317895,-1.406892,0.617696,0.488709,-0.202344,0.325192,-0.060219,-2.328781,-4.324814,0.678360,0.329970,-0.296248,0.880314,-0.077199,-0.411777,0.023618,0.578758,0.403627,-0.174011,0.381702,0.843472,-5.402420,-4.508159,0.643920,0.212432,-0.303786,0.813301,-0.134779,-1.444125,-0.506643,0.572501,0.382194,-0.186313,0.399759,0.846457,-6.290383,-5.449892,0.642862,0.177564,-0.318446,0.765211,-0.143829,-1.521428,-0.714497,0.570864,0.377633,-0.198506,0.413522,1.075258,-6.157482,-4.891658,0.635835,0.184299,-0.343799,0.773889,-0.143439,-1.760477,-0.922540,0.573223,0.380836,-0.178112,0.388668,0.972514,-5.805330,-4.353115,0.633097,0.200327,-0.308657,0.734193,-0.131537,-1.651391,-0.479626
8,0.266667,1920,1080,30.000000,0.673175,0.594934,-0.402235,0.999560,-0.059420,-0.255840,2.429946,0.674661,0.617901,-0.397073,0.999396,-0.091937,-0.295592,2.305647,0.674648,0.621399,-0.397030,0.999113,-0.103927,-0.280155,2.306269,0.679695,0.624894,-0.397047,0.999024,-0.090521,-0.263586,2.306676,0.683225,0.608464,-0.408653,0.999745,-0.063874,-0.311297,2.231050,0.687525,0.604481,-0.408787,0.999742,-0.058535,-0.295540,2.231002,0.691749,0.601701,-0.408945,0.999794,-0.049641,-0.300896,2.229855,0.669786,0.582775,-0.369175,0.999378,-0.016812,-0.206764,2.250013,0.681223,0.570921,-0.385808,0.999674,-0.057077,-0.299742,2.160510,0.652408,0.581892,-0.254274,0.998452,-0.099707,-0.206264,1.203766,0.705888,0.472730,-0.282111,0.999672,-0.064489,-0.060156,1.512651,0.618146,0.516166,-0.129492,0.323036,0.013497,0.823722,2.185570,0.669813,0.330110,-0.267435,0.883753,-0.256425,0.004198,0.864412,0.562532,0.465683,-0.103170,0.388270,-0.486796,1.861677,2.125235,0.642304,0.214442,-0.308292,0.826366,-0.048473,0.060292,-0.135200,0.548813,0.478135,-0.144785,0.407744,-0.710642,2.878228,1.245858,0.639812,0.176878,-0.324814,0.780101,-0.091521,-0.020554,-0.191038,0.547905,0.464587,-0.115434,0.422909,-0.688781,2.608631,2.492150,0.634817,0.181473,-0.348878,0.789425,-0.030568,-0.084798,-0.152367,0.553885,0.445046,-0.153047,0.401375,-0.580146,1.926318,0.751967,0.629848,0.200000,-0.315464,0.753638,-0.097446,-0.009821,-0.204231
9,0.300000,1920,1080,30.000000,0.663299,0.562580,-0.261699,0.999603,-0.296266,-0.970613,4.216080,0.658563,0.581027,-0.265642,0.999456,-0.482944,-1.106222,3.942936,0.656550,0.582006,-0.265597,0.999200,-0.542945,-1.181808,3.942992,0.655813,0.582957,-0.265534,0.999119,-0.716445,-1.258117,3.945379,0.666779,0.577811,-0.267083,0.999770,-0.493405,-0.919590,4.247093,0.670330,0.577176,-0.267237,0.999767,-0.515844,-0.819154,4.246496,0.673879,0.576400,-0.267357,0.999814,-0.536107,-0.759028,4.247649,0.662413,0.544898,-0.243501,0.999439,-0.221168,-1.136293,3.770231,0.673234,0.542573,-0.246964,0.999707,-0.239664,-0.850439,4.165307,0.652985,0.524856,-0.241364,0.998595,0.017332,-1.711079,0.387296,0.696384,0.462324,-0.164488,0.999704,-0.285112,-0.312172,3.528705,0.632887,0.395456,-0.195007,0.344550,0.442244,-3.621309,-1.965460,0.663383,0.327852,-0.146112,0.885997,-0.192897,-0.067749,3.639678,0.608968,0.277576,-0.201001,0.400084,1.393088,-5.643210,-2.934931,0.635558,0.205254,-0.182118,0.838750,-0.202389,-0.275643,3.785229,0.598986,0.251768,-0.224608,0.414926,1.505197,-6.791005,-2.394706,0.635341,0.171533,-0.196392,0.793858,-0.134118,-0.160359,3.852657,0.604174,0.244174,-0.228142,0.429870,1.688073,-6.612409,-3.381252,0.628541,0.175024,-0.224948,0.803531,-0.188261,-0.193460,3.717906,0.607193,0.249977,-0.203947,0.406409,1.599255,-5.852066,-1.527011,0.624585,0.189961,-0.193131,0.770825,-0.157887,-0.301157,3.669987
