frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.496253,0.504454,-0.813093,0.999960,0.000000,0.000000,0.000000,0.521936,0.442737,-0.749205,0.999921,0.000000,0.000000,0.000000,0.541090,0.440337,-0.749313,0.999918,0.000000,0.000000,0.000000,0.557104,0.439023,-0.749170,0.999906,0.000000,0.000000,0.000000,0.474796,0.456339,-0.711647,0.999917,0.000000,0.000000,0.000000,0.460795,0.463997,-0.710964,0.999927,0.000000,0.000000,0.000000,0.450987,0.469614,-0.711440,0.999933,0.000000,0.000000,0.000000,0.541495,0.579536,-0.693717,0.999920,0.000000,0.000000,0.000000,0.477692,0.595368,-0.641643,0.999857,0.000000,0.000000,0.000000,0.780088,0.898059,-0.249020,0.983524,0.000000,0.000000,0.000000,0.407632,0.964284,-0.073406,0.995947,0.000000,0.000000,0.000000,0.871970,1.392698,-0.391056,0.082358,0.000000,0.000000,0.000000,0.253039,1.377383,-0.688269,0.643690,0.000000,0.000000,0.000000,0.843734,1.752821,-0.647144,0.068214,0.000000,0.000000,0.000000,0.207472,0.952964,-1.756098,0.891249,0.000000,0.000000,0.000000,0.860515,1.885554,-0.721713,0.110161,0.000000,0.000000,0.000000,0.185514,0.814384,-1.953345,0.883915,0.000000,0.000000,0.000000,0.813443,1.872016,-0.745827,0.173672,0.000000,0.000000,0.000000,0.205778,0.759393,-1.914917,0.915610,0.000000,0.000000,0.000000,0.797168,1.822206,-0.672245,0.167264,0.000000,0.000000,0.000000,0.234685,0.812621,-1.781171,0.897520,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.496405,0.501809,-0.740367,0.999928,0.004540,-0.079352,2.181782,0.521638,0.439483,-0.714286,0.999889,-0.008917,-0.097626,1.047571,0.540896,0.437092,-0.714507,0.999872,-0.005845,-0.097328,1.044182,0.557105,0.436108,-0.714254,0.999857,0.000039,-0.087435,1.047487,0.476140,0.453876,-0.650693,0.999891,0.040345,-0.073905,1.828625,0.462751,0.461952,-0.650724,0.999900,0.058704,-0.061328,1.807204,0.452167,0.468792,-0.651301,0.999915,0.035391,-0.024659,1.804172,0.541263,0.575944,-0.656736,0.999859,-0.006976,-0.107759,1.109419,0.479838,0.588944,-0.570505,0.999797,0.064358,-0.192708,2.134146,0.778221,0.895877,-0.361781,0.969957,-0.056017,-0.065464,-3.382821,0.407538,0.967371,0.051910,0.995463,-0.002806,0.092601,3.759500,0.837658,1.083552,-1.025231,0.094396,-1.029362,-9.274381,-19.025255,0.249915,1.376830,-0.475004,0.652817,-0.093708,-0.016576,6.397946,0.735945,1.047753,-1.673342,0.073599,-3.233693,-21.152043,-30.785932,0.192280,0.951710,-1.496474,0.888146,-0.455762,-0.037626,7.788709,0.699757,0.993821,-1.795093,0.113862,-4.822748,-26.751990,-32.201411,0.173756,0.814386,-1.672967,0.876409,-0.352744,0.000080,8.411347,0.693598,0.945524,-1.727557,0.174917,-3.595353,-27.794772,-29.451919,0.196248,0.759607,-1.615111,0.909444,-0.285901,0.006428,8.994198,0.695231,0.974168,-1.668770,0.165380,-3.058099,-25.441155,-29.895735,0.209529,0.815370,-1.515580,0.888952,-0.754675,0.082489,7.967731
2,0.066667,852,480,30.000000,0.496565,0.499963,-0.737989,0.999897,0.004816,-0.055363,0.071350,0.521456,0.437348,-0.714107,0.999857,-0.005479,-0.064048,0.005364,0.540768,0.434990,-0.714334,0.999825,-0.003843,-0.063059,0.005180,0.557108,0.434165,-0.714081,0.999808,0.000102,-0.058292,0.005184,0.477059,0.452312,-0.648553,0.999865,0.027573,-0.046907,0.064180,0.463972,0.460703,-0.648608,0.999872,0.036608,-0.037467,0.063479,0.452932,0.468348,-0.649191,0.999896,0.022967,-0.013318,0.063298,0.541172,0.573470,-0.656382,0.999806,-0.002711,-0.074236,0.010618,0.481168,0.585069,-0.567535,0.999743,0.039920,-0.116263,0.089082,0.777082,0.894691,-0.384481,0.958834,-0.034184,-0.035575,-0.681006,0.407492,0.969707,0.060677,0.995133,-0.001372,0.070081,0.262998,0.830699,1.056493,-1.053634,0.104065,-0.208781,-0.811762,-0.852081,0.247262,1.376836,-0.463364,0.664117,-0.079599,0.000179,0.349198,0.731528,1.017018,-1.723266,0.077640,-0.132506,-0.922058,-1.497728,0.186280,0.950126,-1.494510,0.887333,-0.180019,-0.047516,0.058941,0.696842,0.964390,-1.850149,0.116329,-0.087449,-0.882937,-1.651676,0.168131,0.814128,-1.673542,0.871705,-0.168762,-0.007735,-0.017248,0.689686,0.916073,-1.784585,0.175020,-0.117341,-0.883516,-1.710842,0.191174,0.759610,-1.616317,0.905528,-0.152233,0.000079,-0.036188,0.690914,0.944146,-1.720561,0.162965,-0.129522,-0.900657,-1.553725,0.200988,0.816552,-1.514046,0.883287,-0.256229,0.035453,0.046020
3,0.100000,852,480,30.000000,0.496951,0.498591,-0.733032,0.999872,0.011559,-0.041159,0.148709,0.521453,0.435872,-0.709366,0.999832,-0.000072,-0.044274,0.142241,0.540766,0.433624,-0.709600,0.999789,-0.000043,-0.040983,0.142021,0.557219,0.432916,-0.709335,0.999770,0.003303,-0.037464,0.142393,0.478126,0.451129,-0.643649,0.999845,0.031985,-0.035488,0.147139,0.465223,0.459738,-0.643718,0.999850,0.037545,-0.028954,0.146720,0.453684,0.467996,-0.644305,0.999882,0.022546,-0.010572,0.146567,0.541182,0.571929,-0.651922,0.999761,0.000283,-0.046232,0.133814,0.482413,0.582669,-0.563299,0.999699,0.037352,-0.071987,0.127103,0.775935,0.893582,-0.378353,0.948809,-0.034402,-0.033286,0.183842,0.407490,0.971650,0.059907,0.994815,-0.000073,0.058302,-0.023116,0.828612,1.053494,-1.047322,0.112974,-0.062601,-0.089976,0.189339,0.246758,1.377323,-0.470286,0.674677,-0.015125,0.014595,-0.207670,0.731212,1.003881,-1.719539,0.082166,-0.009483,-0.394102,0.111827,0.184386,0.949682,-1.498301,0.887167,-0.056819,-0.013302,-0.113736,0.697531,0.948209,-1.846299,0.119566,0.020667,-0.485428,0.115507,0.165822,0.814117,-1.677513,0.868252,-0.069244,-0.000343,-0.119122,0.690089,0.901165,-1.780088,0.176274,0.012090,-0.447248,0.134922,0.188847,0.759705,-1.619836,0.902602,-0.069793,0.002843,-0.105579,0.690867,0.930315,-1.716865,0.161852,-0.001427,-0.414929,0.110868,0.198261,0.817757,-1.517510,0.878941,-0.081807,0.036138,-0.103927
4,0.133333,852,480,30.000000,0.497659,0.497227,-0.733598,0.999847,0.021262,-0.040914,-0.017000,0.521573,0.434563,-0.707585,0.999805,0.003592,-0.039287,0.053412,0.540863,0.432482,-0.707822,0.999751,0.002913,-0.034263,0.053346,0.557528,0.431836,-0.707553,0.999730,0.009298,-0.032423,0.053462,0.479214,0.449935,-0.644039,0.999824,0.032641,-0.035836,-0.011707,0.466422,0.458732,-0.644113,0.999829,0.035978,-0.030178,-0.011861,0.454401,0.467567,-0.644699,0.999868,0.021520,-0.012866,-0.011823,0.541412,0.570515,-0.650736,0.999711,0.006917,-0.042425,0.035568,0.483664,0.580819,-0.565232,0.999651,0.037533,-0.055516,-0.057986,0.775242,0.892576,-0.372545,0.938214,-0.020798,-0.030171,0.174222,0.407490,0.973131,0.050323,0.994405,-0.000001,0.044419,-0.287518,0.827965,1.054878,-1.039521,0.120718,-0.019403,0.041531,0.234046,0.246702,1.377608,-0.483334,0.682323,-0.001675,0.008547,-0.391417,0.731070,0.998896,-1.708723,0.086148,-0.004258,-0.149537,0.324458,0.183053,0.949523,-1.505087,0.886379,-0.039987,-0.004780,-0.203601,0.697365,0.942372,-1.833817,0.122671,-0.004971,-0.175111,0.374447,0.164205,0.814120,-1.684716,0.864668,-0.048524,0.000080,-0.216089,0.690282,0.895728,-1.768282,0.177680,0.005776,-0.163110,0.354191,0.187251,0.759869,-1.627231,0.899610,-0.047876,0.004925,-0.221837,0.691074,0.925038,-1.706298,0.161027,0.006237,-0.158304,0.317008,0.196666,0.818735,-1.524254,0.874485,-0.047848,0.029368,-0.202328
5,0.166667,852,480,30.000000,0.497663,0.496929,-0.676524,0.999849,0.000120,-0.008960,1.712219,0.521382,0.434133,-0.643532,0.999810,-0.005742,-0.012903,1.921611,0.540680,0.432138,-0.643779,0.999756,-0.005486,-0.010324,1.921288,0.557485,0.431603,-0.643472,0.999737,-0.001316,-0.006980,1.922409,0.479266,0.449427,-0.585127,0.999828,0.001574,-0.015229,1.767358,0.466453,0.458243,-0.584960,0.999831,0.000906,-0.014690,1.774578,0.454419,0.467384,-0.585490,0.999871,0.000519,-0.005487,1.776296,0.540967,0.570259,-0.590351,0.999713,-0.013350,-0.007660,1.811557,0.483658,0.580361,-0.509926,0.999654,-0.000189,-0.013736,1.659163,0.772441,0.888913,-0.311995,0.935588,-0.084023,-0.109887,1.816505,0.403784,0.973005,0.071936,0.994335,-0.111171,-0.003768,0.648408,0.828703,1.052807,-0.950588,0.121510,0.022126,-0.062120,2.667984,0.246729,1.377387,-0.504342,0.694797,0.000806,-0.006630,-0.630259,0.745246,1.014953,-1.636296,0.090347,0.425305,0.481694,2.172811,0.183996,0.935331,-1.542621,0.888685,0.028296,-0.425760,-1.126002,0.721731,0.965103,-1.763068,0.126460,0.730986,0.681932,2.122478,0.164249,0.796285,-1.724631,0.865215,0.001308,-0.535036,-1.197449,0.707129,0.916951,-1.702273,0.180677,0.505409,0.636690,1.980271,0.187533,0.738181,-1.661943,0.899741,0.008456,-0.650631,-1.041380,0.704406,0.945475,-1.637710,0.163087,0.399948,0.613112,2.057641,0.198676,0.800723,-1.559977,0.874811,0.060305,-0.540374,-1.071689
6,0.200000,852,480,30.000000,0.497664,0.496370,-0.654293,0.999852,0.000034,-0.016756,0.666940,0.521330,0.433505,-0.622790,0.999815,-0.001561,-0.018828,0.622237,0.540644,0.431697,-0.623011,0.999762,-0.001105,-0.013235,0.623027,0.557487,0.431294,-0.622659,0.999745,0.000066,-0.009253,0.624402,0.479317,0.448230,-0.562046,0.999834,0.001530,-0.035910,0.692416,0.466485,0.456828,-0.561821,0.999836,0.000964,-0.042453,0.694186,0.454428,0.466252,-0.562361,0.999876,0.000272,-0.033958,0.693870,0.540503,0.569971,-0.572989,0.999715,-0.013914,-0.008653,0.520864,0.483642,0.579722,-0.489804,0.999658,-0.000490,-0.019185,0.603651,0.771689,0.887424,-0.301877,0.931520,-0.022552,-0.044670,0.303545,0.400674,0.972990,0.079259,0.994225,-0.093299,-0.000454,0.219679,0.829540,1.050553,-0.954792,0.124117,0.025123,-0.067617,-0.126105,0.246294,1.377093,-0.516199,0.706127,-0.013062,-0.008819,-0.355697,0.747642,0.986987,-1.617507,0.098770,0.071853,-0.838977,0.563668,0.184338,0.930243,-1.560143,0.891178,0.010264,-0.152628,-0.525670,0.723585,0.928076,-1.740226,0.134300,0.055611,-1.110789,0.685251,0.164035,0.788927,-1.742565,0.866325,-0.006401,-0.220744,-0.538023,0.711413,0.878866,-1.673138,0.187989,0.128526,-1.142541,0.874021,0.187668,0.729940,-1.675526,0.900252,0.004052,-0.247237,-0.407488,0.707934,0.910980,-1.615564,0.168969,0.105842,-1.034855,0.664394,0.199794,0.794479,-1.576682,0.875597,0.033527,-0.187331,-0.501151
7,0.233333,852,480,30.000000,0.497661,0.494813,-0.605492,0.999843,-0.000114,-0.046724,1.464030,0.521155,0.432571,-0.577951,0.999803,-0.005234,-0.028010,1.345198,0.540395,0.431059,-0.578195,0.999740,-0.007458,-0.019138,1.344484,0.557319,0.430863,-0.577832,0.999729,-0.005037,-0.012950,1.344824,0.479348,0.446053,-0.516741,0.999826,0.000920,-0.065304,1.359161,0.466599,0.454029,-0.516405,0.999825,0.003423,-0.083967,1.362480,0.454506,0.463162,-0.517026,0.999873,0.002351,-0.092697,1.360041,0.539810,0.569130,-0.529919,0.999694,-0.020803,-0.025227,1.292109,0.483627,0.578285,-0.446162,0.999642,-0.000426,-0.043110,1.309285,0.768950,0.884668,-0.244906,0.926053,-0.082176,-0.082698,1.709122,0.398181,0.970729,0.102581,0.994283,-0.074779,-0.067851,0.699657,0.830296,1.082050,-0.860634,0.118670,0.022666,0.944889,2.824722,0.238452,1.364934,-0.453512,0.725350,-0.235247,-0.364766,1.880593,0.767432,1.102784,-1.476262,0.096455,0.593721,3.473918,4.237354,0.184789,0.899481,-1.432150,0.896980,0.013521,-0.922875,3.839797,0.743558,1.085026,-1.588826,0.131148,0.599180,4.708480,4.541996,0.167602,0.757489,-1.604097,0.871322,0.106993,-0.943134,4.154037,0.738791,1.037428,-1.540831,0.182310,0.821344,4.756848,3.969226,0.193237,0.703940,-1.521720,0.903630,0.167065,-0.780004,4.614183,0.734272,1.052789,-1.481058,0.164044,0.790139,4.254255,4.035155,0.200668,0.760094,-1.440793,0.879971,0.026242,-1.031545,4.076689
8,0.266667,852,480,30.000000,0.497637,0.493486,-0.581582,0.999837,-0.000697,-0.039807,0.717305,0.521041,0.431642,-0.554234,0.999793,-0.003430,-0.027882,0.711499,0.540255,0.430405,-0.554464,0.999723,-0.004204,-0.019619,0.711933,0.557229,0.430379,-0.554112,0.999718,-0.002691,-0.014521,0.711576,0.479359,0.444125,-0.493149,0.999819,0.000341,-0.057860,0.707758,0.466663,0.451620,-0.492753,0.999816,0.001930,-0.072252,0.709543,0.454542,0.460471,-0.493353,0.999870,0.001071,-0.080744,0.710173,0.539247,0.568418,-0.508236,0.999678,-0.016882,-0.021352,0.650491,0.483619,0.577091,-0.424347,0.999626,-0.000263,-0.035806,0.654437,0.767744,0.883083,-0.228584,0.921869,-0.036181,-0.047538,0.489657,0.396783,0.969173,0.109790,0.994301,-0.041956,-0.046681,0.216283,0.831478,1.093358,-0.796237,0.113038,0.035448,0.339246,1.931911,0.236824,1.359400,-0.444248,0.740536,-0.048839,-0.166014,0.277929,0.774710,1.144864,-1.431807,0.093756,0.218319,1.262401,1.333644,0.184896,0.888991,-1.419784,0.901642,0.003223,-0.314711,0.370975,0.751489,1.137630,-1.547274,0.127939,0.237951,1.578130,1.246580,0.170230,0.746618,-1.590377,0.875225,0.078842,-0.326141,0.411605,0.747913,1.090461,-1.517125,0.176995,0.273657,1.590990,0.711186,0.197241,0.695193,-1.508643,0.906268,0.120115,-0.262404,0.392325,0.743090,1.101956,-1.438681,0.159478,0.264532,1.475036,1.271328,0.203258,0.750733,-1.428706,0.883511,0.077679,-0.280822,0.362602
9,0.300000,852,480,30.000000,0.497457,0.491648,-0.566317,0.999842,-0.005416,-0.055145,0.457951,0.520020,0.430299,-0.533774,0.999796,-0.030633,-0.040297,0.613800,0.538905,0.429142,-0.533996,0.999728,-0.040487,-0.037894,0.614033,0.556204,0.429132,-0.533862,0.999726,-0.030749,-0.037409,0.607504,0.479271,0.442376,-0.476572,0.999821,-0.002646,-0.052469,0.497307,0.466617,0.449783,-0.476170,0.999817,-0.001380,-0.055133,0.497508,0.454505,0.458729,-0.476672,0.999872,-0.001118,-0.052261,0.500428,0.538631,0.566805,-0.488113,0.999687,-0.018475,-0.048392,0.603676,0.483562,0.575668,-0.409684,0.999633,-0.001717,-0.042690,0.439885,0.765847,0.879198,-0.213707,0.926755,-0.056893,-0.116540,0.446320,0.395997,0.967831,0.117157,0.994601,-0.023586,-0.040238,0.221019,0.837434,1.308724,-0.659019,0.108314,0.178694,6.460987,4.116556,0.236659,1.359067,-0.431087,0.749576,-0.004953,-0.009999,0.394846,0.778672,1.392467,-1.186753,0.088242,0.118861,7.428088,7.351638,0.194975,0.884781,-1.420222,0.903152,0.302367,-0.126298,-0.013132,0.766590,1.440248,-1.290195,0.121242,0.453016,9.078537,7.712349,0.181347,0.728306,-1.600526,0.875462,0.333504,-0.549361,-0.304492,0.753731,1.392956,-1.277683,0.168491,0.174522,9.074839,7.183256,0.211139,0.682279,-1.527139,0.906540,0.416946,-0.387433,-0.554878,0.747231,1.383396,-1.203421,0.151835,0.124226,8.443183,7.057797,0.219072,0.743502,-1.432057,0.884071,0.474421,-0.216932,-0.100522
