frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.516292,0.301947,-0.581206,0.999945,0.000000,0.000000,0.000000,0.535350,0.256929,-0.555408,0.999782,0.000000,0.000000,0.000000,0.545540,0.258086,-0.555113,0.999833,0.000000,0.000000,0.000000,0.554254,0.260700,-0.554665,0.999640,0.000000,0.000000,0.000000,0.502732,0.259335,-0.543840,0.999804,0.000000,0.000000,0.000000,0.492628,0.261462,-0.543792,0.999837,0.000000,0.000000,0.000000,0.484010,0.264353,-0.544036,0.999716,0.000000,0.000000,0.000000,0.541744,0.365151,-0.510349,0.999944,0.000000,0.000000,0.000000,0.498490,0.356361,-0.495833,0.999967,0.000000,0.000000,0.000000,0.659347,0.560408,-0.277726,0.999393,0.000000,0.000000,0.000000,0.384124,0.559175,-0.159614,0.999616,0.000000,0.000000,0.000000,0.723592,0.935716,-0.607475,0.949872,0.000000,0.000000,0.000000,0.298483,0.907032,-0.353780,0.878608,0.000000,0.000000,0.000000,0.597022,0.596794,-1.063011,0.999338,0.000000,0.000000,0.000000,0.292402,0.887677,-0.859285,0.982350,0.000000,0.000000,0.000000,0.574726,0.472882,-1.150542,0.997819,0.000000,0.000000,0.000000,0.268379,0.863118,-0.937076,0.971851,0.000000,0.000000,0.000000,0.573253,0.444349,-1.086766,0.997750,0.000000,0.000000,0.000000,0.287422,0.801263,-0.927250,0.978827,0.000000,0.000000,0.000000,0.577476,0.475328,-1.047376,0.997406,0.000000,0.000000,0.000000,0.302354,0.804683,-0.870100,0.978333,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.514401,0.301852,-0.572982,0.999948,-0.056709,-0.002837,0.246724,0.534024,0.258100,-0.539057,0.999799,-0.039775,0.035131,0.490528,0.544152,0.259443,-0.538896,0.999846,-0.041628,0.040706,0.486512,0.552710,0.261968,-0.538440,0.999671,-0.046309,0.038026,0.486753,0.501857,0.259559,-0.528268,0.999818,-0.026253,0.006726,0.467153,0.491832,0.261469,-0.528163,0.999847,-0.023879,0.000195,0.468879,0.483134,0.264203,-0.528427,0.999735,-0.026292,-0.004495,0.468265,0.539481,0.363244,-0.491450,0.999947,-0.067872,-0.057204,0.566959,0.496589,0.354862,-0.478187,0.999968,-0.057025,-0.044965,0.529372,0.657135,0.560036,-0.237067,0.999429,-0.066358,-0.011179,1.219791,0.384259,0.559234,-0.100626,0.999567,0.004064,0.001776,1.769633,0.721470,0.935705,-0.582433,0.952441,-0.063658,-0.000338,0.751267,0.302569,0.906814,-0.295965,0.861331,0.122598,-0.006550,1.734438,0.595649,0.592018,-1.047386,0.999332,-0.041163,-0.143309,0.468754,0.306100,0.869995,-0.816367,0.973392,0.410941,-0.530446,1.287548,0.574723,0.470917,-1.141676,0.997792,-0.000077,-0.058944,0.265982,0.305077,0.868534,-0.902176,0.961492,1.100930,0.162463,1.046982,0.573547,0.442438,-1.086169,0.997734,0.008816,-0.057345,0.017906,0.318099,0.811042,-0.897549,0.970404,0.920324,0.293359,0.891037,0.577177,0.474861,-1.037287,0.997371,-0.008975,-0.014019,0.302671,0.324440,0.812722,-0.832358,0.970593,0.662576,0.241163,1.132270
2,0.066667,852,480,30.000000,0.514386,0.312910,-0.706768,0.999951,-0.000474,0.331727,-4.013586,0.533775,0.267766,-0.668872,0.999814,-0.007483,0.289958,-3.894467,0.543815,0.268845,-0.668699,0.999857,-0.010121,0.282074,-3.894094,0.552345,0.271166,-0.668228,0.999697,-0.010945,0.275956,-3.893634,0.501716,0.268915,-0.665169,0.999830,-0.004216,0.280665,-4.107041,0.491707,0.270529,-0.665104,0.999856,-0.003758,0.271800,-4.108232,0.482921,0.272340,-0.665446,0.999751,-0.006396,0.244099,-4.110559,0.539451,0.371469,-0.609198,0.999949,-0.000898,0.246743,-3.532442,0.496606,0.363686,-0.605481,0.999968,0.000514,0.264705,-3.818826,0.657144,0.564682,-0.273357,0.999452,0.000281,0.139384,-1.088706,0.383708,0.567163,-0.190028,0.999523,-0.016555,0.237862,-2.682050,0.718057,0.940903,-0.612525,0.954371,-0.102396,0.155944,-0.902755,0.306134,0.907650,-0.298100,0.838856,0.106926,0.025077,-0.064056,0.595411,0.593711,-1.117931,0.999159,-0.007167,0.050792,-2.116334,0.304810,0.915774,-0.822466,0.944320,-0.038676,1.373355,-0.182962,0.574959,0.478688,-1.220973,0.997265,0.007069,0.233123,-2.378919,0.309680,0.984209,-0.907401,0.928636,0.138117,3.470269,-0.156743,0.573851,0.447873,-1.169902,0.997267,0.009134,0.163059,-2.512007,0.322806,0.932430,-0.899984,0.944284,0.141202,3.641662,-0.073053,0.577049,0.481821,-1.110736,0.996689,-0.003836,0.208791,-2.203470,0.328181,0.921468,-0.839485,0.945555,0.112222,3.262373,-0.213815
3,0.100000,852,480,30.000000,0.513430,0.329177,-0.537169,0.999953,-0.028684,0.488011,5.087952,0.532355,0.280589,-0.502966,0.999826,-0.042583,0.384691,4.977195,0.542448,0.280508,-0.502930,0.999866,-0.041011,0.349891,4.973094,0.551027,0.281475,-0.502365,0.999720,-0.039536,0.309252,4.975882,0.500691,0.283573,-0.497689,0.999840,-0.030749,0.439754,5.024402,0.490922,0.284397,-0.497535,0.999864,-0.023561,0.416067,5.027072,0.482231,0.285563,-0.497932,0.999766,-0.020700,0.396706,5.025431,0.538705,0.383519,-0.451050,0.999950,-0.022402,0.361509,4.744433,0.496359,0.377935,-0.444842,0.999968,-0.007405,0.427483,4.819179,0.656295,0.569604,-0.178077,0.999468,-0.025483,0.147672,2.858400,0.383795,0.577587,-0.090051,0.999492,0.002628,0.312742,2.999297,0.712177,0.940856,-0.510371,0.955418,-0.176402,-0.001425,3.064620,0.316595,0.903958,-0.243200,0.813650,0.313835,-0.110757,1.646992,0.592919,0.593589,-0.969005,0.999071,-0.074737,-0.003653,4.467777,0.337606,0.927849,-0.716493,0.925590,0.983855,0.362247,3.179178,0.574688,0.481475,-1.058812,0.997058,-0.008122,0.083623,4.864826,0.346048,0.977996,-0.792538,0.911746,1.091022,-0.186397,3.445877,0.573569,0.449888,-1.002114,0.997075,-0.008467,0.060468,5.033666,0.357647,0.919432,-0.791745,0.930455,1.045235,-0.389966,3.247188,0.575292,0.485311,-0.957980,0.996421,-0.052720,0.104704,4.582679,0.360890,0.910316,-0.731874,0.932558,0.981291,-0.334554,3.228323
4,0.133333,852,480,30.000000,0.511794,0.345980,-0.552705,0.999955,-0.049070,0.504102,-0.466066,0.530663,0.294318,-0.521713,0.999837,-0.050763,0.411874,-0.562413,0.541011,0.294186,-0.521595,0.999875,-0.043116,0.410351,-0.559970,0.549683,0.294832,-0.521078,0.999741,-0.040321,0.400728,-0.561379,0.499841,0.295513,-0.511729,0.999847,-0.025504,0.358181,-0.421194,0.490445,0.295837,-0.511569,0.999869,-0.014287,0.343187,-0.421033,0.481875,0.297002,-0.511904,0.999775,-0.010656,0.343157,-0.419169,0.537308,0.399437,-0.470728,0.999951,-0.041905,0.477542,-0.590336,0.495718,0.393736,-0.457596,0.999967,-0.019243,0.474017,-0.382624,0.658557,0.577946,-0.210448,0.999489,0.067878,0.250259,-0.971138,0.385130,0.588518,-0.091591,0.999463,0.040056,0.327929,-0.046206,0.710374,0.947474,-0.530824,0.956902,-0.054077,0.198542,-0.613579,0.327384,0.904828,-0.214032,0.791902,0.323675,0.026101,0.875040,0.588829,0.600867,-0.928810,0.998984,-0.122718,0.218343,1.205841,0.402090,0.946178,-0.585377,0.902897,1.934541,0.549894,3.933474,0.570679,0.493032,-1.006427,0.996812,-0.120281,0.346701,1.571542,0.427611,0.996506,-0.640672,0.887579,2.446907,0.555291,4.555977,0.572561,0.460924,-0.943633,0.996834,-0.030236,0.331061,1.754426,0.438304,0.935414,-0.624659,0.908382,2.419685,0.479461,5.012571,0.573807,0.493560,-0.912575,0.996103,-0.044550,0.247460,1.362138,0.433820,0.925161,-0.590828,0.912092,2.187886,0.445365,4.231389
5,0.166667,852,480,30.000000,0.511186,0.353257,-0.542719,0.999958,-0.018252,0.218319,0.299588,0.529911,0.301941,-0.511744,0.999847,-0.022554,0.228698,0.299052,0.540273,0.301820,-0.511586,0.999884,-0.022121,0.229020,0.300289,0.548931,0.302229,-0.511019,0.999761,-0.022582,0.221910,0.301781,0.499531,0.302269,-0.499229,0.999856,-0.009309,0.202700,0.375001,0.490282,0.302508,-0.499162,0.999877,-0.004908,0.200130,0.372217,0.481725,0.303709,-0.499474,0.999789,-0.004503,0.201218,0.372902,0.536483,0.405767,-0.459434,0.999953,-0.024730,0.189905,0.338813,0.495544,0.400632,-0.443043,0.999969,-0.005234,0.206891,0.436580,0.659170,0.583090,-0.186884,0.999523,0.018384,0.154325,0.706935,0.386659,0.591816,-0.089822,0.999496,0.045865,0.098931,0.053080,0.710266,0.947915,-0.510126,0.958438,-0.003269,0.013236,0.620930,0.326408,0.906588,-0.251954,0.800369,-0.029285,0.052797,-1.137646,0.585900,0.621009,-0.938303,0.998991,-0.087858,0.604257,-0.284775,0.450129,0.939341,-0.648644,0.906204,1.441154,-0.205128,-1.898010,0.567519,0.513910,-1.022449,0.996840,-0.094800,0.626327,-0.480645,0.481068,0.970650,-0.714614,0.888241,1.603703,-0.775675,-2.218253,0.568748,0.480141,-0.963203,0.996847,-0.114382,0.576510,-0.587096,0.496014,0.920759,-0.682168,0.907607,1.731302,-0.439621,-1.725276,0.570123,0.509377,-0.924035,0.996084,-0.110514,0.474507,-0.343809,0.494393,0.905168,-0.646107,0.910412,1.817196,-0.599792,-1.658383
6,0.200000,852,480,30.000000,0.510907,0.354211,-0.542185,0.999961,-0.008349,0.028615,0.016002,0.529490,0.303713,-0.511992,0.999860,-0.012630,0.053151,-0.007440,0.539832,0.303641,-0.511839,0.999894,-0.013241,0.054611,-0.007589,0.548531,0.304015,-0.511329,0.999782,-0.012000,0.053582,-0.009320,0.499430,0.304029,-0.499634,0.999868,-0.003030,0.052800,-0.012151,0.490263,0.304293,-0.499436,0.999886,-0.000569,0.053544,-0.008228,0.481717,0.305444,-0.499764,0.999806,-0.000244,0.052049,-0.008688,0.536198,0.406035,-0.457836,0.999957,-0.008556,0.008032,0.047964,0.495543,0.400676,-0.441700,0.999971,-0.000026,0.001309,0.040301,0.659991,0.584935,-0.185046,0.999558,0.024630,0.055355,0.055131,0.387041,0.593052,-0.072445,0.999508,0.011458,0.037088,0.521306,0.710352,0.945844,-0.519239,0.960746,0.002596,-0.062122,-0.273390,0.325766,0.904692,-0.233716,0.792273,-0.019249,-0.056881,0.547125,0.585587,0.629981,-0.969688,0.998912,-0.009391,0.269176,-0.941570,0.399997,0.935265,-0.663018,0.888599,-1.503962,-0.122262,-0.431208,0.566529,0.520145,-1.057763,0.996596,-0.029696,0.187068,-1.059437,0.415606,0.973568,-0.733152,0.867665,-1.963857,0.087533,-0.556145,0.566894,0.487843,-0.998490,0.996623,-0.055638,0.231054,-1.058614,0.430129,0.916822,-0.720025,0.889120,-1.976530,-0.118139,-1.135701,0.567907,0.517012,-0.956243,0.995747,-0.066490,0.229057,-0.966225,0.430702,0.904925,-0.670700,0.893612,-1.910735,-0.007294,-0.737770
7,0.233333,852,480,30.000000,0.514741,0.358070,-0.556534,0.999965,0.115018,0.115766,-0.430448,0.532492,0.305666,-0.514371,0.999873,0.090045,0.058589,-0.071368,0.541803,0.305139,-0.514254,0.999903,0.059132,0.044931,-0.072470,0.550624,0.305001,-0.513877,0.999803,0.062796,0.029558,-0.076430,0.502957,0.307406,-0.517493,0.999880,0.105832,0.101311,-0.535756,0.493320,0.308024,-0.516950,0.999896,0.091721,0.111930,-0.525410,0.484558,0.309461,-0.517210,0.999824,0.085227,0.120511,-0.523396,0.539139,0.407414,-0.464633,0.999961,0.088223,0.041382,-0.203906,0.499172,0.405321,-0.457144,0.999973,0.108867,0.139346,-0.463326,0.663376,0.591457,-0.173193,0.999595,0.101547,0.195660,0.355589,0.387942,0.596321,-0.084094,0.999532,0.027014,0.098051,-0.349454,0.711085,0.949614,-0.488494,0.962671,0.022003,0.113102,0.922338,0.322921,0.926269,-0.155676,0.778027,-0.085371,0.647310,2.341200,0.586963,0.646980,-0.958421,0.998575,0.041267,0.509961,0.338021,0.373323,1.174175,-0.514301,0.846181,-0.800222,7.167284,4.461519,0.566689,0.546185,-1.060330,0.995573,0.004812,0.781202,-0.077008,0.374799,1.276694,-0.574685,0.824482,-1.224231,9.093772,4.754017,0.566548,0.506910,-0.995366,0.995788,-0.010369,0.572016,0.093700,0.404342,1.241760,-0.614428,0.852641,-0.773621,9.748169,3.167903,0.567730,0.536709,-0.945470,0.994559,-0.005305,0.590917,0.323195,0.404358,1.207779,-0.540266,0.859298,-0.790310,9.085627,3.913012
8,0.266667,852,480,30.000000,0.520458,0.356624,-0.627929,0.999968,0.171497,-0.043365,-2.141851,0.537555,0.304867,-0.586311,0.999885,0.151888,-0.023966,-2.158189,0.546425,0.304069,-0.586219,0.999912,0.138665,-0.032102,-2.158946,0.555384,0.303809,-0.585826,0.999822,0.142799,-0.035746,-2.158463,0.508205,0.307698,-0.589087,0.999891,0.157424,0.008763,-2.147820,0.497833,0.308525,-0.588593,0.999906,0.135376,0.015048,-2.149276,0.488641,0.309907,-0.588877,0.999840,0.122476,0.013380,-2.150014,0.544378,0.405430,-0.525147,0.999964,0.157165,-0.059538,-1.815420,0.504617,0.404911,-0.526952,0.999976,0.163363,-0.012280,-2.094249,0.666249,0.591258,-0.187692,0.999631,0.086188,-0.005978,-0.434977,0.394155,0.594951,-0.117844,0.999553,0.186396,-0.041090,-1.012508,0.718590,0.944748,-0.505692,0.965030,0.225130,-0.146003,-0.515919,0.324060,0.933170,-0.149013,0.770529,0.034194,0.207045,0.199906,0.589987,0.650205,-0.994612,0.998252,0.090737,0.096756,-1.085739,0.367292,1.179952,-0.496557,0.811454,-0.180914,0.173299,0.532302,0.566851,0.556250,-1.117014,0.994556,0.004857,0.301936,-1.700499,0.369046,1.283000,-0.559742,0.788696,-0.172579,0.189189,0.448287,0.566601,0.514536,-1.053448,0.994952,0.001597,0.228796,-1.742451,0.392890,1.241363,-0.601369,0.822088,-0.343544,-0.011920,0.391760,0.567922,0.541894,-0.985014,0.993264,0.005758,0.155550,-1.186339,0.395236,1.206642,-0.522237,0.829964,-0.273669,-0.034128,0.540871
9,0.300000,852,480,30.000000,0.526293,0.356652,-0.619937,0.999970,0.175064,0.000836,0.239752,0.542935,0.305430,-0.584284,0.999895,0.161397,0.016893,0.060795,0.552037,0.304206,-0.584319,0.999920,0.168359,0.004110,0.056993,0.561229,0.303680,-0.584137,0.999838,0.175361,-0.003870,0.050649,0.513594,0.309677,-0.579391,0.999900,0.161675,0.059351,0.290864,0.503225,0.310789,-0.579293,0.999913,0.161769,0.067904,0.278984,0.493706,0.312423,-0.579601,0.999853,0.151972,0.075480,0.278292,0.550383,0.404688,-0.514461,0.999967,0.180160,-0.022253,0.320572,0.510764,0.406349,-0.525075,0.999977,0.184407,0.043124,0.056319,0.672739,0.594855,-0.177500,0.999660,0.194716,0.107911,0.305761,0.400836,0.595089,-0.105730,0.999561,0.200432,0.004147,0.363409,0.727756,0.942958,-0.496130,0.967319,0.274989,-0.053682,0.286838,0.331955,0.931935,-0.154171,0.758031,0.236831,-0.037072,-0.154734,0.596549,0.653315,-0.973224,0.997982,0.196849,0.093284,0.641654,0.363996,1.172848,-0.549791,0.774355,-0.098892,-0.213093,-1.597014,0.568549,0.564703,-1.089109,0.993603,0.050937,0.253606,0.837150,0.367868,1.275733,-0.617756,0.751415,-0.035344,-0.217992,-1.740421,0.567784,0.521052,-1.023222,0.994143,0.035493,0.195481,0.906783,0.387627,1.235044,-0.655489,0.789526,-0.157887,-0.189568,-1.623582,0.570160,0.549097,-0.961181,0.992122,0.067129,0.216102,0.714995,0.390711,1.200872,-0.576157,0.799140,-0.135750,-0.173095,-1.617612
