frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,2560,1440,25.000000,0.324312,0.311058,-0.499046,0.999982,0.000000,0.000000,0.000000,0.338321,0.281772,-0.461217,0.999958,0.000000,0.000000,0.000000,0.345783,0.285784,-0.461136,0.999977,0.000000,0.000000,0.000000,0.353094,0.289782,-0.461003,0.999945,0.000000,0.000000,0.000000,0.314944,0.269894,-0.488964,0.999956,0.000000,0.000000,0.000000,0.304633,0.265049,-0.489071,0.999969,0.000000,0.000000,0.000000,0.294363,0.260416,-0.489294,0.999918,0.000000,0.000000,0.000000,0.326888,0.362227,-0.418976,0.999991,0.000000,0.000000,0.000000,0.300807,0.349267,-0.454882,0.999995,0.000000,0.000000,0.000000,0.367327,0.570496,-0.097926,0.999992,0.000000,0.000000,0.000000,0.166248,0.488742,-0.287669,0.999914,0.000000,0.000000,0.000000,0.422756,0.922980,-0.256847,0.987410,0.000000,0.000000,0.000000,0.067001,0.871897,-0.419563,0.982332,0.000000,0.000000,0.000000,0.439721,0.741813,-0.676864,0.998124,0.000000,0.000000,0.000000,0.210938,0.787266,-0.655994,0.985841,0.000000,0.000000,0.000000,0.437186,0.714213,-0.751319,0.990760,0.000000,0.000000,0.000000,0.244962,0.813986,-0.699789,0.957484,0.000000,0.000000,0.000000,0.437962,0.658454,-0.718481,0.989078,0.000000,0.000000,0.000000,0.259621,0.750585,-0.676309,0.951678,0.000000,0.000000,0.000000,0.436066,0.659654,-0.673009,0.988518,0.000000,0.000000,0.000000,0.250558,0.739371,-0.645342,0.951757,0.000000,0.000000,0.000000
1,0.040000,2560,1440,25.000000,0.325149,0.309433,-0.420242,0.999981,0.020931,-0.040609,1.970118,0.339415,0.280705,-0.384668,0.999957,0.027360,-0.026679,1.913723,0.347054,0.284858,-0.384621,0.999975,0.031779,-0.023137,1.912899,0.354491,0.289217,-0.384291,0.999942,0.034943,-0.014125,1.917776,0.315029,0.267628,-0.417858,0.999956,0.002146,-0.056647,1.777646,0.304916,0.262545,-0.418039,0.999970,0.007066,-0.062589,1.775784,0.294518,0.257960,-0.418365,0.999921,0.003880,-0.061419,1.773218,0.328649,0.362233,-0.344047,0.999990,0.044017,0.000145,1.873221,0.301268,0.348380,-0.389309,0.999995,0.011521,-0.022177,1.639336,0.367488,0.554432,-0.033855,0.999991,0.004026,-0.401601,1.601787,0.161723,0.488809,-0.251182,0.999921,-0.113144,0.001678,0.912175,0.424236,0.913355,-0.100129,0.987395,0.037000,-0.240631,3.917935,0.048689,0.855778,-0.368630,0.983819,-0.457799,-0.402993,1.273326,0.439472,0.729915,-0.442213,0.998234,-0.006230,-0.297447,5.866272,0.205213,0.790200,-0.583478,0.986652,-0.143102,0.073346,1.812905,0.437523,0.696511,-0.502618,0.991222,0.008406,-0.442544,6.217515,0.244251,0.815237,-0.618036,0.959227,-0.017783,0.031275,2.043821,0.437360,0.649169,-0.474087,0.989563,-0.015052,-0.232130,6.109843,0.257672,0.750216,-0.596461,0.953733,-0.048715,-0.009242,1.996204,0.434544,0.653149,-0.438003,0.989162,-0.038029,-0.162631,5.875132,0.246539,0.739169,-0.571480,0.954193,-0.100473,-0.005047,1.846552
2,0.080000,2560,1440,25.000000,0.327131,0.308369,-0.502129,0.999981,0.049555,-0.026596,-2.047176,0.340731,0.278382,-0.467251,0.999958,0.032891,-0.058061,-2.064573,0.348422,0.282405,-0.467278,0.999975,0.034190,-0.061323,-2.066429,0.356027,0.286606,-0.466885,0.999944,0.038379,-0.065286,-2.064846,0.315598,0.265693,-0.497176,0.999958,0.014203,-0.048380,-1.982940,0.305589,0.261099,-0.497261,0.999970,0.016819,-0.036158,-1.980542,0.295353,0.256822,-0.497588,0.999926,0.020874,-0.028434,-1.980571,0.333343,0.361375,-0.418107,0.999991,0.117338,-0.021443,-1.851492,0.303615,0.347523,-0.461187,0.999995,0.058678,-0.021441,-1.796948,0.372125,0.548754,-0.074793,0.999989,0.115910,-0.141938,-1.023440,0.160560,0.488641,-0.256273,0.999925,-0.029068,-0.004213,-0.127278,0.426813,0.913736,-0.165493,0.987492,0.064439,0.009525,-1.634085,0.041903,0.853563,-0.356613,0.985149,-0.169648,-0.055371,0.300428,0.438984,0.726065,-0.549330,0.998363,-0.012207,-0.096250,-2.677920,0.197276,0.792349,-0.606098,0.987159,-0.198435,0.053720,-0.565487,0.435817,0.681290,-0.617718,0.991800,-0.042655,-0.380538,-2.877505,0.237204,0.818288,-0.645201,0.960020,-0.176160,0.076281,-0.679122,0.435783,0.637174,-0.587938,0.990213,-0.039423,-0.299869,-2.846260,0.249971,0.750327,-0.623739,0.954808,-0.192541,0.002773,-0.681941,0.432934,0.644195,-0.544964,0.989885,-0.040249,-0.223857,-2.674023,0.239154,0.739322,-0.595217,0.955504,-0.184613,0.003821,-0.593445
3,0.120000,2560,1440,25.000000,0.328690,0.307386,-0.489449,0.999982,0.038973,-0.024574,0.316982,0.343132,0.278404,-0.453080,0.999960,0.060022,0.000538,0.354271,0.351084,0.282645,-0.453038,0.999975,0.066561,0.005980,0.356001,0.358834,0.287283,-0.452580,0.999946,0.070175,0.016923,0.357636,0.316719,0.263821,-0.484259,0.999961,0.028041,-0.046779,0.322915,0.306539,0.258167,-0.484281,0.999972,0.023744,-0.073303,0.324494,0.296406,0.252869,-0.484607,0.999931,0.026321,-0.098824,0.324515,0.334613,0.360808,-0.404597,0.999991,0.031760,-0.014184,0.337742,0.303843,0.345199,-0.449749,0.999996,0.005711,-0.058091,0.285956,0.372261,0.548688,-0.067637,0.999989,0.003407,-0.001660,0.178885,0.159144,0.485332,-0.242789,0.999931,-0.035398,-0.082723,0.337085,0.431408,0.909270,-0.144919,0.986828,0.114863,-0.111645,0.514350,0.040625,0.851028,-0.362980,0.985966,-0.031946,-0.063361,-0.159185,0.439673,0.709409,-0.525503,0.998472,0.017228,-0.416398,0.595671,0.188716,0.793362,-0.607984,0.987496,-0.214004,0.025328,-0.047167,0.436611,0.666416,-0.594169,0.992333,0.019856,-0.371857,0.588739,0.228269,0.820187,-0.650716,0.960820,-0.223390,0.047460,-0.137857,0.435999,0.621717,-0.565779,0.990824,0.005412,-0.386411,0.553961,0.242955,0.750329,-0.630844,0.955939,-0.175404,0.000070,-0.177631,0.432975,0.629977,-0.522397,0.990539,0.001005,-0.355455,0.564197,0.232447,0.739265,-0.596506,0.956761,-0.167674,-0.001436,-0.032206
4,0.160000,2560,1440,25.000000,0.332332,0.307250,-0.485170,0.999982,0.091043,-0.003406,0.106978,0.346457,0.278421,-0.450408,0.999961,0.083142,0.000425,0.066806,0.354397,0.282663,-0.450330,0.999975,0.082804,0.000450,0.067689,0.361850,0.287295,-0.449878,0.999946,0.075407,0.000311,0.067543,0.320465,0.263874,-0.482548,0.999962,0.093644,0.001306,0.042778,0.310313,0.258224,-0.482558,0.999973,0.094353,0.001413,0.043078,0.300392,0.252983,-0.482865,0.999934,0.099657,0.002847,0.043553,0.337416,0.360699,-0.400715,0.999991,0.070070,-0.002725,0.097038,0.306906,0.345061,-0.447255,0.999996,0.076551,-0.003457,0.062328,0.375380,0.544163,-0.068180,0.999989,0.077982,-0.113119,-0.013563,0.155970,0.483739,-0.234366,0.999936,-0.079341,-0.039816,0.210592,0.435339,0.906700,-0.161416,0.986984,0.098278,-0.064233,-0.412444,0.028320,0.844868,-0.337810,0.986760,-0.307625,-0.154004,0.629245,0.439556,0.688023,-0.532523,0.998585,-0.002921,-0.534651,-0.175494,0.170165,0.796690,-0.592596,0.987414,-0.463777,0.083202,0.384718,0.436091,0.635518,-0.600433,0.992854,-0.013003,-0.772448,-0.156616,0.210350,0.826332,-0.632735,0.959887,-0.447970,0.153647,0.449520,0.434964,0.595405,-0.566546,0.991419,-0.025878,-0.657821,-0.019158,0.224513,0.752238,-0.612694,0.955146,-0.461031,0.047703,0.453745,0.431801,0.606479,-0.526424,0.991196,-0.029342,-0.587451,-0.100689,0.216630,0.739749,-0.583262,0.956584,-0.395425,0.012097,0.331104
5,0.200000,2560,1440,25.000000,0.334785,0.306548,-0.492578,0.999983,0.061312,-0.017566,-0.185199,0.349017,0.278299,-0.456140,0.999963,0.063983,-0.003033,-0.143302,0.356962,0.282648,-0.456012,0.999976,0.064143,-0.000361,-0.142036,0.364204,0.287281,-0.455595,0.999948,0.058856,-0.000352,-0.142917,0.323126,0.263654,-0.489622,0.999964,0.066523,-0.005500,-0.176838,0.312971,0.258165,-0.489647,0.999974,0.066457,-0.001471,-0.177224,0.303044,0.252908,-0.489944,0.999938,0.066300,-0.001884,-0.176977,0.339401,0.360156,-0.403768,0.999992,0.049622,-0.013587,-0.076324,0.309187,0.344221,-0.452881,0.999996,0.057025,-0.020985,-0.140635,0.376496,0.542246,-0.070688,0.999989,0.027906,-0.047915,-0.062713,0.155464,0.482619,-0.237957,0.999941,-0.012665,-0.028012,-0.089794,0.439284,0.897937,-0.158537,0.987378,0.098629,-0.219098,0.071990,0.017141,0.828254,-0.338538,0.987388,-0.279484,-0.415352,-0.018185,0.438955,0.659376,-0.519427,0.998697,-0.015023,-0.716166,0.327402,0.154293,0.801887,-0.584586,0.987182,-0.396805,0.129910,0.200237,0.434583,0.602669,-0.587857,0.993381,-0.037698,-0.821215,0.314415,0.194314,0.839778,-0.624869,0.958988,-0.400914,0.336137,0.196636,0.433156,0.566630,-0.549973,0.992024,-0.045194,-0.719362,0.414307,0.207221,0.763746,-0.606552,0.954416,-0.432318,0.287718,0.153562,0.429700,0.581752,-0.512173,0.991843,-0.052519,-0.618170,0.356279,0.201113,0.746648,-0.576535,0.956486,-0.387940,0.172494,0.168160
6,0.240000,2560,1440,25.000000,0.337149,0.306606,-0.468719,0.999983,0.059106,0.001471,0.596492,0.350964,0.278362,-0.434059,0.999963,0.048697,0.001560,0.552011,0.358932,0.282806,-0.433861,0.999976,0.049233,0.003946,0.553755,0.366262,0.287461,-0.433490,0.999949,0.051436,0.004494,0.552614,0.325260,0.263681,-0.464323,0.999965,0.053351,0.000688,0.632455,0.315368,0.258219,-0.464282,0.999975,0.059929,0.001348,0.634120,0.305879,0.252952,-0.464578,0.999941,0.070877,0.001115,0.634152,0.341987,0.360175,-0.384345,0.999992,0.064666,0.000476,0.485577,0.312000,0.344231,-0.428567,0.999996,0.070328,0.000242,0.607838,0.376757,0.540949,-0.072612,0.999988,0.006509,-0.032437,-0.048082,0.155764,0.481271,-0.210897,0.999945,0.007509,-0.033694,0.676519,0.442389,0.888088,-0.167830,0.987106,0.077613,-0.246204,-0.232331,0.009460,0.818447,-0.336185,0.987867,-0.192012,-0.245187,0.058807,0.437197,0.631856,-0.508160,0.998783,-0.043955,-0.688012,0.281659,0.144352,0.805045,-0.596766,0.987041,-0.248523,0.078960,-0.304486,0.432558,0.570709,-0.570233,0.993799,-0.050624,-0.798996,0.440592,0.184606,0.849538,-0.637768,0.958114,-0.242696,0.244012,-0.322464,0.431542,0.533668,-0.526695,0.992496,-0.040365,-0.824057,0.581954,0.197695,0.775144,-0.618198,0.953815,-0.238134,0.284936,-0.291151,0.427188,0.550371,-0.497796,0.992353,-0.062818,-0.784512,0.359416,0.190041,0.756662,-0.587531,0.956301,-0.276802,0.250337,-0.274895
7,0.280000,2560,1440,25.000000,0.342610,0.308055,-0.535191,0.999984,0.136529,0.036217,-1.661800,0.356391,0.278956,-0.494054,0.999966,0.135675,0.014856,-1.499866,0.363861,0.283335,-0.493897,0.999977,0.123227,0.013212,-1.500893,0.371177,0.288126,-0.493669,0.999952,0.122898,0.016621,-1.504461,0.331636,0.264522,-0.527484,0.999968,0.159413,0.021017,-1.579025,0.321667,0.259014,-0.527425,0.999976,0.157460,0.019880,-1.578583,0.312163,0.253683,-0.527771,0.999946,0.157087,0.018267,-1.579828,0.347128,0.360288,-0.434432,0.999992,0.128518,0.002825,-1.252166,0.317363,0.344860,-0.482422,0.999997,0.134076,0.015728,-1.346369,0.377220,0.537582,-0.068474,0.999988,0.011586,-0.084169,0.103437,0.156844,0.477928,-0.220736,0.999949,0.026993,-0.083569,-0.245985,0.451022,0.864274,-0.153347,0.987443,0.215832,-0.595362,0.362087,0.012580,0.779928,-0.332457,0.988293,0.077992,-0.962970,0.093216,0.436584,0.607378,-0.522764,0.998853,-0.015309,-0.611931,-0.365101,0.130683,0.819201,-0.604582,0.986309,-0.341728,0.353888,-0.195421,0.430278,0.538565,-0.591367,0.994111,-0.056995,-0.803602,-0.528343,0.165297,0.869360,-0.655797,0.955573,-0.482718,0.495531,-0.450732,0.427485,0.503833,-0.551012,0.992852,-0.101429,-0.745878,-0.607921,0.178606,0.797363,-0.648257,0.951632,-0.477220,0.555472,-0.751497,0.422742,0.520168,-0.514623,0.992686,-0.111131,-0.755079,-0.420669,0.172453,0.779116,-0.603265,0.954313,-0.439693,0.561358,-0.393339
8,0.320000,2560,1440,25.000000,0.346135,0.307696,-0.603916,0.999983,0.088120,-0.008984,-1.718147,0.360034,0.278485,-0.561370,0.999965,0.091066,-0.011785,-1.682907,0.367658,0.283156,-0.561257,0.999975,0.094930,-0.004470,-1.684011,0.375207,0.288139,-0.561035,0.999950,0.100731,0.000329,-1.684151,0.335355,0.263891,-0.588208,0.999968,0.092968,-0.015774,-1.518081,0.325375,0.258513,-0.588131,0.999976,0.092708,-0.012524,-1.517630,0.316095,0.253358,-0.588528,0.999947,0.098315,-0.008132,-1.518911,0.351246,0.359788,-0.499310,0.999991,0.102951,-0.012498,-1.621942,0.320608,0.344526,-0.538141,0.999996,0.081126,-0.008360,-1.392968,0.381059,0.537544,-0.105733,0.999984,0.095958,-0.000940,-0.931463,0.160352,0.476339,-0.225806,0.999949,0.087715,-0.039744,-0.126754,0.454358,0.857355,-0.246177,0.987715,0.083405,-0.172976,-2.320749,0.015903,0.766091,-0.339422,0.988537,0.083066,-0.345919,-0.174131,0.433720,0.597159,-0.682662,0.998895,-0.071618,-0.255476,-3.997436,0.125608,0.830306,-0.692791,0.985154,-0.126858,0.277637,-2.205217,0.425218,0.525652,-0.765626,0.994318,-0.126489,-0.322834,-4.356472,0.157818,0.882204,-0.757755,0.952506,-0.186965,0.321101,-2.548949,0.422480,0.492486,-0.723671,0.993119,-0.125126,-0.283679,-4.316464,0.172415,0.812353,-0.751484,0.949508,-0.154776,0.374749,-2.580668,0.417788,0.509957,-0.675407,0.992856,-0.123852,-0.255267,-4.019597,0.166528,0.794118,-0.693756,0.951759,-0.148116,0.375053,-2.262287
9,0.360000,2560,1440,25.000000,0.350309,0.307692,-0.568484,0.999982,0.104360,-0.000089,0.885804,0.363387,0.278262,-0.526207,0.999964,0.083823,-0.005569,0.879076,0.370802,0.283147,-0.526109,0.999972,0.078606,-0.000224,0.878717,0.378178,0.288296,-0.525883,0.999946,0.074289,0.003941,0.878784,0.339263,0.263775,-0.555088,0.999968,0.097707,-0.002896,0.827986,0.329357,0.258511,-0.555024,0.999975,0.099549,-0.000042,0.827664,0.320175,0.253389,-0.555413,0.999948,0.101993,0.000793,0.827870,0.354825,0.359660,-0.469244,0.999990,0.089469,-0.003205,0.751626,0.323920,0.344338,-0.510035,0.999996,0.082799,-0.004693,0.702655,0.383050,0.534870,-0.097034,0.999978,0.049796,-0.066872,0.217464,0.167728,0.476284,-0.206584,0.999946,0.184403,-0.001370,0.480551,0.458546,0.840070,-0.240033,0.987555,0.104690,-0.432131,0.153589,0.048597,0.772759,-0.322410,0.988336,0.817363,0.166702,0.425303,0.428523,0.574158,-0.673650,0.998848,-0.129920,-0.575042,0.225298,0.123791,0.836717,-0.672316,0.982765,-0.045444,0.160262,0.511880,0.421694,0.498065,-0.753419,0.994050,-0.088114,-0.689678,0.305153,0.148294,0.888505,-0.729368,0.946618,-0.238116,0.157529,0.709681,0.418351,0.468332,-0.704577,0.992816,-0.103211,-0.603826,0.477345,0.162465,0.824582,-0.723624,0.944598,-0.248753,0.305739,0.696512,0.413622,0.489052,-0.673789,0.992419,-0.104158,-0.522626,0.040437,0.160216,0.805951,-0.671635,0.946874,-0.157806,0.295822,0.553018
