frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.509951,0.272615,-0.434785,0.995135,0.000000,0.000000,0.000000,0.523043,0.248134,-0.405802,0.994762,0.000000,0.000000,0.000000,0.529510,0.248870,-0.405891,0.991745,0.000000,0.000000,0.000000,0.535830,0.249883,-0.406067,0.993797,0.000000,0.000000,0.000000,0.498517,0.247086,-0.405772,0.992956,0.000000,0.000000,0.000000,0.490218,0.247216,-0.405998,0.989329,0.000000,0.000000,0.000000,0.484255,0.247335,-0.406131,0.991235,0.000000,0.000000,0.000000,0.523854,0.312558,-0.370511,0.998809,0.000000,0.000000,0.000000,0.495419,0.308718,-0.369519,0.996485,0.000000,0.000000,0.000000,0.590383,0.462655,-0.144656,0.995486,0.000000,0.000000,0.000000,0.433706,0.451010,-0.151699,0.983388,0.000000,0.000000,0.000000,0.630221,0.645380,-0.188320,0.942972,0.000000,0.000000,0.000000,0.420941,0.663306,-0.356870,0.979214,0.000000,0.000000,0.000000,0.593281,0.679888,-0.322845,0.767041,0.000000,0.000000,0.000000,0.499472,0.465121,-0.642570,0.981438,0.000000,0.000000,0.000000,0.581050,0.724214,-0.358389,0.524327,0.000000,0.000000,0.000000,0.516709,0.416087,-0.693329,0.927059,0.000000,0.000000,0.000000,0.574517,0.699449,-0.352460,0.529225,0.000000,0.000000,0.000000,0.504005,0.389257,-0.669427,0.917471,0.000000,0.000000,0.000000,0.577486,0.689669,-0.321037,0.606354,0.000000,0.000000,0.000000,0.502558,0.409984,-0.638164,0.911051,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.510716,0.272617,-0.523373,0.995561,0.022965,0.000070,-2.657644,0.523763,0.247769,-0.496100,0.995217,0.021588,-0.010966,-2.708960,0.530343,0.248324,-0.496110,0.992487,0.024979,-0.016381,-2.706576,0.536719,0.249391,-0.496136,0.994293,0.026681,-0.014776,-2.702091,0.499955,0.247171,-0.496004,0.993595,0.043145,0.002546,-2.706953,0.491521,0.247567,-0.496213,0.990334,0.039091,0.010524,-2.706458,0.485021,0.248134,-0.496408,0.992045,0.022968,0.023964,-2.708316,0.524166,0.312555,-0.449629,0.998906,0.009377,-0.000067,-2.373549,0.496673,0.309509,-0.448962,0.996809,0.037615,0.023730,-2.383312,0.592329,0.462612,-0.166260,0.995751,0.058367,-0.001297,-0.648115,0.435354,0.451016,-0.185331,0.984914,0.049438,0.000176,-1.008966,0.628928,0.664603,-0.264191,0.947142,-0.038804,0.576695,-2.276130,0.421289,0.674694,-0.384451,0.980653,0.010438,0.341635,-0.827427,0.603656,0.652798,-0.535572,0.784911,0.311245,-0.812715,-6.381812,0.481540,0.543917,-0.733884,0.982454,-0.537980,2.363874,-2.739404,0.585935,0.659901,-0.583533,0.555266,0.146551,-1.929413,-6.754320,0.502035,0.514867,-0.792016,0.930804,-0.440218,2.963398,-2.960601,0.582618,0.620797,-0.566980,0.559598,0.243024,-2.359543,-6.435583,0.497355,0.477639,-0.768006,0.922076,-0.199522,2.651462,-2.957348,0.584552,0.620853,-0.531728,0.630267,0.211987,-2.064464,-6.320742,0.495687,0.490370,-0.728794,0.915808,-0.206138,2.411582,-2.718898
2,0.066667,852,480,30.000000,0.510588,0.273356,-0.532760,0.995956,-0.003850,0.022175,-0.281627,0.523788,0.248108,-0.504984,0.995637,0.000740,0.010177,-0.266501,0.530395,0.248637,-0.504976,0.993163,0.001574,0.009409,-0.265990,0.536851,0.249716,-0.504975,0.994756,0.003950,0.009771,-0.265160,0.499960,0.247942,-0.503231,0.994187,0.000150,0.023134,-0.216813,0.491694,0.248464,-0.503395,0.991254,0.005190,0.026904,-0.215468,0.485072,0.249199,-0.503644,0.992793,0.001528,0.031931,-0.217077,0.524056,0.313618,-0.457115,0.998996,-0.003312,0.031879,-0.224568,0.496635,0.311597,-0.454129,0.997106,-0.001139,0.062647,-0.154997,0.593850,0.462967,-0.162811,0.995951,0.045635,0.010635,0.103479,0.436887,0.451019,-0.183754,0.986343,0.046008,0.000097,0.047327,0.626731,0.674812,-0.255837,0.950632,-0.065897,0.306276,0.250620,0.421297,0.678062,-0.396909,0.982175,0.000239,0.101069,-0.373764,0.608648,0.644706,-0.526880,0.800551,0.149755,-0.242767,0.260745,0.472586,0.549240,-0.775049,0.983752,-0.268603,0.159690,-1.234957,0.589966,0.648634,-0.574059,0.581725,0.120930,-0.338003,0.284221,0.492326,0.523157,-0.837879,0.935478,-0.291273,0.248678,-1.375880,0.588527,0.610249,-0.560077,0.585178,0.177267,-0.316461,0.207079,0.490338,0.485954,-0.815452,0.927592,-0.210495,0.249458,-1.423402,0.590016,0.609956,-0.524561,0.649616,0.163919,-0.326918,0.215027,0.489361,0.485046,-0.771460,0.921689,-0.189787,-0.159723,-1.279966
3,0.100000,852,480,30.000000,0.511590,0.273660,-0.541991,0.996229,0.030050,0.009122,-0.276915,0.525467,0.248217,-0.515216,0.995929,0.050365,0.003271,-0.306973,0.532156,0.248701,-0.515241,0.993649,0.052829,0.001916,-0.307944,0.538648,0.249732,-0.515250,0.995057,0.053914,0.000480,-0.308252,0.501811,0.248504,-0.514567,0.994649,0.055523,0.016855,-0.340068,0.494027,0.249108,-0.514770,0.991997,0.069990,0.019332,-0.341245,0.487130,0.249859,-0.515047,0.993396,0.061751,0.019805,-0.342080,0.524874,0.313963,-0.465615,0.999054,0.024535,0.010334,-0.255002,0.497729,0.312240,-0.464023,0.997348,0.032821,0.019282,-0.296811,0.595713,0.463668,-0.173963,0.996065,0.055888,0.021054,-0.334571,0.438261,0.450235,-0.197698,0.987566,0.041209,-0.023517,-0.418345,0.624239,0.677786,-0.253842,0.952941,-0.074782,0.089196,0.059850,0.421570,0.677209,-0.426000,0.983261,0.008202,-0.025603,-0.872728,0.610108,0.663906,-0.515524,0.810487,0.043818,0.576003,0.340689,0.469772,0.540560,-0.828754,0.984251,-0.084430,-0.260396,-1.611164,0.593542,0.656010,-0.566888,0.599964,0.107287,0.221295,0.215144,0.489296,0.511115,-0.901837,0.937672,-0.090925,-0.361245,-1.918736,0.591805,0.625198,-0.567115,0.602965,0.098353,0.448471,-0.211152,0.486154,0.473251,-0.884938,0.930455,-0.125523,-0.381103,-2.084565,0.592687,0.621151,-0.519159,0.661222,0.080148,0.335845,0.162057,0.486831,0.472369,-0.828962,0.924518,-0.075871,-0.380328,-1.725065
4,0.133333,852,480,30.000000,0.514044,0.274526,-0.525054,0.996548,0.073637,0.025970,0.508118,0.528352,0.248848,-0.496572,0.996269,0.086555,0.018929,0.559313,0.535266,0.249358,-0.496614,0.994188,0.093300,0.019708,0.558819,0.541764,0.250430,-0.496622,0.995436,0.093482,0.020946,0.558838,0.505057,0.249042,-0.497916,0.995134,0.097362,0.016120,0.499512,0.497168,0.249576,-0.498110,0.992746,0.094231,0.014048,0.499821,0.490299,0.250299,-0.498384,0.994010,0.095055,0.013202,0.499872,0.526821,0.315769,-0.447336,0.999124,0.058429,0.054198,0.548374,0.499558,0.313228,-0.448408,0.997588,0.054868,0.029646,0.468450,0.596404,0.464323,-0.145877,0.996173,0.020753,0.019641,0.842573,0.439780,0.450213,-0.190200,0.988720,0.045585,-0.000667,0.224940,0.622015,0.684956,-0.188041,0.953321,-0.066714,0.215124,1.974011,0.423783,0.679247,-0.417532,0.984346,0.066385,0.061142,0.254040,0.608604,0.664200,-0.500311,0.816521,-0.045138,0.008835,0.456387,0.467645,0.542462,-0.822849,0.985178,-0.063796,0.057076,0.177162,0.599324,0.681059,-0.553892,0.612694,0.173439,0.751455,0.389870,0.484749,0.514574,-0.895099,0.941409,-0.136382,0.103775,0.202122,0.598042,0.644212,-0.504328,0.614866,0.187111,0.570425,1.883622,0.481315,0.476450,-0.882323,0.934847,-0.145167,0.095994,0.078451,0.597663,0.638843,-0.483857,0.669509,0.149276,0.530766,1.059063,0.481527,0.486516,-0.824580,0.929260,-0.159146,0.424439,0.131450
5,0.166667,852,480,30.000000,0.516816,0.275087,-0.497374,0.996866,0.083143,0.016845,0.830401,0.530640,0.249214,-0.468507,0.996608,0.068643,0.010981,0.841943,0.537492,0.249701,-0.468622,0.994726,0.066794,0.010282,0.839761,0.543828,0.250760,-0.468485,0.995836,0.061911,0.009875,0.844098,0.508235,0.249317,-0.476164,0.995598,0.095340,0.008251,0.652584,0.500227,0.249782,-0.476293,0.993450,0.091782,0.006169,0.654492,0.493352,0.250466,-0.476730,0.994588,0.091605,0.005023,0.649624,0.528901,0.316029,-0.412294,0.999198,0.062395,0.007808,1.051242,0.502586,0.313376,-0.419953,0.997818,0.090821,0.004432,0.853646,0.596472,0.463600,-0.097154,0.996397,0.002031,-0.021698,1.461691,0.440985,0.448742,-0.165463,0.989791,0.036147,-0.044123,0.742117,0.622293,0.681054,-0.112512,0.953838,0.008352,-0.117080,2.265889,0.424749,0.678818,-0.383896,0.985104,0.028979,-0.012869,1.009094,0.607945,0.667279,-0.359359,0.824113,-0.019746,0.092359,4.228552,0.461080,0.575347,-0.793162,0.985745,-0.196950,0.986542,0.890619,0.605572,0.713095,-0.407801,0.631256,0.187460,0.961082,4.382736,0.472926,0.571770,-0.867388,0.944700,-0.354696,1.715888,0.831331,0.602255,0.677216,-0.416721,0.633358,0.126366,0.990130,2.628209,0.469658,0.530002,-0.864955,0.938783,-0.349709,1.606564,0.521042,0.601232,0.666431,-0.366844,0.683681,0.107061,0.827651,3.510369,0.470315,0.524706,-0.798787,0.933518,-0.336354,1.145684,0.773798
6,0.200000,852,480,30.000000,0.521332,0.275740,-0.496768,0.997157,0.135494,0.019571,0.018180,0.534164,0.249299,-0.465144,0.996921,0.105731,0.002555,0.100906,0.540699,0.249798,-0.465298,0.995222,0.096184,0.002932,0.099715,0.546933,0.250877,-0.465047,0.996207,0.093157,0.003512,0.103158,0.513317,0.249347,-0.470893,0.996020,0.152473,0.000920,0.158127,0.505534,0.249800,-0.471064,0.994090,0.159220,0.000547,0.156878,0.498351,0.250470,-0.471388,0.995113,0.149952,0.000114,0.160265,0.531959,0.316107,-0.406047,0.999267,0.091723,0.002330,0.187408,0.506983,0.313394,-0.419101,0.998027,0.131915,0.000538,0.025544,0.596777,0.462844,-0.077340,0.996632,0.009143,-0.022671,0.594443,0.442349,0.446884,-0.163466,0.990762,0.040916,-0.055739,0.059902,0.622156,0.678558,-0.130501,0.956435,-0.004131,-0.074884,-0.539681,0.426585,0.681477,-0.381139,0.986175,0.055073,0.079760,0.082705,0.610352,0.662914,-0.426839,0.837660,0.072196,-0.130949,-2.024376,0.456309,0.590392,-0.812097,0.986718,-0.143133,0.451344,-0.568054,0.612029,0.706440,-0.486426,0.659840,0.193711,-0.199662,-2.358763,0.466072,0.589144,-0.889376,0.948907,-0.205623,0.521209,-0.659637,0.609525,0.667696,-0.496866,0.661677,0.218107,-0.285594,-2.404361,0.461816,0.537707,-0.891226,0.943617,-0.235258,0.231128,-0.788139,0.599927,0.650442,-0.437500,0.707235,-0.039137,-0.479676,-2.119665,0.462051,0.534283,-0.819555,0.938793,-0.247922,0.287311,-0.623057
7,0.233333,852,480,30.000000,0.521630,0.277870,-0.497243,0.997419,0.008926,0.063901,-0.014271,0.534926,0.250374,-0.467960,0.997200,0.022851,0.032242,-0.084475,0.541678,0.250867,-0.468073,0.995663,0.029393,0.032064,-0.083250,0.548050,0.252015,-0.467951,0.996534,0.033508,0.034162,-0.087137,0.513653,0.249925,-0.472344,0.996399,0.010090,0.017343,-0.043549,0.505794,0.250199,-0.472524,0.994665,0.007794,0.011972,-0.043816,0.498786,0.250763,-0.472835,0.995586,0.013057,0.008776,-0.043402,0.532518,0.317199,-0.411068,0.999328,0.016796,0.032744,-0.150629,0.507499,0.314418,-0.420465,0.998216,0.015501,0.030721,-0.040902,0.598086,0.462816,-0.092800,0.996787,0.039271,-0.000840,-0.463804,0.443287,0.446132,-0.163781,0.991649,0.028126,-0.022568,-0.009428,0.622319,0.681289,-0.120111,0.956933,0.004916,0.081956,0.311712,0.427535,0.682897,-0.374059,0.986960,0.028516,0.042615,0.212391,0.609760,0.668015,-0.388256,0.842960,-0.017753,0.153025,1.157471,0.450931,0.598137,-0.799566,0.987265,-0.161351,0.232349,0.375922,0.609881,0.720048,-0.441414,0.673742,-0.064446,0.408261,1.350366,0.464792,0.588705,-0.875362,0.951817,-0.038404,-0.013157,0.420409,0.607321,0.683503,-0.462988,0.675418,-0.066106,0.474191,1.016363,0.459836,0.533280,-0.875804,0.947078,-0.059395,-0.132807,0.462649,0.602627,0.670083,-0.400230,0.717085,0.080979,0.589224,1.118104,0.460307,0.532085,-0.806429,0.942478,-0.052322,-0.065941,0.393782
8,0.266667,852,480,30.000000,0.523491,0.278718,-0.495262,0.997655,0.055851,0.025443,0.059450,0.536618,0.250907,-0.465914,0.997453,0.050760,0.016010,0.061378,0.543299,0.251478,-0.466017,0.996067,0.048612,0.018333,0.061696,0.549570,0.252734,-0.465942,0.996839,0.045608,0.021559,0.060289,0.515891,0.250113,-0.469906,0.996739,0.067130,0.005616,0.073154,0.508150,0.250258,-0.470086,0.995180,0.070664,0.001763,0.073141,0.501079,0.250777,-0.470382,0.996007,0.068784,0.000435,0.073577,0.533735,0.317519,-0.410890,0.999384,0.036510,0.009619,0.005355,0.509234,0.314635,-0.419387,0.998383,0.052031,0.006503,0.032320,0.599039,0.462854,-0.089761,0.997007,0.028600,0.001145,0.091151,0.445088,0.444634,-0.157319,0.992427,0.054028,-0.044933,0.193847,0.622350,0.680975,-0.139919,0.959972,0.000903,-0.009434,-0.594245,0.428394,0.683441,-0.373215,0.987815,0.025769,0.016313,0.025318,0.609086,0.667428,-0.429895,0.855598,-0.020218,-0.017599,-1.249166,0.452693,0.585112,-0.807095,0.988014,0.052851,-0.390751,-0.225869,0.608096,0.716009,-0.486986,0.699770,-0.053557,-0.121164,-1.367169,0.468868,0.573072,-0.883498,0.955053,0.122274,-0.469004,-0.244069,0.605691,0.676613,-0.496144,0.701238,-0.048913,-0.206705,-0.994678,0.464731,0.528462,-0.883336,0.950802,0.146823,-0.144532,-0.225953,0.603207,0.666806,-0.438516,0.738921,0.017404,-0.098308,-1.148581,0.460801,0.525798,-0.814100,0.946620,0.014836,-0.188622,-0.230123
9,0.300000,852,480,30.000000,0.524632,0.278720,-0.495655,0.997872,0.034212,0.000067,-0.011789,0.537750,0.251209,-0.465115,0.997689,0.033957,0.009061,0.023974,0.544489,0.251980,-0.465214,0.996437,0.035711,0.015041,0.024063,0.550886,0.253440,-0.465146,0.997124,0.039473,0.021181,0.023865,0.517302,0.250117,-0.468450,0.997050,0.042327,0.000138,0.043674,0.509509,0.250245,-0.468617,0.995648,0.040784,-0.000388,0.044084,0.502322,0.250735,-0.468909,0.996391,0.037284,-0.001266,0.044209,0.534381,0.317620,-0.411288,0.999437,0.019371,0.003014,-0.011943,0.509898,0.314627,-0.418698,0.998536,0.019938,-0.000239,0.020674,0.601147,0.465763,-0.093718,0.997197,0.063243,0.087250,-0.118703,0.446608,0.443939,-0.139149,0.993134,0.045622,-0.020846,0.545091,0.622589,0.690116,-0.175948,0.962672,0.007185,0.274229,-1.080877,0.428657,0.684342,-0.369209,0.988546,0.007886,0.027037,0.120195,0.610474,0.666018,-0.506417,0.866980,0.041648,-0.042313,-2.295661,0.455626,0.580373,-0.813223,0.988566,0.087997,-0.142166,-0.183846,0.609237,0.701116,-0.565126,0.722077,0.034236,-0.446810,-2.344200,0.472107,0.572809,-0.888819,0.957456,0.097174,-0.007884,-0.159625,0.608660,0.659860,-0.567951,0.723137,0.089064,-0.502576,-2.154210,0.467493,0.529831,-0.885066,0.953619,0.082873,0.041081,-0.051910,0.602211,0.651013,-0.513067,0.757195,-0.029892,-0.473778,-2.236526,0.463936,0.535205,-0.819229,0.949845,0.094052,0.282213,-0.153852
