frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.607389,0.339687,-0.539070,0.999794,0.000000,0.000000,0.000000,0.606050,0.281234,-0.498157,0.999650,0.000000,0.000000,0.000000,0.606742,0.279646,-0.498255,0.999673,0.000000,0.000000,0.000000,0.606997,0.278282,-0.498323,0.999637,0.000000,0.000000,0.000000,0.593215,0.277770,-0.583333,0.999788,0.000000,0.000000,0.000000,0.585117,0.273559,-0.583373,0.999807,0.000000,0.000000,0.000000,0.576033,0.268981,-0.583670,0.999700,0.000000,0.000000,0.000000,0.593970,0.387140,-0.443122,0.999811,0.000000,0.000000,0.000000,0.578426,0.384363,-0.551915,0.999800,0.000000,0.000000,0.000000,0.586122,0.530396,0.003532,0.999930,0.000000,0.000000,0.000000,0.357771,0.556467,-0.653034,0.999686,0.000000,0.000000,0.000000,0.685143,0.782646,0.228878,0.882577,0.000000,0.000000,0.000000,0.368856,0.974525,-0.979723,0.972233,0.000000,0.000000,0.000000,0.828571,0.887144,0.087281,0.969158,0.000000,0.000000,0.000000,0.516317,0.663386,-1.295845,0.993602,0.000000,0.000000,0.000000,0.880945,0.885293,0.083788,0.934267,0.000000,0.000000,0.000000,0.541945,0.574789,-1.394588,0.986087,0.000000,0.000000,0.000000,0.889607,0.875252,0.020983,0.945245,0.000000,0.000000,0.000000,0.527074,0.528356,-1.373875,0.985403,0.000000,0.000000,0.000000,0.872335,0.887172,0.051493,0.952955,0.000000,0.000000,0.000000,0.520454,0.558309,-1.292631,0.978704,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.605992,0.339760,-0.556191,0.999805,-0.041909,0.002183,-0.513614,0.605461,0.281684,-0.515029,0.999665,-0.017688,0.013497,-0.506169,0.606395,0.280170,-0.515081,0.999685,-0.010387,0.015727,-0.504762,0.606883,0.278884,-0.515059,0.999648,-0.003430,0.018066,-0.502071,0.592304,0.277779,-0.589307,0.999798,-0.027337,0.000274,-0.179214,0.584257,0.273460,-0.589338,0.999818,-0.025796,-0.002973,-0.178944,0.574876,0.268525,-0.589661,0.999719,-0.034717,-0.013680,-0.179738,0.593814,0.387144,-0.457407,0.999816,-0.004667,0.000122,-0.428550,0.577615,0.384168,-0.554193,0.999813,-0.024319,-0.005865,-0.068346,0.585836,0.531998,-0.002364,0.999901,-0.008565,0.048060,-0.176883,0.356630,0.550784,-0.598587,0.999698,-0.034250,-0.170492,1.633426,0.678393,0.795396,0.248732,0.856938,-0.202510,0.382504,0.595629,0.367936,0.991059,-0.903208,0.972398,-0.027612,0.496003,2.295443,0.821890,0.894571,0.139325,0.955675,-0.200450,0.222799,1.561317,0.518020,0.664555,-1.218550,0.993764,0.051082,0.035055,2.318852,0.876853,0.896560,0.145655,0.919588,-0.122758,0.338008,1.856019,0.544578,0.574804,-1.303812,0.986453,0.078993,0.000465,2.723272,0.885164,0.888734,0.083229,0.933446,-0.133286,0.404479,1.867367,0.528725,0.528810,-1.281847,0.985883,0.049526,0.013610,2.760862,0.864733,0.895253,0.104671,0.942532,-0.228066,0.242431,1.595360,0.522197,0.558262,-1.212582,0.979384,0.052305,-0.001402,2.401478
2,0.066667,852,480,30.000000,0.605516,0.336019,-0.670518,0.999815,-0.014280,-0.112211,-3.429801,0.605270,0.278151,-0.629883,0.999681,-0.005722,-0.105979,-3.445628,0.606372,0.276992,-0.629913,0.999698,-0.000717,-0.095361,-3.444976,0.606939,0.276066,-0.629893,0.999658,0.001693,-0.084533,-3.445026,0.591426,0.273237,-0.705441,0.999810,-0.026336,-0.136253,-3.484016,0.583267,0.268520,-0.705565,0.999830,-0.029721,-0.148179,-3.486807,0.573422,0.263128,-0.705848,0.999739,-0.043598,-0.161925,-3.485597,0.593874,0.382242,-0.567423,0.999823,0.001786,-0.147084,-3.300479,0.577425,0.378807,-0.664599,0.999825,-0.005702,-0.160817,-3.312199,0.585855,0.532088,-0.063489,0.999872,0.000556,0.002689,-1.833767,0.354012,0.546356,-0.682236,0.999709,-0.078535,-0.132834,-2.509482,0.678639,0.795959,0.254085,0.849653,0.007380,0.016876,0.160563,0.365328,0.996297,-0.980896,0.974175,-0.078240,0.157133,-2.330627,0.821651,0.894386,0.186123,0.955061,-0.007161,-0.005549,1.403943,0.518775,0.668317,-1.252034,0.994111,0.022665,0.112864,-1.004541,0.877344,0.896289,0.198825,0.917782,0.014715,-0.008131,1.595107,0.546789,0.575758,-1.304883,0.987032,0.066326,0.028616,-0.032129,0.885262,0.886327,0.140768,0.931225,0.002950,-0.072223,1.726187,0.529745,0.530637,-1.292974,0.986474,0.030615,0.054799,-0.333835,0.865088,0.893781,0.154875,0.940757,0.010659,-0.044187,1.506122,0.523397,0.558818,-1.236382,0.980235,0.036001,0.016667,-0.713997
3,0.100000,852,480,30.000000,0.605221,0.331070,-0.697191,0.999826,-0.008858,-0.148483,-0.800205,0.605129,0.272653,-0.656330,0.999699,-0.004224,-0.164947,-0.793405,0.606360,0.271952,-0.656341,0.999713,-0.000349,-0.151173,-0.792820,0.607011,0.271519,-0.656304,0.999672,0.002144,-0.136408,-0.792321,0.590695,0.267173,-0.732524,0.999822,-0.021921,-0.181934,-0.812482,0.582373,0.262317,-0.732629,0.999841,-0.026811,-0.186095,-0.811910,0.572102,0.256727,-0.732923,0.999758,-0.039600,-0.192031,-0.812252,0.593983,0.377084,-0.593915,0.999831,0.003292,-0.154728,-0.794756,0.577333,0.373510,-0.691896,0.999837,-0.002773,-0.158925,-0.818907,0.585977,0.532327,-0.084878,0.999845,0.003664,0.007176,-0.641651,0.352384,0.544165,-0.712289,0.999721,-0.048830,-0.065736,-0.901582,0.678620,0.796832,0.261753,0.841864,-0.000554,0.026212,0.230058,0.361667,1.000255,-1.031277,0.975998,-0.109826,0.118740,-1.511434,0.821819,0.895939,0.221205,0.954164,0.005039,0.046611,1.052465,0.519410,0.671041,-1.325499,0.994461,0.019045,0.081711,-2.203946,0.877424,0.895993,0.238799,0.915790,0.002407,-0.008866,1.199224,0.548465,0.576686,-1.404819,0.987638,0.050281,0.027820,-2.998073,0.886474,0.885862,0.179451,0.928783,0.036360,-0.013962,1.160496,0.530649,0.531655,-1.379758,0.987094,0.027097,0.030549,-2.603520,0.865164,0.894335,0.190065,0.939044,0.002275,0.016646,1.055699,0.524351,0.559312,-1.314191,0.981157,0.028625,0.014822,-2.334262
4,0.133333,852,480,30.000000,0.602495,0.323110,-0.682455,0.999838,-0.081775,-0.238807,0.442076,0.603561,0.263877,-0.638065,0.999718,-0.047042,-0.263270,0.547957,0.605638,0.263646,-0.638078,0.999731,-0.021644,-0.249182,0.547873,0.606860,0.263515,-0.637999,0.999690,-0.004513,-0.240143,0.549143,0.586737,0.257776,-0.712355,0.999835,-0.118743,-0.281914,0.605054,0.577355,0.252589,-0.712408,0.999854,-0.150540,-0.291831,0.606624,0.565853,0.246719,-0.712712,0.999777,-0.187497,-0.300246,0.606322,0.593445,0.370098,-0.575852,0.999841,-0.016165,-0.209593,0.541880,0.574239,0.366269,-0.670897,0.999850,-0.092797,-0.217239,0.629988,0.586277,0.530657,-0.062417,0.999836,0.009012,-0.050093,0.673837,0.350609,0.543082,-0.695786,0.999738,-0.053239,-0.032474,0.495079,0.677896,0.796473,0.321604,0.834629,-0.021731,-0.010781,1.795532,0.358464,1.008613,-1.017248,0.977679,-0.096089,0.250769,0.420889,0.813894,0.890575,0.314513,0.951687,-0.237746,-0.160920,2.799216,0.519723,0.673912,-1.307823,0.994813,0.009391,0.086153,0.530291,0.867458,0.890687,0.341138,0.912350,-0.298988,-0.159186,3.070151,0.552048,0.579049,-1.383759,0.988269,0.107474,0.070885,0.631810,0.875579,0.882725,0.288593,0.925583,-0.326849,-0.094103,3.274253,0.533230,0.534291,-1.351336,0.987756,0.077437,0.079082,0.852678,0.854339,0.888845,0.287502,0.936357,-0.324753,-0.164723,2.923094,0.526139,0.560931,-1.291580,0.982149,0.053639,0.048577,0.678324
5,0.166667,852,480,30.000000,0.601813,0.319260,-0.671154,0.999848,-0.020438,-0.115488,0.339037,0.602990,0.259026,-0.626662,0.999735,-0.017134,-0.145539,0.342085,0.605394,0.258822,-0.626683,0.999746,-0.007340,-0.144736,0.341858,0.606840,0.258667,-0.626602,0.999704,-0.000619,-0.145432,0.341923,0.585368,0.252890,-0.701911,0.999845,-0.041061,-0.146556,0.313316,0.575826,0.247643,-0.701970,0.999864,-0.045877,-0.148405,0.313126,0.564123,0.241779,-0.702288,0.999794,-0.051874,-0.148176,0.312721,0.593425,0.366562,-0.564670,0.999849,-0.000590,-0.106074,0.335476,0.573557,0.362819,-0.660955,0.999861,-0.020483,-0.103494,0.298240,0.586902,0.529360,-0.053492,0.999824,0.018741,-0.038935,0.267726,0.349977,0.540868,-0.688271,0.999750,-0.018971,-0.066431,0.225452,0.677700,0.796328,0.328551,0.826219,-0.005863,-0.004349,0.208390,0.356360,1.010556,-1.013747,0.978970,-0.063115,0.058272,0.105007,0.812149,0.888170,0.310680,0.949288,-0.052364,-0.072168,-0.114961,0.519957,0.676280,-1.305045,0.995096,0.007022,0.071027,0.083349,0.865076,0.886492,0.334948,0.909396,-0.071454,-0.125862,-0.185696,0.553839,0.581597,-1.383679,0.988791,0.053741,0.076441,0.002393,0.873046,0.879759,0.281699,0.922915,-0.076007,-0.088983,-0.206828,0.534810,0.536726,-1.351657,0.988310,0.047405,0.073040,-0.009645,0.851798,0.884926,0.282919,0.934049,-0.076218,-0.117556,-0.137482,0.527302,0.562585,-1.291314,0.982977,0.034874,0.049628,0.007993
6,0.200000,852,480,30.000000,0.601477,0.314327,-0.580781,0.999852,-0.010098,-0.147981,2.711195,0.602361,0.253812,-0.536970,0.999741,-0.018863,-0.156411,2.690765,0.604946,0.253705,-0.537088,0.999751,-0.013438,-0.153505,2.687860,0.606619,0.253601,-0.537053,0.999707,-0.006627,-0.151961,2.686468,0.584638,0.248289,-0.612942,0.999850,-0.021908,-0.138047,2.669075,0.575160,0.243359,-0.613057,0.999869,-0.019984,-0.128512,2.667392,0.563517,0.237753,-0.613402,0.999804,-0.018205,-0.120787,2.666575,0.593390,0.362295,-0.479121,0.999850,-0.001034,-0.127988,2.566468,0.573528,0.359052,-0.576120,0.999866,-0.000867,-0.113008,2.545069,0.587345,0.529332,0.018517,0.999805,0.013281,-0.000839,2.160289,0.349580,0.540786,-0.623907,0.999751,-0.011918,-0.002468,1.930937,0.679597,0.796061,0.342742,0.819272,0.056888,-0.008020,0.425749,0.357668,1.013370,-0.937782,0.979659,0.039253,0.084422,2.278960,0.816861,0.888659,0.273909,0.949050,0.141370,0.014679,-1.103145,0.519941,0.679189,-1.237763,0.995238,-0.000486,0.087281,2.018434,0.867553,0.883160,0.287050,0.908894,0.074304,-0.099970,-1.436920,0.553710,0.583201,-1.317131,0.989010,-0.003861,0.048133,1.996447,0.875551,0.877993,0.232855,0.922201,0.075175,-0.052961,-1.465327,0.534780,0.538585,-1.297923,0.988550,-0.000899,0.055788,1.612043,0.854435,0.884794,0.244271,0.933264,0.079095,-0.003979,-1.159427,0.527239,0.564570,-1.230043,0.983334,-0.001876,0.059545,1.838121
7,0.233333,852,480,30.000000,0.601438,0.312823,-0.583893,0.999847,-0.001180,-0.045134,-0.093355,0.602112,0.251930,-0.539276,0.999734,-0.007489,-0.056469,-0.069178,0.604755,0.251769,-0.539396,0.999742,-0.005713,-0.058077,-0.069260,0.606525,0.251619,-0.539368,0.999694,-0.002825,-0.059466,-0.069444,0.584429,0.246816,-0.618157,0.999848,-0.006275,-0.044173,-0.156443,0.575025,0.242067,-0.618280,0.999869,-0.004025,-0.038762,-0.156686,0.563467,0.236599,-0.618643,0.999806,-0.001493,-0.034617,-0.157228,0.593408,0.361211,-0.480140,0.999841,0.000529,-0.032544,-0.030569,0.573555,0.357871,-0.581141,0.999865,0.000831,-0.035411,-0.150633,0.587465,0.529312,0.034665,0.999776,0.003616,-0.000576,0.484439,0.349184,0.540885,-0.632483,0.999747,-0.011871,0.002968,-0.257288,0.680307,0.795904,0.350811,0.808100,0.021316,-0.004701,0.242076,0.360720,1.016855,-0.947240,0.980141,0.091563,0.104538,-0.283753,0.817063,0.888688,0.268704,0.947748,0.006069,0.000855,-0.156146,0.519863,0.680006,-1.243967,0.995446,-0.002351,0.024492,-0.186117,0.868158,0.881537,0.283480,0.907705,0.018162,-0.048666,-0.107118,0.553587,0.583438,-1.329975,0.989455,-0.003712,0.007104,-0.385337,0.876164,0.876308,0.228853,0.921048,0.018377,-0.050563,-0.120053,0.534457,0.538936,-1.300156,0.989039,-0.009702,0.010520,-0.066987,0.855056,0.883777,0.238487,0.932205,0.018649,-0.030493,-0.173524,0.527064,0.564920,-1.235831,0.984020,-0.005270,0.010504,-0.173635
8,0.266667,852,480,30.000000,0.601847,0.312111,-0.596613,0.999840,0.012272,-0.021345,-0.381610,0.602383,0.251406,-0.554811,0.999717,0.008132,-0.015724,-0.466062,0.604947,0.251171,-0.554895,0.999725,0.005758,-0.017933,-0.464948,0.606706,0.250950,-0.554836,0.999665,0.005436,-0.020090,-0.464056,0.584944,0.246480,-0.637197,0.999843,0.015453,-0.010094,-0.571221,0.575709,0.241751,-0.637327,0.999867,0.020503,-0.009475,-0.571402,0.564467,0.236288,-0.637723,0.999806,0.030001,-0.009325,-0.572401,0.594077,0.360155,-0.492942,0.999829,0.020074,-0.031661,-0.384060,0.574455,0.356565,-0.598328,0.999864,0.027001,-0.039192,-0.515601,0.587945,0.529248,0.022474,0.999732,0.014386,-0.001919,-0.365741,0.349239,0.541027,-0.662785,0.999748,0.001644,0.004272,-0.909061,0.681851,0.795812,0.351133,0.796995,0.046329,-0.002761,0.009660,0.363821,1.016433,-0.974773,0.980760,0.093011,-0.012660,-0.825979,0.817241,0.888651,0.301366,0.944647,0.005316,-0.001096,0.979863,0.521981,0.680204,-1.265536,0.995628,0.063545,0.005955,-0.647070,0.867482,0.879353,0.321322,0.903489,-0.020295,-0.065521,1.135270,0.553791,0.583414,-1.350680,0.989853,0.006121,-0.000705,-0.621150,0.876611,0.875455,0.268731,0.916881,0.013415,-0.025585,1.196343,0.534869,0.538972,-1.327019,0.989454,0.012354,0.001089,-0.805907,0.854162,0.881878,0.272808,0.928868,-0.026844,-0.056986,1.029612,0.528008,0.565044,-1.257373,0.984628,0.028337,0.003728,-0.646273
9,0.300000,852,480,30.000000,0.601868,0.311371,-0.606452,0.999841,0.000651,-0.022199,-0.295159,0.602387,0.251051,-0.563474,0.999717,0.000129,-0.010644,-0.259890,0.604948,0.250854,-0.563523,0.999724,0.000014,-0.009527,-0.258858,0.606715,0.250674,-0.563436,0.999659,0.000277,-0.008276,-0.258005,0.585013,0.246061,-0.643863,0.999845,0.002060,-0.012573,-0.199980,0.575797,0.241311,-0.643983,0.999871,0.002643,-0.013192,-0.199682,0.564592,0.235837,-0.644391,0.999813,0.003766,-0.013543,-0.200041,0.594131,0.359324,-0.500873,0.999826,0.001618,-0.024951,-0.237940,0.574473,0.355533,-0.603698,0.999867,0.000533,-0.030955,-0.161104,0.588316,0.529146,0.017016,0.999696,0.011145,-0.003072,-0.163720,0.350172,0.540772,-0.662702,0.999754,0.028008,-0.007655,0.002500,0.682378,0.797407,0.351873,0.784524,0.015784,0.047847,0.022194,0.345757,1.007709,-0.974893,0.981123,-0.541898,-0.261712,-0.003600,0.817434,0.892226,0.302220,0.939020,0.005794,0.107237,0.025627,0.523291,0.680567,-1.268417,0.995751,0.039294,0.010874,-0.086428,0.867389,0.885555,0.322359,0.896620,-0.002781,0.186036,0.031095,0.554044,0.583733,-1.354675,0.990127,0.007612,0.009565,-0.119845,0.875215,0.875909,0.270344,0.910598,-0.041884,0.013620,0.048396,0.535023,0.539194,-1.331430,0.989750,0.004621,0.006639,-0.132329,0.853668,0.886404,0.273431,0.923785,-0.014813,0.135782,0.018687,0.528556,0.565350,-1.260646,0.985103,0.016419,0.009171,-0.098176
