frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.378955,0.407352,-0.731391,0.997670,0.000000,0.000000,0.000000,0.400262,0.342104,-0.708325,0.997869,0.000000,0.000000,0.000000,0.415721,0.339677,-0.708868,0.998300,0.000000,0.000000,0.000000,0.427891,0.338365,-0.709667,0.998480,0.000000,0.000000,0.000000,0.357488,0.350080,-0.662989,0.996915,0.000000,0.000000,0.000000,0.345787,0.353590,-0.662238,0.996394,0.000000,0.000000,0.000000,0.334389,0.356277,-0.662438,0.995396,0.000000,0.000000,0.000000,0.412028,0.470636,-0.629893,0.998995,0.000000,0.000000,0.000000,0.364035,0.484563,-0.567858,0.997026,0.000000,0.000000,0.000000,0.572177,0.682974,-0.505430,0.996494,0.000000,0.000000,0.000000,0.318143,0.757054,0.143017,0.977345,0.000000,0.000000,0.000000,0.605450,1.179533,-0.704689,0.472470,0.000000,0.000000,0.000000,0.324691,1.181355,0.054885,0.038094,0.000000,0.000000,0.000000,0.441532,1.421818,-0.798509,0.083731,0.000000,0.000000,0.000000,0.386746,1.161807,-0.576994,0.015064,0.000000,0.000000,0.000000,0.416143,1.527487,-0.902862,0.081519,0.000000,0.000000,0.000000,0.394826,1.189653,-0.666771,0.022550,0.000000,0.000000,0.000000,0.390892,1.494629,-0.887892,0.121725,0.000000,0.000000,0.000000,0.404399,1.150682,-0.697998,0.032313,0.000000,0.000000,0.000000,0.400940,1.458724,-0.795991,0.103978,0.000000,0.000000,0.000000,0.406944,1.140360,-0.611346,0.032276,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.380069,0.405264,-0.830655,0.997642,0.033395,-0.062636,-2.977926,0.401207,0.340366,-0.797855,0.997787,0.028333,-0.052147,-2.685896,0.417228,0.337718,-0.798459,0.998238,0.045224,-0.058770,-2.687727,0.430788,0.335892,-0.799200,0.998418,0.086905,-0.074194,-2.685995,0.358570,0.349269,-0.761134,0.996735,0.032472,-0.024319,-2.944347,0.347061,0.353040,-0.760369,0.996173,0.038239,-0.016519,-2.943946,0.336693,0.355930,-0.760655,0.995124,0.069119,-0.010419,-2.946503,0.415208,0.469599,-0.714653,0.998959,0.095388,-0.031103,-2.542800,0.365093,0.482787,-0.662361,0.996971,0.031719,-0.053282,-2.835082,0.573809,0.686126,-0.512676,0.996385,0.048947,0.094569,-0.217377,0.311999,0.763720,0.060858,0.975872,-0.184306,0.199989,-2.464786,0.605892,1.195363,-0.682963,0.458601,0.013259,0.474912,0.651777,0.250688,1.184295,0.054686,0.039060,-2.220085,0.088180,-0.005977,0.463349,1.510324,-0.810432,0.079106,0.654520,2.655197,-0.357687,0.304955,1.316724,-0.531096,0.013982,-2.453724,4.647496,1.376958,0.449815,1.642360,-0.925916,0.076854,1.010140,3.446181,-0.691620,0.311945,1.410249,-0.623258,0.020966,-2.486427,6.617900,1.305388,0.416815,1.629170,-0.931949,0.115019,0.777664,4.036224,-1.321728,0.332201,1.371832,-0.675747,0.030153,-2.165938,6.634501,0.667514,0.421651,1.578518,-0.818273,0.098690,0.621304,3.593824,-0.668446,0.331892,1.336814,-0.573783,0.030225,-2.251571,5.893621,1.126900
2,0.066667,852,480,30.000000,0.380240,0.403806,-0.839361,0.997653,0.005134,-0.043741,-0.261183,0.401550,0.338856,-0.806341,0.997766,0.010310,-0.045298,-0.254558,0.417872,0.335898,-0.806962,0.998232,0.019315,-0.054600,-0.255087,0.432275,0.333559,-0.807720,0.998407,0.044594,-0.070006,-0.255589,0.359089,0.348568,-0.767013,0.996645,0.015551,-0.021044,-0.176370,0.347762,0.352528,-0.766272,0.996063,0.021023,-0.015364,-0.177070,0.338082,0.355561,-0.766572,0.994959,0.041665,-0.011073,-0.177528,0.416041,0.468640,-0.723252,0.998947,0.024997,-0.028773,-0.257977,0.365530,0.481041,-0.667726,0.996946,0.013120,-0.052375,-0.160967,0.576670,0.687253,-0.517014,0.996368,0.085831,0.033801,-0.130121,0.308808,0.768834,0.073192,0.974459,-0.095750,0.153421,0.370042,0.610658,1.204947,-0.685061,0.454509,0.142974,0.287504,-0.062951,0.233140,1.184088,0.067612,0.040136,-0.526430,-0.006191,0.387772,0.483204,1.547051,-0.842310,0.075524,0.595660,1.101791,-0.956349,0.272978,1.333537,-0.522041,0.013019,-0.959314,0.504405,0.271645,0.473758,1.686646,-0.960826,0.072976,0.718290,1.328584,-1.047304,0.276734,1.429050,-0.612029,0.019544,-1.056325,0.564015,0.336864,0.437027,1.674960,-0.972091,0.109469,0.606388,1.373709,-1.204233,0.295652,1.393423,-0.669312,0.028211,-1.096462,0.647721,0.193069,0.439919,1.620194,-0.853179,0.094202,0.548067,1.250281,-1.047197,0.296557,1.357836,-0.567000,0.028369,-1.060046,0.630687,0.203469
3,0.100000,852,480,30.000000,0.380432,0.403077,-0.849875,0.997658,0.005769,-0.021873,-0.315412,0.401802,0.338199,-0.816138,0.997739,0.007563,-0.019724,-0.293916,0.418293,0.335137,-0.816744,0.998219,0.012622,-0.022821,-0.293468,0.433262,0.332515,-0.817495,0.998392,0.029629,-0.031321,-0.293239,0.359515,0.348332,-0.777514,0.996541,0.012800,-0.007070,-0.315027,0.348329,0.352406,-0.776792,0.995936,0.017008,-0.003653,-0.315598,0.339077,0.355513,-0.777100,0.994780,0.029841,-0.001452,-0.315830,0.416767,0.467970,-0.732275,0.998936,0.021781,-0.020092,-0.270687,0.365935,0.480100,-0.677615,0.996923,0.012147,-0.028252,-0.296667,0.579477,0.688359,-0.516306,0.996335,0.084214,0.033183,0.021216,0.305864,0.770828,0.057106,0.972807,-0.088321,0.059799,-0.482588,0.621428,1.214100,-0.677780,0.449761,0.323108,0.274590,0.218441,0.230945,1.184095,0.048040,0.040524,-0.065848,0.000204,-0.587146,0.503063,1.563849,-0.850836,0.071941,0.595770,0.503958,-0.255774,0.266139,1.343406,-0.561369,0.012103,-0.205179,0.296077,-1.179843,0.495661,1.704336,-0.970777,0.069210,0.657098,0.530684,-0.298514,0.268511,1.439841,-0.659393,0.018209,-0.246704,0.323743,-1.420923,0.456455,1.693051,-0.983497,0.104090,0.582824,0.542707,-0.342184,0.286814,1.405325,-0.726528,0.026387,-0.265135,0.357059,-1.716476,0.457708,1.637077,-0.862741,0.089884,0.533668,0.506490,-0.286866,0.288412,1.369235,-0.612691,0.026616,-0.244362,0.341953,-1.370736
4,0.133333,852,480,30.000000,0.380508,0.401722,-0.839517,0.997602,0.002282,-0.040645,0.310725,0.402004,0.337222,-0.807760,0.997620,0.006047,-0.029310,0.251336,0.418569,0.334152,-0.808411,0.998147,0.008299,-0.029543,0.249985,0.433914,0.331382,-0.809183,0.998322,0.019545,-0.033970,0.249347,0.359930,0.347578,-0.766378,0.996283,0.012454,-0.022615,0.334064,0.348854,0.351734,-0.765632,0.995640,0.015737,-0.020148,0.334779,0.339905,0.354930,-0.765959,0.994372,0.024840,-0.017472,0.334243,0.417046,0.466816,-0.725061,0.998886,0.008362,-0.034634,0.216427,0.366123,0.478222,-0.666841,0.996792,0.005645,-0.056332,0.323237,0.579914,0.688363,-0.517087,0.996314,0.013100,0.000134,-0.023417,0.306218,0.773382,0.071897,0.971244,0.010636,0.076645,0.443724,0.624993,1.218624,-0.679121,0.447918,0.106943,0.135716,-0.040246,0.246494,1.196106,0.087593,0.039890,0.466461,0.360317,1.186573,0.496785,1.550746,-0.843749,0.068106,-0.188363,-0.393094,0.212608,0.287416,1.374856,-0.511471,0.011184,0.638300,0.943480,1.496937,0.484826,1.685277,-0.960203,0.065121,-0.325037,-0.571750,0.317211,0.291418,1.477581,-0.605678,0.016874,0.687208,1.132203,1.611457,0.448914,1.671958,-0.966117,0.098130,-0.226223,-0.632772,0.521391,0.307675,1.441420,-0.676058,0.024530,0.625825,1.082847,1.514102,0.452290,1.619220,-0.852369,0.085011,-0.162545,-0.535709,0.311174,0.308621,1.402040,-0.562743,0.024812,0.606288,0.984156,1.498454
5,0.166667,852,480,30.000000,0.380627,0.400610,-0.827014,0.997681,0.003574,-0.033356,0.375096,0.402229,0.336293,-0.796846,0.997663,0.006753,-0.027855,0.327412,0.418810,0.333234,-0.797430,0.998184,0.007230,-0.027539,0.329427,0.434427,0.330368,-0.798245,0.998356,0.015408,-0.030419,0.328136,0.360468,0.346693,-0.755829,0.996336,0.016141,-0.026542,0.316474,0.349513,0.350871,-0.755123,0.995701,0.019794,-0.025911,0.315288,0.340889,0.354098,-0.755392,0.994455,0.029519,-0.024966,0.317005,0.417250,0.465818,-0.713801,0.998901,0.006128,-0.029919,0.337808,0.366361,0.476661,-0.656091,0.996858,0.007137,-0.046825,0.322496,0.580207,0.688333,-0.518885,0.996363,0.008803,-0.000914,-0.053928,0.307046,0.774746,0.075404,0.971239,0.024847,0.040902,0.105209,0.624815,1.218453,-0.679810,0.440132,-0.005330,-0.005128,-0.020671,0.248570,1.210741,0.111551,0.038778,0.062276,0.439074,0.718747,0.492277,1.544205,-0.822704,0.064982,-0.135230,-0.196245,0.631340,0.297181,1.405589,-0.458440,0.010342,0.292956,0.921997,1.590924,0.477728,1.677637,-0.936100,0.062025,-0.212955,-0.229222,0.723100,0.302752,1.514636,-0.547583,0.015697,0.340016,1.111647,1.742848,0.443723,1.663703,-0.945876,0.093763,-0.155725,-0.247654,0.607218,0.315982,1.477009,-0.611285,0.022912,0.249211,1.067691,1.943169,0.448005,1.612442,-0.832127,0.081535,-0.128554,-0.203347,0.607250,0.318075,1.434774,-0.506675,0.023232,0.283603,0.982003,1.682024
6,0.200000,852,480,30.000000,0.381030,0.399181,-0.823384,0.997755,0.012085,-0.042891,0.108896,0.402746,0.335330,-0.790272,0.997699,0.015510,-0.028910,0.197232,0.419427,0.332254,-0.790929,0.998215,0.018488,-0.029414,0.195038,0.435258,0.329367,-0.791670,0.998383,0.024917,-0.030052,0.197264,0.361133,0.345809,-0.753195,0.996388,0.019923,-0.026515,0.079029,0.350230,0.350018,-0.752440,0.995772,0.021493,-0.025577,0.080475,0.341767,0.353274,-0.752798,0.994550,0.026343,-0.024712,0.077813,0.417735,0.464746,-0.711334,0.998915,0.014555,-0.032165,0.074006,0.366699,0.475305,-0.653481,0.996933,0.010135,-0.040677,0.078303,0.581010,0.688189,-0.510049,0.996400,0.024079,-0.004322,0.265056,0.307432,0.777032,0.076457,0.971573,0.011561,0.068573,0.031581,0.624459,1.218705,-0.661249,0.432218,-0.010682,0.007575,0.556855,0.253880,1.217669,0.103403,0.038393,0.159313,0.207835,-0.244422,0.489721,1.544342,-0.792431,0.061702,-0.076667,0.004123,0.908192,0.301455,1.415502,-0.477379,0.009610,0.128232,0.297385,-0.568150,0.474996,1.678262,-0.901927,0.058844,-0.081940,0.018772,1.025172,0.306807,1.525641,-0.567149,0.014672,0.121661,0.330155,-0.586987,0.441742,1.664981,-0.908803,0.089185,-0.059446,0.038341,1.112207,0.317691,1.487951,-0.625977,0.021499,0.051258,0.328256,-0.440755,0.446403,1.613834,-0.800776,0.077912,-0.048074,0.041760,0.940524,0.319373,1.445217,-0.523214,0.021867,0.038951,0.313311,-0.496141
7,0.233333,852,480,30.000000,0.381569,0.398684,-0.816432,0.997812,0.016161,-0.014885,0.208572,0.403326,0.334965,-0.784719,0.997732,0.017397,-0.010924,0.166574,0.420102,0.331869,-0.785363,0.998245,0.020270,-0.011558,0.166980,0.436033,0.328902,-0.786109,0.998409,0.023236,-0.013930,0.166828,0.361764,0.345404,-0.745855,0.996430,0.018939,-0.012150,0.220179,0.350906,0.349609,-0.745098,0.995823,0.020280,-0.012276,0.220272,0.342575,0.352830,-0.745426,0.994611,0.024254,-0.013337,0.221161,0.418339,0.464166,-0.705498,0.998917,0.018116,-0.017409,0.175082,0.367131,0.474558,-0.647438,0.996963,0.012971,-0.022419,0.181269,0.581621,0.688192,-0.509877,0.996358,0.018332,0.000107,0.005170,0.309337,0.778258,0.078669,0.970794,0.057166,0.036791,0.066378,0.623830,1.218916,-0.662111,0.422994,-0.018861,0.006323,-0.025887,0.258415,1.217358,0.097594,0.037917,0.136056,-0.009334,-0.174288,0.487520,1.540991,-0.807347,0.058912,-0.066047,-0.100543,-0.447478,0.307130,1.389208,-0.487134,0.008967,0.170234,-0.788813,-0.292663,0.472315,1.673644,-0.916754,0.056133,-0.080431,-0.138541,-0.444809,0.312414,1.488265,-0.576281,0.013749,0.168212,-1.121296,-0.273943,0.439612,1.658986,-0.922867,0.085290,-0.063883,-0.179862,-0.421931,0.324006,1.449993,-0.630435,0.020223,0.189455,-1.138737,-0.133746,0.444691,1.608566,-0.815440,0.074686,-0.051350,-0.158025,-0.439906,0.326188,1.411925,-0.531214,0.020615,0.204430,-0.998776,-0.240027
8,0.266667,852,480,30.000000,0.381836,0.398552,-0.814814,0.997897,0.008005,-0.003985,0.048530,0.403812,0.334760,-0.781545,0.997803,0.014572,-0.006177,0.095236,0.420711,0.331649,-0.782254,0.998302,0.018263,-0.006583,0.093275,0.436723,0.328617,-0.782957,0.998460,0.020728,-0.008546,0.094555,0.362151,0.345156,-0.741568,0.996540,0.011606,-0.007464,0.128630,0.351303,0.349338,-0.740809,0.995952,0.011913,-0.008118,0.128664,0.343029,0.352500,-0.741144,0.994776,0.013623,-0.009905,0.128460,0.418651,0.463981,-0.704541,0.998936,0.009349,-0.005554,0.028701,0.367388,0.474168,-0.645713,0.997034,0.007707,-0.011695,0.051754,0.581604,0.688156,-0.510163,0.996340,-0.000510,-0.001089,-0.008585,0.311523,0.779018,0.091341,0.970405,0.065582,0.022784,0.380146,0.623740,1.218480,-0.664699,0.413476,-0.002697,-0.013086,-0.077630,0.259927,1.218411,0.111406,0.037293,0.045363,0.031593,0.414366,0.486299,1.541443,-0.807674,0.056131,-0.036614,0.013583,-0.009803,0.307462,1.387015,-0.455416,0.008375,0.009952,-0.065800,0.951530,0.471421,1.673965,-0.916800,0.053573,-0.026836,0.009613,-0.001363,0.313396,1.486452,-0.539438,0.012920,0.029470,-0.054374,1.105267,0.439220,1.659940,-0.921981,0.081630,-0.011778,0.028621,0.026602,0.326891,1.447891,-0.592860,0.019083,0.086546,-0.063068,1.127250,0.444343,1.609948,-0.815368,0.071637,-0.010443,0.041445,0.002165,0.327252,1.409578,-0.498818,0.019487,0.031927,-0.070392,0.971893
9,0.300000,852,480,30.000000,0.382094,0.398445,-0.811344,0.997968,0.007741,-0.003210,0.104089,0.404217,0.334568,-0.779067,0.997862,0.012154,-0.005735,0.074322,0.421211,0.331446,-0.779762,0.998349,0.014987,-0.006084,0.074746,0.437281,0.328369,-0.780474,0.998502,0.016729,-0.007465,0.074487,0.362430,0.344962,-0.738481,0.996629,0.008368,-0.005822,0.092613,0.351576,0.349136,-0.737722,0.996059,0.008183,-0.006056,0.092622,0.343325,0.352267,-0.738044,0.994911,0.008860,-0.006979,0.093005,0.418996,0.463819,-0.701424,0.998952,0.010365,-0.004861,0.093513,0.367627,0.473886,-0.642618,0.997092,0.007163,-0.008473,0.092851,0.581582,0.687950,-0.510529,0.996324,-0.000671,-0.006192,-0.010965,0.313279,0.779167,0.097355,0.969989,0.052671,0.004494,0.180425,0.623448,1.218138,-0.671598,0.405738,-0.008762,-0.010246,-0.206963,0.261257,1.219989,0.111846,0.036885,0.039884,0.047346,0.013210,0.485810,1.538387,-0.810373,0.053644,-0.014689,-0.091699,-0.080981,0.308626,1.379881,-0.459519,0.007859,0.034921,-0.214015,-0.123089,0.470738,1.669737,-0.918245,0.051184,-0.020499,-0.126826,-0.043370,0.315828,1.475934,-0.543808,0.012187,0.072942,-0.315546,-0.131099,0.439089,1.654783,-0.922537,0.078156,-0.003926,-0.154721,-0.016708,0.330575,1.437169,-0.594594,0.018065,0.110518,-0.321654,-0.052021,0.444440,1.605438,-0.817343,0.068732,0.002908,-0.135276,-0.059250,0.329694,1.400223,-0.501877,0.018488,0.073268,-0.280648,-0.091757
