frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.572396,0.537912,-1.898302,0.967109,0.000000,0.000000,0.000000,0.615864,0.541013,-1.759146,0.955672,0.000000,0.000000,0.000000,0.622538,0.580208,-1.759332,0.955046,0.000000,0.000000,0.000000,0.626695,0.618854,-1.759563,0.945192,0.000000,0.000000,0.000000,0.579718,0.428009,-1.767940,0.963643,0.000000,0.000000,0.000000,0.562113,0.392248,-1.767877,0.964370,0.000000,0.000000,0.000000,0.543883,0.358221,-1.767985,0.962842,0.000000,0.000000,0.000000,0.511839,0.676700,-1.638870,0.689071,0.000000,0.000000,0.000000,0.444794,0.498767,-1.653059,0.761201,0.000000,0.000000,0.000000,0.435844,1.195726,-1.076024,0.044918,0.000000,0.000000,0.000000,0.017841,0.542052,-0.847046,0.144617,0.000000,0.000000,0.000000,0.715138,0.993728,-1.877897,0.254428,0.000000,0.000000,0.000000,0.062786,0.629282,-1.552566,0.135918,0.000000,0.000000,0.000000,0.724847,0.330181,-2.313595,0.096996,0.000000,0.000000,0.000000,0.412914,0.478979,-2.146513,0.100340,0.000000,0.000000,0.000000,0.752185,0.095238,-2.523445,0.122793,0.000000,0.000000,0.000000,0.503750,0.462561,-2.350605,0.129516,0.000000,0.000000,0.000000,0.736481,0.095074,-2.434497,0.136783,0.000000,0.000000,0.000000,0.508026,0.426300,-2.310124,0.142017,0.000000,0.000000,0.000000,0.715300,0.162290,-2.310202,0.138966,0.000000,0.000000,0.000000,0.477584,0.437435,-2.166455,0.132270,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.526704,0.452657,-1.322403,0.968444,-1.370755,-2.557635,17.276970,0.606156,0.510138,-1.258362,0.957613,-0.291250,-0.926265,15.023518,0.613719,0.546334,-1.258296,0.957119,-0.264578,-1.016214,15.031078,0.620886,0.589395,-1.258223,0.947689,-0.174270,-0.883749,15.040205,0.568781,0.409016,-1.203273,0.965254,-0.328122,-0.569767,16.940010,0.554084,0.380975,-1.203046,0.966017,-0.240870,-0.338186,16.944934,0.539158,0.351510,-1.202958,0.964493,-0.141769,-0.201345,16.950831,0.464908,0.575271,-1.148602,0.706444,-1.407951,-3.042882,14.708029,0.423695,0.438142,-1.081990,0.773109,-0.632966,-1.818754,17.132077,0.424696,1.141962,-0.935717,0.058851,-0.334451,-1.612937,4.209212,0.081600,0.565005,-0.197982,0.174377,1.912779,0.688614,19.471908,0.601593,0.975896,-1.533799,0.271830,-3.406329,-0.534967,10.322943,0.134773,0.599072,-0.615421,0.131821,2.159619,-0.906302,28.114370,0.666612,0.348436,-1.637808,0.104350,-1.747030,0.547642,20.273623,0.416850,0.484720,-1.142354,0.099298,0.118090,0.172217,30.124758,0.700795,0.173713,-1.803138,0.130745,-1.541718,2.354245,21.609221,0.502470,0.474215,-1.299444,0.129242,-0.038397,0.349596,31.534824,0.691062,0.197603,-1.748614,0.145432,-1.362568,3.075874,20.576509,0.506028,0.455102,-1.288024,0.142192,-0.059947,0.864062,30.663010,0.669792,0.258916,-1.635824,0.147462,-1.365250,2.898795,20.231338,0.476864,0.465095,-1.174844,0.133025,-0.021596,0.829803,29.748323
2,0.066667,852,480,30.000000,0.512785,0.438845,-1.311228,0.969547,-0.417575,-0.414368,0.335244,0.599455,0.503014,-1.241653,0.959095,-0.201010,-0.213695,0.501283,0.607114,0.538127,-1.241577,0.958629,-0.198151,-0.246221,0.501587,0.615549,0.582067,-1.241478,0.949580,-0.160108,-0.219841,0.502353,0.561488,0.404740,-1.204298,0.966556,-0.218775,-0.128281,-0.030756,0.547852,0.378878,-1.204103,0.967301,-0.186950,-0.062913,-0.031689,0.534231,0.350920,-1.204028,0.965763,-0.147809,-0.017692,-0.032115,0.458062,0.567432,-1.121848,0.722017,-0.205357,-0.235162,0.802635,0.415317,0.427385,-1.079015,0.783503,-0.251334,-0.322715,0.089228,0.420736,1.107130,-0.853214,0.078839,-0.118800,-1.044946,2.475100,0.103049,0.581798,-0.238801,0.204518,0.643477,0.503771,-1.224550,0.588441,0.961959,-1.338698,0.290553,-0.394578,-0.418108,5.853024,0.160091,0.596470,-0.702214,0.130284,0.759514,-0.078050,-2.603806,0.657583,0.357493,-1.402948,0.116430,-0.270898,0.271721,7.045773,0.417158,0.489312,-1.253744,0.100782,0.009232,0.137751,-3.341703,0.689129,0.200539,-1.551994,0.143254,-0.349957,0.804781,7.534304,0.495040,0.480343,-1.419178,0.132065,-0.222913,0.183861,-3.592000,0.680955,0.221446,-1.505835,0.158922,-0.303217,0.715280,7.283374,0.498565,0.466726,-1.407396,0.145606,-0.223879,0.348719,-3.581167,0.661100,0.281911,-1.401044,0.160378,-0.260761,0.689856,7.043377,0.472646,0.478208,-1.284770,0.136747,-0.126533,0.393376,-3.297783
3,0.100000,852,480,30.000000,0.509130,0.432855,-1.319109,0.970543,-0.109650,-0.179704,-0.236406,0.595629,0.498849,-1.233630,0.960296,-0.114806,-0.124961,0.240694,0.603928,0.533798,-1.233545,0.959830,-0.095574,-0.129876,0.240963,0.613263,0.577695,-1.233418,0.951087,-0.068577,-0.131165,0.241785,0.555654,0.401564,-1.198639,0.967646,-0.175041,-0.095299,0.169766,0.541562,0.376561,-1.198457,0.968395,-0.188706,-0.069497,0.169380,0.526490,0.347966,-1.198429,0.966919,-0.232227,-0.088611,0.167981,0.458468,0.566966,-1.121911,0.734356,0.012176,-0.013980,-0.001903,0.412386,0.419477,-1.081867,0.791686,-0.087940,-0.237257,-0.085555,0.418978,1.114795,-0.810328,0.086031,-0.052719,0.229951,1.286572,0.095658,0.590351,-0.225665,0.221612,-0.221734,0.256600,0.394064,0.587795,0.962867,-1.297087,0.298485,-0.019389,0.027260,1.248322,0.151544,0.573930,-0.709739,0.128086,-0.256386,-0.676221,-0.225756,0.655456,0.374681,-1.346163,0.120255,-0.063799,0.515656,1.703568,0.415964,0.488457,-1.268975,0.101225,-0.035826,-0.025653,-0.456913,0.687277,0.226495,-1.491500,0.147614,-0.055570,0.778680,1.814822,0.486137,0.480143,-1.435317,0.133921,-0.267089,-0.006009,-0.484178,0.677796,0.250105,-1.444455,0.163848,-0.094780,0.859780,1.841376,0.489878,0.443861,-1.422915,0.148046,-0.260629,-0.685948,-0.465556,0.658250,0.309021,-1.345543,0.165413,-0.085487,0.813297,1.665037,0.466590,0.478564,-1.301517,0.139525,-0.181681,0.010701,-0.502403
4,0.133333,852,480,30.000000,0.508438,0.433422,-1.295212,0.971326,-0.020742,0.017023,0.716897,0.593843,0.498668,-1.207680,0.961220,-0.053576,-0.005445,0.778488,0.602312,0.533601,-1.207584,0.960689,-0.048478,-0.005899,0.778813,0.611859,0.577151,-1.207424,0.952186,-0.042127,-0.016324,0.779840,0.553417,0.401508,-1.173392,0.968602,-0.067114,-0.001681,0.757427,0.539120,0.376542,-1.173226,0.969359,-0.073264,-0.000572,0.756916,0.524405,0.348020,-1.173232,0.968009,-0.062529,0.001621,0.755900,0.458929,0.569725,-1.099330,0.745094,0.013820,0.082752,0.677426,0.412786,0.423167,-1.060061,0.799435,0.012024,0.110716,0.654198,0.418314,1.120009,-0.783475,0.090869,-0.019949,0.156401,0.805601,0.093434,0.600506,-0.209484,0.237966,-0.066726,0.304633,0.485436,0.592535,0.960198,-1.228534,0.301740,0.142225,-0.080073,2.056596,0.147973,0.558340,-0.678154,0.126534,-0.107151,-0.467672,0.947556,0.659681,0.381372,-1.243348,0.121234,0.126743,0.200721,3.084458,0.413233,0.485762,-1.221552,0.101417,-0.081935,-0.080837,1.422697,0.691560,0.234767,-1.384563,0.149165,0.128478,0.248168,3.208129,0.477584,0.479257,-1.386593,0.135410,-0.256589,-0.026573,1.461704,0.681224,0.260012,-1.346263,0.165749,0.102838,0.297197,2.945766,0.485148,0.431009,-1.379642,0.150076,-0.141891,-0.385556,1.298200,0.661616,0.317934,-1.246397,0.167498,0.100958,0.267396,2.974398,0.460676,0.477684,-1.256263,0.141942,-0.177422,-0.026423,1.357630
5,0.166667,852,480,30.000000,0.512338,0.434280,-1.435016,0.972135,0.116996,0.025749,-4.194113,0.597188,0.498791,-1.334985,0.962240,0.100352,0.003693,-3.819144,0.607368,0.534667,-1.334985,0.961797,0.151674,0.031970,-3.822033,0.616142,0.577774,-1.334962,0.953548,0.128496,0.018695,-3.826139,0.556669,0.400761,-1.308611,0.969519,0.097563,-0.022408,-4.056573,0.543468,0.375954,-1.308476,0.970354,0.130422,-0.017627,-4.057496,0.530146,0.347837,-1.308513,0.969129,0.172209,-0.005495,-4.058443,0.461272,0.568836,-1.221193,0.755515,0.070278,-0.026647,-3.655872,0.413569,0.420160,-1.192703,0.807560,0.023489,-0.090229,-3.979272,0.419393,1.139510,-0.878757,0.091813,0.032391,0.585047,-2.858455,0.090541,0.600476,-0.285369,0.250298,-0.086769,-0.000899,-2.276556,0.603729,0.976417,-1.419109,0.306358,0.335793,0.486572,-5.717261,0.139727,0.524483,-0.845271,0.124094,-0.247376,-1.015713,-5.013506,0.660832,0.390951,-1.576995,0.120491,0.034547,0.287357,-10.009421,0.411667,0.485338,-1.455961,0.099466,-0.046982,-0.012716,-7.032273,0.698496,0.239081,-1.746160,0.148333,0.208077,0.129397,-10.847930,0.478212,0.479715,-1.633693,0.133705,0.018842,0.013726,-7.412989,0.684444,0.268020,-1.684567,0.164931,0.096611,0.240237,-10.149111,0.485691,0.429785,-1.607710,0.148394,0.016283,-0.036742,-6.842040,0.663943,0.327533,-1.576224,0.166781,0.069809,0.287968,-9.894812,0.460756,0.484230,-1.484770,0.140603,0.002393,0.196402,-6.855222
6,0.200000,852,480,30.000000,0.521270,0.435771,-1.622214,0.973305,0.267944,0.044724,-5.615941,0.606805,0.500525,-1.504664,0.963739,0.288513,0.052024,-5.090382,0.617099,0.536476,-1.504558,0.963291,0.291932,0.054275,-5.087196,0.625072,0.578331,-1.504446,0.955353,0.267917,0.016712,-5.084517,0.564693,0.401971,-1.482133,0.970822,0.240735,0.036318,-5.205674,0.549824,0.376288,-1.482238,0.971716,0.190707,0.010002,-5.212870,0.536474,0.348192,-1.482501,0.970615,0.189834,0.010634,-5.219615,0.471531,0.569690,-1.383122,0.768277,0.307788,0.025610,-4.857881,0.423226,0.420880,-1.359286,0.818041,0.289703,0.021619,-4.997492,0.440795,1.182869,-0.929358,0.092988,0.642048,1.300768,-1.518025,0.087717,0.599133,-0.431526,0.270203,-0.084733,-0.040292,-4.384718,0.630584,1.005613,-1.718427,0.310387,0.805668,0.875881,-8.979532,0.105893,0.495853,-1.263487,0.133041,-1.015021,-0.858903,-12.546474,0.705518,0.390123,-2.048853,0.120227,1.340559,-0.024821,-14.155751,0.395575,0.478525,-2.097362,0.105909,-0.482741,-0.204391,-19.242039,0.746107,0.231503,-2.248512,0.147456,1.428350,-0.227314,-15.070553,0.464003,0.477833,-2.310861,0.140853,-0.426250,-0.056449,-20.315037,0.725913,0.257232,-2.175107,0.163873,1.244082,-0.323628,-14.716190,0.476409,0.432479,-2.263868,0.155815,-0.278445,0.080826,-19.684743,0.703780,0.317466,-2.050220,0.165981,1.195121,-0.302010,-14.219888,0.451537,0.483502,-2.122100,0.147541,-0.276572,-0.021838,-19.119891
7,0.233333,852,480,30.000000,0.521732,0.422314,-1.557760,0.974132,0.013871,-0.403718,1.933601,0.610633,0.491117,-1.444261,0.964858,0.114856,-0.282232,1.812090,0.621582,0.527130,-1.444259,0.964445,0.134497,-0.280375,1.808996,0.630897,0.569523,-1.444200,0.956765,0.174739,-0.264241,1.807380,0.567325,0.395394,-1.397809,0.971831,0.078959,-0.197308,2.529731,0.552851,0.371445,-1.397837,0.972730,0.090796,-0.145299,2.532041,0.538531,0.343851,-1.398173,0.971731,0.061739,-0.130222,2.529835,0.473498,0.567294,-1.329960,0.779317,0.058992,-0.071880,1.594856,0.425759,0.420087,-1.273697,0.826103,0.075976,-0.023789,2.567686,0.450370,1.188756,-0.921954,0.096906,0.287268,0.176600,0.222112,0.095651,0.618223,-0.280621,0.288005,0.238016,0.572716,4.527152,0.641571,0.979749,-1.627153,0.316791,0.329593,-0.775933,2.738221,0.119205,0.478837,-0.981855,0.134575,0.399373,-0.510488,8.448958,0.723418,0.388886,-1.708723,0.119080,0.537019,-0.037124,10.203910,0.424876,0.477307,-1.785206,0.106049,0.879036,-0.036545,9.364679,0.752182,0.225811,-1.888064,0.145756,0.182247,-0.170786,10.813433,0.498470,0.478303,-2.011831,0.140979,1.034005,0.014096,8.970888,0.731904,0.250696,-1.840709,0.162075,0.179708,-0.196086,10.031930,0.507610,0.457917,-1.964428,0.156088,0.936028,0.763138,8.983201,0.711086,0.311415,-1.713922,0.164620,0.219183,-0.181536,10.088950,0.480426,0.487080,-1.821571,0.147979,0.866683,0.107321,9.015877
8,0.266667,852,480,30.000000,0.550046,0.445351,-1.581419,0.974423,0.849404,0.691127,-0.709766,0.630264,0.497641,-1.453223,0.965003,0.588906,0.195704,-0.268850,0.640645,0.534301,-1.453193,0.964490,0.571874,0.215120,-0.268042,0.648369,0.575210,-1.453103,0.956649,0.524157,0.170599,-0.267116,0.585829,0.399258,-1.420762,0.972126,0.555106,0.115893,-0.688584,0.568843,0.373163,-1.420916,0.973164,0.479761,0.051546,-0.692375,0.552926,0.345275,-1.421386,0.972267,0.431837,0.042727,-0.696402,0.495653,0.587734,-1.339756,0.783303,0.664674,0.613208,-0.293866,0.443687,0.434725,-1.303145,0.829313,0.537839,0.439131,-0.883445,0.460379,1.215571,-0.883431,0.095146,0.300259,0.804445,1.155698,0.093290,0.616493,-0.318862,0.292533,-0.070829,-0.051906,-1.147219,0.654273,0.999414,-1.524517,0.311277,0.381086,0.589941,3.079079,0.110442,0.475026,-1.167526,0.138294,-0.262895,-0.114345,-5.570118,0.736309,0.388009,-1.641586,0.115571,0.386732,-0.026320,2.014117,0.424288,0.463518,-1.909722,0.108093,-0.017665,-0.413675,-3.735487,0.760098,0.223597,-1.806576,0.141650,0.237470,-0.066421,2.444633,0.498534,0.465140,-2.116881,0.143157,0.001906,-0.394884,-3.151495,0.739203,0.248531,-1.746404,0.157514,0.218993,-0.064949,2.829133,0.508026,0.436176,-2.064017,0.158405,0.012460,-0.652234,-2.987684,0.718671,0.309057,-1.642874,0.160592,0.227537,-0.070736,2.131419,0.489251,0.450015,-1.933586,0.150491,0.264734,-1.111947,-3.360475
9,0.300000,852,480,30.000000,0.558718,0.464854,-1.523076,0.975958,0.260169,0.585063,1.750299,0.635361,0.498982,-1.390451,0.966992,0.152916,0.040233,1.883161,0.646836,0.536153,-1.390417,0.966439,0.185755,0.055565,1.883286,0.654557,0.575887,-1.390286,0.958970,0.185627,0.020303,1.884509,0.589192,0.401899,-1.369538,0.973790,0.100908,0.079228,1.536709,0.571603,0.376153,-1.369665,0.974801,0.082785,0.089706,1.537517,0.554774,0.349015,-1.370033,0.973984,0.055448,0.112189,1.540582,0.507967,0.607771,-1.277269,0.796947,0.369393,0.601106,1.874617,0.452248,0.460020,-1.254952,0.839814,0.256844,0.758841,1.445775,0.475427,1.230535,-0.774795,0.102599,0.451426,0.448930,3.259072,0.098171,0.622742,-0.342420,0.310106,0.146441,0.187481,-0.706740,0.677196,1.004261,-1.360486,0.315165,0.687672,0.145415,4.920931,0.109485,0.464994,-1.150743,0.146453,-0.028709,-0.300955,0.503465,0.742856,0.387262,-1.470550,0.117742,0.196397,-0.022411,5.131066,0.419491,0.449358,-1.905598,0.114260,-0.143906,-0.424792,0.123743,0.767702,0.232141,-1.635055,0.143519,0.228142,0.256332,5.145632,0.490200,0.451360,-2.117573,0.149880,-0.250025,-0.413411,-0.020757,0.745746,0.254171,-1.585902,0.159516,0.196280,0.169193,4.815073,0.507868,0.421575,-2.076763,0.165680,-0.004721,-0.438032,-0.382390,0.726014,0.313836,-1.475552,0.163098,0.220304,0.143367,5.019672,0.481517,0.450638,-1.933407,0.157990,-0.232024,0.018694,0.005382
