frame,time_sec,video_width,video_height,fps,l0_x,l0_y,l0_z,l0_v,l0_vx,l0_vy,l0_vz,l1_x,l1_y,l1_z,l1_v,l1_vx,l1_vy,l1_vz,l2_x,l2_y,l2_z,l2_v,l2_vx,l2_vy,l2_vz,l3_x,l3_y,l3_z,l3_v,l3_vx,l3_vy,l3_vz,l4_x,l4_y,l4_z,l4_v,l4_vx,l4_vy,l4_vz,l5_x,l5_y,l5_z,l5_v,l5_vx,l5_vy,l5_vz,l6_x,l6_y,l6_z,l6_v,l6_vx,l6_vy,l6_vz,l9_x,l9_y,l9_z,l9_v,l9_vx,l9_vy,l9_vz,l10_x,l10_y,l10_z,l10_v,l10_vx,l10_vy,l10_vz,l11_x,l11_y,l11_z,l11_v,l11_vx,l11_vy,l11_vz,l12_x,l12_y,l12_z,l12_v,l12_vx,l12_vy,l12_vz,l13_x,l13_y,l13_z,l13_v,l13_vx,l13_vy,l13_vz,l14_x,l14_y,l14_z,l14_v,l14_vx,l14_vy,l14_vz,l15_x,l15_y,l15_z,l15_v,l15_vx,l15_vy,l15_vz,l16_x,l16_y,l16_z,l16_v,l16_vx,l16_vy,l16_vz,l17_x,l17_y,l17_z,l17_v,l17_vx,l17_vy,l17_vz,l18_x,l18_y,l18_z,l18_v,l18_vx,l18_vy,l18_vz,l19_x,l19_y,l19_z,l19_v,l19_vx,l19_vy,l19_vz,l20_x,l20_y,l20_z,l20_v,l20_vx,l20_vy,l20_vz,l21_x,l21_y,l21_z,l21_v,l21_vx,l21_vy,l21_vz,l22_x,l22_y,l22_z,l22_v,l22_vx,l22_vy,l22_vz
0,0.000000,852,480,30.000000,0.490463,0.145685,-0.203471,0.999698,0.000000,0.000000,0.000000,0.496278,0.127916,-0.188139,0.999423,0.000000,0.000000,0.000000,0.500132,0.127958,-0.188180,0.999465,0.000000,0.000000,0.000000,0.504057,0.128347,-0.188200,0.999463,0.000000,0.000000,0.000000,0.485852,0.129038,-0.183939,0.999319,0.000000,0.000000,0.000000,0.482646,0.129808,-0.183937,0.999301,0.000000,0.000000,0.000000,0.479680,0.130752,-0.183932,0.999277,0.000000,0.000000,0.000000,0.499591,0.165815,-0.163542,0.999673,0.000000,0.000000,0.000000,0.485864,0.167128,-0.158348,0.999516,0.000000,0.000000,0.000000,0.549768,0.237282,-0.046696,0.999877,0.000000,0.000000,0.000000,0.454254,0.242493,0.029678,0.999033,0.000000,0.000000,0.000000,0.571385,0.358480,-0.095594,0.989652,0.000000,0.000000,0.000000,0.421046,0.345042,-0.034731,0.865349,0.000000,0.000000,0.000000,0.519365,0.385149,-0.231522,0.975135,0.000000,0.000000,0.000000,0.450829,0.365598,-0.252211,0.853974,0.000000,0.000000,0.000000,0.505651,0.388364,-0.272885,0.949954,0.000000,0.000000,0.000000,0.458443,0.368253,-0.296270,0.791325,0.000000,0.000000,0.000000,0.500689,0.367966,-0.278655,0.948996,0.000000,0.000000,0.000000,0.458207,0.350056,-0.307335,0.784367,0.000000,0.000000,0.000000,0.504204,0.365889,-0.234605,0.926009,0.000000,0.000000,0.000000,0.458533,0.346687,-0.261455,0.749874,0.000000,0.000000,0.000000
1,0.033333,852,480,30.000000,0.488196,0.148753,-0.237446,0.999685,-0.067993,0.092035,-1.019279,0.494161,0.129072,-0.225021,0.999392,-0.063493,0.034679,-1.106457,0.498381,0.129043,-0.225059,0.999442,-0.052527,0.032547,-1.106361,0.502524,0.129243,-0.225070,0.999434,-0.046009,0.026875,-1.106097,0.482995,0.130697,-0.218389,0.999280,-0.085708,0.049779,-1.033503,0.479578,0.131998,-0.218409,0.999258,-0.092042,0.065725,-1.034167,0.476265,0.133438,-0.218434,0.999218,-0.102451,0.080586,-1.035060,0.497541,0.168763,-0.196735,0.999672,-0.061506,0.088442,-0.995792,0.483122,0.170559,-0.188127,0.999505,-0.082279,0.102915,-0.893375,0.549080,0.237122,-0.072049,0.999879,-0.020642,-0.004805,-0.760575,0.452808,0.242474,0.013416,0.999035,-0.043376,-0.000554,-0.487860,0.569476,0.358697,-0.104865,0.989879,-0.057263,0.006526,-0.278144,0.420119,0.344070,-0.042024,0.866039,-0.027817,-0.029161,-0.218791,0.517062,0.388022,-0.231634,0.975794,-0.069106,0.086166,-0.003347,0.450117,0.363102,-0.258569,0.855952,-0.021350,-0.074882,-0.190738,0.503863,0.397094,-0.271937,0.951019,-0.053646,0.261886,0.028455,0.458527,0.367959,-0.301891,0.793730,0.002515,-0.008804,-0.168620,0.498147,0.376667,-0.278926,0.950019,-0.076251,0.261026,-0.008123,0.459208,0.349788,-0.311330,0.786615,0.030041,-0.008032,-0.119842,0.502048,0.372923,-0.234806,0.927300,-0.064652,0.211006,-0.006038,0.458636,0.346612,-0.267040,0.751772,0.003063,-0.002239,-0.167525
2,0.066667,852,480,30.000000,0.486875,0.155007,-0.235867,0.999664,-0.039644,0.187621,0.047381,0.492734,0.133915,-0.223085,0.999350,-0.042830,0.145284,0.058080,0.497003,0.133684,-0.223141,0.999410,-0.041344,0.139229,0.057533,0.501090,0.133531,-0.223167,0.999403,-0.043005,0.128621,0.057098,0.481191,0.135993,-0.216597,0.999213,-0.054102,0.158865,0.053756,0.477519,0.137373,-0.216604,0.999177,-0.061775,0.161234,0.054159,0.473942,0.138691,-0.216615,0.999107,-0.069677,0.157575,0.054589,0.495845,0.173360,-0.194963,0.999667,-0.050887,0.137921,0.053187,0.481016,0.175650,-0.186615,0.999477,-0.063157,0.152735,0.045352,0.545368,0.238113,-0.077903,0.999882,-0.111355,0.029737,-0.175625,0.448618,0.242654,0.016585,0.998958,-0.125692,0.005387,0.095070,0.565080,0.358852,-0.110176,0.990078,-0.131872,0.004640,-0.159320,0.419841,0.344024,-0.040543,0.852383,-0.008344,-0.001388,0.044445,0.513590,0.392353,-0.229274,0.976106,-0.104134,0.129931,0.070785,0.447655,0.362183,-0.258123,0.841733,-0.073862,-0.027549,0.013376,0.502125,0.406213,-0.267482,0.951551,-0.052139,0.273584,0.133656,0.454162,0.368011,-0.301463,0.780074,-0.130951,0.001543,0.012841,0.494443,0.382748,-0.277373,0.950559,-0.111133,0.182413,0.046588,0.457186,0.350003,-0.312014,0.772974,-0.060669,0.006423,-0.020544,0.498439,0.378908,-0.232779,0.927986,-0.108270,0.179569,0.060799,0.456896,0.347603,-0.267449,0.737782,-0.052175,0.029740,-0.012296
3,0.100000,852,480,30.000000,0.486195,0.157107,-0.236774,0.999633,-0.020397,0.062998,-0.027206,0.492058,0.135121,-0.224739,0.999283,-0.020280,0.036182,-0.049616,0.496312,0.134745,-0.224802,0.999360,-0.020735,0.031841,-0.049814,0.500354,0.134470,-0.224833,0.999350,-0.022091,0.028178,-0.049988,0.480512,0.137367,-0.217775,0.999117,-0.020379,0.041225,-0.035326,0.476860,0.138683,-0.217778,0.999066,-0.019786,0.039300,-0.035246,0.473290,0.139973,-0.217795,0.998957,-0.019569,0.038481,-0.035406,0.495027,0.175523,-0.196416,0.999657,-0.024531,0.064878,-0.043613,0.480265,0.177682,-0.187415,0.999438,-0.022544,0.060946,-0.024001,0.544143,0.238473,-0.085087,0.999885,-0.036737,0.010806,-0.215526,0.447552,0.242683,0.017555,0.998896,-0.031993,0.000854,0.029094,0.563213,0.358956,-0.116768,0.990344,-0.056022,0.003128,-0.197782,0.419466,0.344306,-0.039568,0.841704,-0.011257,0.008449,0.029247,0.509369,0.393433,-0.228094,0.976583,-0.126634,0.032411,0.035414,0.446269,0.361277,-0.257009,0.831521,-0.041588,-0.027199,0.033426,0.495432,0.405013,-0.264789,0.952372,-0.200764,-0.036015,0.080767,0.453627,0.367948,-0.298717,0.770044,-0.016043,-0.001884,0.082351,0.489870,0.382797,-0.274481,0.951351,-0.137180,0.001476,0.086773,0.456586,0.349801,-0.309587,0.762646,-0.017986,-0.006045,0.072834,0.493835,0.378793,-0.231004,0.929010,-0.138144,-0.003449,0.053258,0.456209,0.347669,-0.266682,0.726932,-0.020612,0.001960,0.023012
4,0.133333,852,480,30.000000,0.485777,0.156717,-0.237419,0.999634,-0.012549,-0.011702,-0.019344,0.491546,0.134868,-0.224276,0.999283,-0.015352,-0.007583,0.013885,0.495721,0.134528,-0.224342,0.999364,-0.017715,-0.006526,0.013784,0.499632,0.134289,-0.224375,0.999354,-0.021656,-0.005418,0.013742,0.479736,0.137261,-0.218114,0.999105,-0.023282,-0.003165,-0.010170,0.475836,0.138883,-0.218110,0.999047,-0.030718,0.006011,-0.009935,0.472006,0.140572,-0.218113,0.998919,-0.038507,0.017976,-0.009546,0.494053,0.175741,-0.196680,0.999665,-0.029229,0.006547,-0.007918,0.479008,0.178556,-0.188733,0.999435,-0.037710,0.026239,-0.039546,0.540122,0.239111,-0.086069,0.999890,-0.120648,0.019131,-0.029453,0.442342,0.243909,0.018184,0.998858,-0.156298,0.036791,0.018874,0.559808,0.359195,-0.123783,0.990561,-0.102142,0.007145,-0.210449,0.418217,0.345586,-0.039249,0.828750,-0.037476,0.038408,0.009571,0.508847,0.395544,-0.241802,0.977099,-0.015657,0.063322,-0.411258,0.443208,0.361299,-0.261312,0.822975,-0.091840,0.000674,-0.129088,0.496512,0.410574,-0.280064,0.953390,0.032397,0.166827,-0.458226,0.449474,0.368150,-0.303749,0.762973,-0.124608,0.006064,-0.150941,0.489365,0.384853,-0.290809,0.952376,-0.015154,0.061677,-0.489852,0.453682,0.350583,-0.316901,0.755699,-0.087134,0.023452,-0.219422,0.492894,0.379778,-0.245329,0.930402,-0.028219,0.029545,-0.429752,0.453681,0.347163,-0.272272,0.719798,-0.075855,-0.015160,-0.167691
5,0.166667,852,480,30.000000,0.484107,0.157547,-0.258438,0.999637,-0.050104,0.024921,-0.630576,0.489515,0.135233,-0.244631,0.999281,-0.060935,0.010922,-0.610643,0.493735,0.134845,-0.244687,0.999366,-0.059590,0.009519,-0.610339,0.497668,0.134587,-0.244711,0.999352,-0.058923,0.008933,-0.610073,0.477302,0.138342,-0.240339,0.999100,-0.073023,0.032404,-0.666750,0.473129,0.140272,-0.240339,0.999039,-0.081206,0.041663,-0.666884,0.469082,0.142149,-0.240351,0.998892,-0.087720,0.047303,-0.667150,0.492386,0.176507,-0.215843,0.999671,-0.049994,0.022979,-0.574894,0.476995,0.180241,-0.210173,0.999438,-0.060381,0.050536,-0.643189,0.536385,0.239639,-0.093293,0.999893,-0.112106,0.015844,-0.216724,0.437540,0.244103,-0.015293,0.998863,-0.144063,0.005818,-1.004315,0.556384,0.359232,-0.129776,0.990519,-0.102721,0.001135,-0.179765,0.416955,0.348586,-0.074380,0.826970,-0.037834,0.090004,-1.053940,0.505088,0.395156,-0.247463,0.976403,-0.112787,-0.011639,-0.169821,0.443251,0.362624,-0.284604,0.818523,0.001308,0.039757,-0.698756,0.493049,0.409725,-0.285386,0.952302,-0.103897,-0.025441,-0.159679,0.453289,0.372721,-0.327063,0.759303,0.114448,0.137111,-0.699413,0.485395,0.384377,-0.295575,0.951192,-0.119092,-0.014278,-0.142981,0.454616,0.354245,-0.339482,0.751869,0.028029,0.109853,-0.677449,0.488583,0.379183,-0.250953,0.929038,-0.129341,-0.017870,-0.168736,0.454226,0.352248,-0.294560,0.715777,0.016361,0.152543,-0.668625
6,0.200000,852,480,30.000000,0.481568,0.153235,-0.264656,0.999589,-0.076164,-0.129384,-0.186526,0.485978,0.132368,-0.249963,0.999177,-0.106091,-0.085950,-0.159953,0.489921,0.132378,-0.250029,0.999289,-0.114427,-0.074000,-0.160252,0.493727,0.132592,-0.250061,0.999270,-0.118225,-0.059858,-0.160500,0.474243,0.135829,-0.245639,0.998960,-0.091749,-0.075371,-0.159020,0.469986,0.138461,-0.245646,0.998891,-0.094280,-0.054345,-0.159212,0.465727,0.141092,-0.245686,0.998690,-0.100646,-0.031727,-0.160047,0.489494,0.176127,-0.222202,0.999646,-0.086758,-0.011401,-0.190769,0.474524,0.179797,-0.216365,0.999377,-0.074129,-0.013297,-0.185767,0.531570,0.239630,-0.101903,0.999891,-0.144458,-0.000270,-0.258311,0.432790,0.244599,-0.023449,0.998794,-0.142479,0.014897,-0.244660,0.551393,0.359223,-0.149841,0.990046,-0.149748,-0.000272,-0.601951,0.414994,0.351623,-0.081977,0.822001,-0.058837,0.091120,-0.227904,0.501607,0.394867,-0.277825,0.974264,-0.104434,-0.008666,-0.910864,0.443463,0.366320,-0.283108,0.809843,0.006360,0.110862,0.044890,0.490722,0.410027,-0.317661,0.949328,-0.069811,0.009034,-0.968238,0.457303,0.380750,-0.325372,0.751494,0.120419,0.240878,0.050711,0.482230,0.384030,-0.327655,0.948056,-0.094965,-0.010405,-0.962400,0.460329,0.363680,-0.337495,0.743829,0.171391,0.283071,0.059608,0.484986,0.378744,-0.281737,0.925155,-0.107888,-0.013161,-0.923510,0.458961,0.358702,-0.292816,0.707148,0.142031,0.193605,0.052318
7,0.233333,852,480,30.000000,0.478354,0.151900,-0.264542,0.999509,-0.096419,-0.040037,0.003414,0.481683,0.131750,-0.250648,0.999002,-0.128846,-0.018540,-0.020569,0.485303,0.131837,-0.250712,0.999157,-0.138521,-0.016222,-0.020493,0.488877,0.132101,-0.250742,0.999127,-0.145492,-0.014724,-0.020414,0.470690,0.135202,-0.246288,0.998744,-0.106616,-0.018802,-0.019465,0.466577,0.138094,-0.246296,0.998667,-0.102258,-0.010991,-0.019487,0.462377,0.141044,-0.246343,0.998393,-0.100520,-0.001442,-0.019708,0.485959,0.176000,-0.222814,0.999591,-0.106060,-0.003813,-0.018336,0.471714,0.179376,-0.216898,0.999272,-0.084307,-0.012636,-0.015998,0.527284,0.239622,-0.105231,0.999882,-0.128578,-0.000262,-0.099824,0.430079,0.244618,-0.027545,0.998721,-0.081333,0.000548,-0.122902,0.546732,0.358920,-0.149612,0.989136,-0.139827,-0.009096,0.006857,0.411658,0.352279,-0.082342,0.819575,-0.100086,0.019656,-0.010943,0.500379,0.394653,-0.272568,0.970602,-0.036818,-0.006403,0.157713,0.443297,0.367769,-0.277274,0.804140,-0.004992,0.043466,0.175009,0.489805,0.410880,-0.311007,0.944578,-0.027518,0.025592,0.199618,0.459319,0.382826,-0.320031,0.746613,0.060493,0.062294,0.160234,0.481147,0.384271,-0.321898,0.943135,-0.032470,0.007229,0.172715,0.460280,0.362674,-0.332005,0.738863,-0.001483,-0.030191,0.164699,0.483662,0.378479,-0.276824,0.919270,-0.039722,-0.007958,0.147379,0.459026,0.359095,-0.286922,0.701669,0.001950,0.011788,0.176804
8,0.266667,852,480,30.000000,0.474442,0.152706,-0.270855,0.999418,-0.117357,0.024166,-0.189388,0.477325,0.132541,-0.257344,0.998805,-0.130744,0.023737,-0.200867,0.480819,0.132556,-0.257410,0.999004,-0.134529,0.021553,-0.200940,0.484311,0.132707,-0.257453,0.998965,-0.136984,0.018164,-0.201353,0.467097,0.135808,-0.253294,0.998481,-0.107761,0.018166,-0.210164,0.463335,0.138565,-0.253306,0.998395,-0.097277,0.014112,-0.210321,0.459447,0.141304,-0.253348,0.998039,-0.087882,0.007815,-0.210129,0.482055,0.176527,-0.228753,0.999531,-0.117120,0.015822,-0.178176,0.468483,0.180004,-0.223280,0.999143,-0.096922,0.018818,-0.191460,0.522761,0.239706,-0.108489,0.999880,-0.135684,0.002540,-0.097738,0.426703,0.244801,-0.028754,0.998663,-0.101299,0.005509,-0.036254,0.542359,0.358756,-0.149494,0.989105,-0.131185,-0.004909,0.003536,0.407270,0.353653,-0.076627,0.816902,-0.131646,0.041234,0.171445,0.494984,0.391521,-0.275082,0.969979,-0.161853,-0.093980,-0.075426,0.438014,0.368757,-0.276104,0.800538,-0.158494,0.029658,0.035091,0.483723,0.408804,-0.314299,0.943612,-0.182467,-0.062264,-0.098767,0.456450,0.383461,-0.317120,0.743415,-0.086070,0.019039,0.087326,0.474784,0.381033,-0.323424,0.942106,-0.190913,-0.097132,-0.045767,0.456706,0.362401,-0.331434,0.735563,-0.107199,-0.008200,0.017146,0.478721,0.376841,-0.278569,0.917934,-0.148239,-0.049134,-0.052327,0.453507,0.359309,-0.285793,0.697628,-0.165558,0.006439,0.033885
9,0.300000,852,480,30.000000,0.471365,0.155811,-0.274376,0.999392,-0.092306,0.093147,-0.105651,0.475251,0.135351,-0.262774,0.998751,-0.062232,0.084305,-0.162917,0.478925,0.135108,-0.262846,0.998962,-0.056832,0.076557,-0.163075,0.482600,0.134926,-0.262894,0.998918,-0.051346,0.066596,-0.163206,0.464716,0.138181,-0.257890,0.998419,-0.071449,0.071205,-0.137890,0.461023,0.140360,-0.257900,0.998324,-0.069355,0.053873,-0.137809,0.457292,0.142578,-0.257931,0.997941,-0.064677,0.038232,-0.137497,0.479084,0.178197,-0.232776,0.999510,-0.089137,0.050078,-0.120688,0.465009,0.182184,-0.226248,0.999098,-0.104241,0.065410,-0.089025,0.521943,0.240427,-0.114850,0.999878,-0.024533,0.021622,-0.190842,0.425898,0.244905,-0.027074,0.998651,-0.024143,0.003116,0.050404,0.541544,0.358698,-0.149574,0.988870,-0.024449,-0.001763,-0.002402,0.406696,0.356400,-0.074524,0.816152,-0.017217,0.082403,0.063080,0.493254,0.391014,-0.267271,0.968369,-0.051904,-0.015199,0.234345,0.437502,0.368703,-0.273886,0.799687,-0.015348,-0.001641,0.066558,0.480889,0.408632,-0.310150,0.940910,-0.085022,-0.005158,0.124480,0.449379,0.381857,-0.316198,0.742615,-0.212129,-0.048112,0.027680,0.473198,0.380878,-0.318982,0.939229,-0.047571,-0.004663,0.133252,0.454394,0.361936,-0.328788,0.734562,-0.069354,-0.013925,0.079367,0.476967,0.376259,-0.270899,0.914384,-0.052619,-0.017469,0.230092,0.452492,0.359038,-0.283607,0.695854,-0.030450,-0.008129,0.065568
