threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.66,0.6042891295176487,0.6048780487804878,0.453382084095064,0.5182863113897597,0.5030347613679896,0.5787827437107016,248,162,299,358
0.67,0.6042891295176487,0.6024691358024692,0.4460694698354662,0.5126050420168067,0.4976740734263048,0.5758739064098064,244,161,303,359
0.68,0.6042891295176487,0.6075,0.44424131627056673,0.5131995776135164,0.496938357322868,0.5785676991875847,243,157,304,363
0.69,0.6042891295176487,0.6075949367088608,0.43875685557586835,0.5095541401273885,0.49310249572968046,0.5775215362961768,240,155,307,365
0.7,0.6042891295176487,0.6096938775510204,0.4369287020109689,0.5090521831735889,0.49203783186109085,0.5784204196311167,239,153,308,367
0.71,0.6042891295176487,0.6082474226804123,0.43144424131627057,0.5048128342245989,0.4880237968290447,0.5764253875111156,236,152,311,368
0.72,0.6042891295176487,0.6051948051948052,0.4259597806215722,0.5,0.4838377162143158,0.5734552285009323,233,152,314,368
0.73,0.6042891295176487,0.6073298429319371,0.42413162705667273,0.49946178686759957,0.48276217549214595,0.5743612834297782,232,150,315,370
0.74,0.6042891295176487,0.6031746031746031,0.41681901279707495,0.492972972972973,0.4771592241939591,0.5703370193827232,228,150,319,370
0.75,0.6042891295176487,0.6026666666666667,0.41316270566727603,0.49023861171366595,0.4745107622512675,0.5692627427509629,226,149,321,371
0.76,0.6042891295176487,0.6032608695652174,0.40585009140767825,0.4852459016393443,0.4693566420991721,0.5680620311779417,222,146,325,374
0.77,0.6042891295176487,0.6016483516483516,0.40036563071297987,0.4807903402854007,0.46527774334563987,0.5659191038133258,219,145,328,375
0.78,0.6042891295176487,0.6055555555555555,0.39853747714808047,0.4807056229327453,0.46433825135739354,0.5678472905611311,218,142,329,378
0.79,0.6042891295176487,0.6079545454545454,0.3912248628884826,0.4760845383759733,0.459295618860563,0.5676604601435945,214,138,333,382
0.8,0.6042891295176487,0.6057142857142858,0.3875685557586837,0.47268673355629875,0.4564481238497612,0.5655209888275623,212,138,335,382
0.81,0.6042891295176487,0.60932944606414,0.3820840950639854,0.4696629213483146,0.45279874984001683,0.5664214253400941,209,134,338,386
0.82,0.6042891295176487,0.6112759643916914,0.376599634369287,0.4660633484162896,0.4489766476130601,0.5663148126242623,206,131,341,389
0.83,0.6042891295176487,0.6139817629179332,0.3692870201096892,0.4611872146118721,0.443857500341936,0.5662048717460579,202,127,345,393
0.84,0.6042891295176487,0.6153846153846154,0.3656307129798903,0.45871559633027525,0.4412878612925574,0.56616481249492,200,125,347,395
0.85,0.6042891295176487,0.616822429906542,0.3619744058500914,0.45622119815668205,0.43871138827558004,0.5661354003038054,198,123,349,397
0.86,0.6042891295176487,0.6181229773462783,0.3491773308957952,0.4462616822429907,0.42932499602432456,0.5637978192495661,191,118,356,402
0.87,0.6042891295176487,0.6163934426229508,0.3436928702010969,0.4413145539906103,0.4250986272012613,0.5614489134121883,188,117,359,403
0.88,0.6042891295176487,0.6148648648648649,0.3327239488117002,0.431791221826809,0.41675716685742253,0.557827624884005,182,114,365,406
0.89,0.6042891295176487,0.613013698630137,0.3272394881170018,0.4266984505363528,0.41248710512293646,0.5553742103795041,179,113,368,407
0.9,0.6042891295176487,0.6180555555555556,0.32541133455210236,0.42634730538922155,0.4114676847963474,0.557789795298074,178,110,369,410
0.91,0.6042891295176487,0.6209386281588448,0.31444241316270566,0.4174757281553398,0.4033217509314845,0.5565698584295541,172,105,375,415
0.92,0.6042891295176487,0.6231343283582089,0.3053016453382084,0.4098159509202454,0.39645343384870757,0.5553697753587078,167,101,380,419
0.93,0.6042891295176487,0.6293436293436293,0.2979890310786106,0.4044665012406948,0.39119229181504345,0.5568695909475528,163,96,384,424
0.94,0.6042891295176487,0.6437246963562753,0.2906764168190128,0.4005037783375315,0.38634716781429557,0.5628713075829268,159,88,388,432
0.95,0.6042891295176487,0.6428571428571429,0.2797074954296161,0.38980891719745225,0.3776542487775734,0.5592290724913369,153,85,394,435
