threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.05,0.6088313879904373,0.575107296137339,0.7349177330895795,0.6452648475120385,0.6828045983964888,0.6028993799203685,402,297,145,223
0.06,0.6088313879904373,0.5783308931185944,0.7221206581352834,0.6422764227642277,0.6755095334949974,0.603614650986653,395,288,152,232
0.07,0.6088313879904373,0.5782414307004471,0.7093235831809872,0.6371100164203612,0.6675610741146895,0.6020199978744194,388,283,159,237
0.08,0.6088313879904373,0.5735963581183612,0.6910420475319927,0.6268656716417911,0.6553470028566211,0.5966241581498054,378,281,169,239
0.09,0.6088313879904373,0.5729646697388633,0.6819012797074955,0.6227045075125208,0.6495282697055914,0.5950599647212753,373,278,174,242
0.1,0.6088313879904373,0.5765625,0.6745886654478976,0.6217354675652906,0.6455812505916234,0.5965681678676746,369,271,178,249
0.11,0.6088313879904373,0.5784469096671949,0.6672760511882998,0.6196943972835314,0.6413126223772967,0.5968980516167444,365,266,182,254
0.12,0.6088313879904373,0.5819935691318328,0.6617915904936015,0.6193327630453379,0.6384619017584896,0.5985628910776052,362,260,185,260
0.13,0.6088313879904373,0.5788617886178862,0.6508226691042047,0.612736660929432,0.6309986104290194,0.5950181701858601,356,259,191,261
0.14,0.6088313879904373,0.576797385620915,0.6453382084095064,0.6091458153580673,0.6271791264102609,0.5929087150159651,353,259,194,261
0.15,0.6088313879904373,0.5771144278606966,0.6361974405850092,0.6052173913043478,0.6214302152818963,0.5918887089197401,348,255,199,265
0.16,0.6088313879904373,0.5767284991568297,0.6252285191956124,0.6,0.6143805371958937,0.5901305271765023,342,251,205,269
0.17,0.6088313879904373,0.583904109589041,0.623400365630713,0.6030061892130858,0.6143683171773697,0.5946201891565337,341,243,206,277
0.18,0.6088313879904373,0.5815972222222222,0.6124314442413162,0.5966162065894924,0.6069668616955933,0.5915497506860463,335,241,212,279
0.19,0.6088313879904373,0.5834797891036907,0.6069469835466179,0.5949820788530465,0.6037343930273104,0.5920007958058467,332,237,215,283
0.2,0.6088313879904373,0.5833333333333334,0.6014625228519196,0.5922592259225923,0.600175306800825,0.5911107120415319,329,235,218,285
0.21,0.6088313879904373,0.5811051693404634,0.5959780621572212,0.5884476534296029,0.5962896047055789,0.5888531582972001,326,235,221,285
0.22,0.6088313879904373,0.585278276481149,0.5959780621572212,0.5905797101449275,0.5969292217201763,0.5915793288821403,326,231,221,289
0.23,0.6088313879904373,0.5851449275362319,0.5904936014625228,0.5878070973612375,0.5933552075377201,0.5906808705745746,323,229,224,291
0.24,0.6088313879904373,0.5865209471766849,0.5886654478976234,0.5875912408759124,0.5923763738096729,0.5913041234492036,322,227,225,293
0.25,0.6088313879904373,0.5885608856088561,0.583180987202925,0.5858585858585859,0.5891143469571257,0.5918042961600912,319,223,228,297
0.26,0.6088313879904373,0.588126159554731,0.5795246800731262,0.583793738489871,0.5866667391816118,0.5909674789224143,317,222,230,298
0.27,0.6088313879904373,0.5887850467289719,0.5758683729433273,0.5822550831792976,0.5843769890235404,0.5908353259163627,315,220,232,300
0.28,0.6088313879904373,0.5891181988742964,0.5740402193784278,0.5814814814814815,0.5832308317317457,0.59076982147968,314,219,233,301
