threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.05,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.06,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.07,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.08,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.09,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.1,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.11,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.12,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.13,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.14,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.15,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.16,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.17,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.18,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.19,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.2,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.21,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.22,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.23,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.24,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.25,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.26,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.27,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.28,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.29,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.3,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.31,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.32,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.33,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.34,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.35,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.36,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
0.37,0.6553930530164535,0.5126522961574508,1.0,0.677819083023544,0.8344243355103539,0.5907504835890793,547,520,0,0
