frame,time_sec,yaw_est,yaw_raw_ratio,yaw_valid_flag,face_orient_class,mouth_x,mouth_y,mouth_z,mouth_width_3d,mouth_width_2d,normalized_mouth_width,mouth_conf_raw,mouth_conf_adj,mouth_from_estimation,mouth_vx,mouth_vy,mouth_vz,mouth_ax,mouth_ay,mouth_az,dist_leftHand_mouth,dist_rightHand_mouth,dist_hands,dist_nose_leftHand,dist_nose_rightHand,dist_wrists,dist2d_leftHand_mouth,dist2d_rightHand_mouth,dist2d_hands,dist2d_nose_leftHand,dist2d_nose_rightHand,dist2d_wrists,norm_dist_leftHand_mouth,norm_dist_rightHand_mouth,norm_dist_hands,norm_dist_nose_leftHand,norm_dist_nose_rightHand,norm_dist_wrists,norm2d_dist_leftHand_mouth,norm2d_dist_rightHand_mouth,norm2d_dist_hands,norm2d_dist_nose_leftHand,norm2d_dist_nose_rightHand,norm2d_dist_wrists,shoulder_width_3d,shoulder_width_2d,occlusion_flag,velocity_jump_flag,velocity_jump_count,velocity_jump_v_thresh_used,velocity_jump_a_thresh_used,l0_vx,l0_vy,l0_vz,l0_ax,l0_ay,l0_az,l1_vx,l1_vy,l1_vz,l1_ax,l1_ay,l1_az,l2_vx,l2_vy,l2_vz,l2_ax,l2_ay,l2_az,l3_vx,l3_vy,l3_vz,l3_ax,l3_ay,l3_az,l4_vx,l4_vy,l4_vz,l4_ax,l4_ay,l4_az,l5_vx,l5_vy,l5_vz,l5_ax,l5_ay,l5_az,l6_vx,l6_vy,l6_vz,l6_ax,l6_ay,l6_az,l9_vx,l9_vy,l9_vz,l9_ax,l9_ay,l9_az,l10_vx,l10_vy,l10_vz,l10_ax,l10_ay,l10_az,l11_vx,l11_vy,l11_vz,l11_ax,l11_ay,l11_az,l12_vx,l12_vy,l12_vz,l12_ax,l12_ay,l12_az,l13_vx,l13_vy,l13_vz,l13_ax,l13_ay,l13_az,l14_vx,l14_vy,l14_vz,l14_ax,l14_ay,l14_az,l15_vx,l15_vy,l15_vz,l15_ax,l15_ay,l15_az,l16_vx,l16_vy,l16_vz,l16_ax,l16_ay,l16_az,l17_vx,l17_vy,l17_vz,l17_ax,l17_ay,l17_az,l18_vx,l18_vy,l18_vz,l18_ax,l18_ay,l18_az,l19_vx,l19_vy,l19_vz,l19_ax,l19_ay,l19_az,l20_vx,l20_vy,l20_vz,l20_ax,l20_ay,l20_az,l21_vx,l21_vy,l21_vz,l21_ax,l21_ay,l21_az,l22_vx,l22_vy,l22_vz,l22_ax,l22_ay,l22_az
0,0.000000,0.279731,0.639866,1,1,0.515414,0.420296,-0.476121,0.040295,0.035715,0.157767,0.999955,0.999955,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.467038,0.466234,0.075675,0.528196,0.520571,0.162289,0.452598,0.462511,0.050417,0.497769,0.506492,0.158750,1.822039,1.818903,0.295227,2.060632,2.030885,0.633134,1.999318,2.043109,0.222713,2.198857,2.237392,0.701265,0.256327,0.226376,0,0,0,3.084104,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.033333,0.295871,0.647935,1,1,0.515192,0.420506,-0.418710,0.039703,0.035678,0.155677,0.999956,0.999956,0,-0.000223,0.000210,0.057411,,,,0.461763,0.459938,0.059157,0.522238,0.515295,0.161126,0.453075,0.456828,0.047127,0.498920,0.501473,0.160810,1.629181,1.622741,0.208716,1.842547,1.818052,0.568481,1.976938,1.993313,0.205634,2.176980,2.188117,0.701675,0.283433,0.229180,0,0,0,3.084104,6.000000,-0.028703,-0.017143,1.611103,-0.028703,-0.017143,1.611103,-0.028494,-0.069511,1.694481,-0.028494,-0.069511,1.694481,-0.006621,-0.053119,1.695369,-0.006621,-0.053119,1.695369,0.000603,-0.038167,1.701967,0.000603,-0.038167,1.701967,-0.013388,-0.076119,1.678128,-0.013388,-0.076119,1.678128,-0.014645,-0.072256,1.684839,-0.014645,-0.072256,1.684839,-0.030620,-0.062468,1.687531,-0.030620,-0.062468,1.687531,-0.007199,-0.000039,1.740943,-0.007199,-0.000039,1.740943,-0.006143,0.012657,1.703728,-0.006143,0.012657,1.703728,0.018804,0.220753,1.318292,0.018804,0.220753,1.318292,-0.035836,0.043918,2.714095,-0.035836,0.043918,2.714095,0.019557,-0.044988,0.685108,0.019557,-0.044988,0.685108,0.027317,-0.254205,2.726068,0.027317,-0.254205,2.726068,0.137803,0.080722,0.799533,0.137803,0.080722,0.799533,0.120103,-0.045163,1.508271,0.120103,-0.045163,1.508271,-0.000055,-0.009509,0.768377,-0.000055,-0.009509,0.768377,0.028098,-0.377963,1.528534,0.028098,-0.377963,1.528534,0.012159,0.024102,0.939842,0.012159,0.024102,0.939842,0.124844,-0.133399,1.560150,0.124844,-0.133399,1.560150,0.001169,-0.036387,0.859473,0.001169,-0.036387,0.859473,0.199646,-0.005674,1.512877,0.199646,-0.005674,1.512877
2,0.066667,0.308495,0.654247,1,1,0.514601,0.420509,-0.422539,0.037885,0.035544,0.154631,0.999957,0.999957,0,-0.000591,0.000003,-0.003829,-0.000368,-0.000206,-0.061240,0.461105,0.453115,0.081743,0.522067,0.501965,0.168252,0.457578,0.452755,0.032565,0.503803,0.498133,0.161253,1.644392,1.615898,0.291511,1.861796,1.790109,0.600022,1.990648,1.969667,0.141670,2.191747,2.167082,0.701518,0.280410,0.229864,0,0,0,3.084104,6.000000,-0.017821,-0.018343,-0.559042,0.010882,-0.001200,-2.170145,-0.014473,-0.025873,-0.477929,0.014021,0.043638,-2.172410,-0.005958,-0.014975,-0.481023,0.000663,0.038144,-2.176392,-0.000549,-0.005978,-0.470404,-0.001152,0.032189,-2.172371,-0.006321,-0.062816,-0.471977,0.007067,0.013303,-2.150105,-0.006351,-0.079860,-0.464975,0.008294,-0.007604,-2.149814,-0.014706,-0.093102,-0.464201,0.015914,-0.030634,-2.151732,-0.019745,0.000213,-0.050296,-0.012546,0.000252,-1.791239,-0.015731,0.000007,-0.179457,-0.009588,-0.012650,-1.883185,-0.014529,0.049682,-0.468739,-0.033333,-0.171071,-1.787031,-0.032533,0.034379,-0.653688,0.003303,-0.009539,-3.367783,0.001523,-0.055781,-1.189335,-0.018034,-0.010793,-1.874443,0.022358,-0.020544,-1.021073,-0.004959,0.233661,-3.747141,-0.004347,0.100279,-1.130243,-0.142150,0.019557,-1.929776,0.058940,-0.083646,-2.268353,-0.061163,-0.038483,-3.776624,-0.093346,0.015575,-1.163737,-0.093291,0.025084,-1.932114,0.114895,-0.172579,-2.368161,0.086797,0.205384,-3.896695,-0.346346,0.076511,-1.081831,-0.358505,0.052409,-2.021673,0.145093,-0.081541,-2.258389,0.020249,0.051858,-3.818539,-0.404138,0.005173,-1.057148,-0.405307,0.041560,-1.916621,0.138094,-0.007296,-2.240368,-0.061552,-0.001622,-3.753245
3,0.100000,0.314602,0.657301,1,1,0.514114,0.420470,-0.376609,0.039920,0.035802,0.155502,0.999960,0.999960,0,-0.000487,-0.000039,0.045930,0.000104,-0.000043,0.049759,0.459303,0.453598,0.148036,0.511984,0.484128,0.203566,0.459158,0.434306,0.040331,0.505764,0.480028,0.171752,1.514946,1.496128,0.488275,1.688707,1.596828,0.671433,1.994294,1.886352,0.175174,2.196721,2.084943,0.745984,0.303181,0.230236,0,0,0,3.084104,6.000000,-0.014861,-0.016557,1.736366,0.002960,0.001786,2.295408,-0.006963,-0.030538,1.720292,0.007510,-0.004665,2.198221,-0.002452,-0.028139,1.720334,0.003506,-0.013164,2.201357,-0.000038,-0.021146,1.711673,0.000511,-0.015168,2.182077,-0.009014,-0.034758,1.750969,-0.002693,0.028058,2.222946,-0.011331,-0.041901,1.745563,-0.004980,0.037959,2.210538,-0.021687,-0.050554,1.743633,-0.006981,0.042548,2.207834,-0.010738,-0.001121,1.309713,0.009007,-0.001334,1.360009,-0.018465,-0.001254,1.446094,-0.002734,-0.001261,1.625551,-0.003278,-0.003532,1.117449,0.011251,-0.053214,1.586188,-0.020093,0.025826,2.217151,0.012440,-0.008553,2.870839,-0.015281,-0.047035,0.468814,-0.016804,0.008746,1.658149,-0.000076,0.005683,0.080679,-0.022434,0.026227,1.101752,-0.036244,0.006666,0.059372,-0.031897,-0.093613,1.189615,-0.035554,-0.674849,-1.778039,-0.094494,-0.591203,0.490314,-0.253591,0.013788,0.055810,-0.160245,-0.001787,1.219547,-0.003355,-0.554200,-2.074083,-0.118250,-0.381621,0.294078,-0.176404,0.014296,0.016931,0.169942,-0.062215,1.098762,-0.015948,-0.576063,-2.006894,-0.161041,-0.494522,0.251495,-0.207936,0.012025,0.030602,0.196202,0.006852,1.087750,-0.024110,-0.428830,-1.825424,-0.162204,-0.421534,0.414944
4,0.133333,0.338655,0.669328,1,1,0.513254,0.420357,-0.377354,0.040997,0.035805,0.155690,0.999961,0.999961,0,-0.000860,-0.000113,-0.000745,-0.000373,-0.000074,-0.046675,0.462993,0.433632,0.097830,0.521766,0.480329,0.187354,0.459281,0.432629,0.042783,0.506466,0.478867,0.179034,1.512809,1.416875,0.319655,1.704848,1.569455,0.612170,1.997068,1.881179,0.186031,2.202239,2.082232,0.778484,0.306048,0.229978,0,0,1,3.084104,6.000000,-0.031965,-0.020832,0.010373,-0.017104,-0.004275,-1.725993,-0.018277,-0.037647,-0.045740,-0.011314,-0.007109,-1.766032,-0.008882,-0.035106,-0.044360,-0.006430,-0.006967,-1.764694,-0.001756,-0.027932,-0.046319,-0.001718,-0.006786,-1.757992,-0.014958,-0.037236,-0.017888,-0.005944,-0.002478,-1.768857,-0.013217,-0.038057,-0.020377,-0.001886,0.003844,-1.765940,-0.019626,-0.040002,-0.018750,0.002061,0.010552,-1.762383,-0.025774,-0.000553,-0.057002,-0.015036,0.000568,-1.366715,-0.025856,-0.006284,0.012305,-0.007391,-0.005030,-1.433789,-0.006950,0.000114,-0.021784,-0.003672,0.003646,-1.139233,-0.000978,0.010466,0.118376,0.019115,-0.015360,-2.098775,0.003650,-0.008714,0.669781,0.018931,0.038321,0.200967,0.003492,-0.027373,1.570482,0.003568,-0.033056,1.489803,-0.002831,0.068924,1.376427,0.033413,0.062258,1.317055,-0.028358,-0.296402,2.998233,0.007196,0.378447,4.776272,0.016809,0.010858,1.326592,0.270400,-0.002930,1.270782,-0.034010,-0.139579,3.209709,-0.030655,0.414621,5.283792,0.027280,0.011383,1.386154,0.203684,-0.002913,1.369223,-0.011562,-0.051613,3.019853,0.004386,0.524450,5.026747,0.197462,0.302544,1.397448,0.405398,0.290519,1.366846,-0.014069,-0.092255,2.952041,0.010041,0.336575,4.777465
5,0.166667,0.368112,0.684056,1,1,0.511769,0.419158,-0.397097,0.039050,0.035194,0.153272,0.999962,0.999962,0,-0.001485,-0.001199,-0.019743,-0.000624,-0.001086,-0.018998,0.464620,0.472205,0.245288,0.519554,0.496858,0.274470,0.462218,0.431174,0.052015,0.509523,0.477277,0.184354,1.612960,1.639294,0.851536,1.803670,1.724877,0.952842,2.012983,1.877784,0.226527,2.219001,2.078568,0.802871,0.288054,0.229618,0,1,4,3.084104,6.000000,-0.043409,-0.038374,-0.217282,-0.011444,-0.017542,-0.227655,-0.041116,-0.049434,-0.263572,-0.022839,-0.011787,-0.217832,-0.035128,-0.048837,-0.262224,-0.026246,-0.013731,-0.217864,-0.017477,-0.045784,-0.270461,-0.015721,-0.017852,-0.224142,-0.019428,-0.050487,-0.444657,-0.004470,-0.013251,-0.426769,-0.013858,-0.047928,-0.443253,-0.000641,-0.009871,-0.422876,-0.016091,-0.044352,-0.444575,0.003535,-0.004350,-0.425825,-0.053710,-0.032321,-0.546520,-0.027936,-0.031768,-0.489518,-0.035353,-0.039595,-0.638027,-0.009497,-0.033311,-0.650332,-0.012268,-0.003444,-0.170504,-0.005318,-0.003558,-0.148720,-0.001734,-0.001059,-1.010569,-0.000756,-0.011525,-1.128945,0.000676,-0.028383,-0.343395,-0.002974,-0.019669,-1.013176,0.013316,-0.019353,-2.139665,0.009824,0.008020,-3.710147,-0.001078,0.070844,-0.581263,0.001753,0.001920,-1.957690,-0.127562,-0.026994,-5.025184,-0.099204,0.269408,-8.023417,0.021237,0.024340,-0.803815,0.004428,0.013482,-2.130407,-0.294979,-0.330543,-5.515776,-0.260969,-0.190964,-8.725485,-0.017918,0.059350,-0.932027,-0.045198,0.047967,-2.318181,-0.220800,-0.133093,-5.483932,-0.209238,-0.081480,-8.503785,0.116804,0.125690,-0.606695,-0.080658,-0.176854,-2.004143,-0.126236,-0.052575,-5.080752,-0.112167,0.039680,-8.032793
6,0.200000,0.414322,0.707161,1,1,0.510427,0.418368,-0.454300,0.040456,0.034460,0.150634,0.999960,0.999960,0,-0.001342,-0.000789,-0.057204,0.000142,0.000410,-0.037461,0.466172,0.457178,0.203817,0.525504,0.485390,0.244546,0.463457,0.432927,0.051655,0.511235,0.479476,0.184290,1.501645,1.472674,0.656541,1.692765,1.563548,0.787738,2.025888,1.892432,0.225798,2.234737,2.095910,0.805580,0.310441,0.228767,0,0,0,3.084104,6.000000,-0.055561,-0.039227,-2.225119,-0.012152,-0.000853,-2.007837,-0.040357,-0.031605,-2.214811,0.000759,0.017829,-1.951239,-0.033816,-0.033846,-2.214637,0.001312,0.014991,-1.952413,-0.019276,-0.034631,-2.208422,-0.001799,0.011153,-1.937961,-0.024753,-0.026881,-2.010282,-0.005325,0.023606,-1.565625,-0.015108,-0.021668,-2.013844,-0.001250,0.026260,-1.570591,-0.010273,-0.017414,-2.012472,0.005818,0.026938,-1.567897,-0.051486,-0.013962,-1.780255,0.002224,0.018359,-1.233735,-0.029075,-0.033395,-1.651980,0.006278,0.006200,-1.013953,-0.018094,-0.005055,-1.556137,-0.005826,-0.001611,-1.385633,0.006781,0.000860,-0.478279,0.008515,0.001919,0.532290,0.004334,-0.034799,-1.378176,0.003658,-0.006416,-1.034781,0.075355,-0.067989,-0.804020,0.062039,-0.048636,1.335645,0.013098,0.030427,-1.593255,0.014176,-0.040417,-1.011992,-0.002680,0.057029,-0.315449,0.124882,0.084023,4.709735,0.019589,0.031999,-1.666031,-0.001648,0.007659,-0.862216,0.014199,0.097670,-0.281383,0.309178,0.428213,5.234393,0.011707,0.024582,-1.624372,0.029625,-0.034768,-0.692345,0.004502,0.044591,-0.347958,0.225302,0.177684,5.135974,0.147821,0.036659,-1.592464,0.031017,-0.089031,-0.985769,0.000612,0.019668,-0.341186,0.126848,0.072243,4.739566
7,0.233333,0.452939,0.726470,1,1,0.508869,0.417988,-0.558930,0.039921,0.033945,0.148806,0.999950,0.999950,0,-0.001558,-0.000380,-0.104629,-0.000216,0.000409,-0.047425,0.473364,0.437102,0.139847,0.539747,0.484289,0.208669,0.463535,0.435795,0.052208,0.511445,0.482398,0.183007,1.578709,1.457774,0.466401,1.800102,1.615144,0.695929,2.032041,1.910437,0.228870,2.242070,2.114735,0.802264,0.299842,0.228113,0,1,9,3.084104,6.000000,-0.064613,-0.013518,-3.292944,-0.009052,0.025709,-1.067825,-0.065306,-0.008912,-3.363976,-0.024949,0.022693,-1.149165,-0.064808,-0.008599,-3.362714,-0.030992,0.025247,-1.148077,-0.044335,-0.007920,-3.362526,-0.025059,0.026711,-1.154104,-0.037623,-0.007282,-3.346274,-0.012870,0.019599,-1.335992,-0.025747,-0.004880,-3.349053,-0.010639,0.016788,-1.335209,-0.019437,-0.003907,-3.350081,-0.009164,0.013507,-1.337609,-0.054783,-0.003360,-3.136132,-0.003297,0.010602,-1.355877,-0.038692,-0.019426,-3.141631,-0.009617,0.013969,-1.489651,-0.008428,-0.048468,-2.182328,0.009666,-0.043413,-0.626191,0.003085,-0.001252,-2.639911,-0.003696,-0.002112,-2.161632,0.050157,-0.034146,-1.426460,0.045823,0.000653,-0.048284,-0.036962,-0.201724,-1.513610,-0.112317,-0.133735,-0.709590,0.067386,0.055507,-1.709138,0.054288,0.025080,-0.115883,0.112874,0.057104,0.105600,0.115554,0.000075,0.421049,0.073461,0.008742,-1.634299,0.053872,-0.023257,0.031732,0.087455,0.099510,0.226920,0.073256,0.001840,0.508303,0.145419,0.027430,-1.767223,0.133712,0.002848,-0.142851,0.038131,0.102922,0.255579,0.033629,0.058331,0.603537,0.153281,0.081938,-1.756451,0.005460,0.045279,-0.163987,0.021908,0.105218,0.183901,0.021296,0.085550,0.525087
8,0.266667,0.475485,0.737742,1,1,0.507467,0.415727,-0.523863,0.039883,0.033952,0.149039,0.999951,0.999951,0,-0.001401,-0.002261,0.035067,0.000157,-0.001881,0.139696,0.468607,0.447022,0.145886,0.528235,0.484888,0.211373,0.466061,0.438302,0.051102,0.513721,0.484695,0.183530,1.578574,1.505862,0.491439,1.779442,1.633419,0.712042,2.045898,1.924043,0.224326,2.255117,2.127697,0.805654,0.296854,0.227803,0,0,0,3.084104,6.000000,-0.049596,-0.061094,1.121837,0.015017,-0.047576,4.414781,-0.040324,-0.079688,1.191332,0.024982,-0.070776,4.555308,-0.039225,-0.078007,1.190500,0.025583,-0.069408,4.553214,-0.029263,-0.071080,1.191296,0.015072,-0.063160,4.553822,-0.034714,-0.066399,1.193722,0.002909,-0.059117,4.539996,-0.031106,-0.058839,1.194103,-0.005359,-0.053959,4.543156,-0.030542,-0.053235,1.194137,-0.011105,-0.049328,4.544218,-0.042813,-0.053201,1.053280,0.011970,-0.049841,4.189412,-0.041244,-0.082489,1.050764,-0.002552,-0.063063,4.192395,-0.007111,-0.011376,0.673070,0.001317,0.037092,2.855398,0.000222,0.000690,0.545127,-0.002863,0.001942,3.185038,-0.000157,0.000079,0.244719,-0.050314,0.034225,1.671179,0.002656,-0.099651,0.457720,0.039618,0.102073,1.971330,-0.019221,0.023525,-0.294534,-0.086607,-0.031982,1.414604,-0.001159,-0.030488,-0.432610,-0.114033,-0.087592,-0.538210,0.003656,0.037803,-0.394383,-0.069805,0.029061,1.239916,0.004233,-0.020453,-0.586733,-0.083222,-0.119963,-0.813653,-0.041396,0.009302,-0.363396,-0.186815,-0.018128,1.403827,-0.005587,0.020674,-0.570619,-0.043718,-0.082248,-0.826198,-0.370071,-0.172577,-0.303438,-0.523352,-0.254515,1.453013,-0.012467,-0.012057,-0.478367,-0.034375,-0.117275,-0.662268
9,0.300000,0.477315,0.738658,1,1,0.506766,0.415133,-0.535828,0.040942,0.033971,0.149324,0.999952,0.999952,0,-0.000701,-0.000594,-0.011965,0.000700,0.001667,-0.047032,0.467455,0.444698,0.172874,0.525877,0.473121,0.220268,0.466682,0.423989,0.062972,0.514378,0.470296,0.182428,1.550212,1.474745,0.573300,1.743958,1.569004,0.730470,2.051364,1.863701,0.276802,2.261018,2.067251,0.801889,0.301542,0.227498,0,0,0,3.084104,6.000000,-0.016385,-0.018302,-0.608157,0.033211,0.042792,-1.729994,-0.017254,-0.017743,-0.483541,0.023070,0.061945,-1.674873,-0.020893,-0.018298,-0.485215,0.018332,0.059709,-1.675715,-0.019959,-0.016796,-0.486998,0.009304,0.054284,-1.678294,-0.016332,-0.013222,-0.439197,0.018382,0.053177,-1.632919,-0.013200,-0.010279,-0.439335,0.017906,0.048560,-1.633438,-0.011081,-0.008958,-0.438402,0.019461,0.044277,-1.632539,-0.021549,-0.008447,-0.387842,0.021264,0.044754,-1.441122,-0.020543,-0.027191,-0.330058,0.020701,0.055298,-1.380822,-0.006191,-0.027956,0.194173,0.000920,-0.016580,-0.478897,-0.001951,0.001464,0.421635,-0.002173,0.000774,-0.123492,-0.009903,-0.075942,-0.020955,-0.009746,-0.076021,-0.265674,-0.000274,0.013043,0.075191,-0.002930,0.112694,-0.382529,-0.039393,-0.264212,-0.740074,-0.020172,-0.287737,-0.445540,-0.014460,-0.242162,-1.297562,-0.013301,-0.211674,-0.864952,0.005054,-0.030829,-0.927531,0.001398,-0.068632,-0.533148,-0.077864,-0.260147,-1.549961,-0.082097,-0.239694,-0.963228,-0.029266,-0.000393,-1.016258,0.012130,-0.009695,-0.652862,-0.020904,-0.464471,-1.746858,-0.015317,-0.485145,-1.176239,-0.159935,-0.114155,-0.778028,0.210136,0.058422,-0.474590,-0.023934,-0.405115,-1.410493,-0.011467,-0.393058,-0.932126
