frame,time_sec,yaw_est,yaw_raw_ratio,yaw_valid_flag,face_orient_class,mouth_x,mouth_y,mouth_z,mouth_width_3d,mouth_width_2d,normalized_mouth_width,mouth_conf_raw,mouth_conf_adj,mouth_from_estimation,mouth_vx,mouth_vy,mouth_vz,mouth_ax,mouth_ay,mouth_az,dist_leftHand_mouth,dist_rightHand_mouth,dist_hands,dist_nose_leftHand,dist_nose_rightHand,dist_wrists,dist2d_leftHand_mouth,dist2d_rightHand_mouth,dist2d_hands,dist2d_nose_leftHand,dist2d_nose_rightHand,dist2d_wrists,norm_dist_leftHand_mouth,norm_dist_rightHand_mouth,norm_dist_hands,norm_dist_nose_leftHand,norm_dist_nose_rightHand,norm_dist_wrists,norm2d_dist_leftHand_mouth,norm2d_dist_rightHand_mouth,norm2d_dist_hands,norm2d_dist_nose_leftHand,norm2d_dist_nose_rightHand,norm2d_dist_wrists,shoulder_width_3d,shoulder_width_2d,occlusion_flag,velocity_jump_flag,velocity_jump_count,velocity_jump_v_thresh_used,velocity_jump_a_thresh_used,l0_vx,l0_vy,l0_vz,l0_ax,l0_ay,l0_az,l1_vx,l1_vy,l1_vz,l1_ax,l1_ay,l1_az,l2_vx,l2_vy,l2_vz,l2_ax,l2_ay,l2_az,l3_vx,l3_vy,l3_vz,l3_ax,l3_ay,l3_az,l4_vx,l4_vy,l4_vz,l4_ax,l4_ay,l4_az,l5_vx,l5_vy,l5_vz,l5_ax,l5_ay,l5_az,l6_vx,l6_vy,l6_vz,l6_ax,l6_ay,l6_az,l9_vx,l9_vy,l9_vz,l9_ax,l9_ay,l9_az,l10_vx,l10_vy,l10_vz,l10_ax,l10_ay,l10_az,l11_vx,l11_vy,l11_vz,l11_ax,l11_ay,l11_az,l12_vx,l12_vy,l12_vz,l12_ax,l12_ay,l12_az,l13_vx,l13_vy,l13_vz,l13_ax,l13_ay,l13_az,l14_vx,l14_vy,l14_vz,l14_ax,l14_ay,l14_az,l15_vx,l15_vy,l15_vz,l15_ax,l15_ay,l15_az,l16_vx,l16_vy,l16_vz,l16_ax,l16_ay,l16_az,l17_vx,l17_vy,l17_vz,l17_ax,l17_ay,l17_az,l18_vx,l18_vy,l18_vz,l18_ax,l18_ay,l18_az,l19_vx,l19_vy,l19_vz,l19_ax,l19_ay,l19_az,l20_vx,l20_vy,l20_vz,l20_ax,l20_ay,l20_az,l21_vx,l21_vy,l21_vz,l21_ax,l21_ay,l21_az,l22_vx,l22_vy,l22_vz,l22_ax,l22_ay,l22_az
0,0.000000,1.000000,1.123291,1,1,0.469712,0.462519,-0.375299,0.095440,0.026594,0.098907,0.999908,0.999908,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.724835,0.742134,0.498748,0.770588,0.731123,0.403024,0.676631,0.405187,0.343247,0.743432,0.464495,0.296359,1.349182,1.381381,0.928352,1.434344,1.360886,0.750175,2.516513,1.506963,1.276598,2.764957,1.727541,1.102212,0.537241,0.268876,0,0,0,4.131865,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.033333,1.000000,1.144039,1,1,0.470392,0.463846,-0.368194,0.093865,0.025314,0.093458,0.999907,0.999907,0,0.000680,0.001327,0.007105,,,,0.764861,0.546445,0.583641,0.834951,0.564161,0.528094,0.764132,0.406037,0.425884,0.831138,0.465065,0.422047,1.473288,1.052572,1.124219,1.608297,1.086697,1.017224,2.821155,1.499078,1.572353,3.068536,1.717008,1.558186,0.519152,0.270858,0,1,8,4.131865,6.000000,0.000837,0.037379,0.537562,0.000837,0.037379,0.537562,0.000080,0.106672,0.409755,0.000080,0.106672,0.409755,-0.000065,0.109335,0.411376,-0.000065,0.109335,0.411376,-0.012342,0.093486,0.415350,-0.012342,0.093486,0.415350,0.004566,0.087923,0.375862,0.004566,0.087923,0.375862,0.015494,0.074722,0.382041,0.015494,0.074722,0.382041,0.036117,0.058183,0.386158,0.036117,0.058183,0.386158,-0.000020,0.035232,0.232252,-0.000020,0.035232,0.232252,0.040812,0.044389,0.194074,0.040812,0.044389,0.194074,0.065212,0.474617,0.013224,0.065212,0.474617,0.013224,-0.022388,0.090303,-0.653417,-0.022388,0.090303,-0.653417,0.074646,0.639685,3.008045,0.074646,0.639685,3.008045,-0.506719,0.099020,2.134234,-0.506719,0.099020,2.134234,1.048951,4.437275,8.511464,1.048951,4.437275,8.511464,0.011839,-0.179009,7.182578,0.011839,-0.179009,7.182578,0.476698,2.382975,9.472528,0.476698,2.382975,9.472528,-0.000536,-0.182106,8.050874,-0.000536,-0.182106,8.050874,0.455289,2.631522,9.011900,0.455289,2.631522,9.011900,-0.070767,0.039110,7.895009,-0.070767,0.039110,7.895009,1.885187,6.055477,8.415484,1.885187,6.055477,8.415484,-0.000539,-0.004515,7.205858,-0.000539,-0.004515,7.205858
2,0.066667,1.000000,1.198307,1,1,0.474407,0.468680,-0.378843,0.093312,0.023827,0.087554,0.999903,0.999903,0,0.004014,0.004833,-0.010650,0.003334,0.003506,-0.017755,0.780349,0.545890,0.615094,0.851209,0.565370,0.559982,0.777781,0.406639,0.442299,0.844665,0.464642,0.442629,1.512547,1.058097,1.192234,1.649895,1.095855,1.085411,2.858038,1.494238,1.625274,3.103811,1.707376,1.626487,0.515917,0.272138,0,1,8,4.131865,6.000000,0.081729,0.153801,-0.192229,0.080892,0.116422,-0.729791,0.082945,0.202515,-0.376766,0.082865,0.095843,-0.786521,0.071572,0.204484,-0.375413,0.071637,0.095149,-0.786789,0.031554,0.196165,-0.374681,0.043896,0.102679,-0.790031,0.101615,0.188483,-0.370539,0.097049,0.100560,-0.746401,0.122297,0.177131,-0.370439,0.106803,0.102409,-0.752480,0.146942,0.159059,-0.369600,0.110825,0.100876,-0.755758,0.095480,0.135361,-0.316966,0.095500,0.100129,-0.549218,0.145386,0.154618,-0.322012,0.104574,0.110229,-0.516086,0.044131,0.189169,-0.473594,-0.021081,-0.285448,-0.486818,-0.000730,0.021670,-0.611288,0.021658,-0.068633,0.042129,0.093534,0.003390,-0.040741,0.018888,-0.636295,-3.048786,-0.534599,-0.621275,-0.127987,-0.027880,-0.720295,-2.262221,0.257651,0.453562,0.577209,-0.791300,-3.983713,-7.934255,-0.000564,-0.146236,-0.190444,-0.012403,0.032773,-7.373022,0.171211,0.449978,0.594754,-0.305487,-1.932997,-8.877774,-0.027992,-0.056879,-0.236077,-0.027456,0.125227,-8.286951,0.169641,0.551469,0.576778,-0.285648,-2.080053,-8.435122,-0.051105,0.110505,-0.274460,0.019662,0.071395,-8.169469,0.343857,0.633001,0.581937,-1.541330,-5.422476,-7.833547,0.000021,0.046506,-0.197273,0.000560,0.051021,-7.403131
3,0.100000,1.000000,1.226897,1,1,0.477172,0.469296,-0.381190,0.092555,0.022497,0.082697,0.999900,0.999900,0,0.002766,0.000616,-0.002347,-0.001248,-0.004217,0.008303,0.609294,0.552519,0.543886,0.680865,0.569689,0.560994,0.605395,0.388154,0.286962,0.672083,0.447124,0.419887,1.224568,1.110462,1.093110,1.368414,1.144970,1.127496,2.225416,1.426844,1.054865,2.470560,1.643617,1.543491,0.497558,0.272037,0,0,2,4.131865,6.000000,0.037698,0.035506,-0.013150,-0.044031,-0.118295,0.179079,0.025421,0.069764,-0.067751,-0.057524,-0.132751,0.309015,0.018689,0.064056,-0.067051,-0.052883,-0.140428,0.308362,0.004869,0.053045,-0.066342,-0.026685,-0.143120,0.308339,0.042085,0.074145,-0.077075,-0.059530,-0.114338,0.293464,0.054933,0.069503,-0.077766,-0.067364,-0.107628,0.292673,0.069658,0.061802,-0.079304,-0.077284,-0.097257,0.290296,0.062146,0.017527,-0.063830,-0.033334,-0.117834,0.253136,0.103777,0.019433,-0.076998,-0.041609,-0.135185,0.245014,0.040671,0.011439,0.178192,-0.003460,-0.177730,0.651786,0.044264,0.029680,-0.472802,0.044994,0.008010,0.138486,0.171554,-0.026922,0.534946,0.078020,-0.030312,0.575687,-0.116901,-0.120390,-0.416887,0.417698,0.500885,-0.288900,-0.088747,-0.183241,-0.022841,-0.346398,-0.636803,-0.600050,0.744439,-0.000041,-0.893431,0.745003,0.146195,-0.702987,-0.935921,-5.435729,0.066184,-1.107132,-5.885707,-0.528570,1.364129,-0.418510,-1.221575,1.392121,-0.361631,-0.985498,-0.288806,-5.148125,0.096462,-0.458447,-5.699594,-0.480316,0.880529,-0.328301,-0.940756,0.931634,-0.438806,-0.666296,-0.049556,-1.665967,0.000078,-0.393413,-2.298968,-0.581859,0.641335,-0.204871,-0.794926,0.641314,-0.251377,-0.597653
4,0.133333,1.000000,1.188632,1,1,0.479434,0.470311,-0.388103,0.093256,0.022796,0.083664,0.999876,0.999876,0,0.002262,0.001016,-0.006913,-0.000504,0.000399,-0.004566,0.733632,0.530932,0.581723,0.804064,0.550403,0.544070,0.731545,0.375205,0.390762,0.798293,0.436886,0.407191,1.528978,1.106527,1.212382,1.675769,1.147107,1.133909,2.684864,1.377051,1.434145,2.929839,1.603426,1.494444,0.479818,0.272470,0,0,2,4.131865,6.000000,0.047311,0.039517,-0.227908,0.009613,0.004011,-0.214758,0.028272,0.051658,-0.187061,0.002851,-0.018106,-0.119310,0.029756,0.047224,-0.186429,0.011067,-0.016832,-0.119378,0.019265,0.040989,-0.187047,0.014396,-0.012056,-0.120705,0.018952,0.058743,-0.198840,-0.023133,-0.015402,-0.121765,0.015494,0.059871,-0.201312,-0.039439,-0.009632,-0.123546,0.010675,0.059990,-0.202590,-0.058983,-0.001812,-0.123286,0.071130,0.025292,-0.217091,0.008984,0.007765,-0.153261,0.064584,0.035644,-0.197677,-0.039193,0.016211,-0.120679,0.014264,0.022116,0.029272,-0.026407,0.010677,-0.148920,0.001863,0.041631,-0.620397,-0.042401,0.011951,-0.147595,0.128004,-0.026400,0.173204,-0.043550,0.000522,-0.361742,-0.062729,-0.028818,-0.734252,0.054172,0.091572,-0.317365,0.827059,-0.273503,-0.228456,0.915806,-0.090262,-0.205615,1.195095,-0.082124,0.107265,0.450656,-0.082083,1.000696,1.657176,3.547711,-0.394042,2.593097,8.983440,-0.460226,1.552075,-0.149188,0.173069,0.187946,0.269322,1.394644,1.194316,3.687032,-0.612999,1.483122,8.835157,-0.709461,1.379985,-0.102176,0.319551,0.499456,0.226125,1.260307,0.987945,1.108074,-0.403495,1.037501,2.774041,-0.403573,1.220345,-0.030729,0.198205,0.579010,0.174142,0.993131
5,0.166667,1.000000,1.160065,1,1,0.480475,0.470591,-0.391501,0.094332,0.023087,0.084770,0.999841,0.999841,0,0.001040,0.000279,-0.003397,-0.001221,-0.000736,0.003516,0.866488,0.534554,0.692799,0.935564,0.549690,0.618117,0.865468,0.363335,0.539917,0.931759,0.424002,0.487505,1.816015,1.120336,1.451991,1.960785,1.152058,1.295471,3.177777,1.334072,1.982436,3.421179,1.556827,1.789994,0.477137,0.272350,0,0,1,4.131865,6.000000,0.029857,0.031239,-0.143647,-0.017454,-0.008278,0.084261,0.012256,0.025560,-0.113906,-0.016016,-0.026098,0.073155,0.011787,0.016306,-0.113786,-0.017969,-0.030918,0.072643,0.006432,0.007898,-0.115719,-0.012833,-0.033091,0.071328,0.007123,0.046957,-0.100945,-0.011829,-0.011786,0.097895,0.005155,0.052209,-0.101593,-0.010339,-0.007662,0.099719,0.002063,0.055701,-0.101162,-0.008612,-0.004289,0.101428,0.035682,0.008144,-0.117454,-0.035448,-0.017148,0.099637,0.026758,0.008642,-0.086374,-0.037826,-0.027002,0.111303,-0.003428,-0.011648,-0.023159,-0.017692,-0.033764,-0.052431,0.000669,0.002843,-0.118462,-0.001194,-0.038788,0.501935,-0.015396,-0.063769,0.155081,-0.143400,-0.037369,-0.018123,0.095308,-0.132442,-0.446853,0.158037,-0.103624,0.287399,1.253158,1.682571,0.080595,0.426099,1.956074,0.309051,-0.030443,-0.373365,-0.494387,-1.225538,-0.291241,-0.601652,1.968906,3.487737,-0.030726,0.311730,-0.059974,0.363316,-0.131355,-0.568324,-0.517123,-1.683430,-0.419136,-0.690192,1.644824,3.794703,-0.499804,0.450508,0.107671,0.113195,-0.036685,-0.361792,-0.595316,-1.416670,-0.259616,-0.914867,1.376939,2.725586,-0.157626,0.388994,1.617512,0.245869,-0.003917,-0.250207,-0.528719,-1.224262,-0.219478,-0.726924
6,0.200000,1.000000,1.142561,1,1,0.481233,0.470495,-0.413082,0.096581,0.023415,0.085916,0.999823,0.999823,0,0.000758,-0.000096,-0.021581,-0.000282,-0.000375,-0.018184,0.907122,0.530437,0.723348,0.975447,0.541926,0.641479,0.906799,0.359046,0.592706,0.972902,0.418567,0.526965,1.881087,1.099960,1.499997,2.022773,1.123785,1.330227,3.327264,1.317425,2.174782,3.569810,1.535823,1.933562,0.482233,0.272536,0,0,0,4.131865,6.000000,0.025759,0.003750,-0.766547,-0.004098,-0.027489,-0.622900,0.016490,-0.005399,-0.723526,0.004234,-0.030959,-0.609620,0.016552,-0.004342,-0.724082,0.004765,-0.020648,-0.610296,0.011022,-0.004647,-0.724341,0.004590,-0.012545,-0.608622,0.011708,0.003758,-0.673530,0.004585,-0.043199,-0.572585,0.010514,0.008846,-0.672855,0.005359,-0.043363,-0.571262,0.008963,0.013952,-0.672003,0.006900,-0.041749,-0.570841,0.027382,-0.004585,-0.680990,-0.008300,-0.012729,-0.563536,0.018117,-0.001152,-0.613887,-0.008641,-0.009794,-0.527513,0.005701,0.012431,-0.645019,0.009129,0.024079,-0.621860,-0.000280,0.000651,-0.463143,-0.000949,-0.002192,-0.344681,-0.004524,-0.004678,-0.529984,0.010872,0.059091,-0.685065,-0.070236,0.018981,-0.971488,-0.165544,0.151423,-0.524635,0.407755,0.762312,-0.966091,-0.845403,-0.920259,-1.046686,-0.305638,-0.182422,-0.539523,-0.275195,0.190943,-0.045136,0.585406,1.159408,-1.151431,-1.383500,-2.328329,-1.120705,-0.443142,-0.195683,-0.534545,-0.311787,0.372641,-0.017422,0.480657,1.168131,-1.182366,-1.164167,-2.626572,-0.682562,-0.338478,-0.196095,-0.598127,-0.301793,0.165697,-0.002811,0.384986,0.932457,-1.012552,-0.991953,-1.793129,-0.854926,-0.283607,-0.152326,-0.506324,-0.279690,0.097881,0.022395
7,0.233333,1.000000,1.101340,1,1,0.482695,0.470581,-0.409570,0.096000,0.024361,0.089235,0.999815,0.999815,0,0.001462,0.000086,0.003512,0.000703,0.000182,0.025093,0.880080,0.542852,0.723477,0.948866,0.551297,0.644548,0.879260,0.358060,0.569657,0.945018,0.416977,0.512584,1.869805,1.153336,1.537090,2.015946,1.171277,1.369398,3.220705,1.311565,2.086636,3.461576,1.527377,1.877581,0.470680,0.273002,0,0,0,4.131865,6.000000,0.037539,0.016140,0.070711,0.011780,0.012390,0.837258,0.022314,0.016577,0.111262,0.005824,0.021976,0.834788,0.023202,0.006559,0.109777,0.006650,0.010901,0.833859,0.020163,0.000535,0.109810,0.009141,0.005182,0.834151,0.006536,0.043528,0.108184,-0.005172,0.039770,0.781714,0.001180,0.052622,0.108309,-0.009334,0.043776,0.781164,-0.002337,0.065201,0.107483,-0.011300,0.051249,0.779486,0.058577,0.002739,0.117962,0.031195,0.007324,0.798952,0.029116,0.002375,0.092724,0.010999,0.003527,0.706611,0.015936,0.033082,0.694415,0.010235,0.020651,1.339434,0.000899,-0.000422,0.261896,0.001179,-0.001073,0.725039,0.005384,-0.054055,0.643994,0.009908,-0.049377,1.173978,0.062930,-0.065634,0.224022,0.133166,-0.084615,1.195510,0.052688,-0.519737,0.382006,-0.355067,-1.282049,1.348097,0.094899,-0.004376,-0.367327,0.400537,0.178046,0.172196,-0.049803,-0.702556,0.657671,-0.635209,-1.861964,1.809102,0.105307,0.016875,-0.465395,0.548449,0.212558,0.069150,0.086546,-0.852123,0.518607,-0.394111,-2.020254,1.700973,-0.001999,-0.036442,-0.421838,0.336479,0.159653,0.176289,0.096499,-0.811840,0.346836,-0.288487,-1.744297,1.359388,0.006047,-0.032262,-0.414521,0.289654,0.120064,0.091803
8,0.266667,1.000000,1.088096,1,1,0.483830,0.471191,-0.404118,0.096459,0.024518,0.089501,0.999809,0.999809,0,0.001135,0.000609,0.005452,-0.000327,0.000523,0.001940,0.845849,0.508933,0.674757,0.914571,0.522535,0.597771,0.843985,0.357527,0.529439,0.908844,0.416057,0.480054,1.800711,1.083457,1.436477,1.947012,1.112414,1.272582,3.080870,1.305109,1.932656,3.317630,1.518767,1.752381,0.469731,0.273944,0,0,0,4.131865,6.000000,0.039189,0.041547,0.203167,0.001650,0.025407,0.132456,0.043088,0.039923,0.154309,0.020774,0.023346,0.043047,0.042607,0.033969,0.155561,0.019405,0.027410,0.045784,0.034298,0.027431,0.155369,0.014135,0.026896,0.045559,0.033830,0.054883,0.151269,0.027294,0.011355,0.043085,0.027400,0.057871,0.151145,0.026220,0.005249,0.042836,0.022316,0.062115,0.151868,0.024653,-0.003086,0.044385,0.035858,0.015887,0.157108,-0.022719,0.013148,0.039146,0.032266,0.020712,0.170082,0.003150,0.018337,0.077358,0.036922,0.048276,0.309391,0.020986,0.015194,-0.385024,0.007432,0.000175,0.254198,0.006533,0.000597,-0.007698,0.030556,-0.007696,0.054064,0.025172,0.046359,-0.589930,0.034787,-0.014874,0.849516,-0.028143,0.050760,0.625494,-0.468959,-0.723209,0.325187,-0.521647,-0.203472,-0.056819,0.164508,0.019857,1.362233,0.069609,0.024233,1.729560,-0.666749,-0.732157,0.361822,-0.616946,-0.029601,-0.295849,0.197028,0.083093,1.474984,0.091721,0.066218,1.940379,-0.605632,-0.927404,0.708035,-0.692178,-0.075281,0.189428,0.177994,0.029333,1.538261,0.179993,0.065775,1.960099,-0.587845,-1.120423,0.483921,-0.684344,-0.308583,0.137085,0.164434,0.015112,1.384014,0.158387,0.047374,1.798535
9,0.300000,1.000000,1.056537,1,1,0.484939,0.471527,-0.397545,0.097273,0.025280,0.091958,0.999809,0.999809,0,0.001109,0.000337,0.006572,-0.000026,-0.000273,0.001120,0.849440,0.501060,0.687514,0.918560,0.514885,0.613745,0.845851,0.353632,0.534045,0.910212,0.411540,0.487402,1.812743,1.069283,1.467184,1.960247,1.098787,1.309759,3.076883,1.286377,1.942652,3.311003,1.497025,1.772984,0.468594,0.274905,0,0,0,4.131865,6.000000,0.042930,0.020308,0.212616,0.003741,-0.021239,0.009449,0.043317,0.014320,0.241602,0.000229,-0.025603,0.087293,0.047004,0.011319,0.242531,0.004397,-0.022650,0.086970,0.043641,0.008767,0.242943,0.009343,-0.018664,0.087574,0.023338,0.023461,0.246278,-0.010492,-0.031422,0.095009,0.013908,0.025557,0.247256,-0.013492,-0.032314,0.096111,0.006731,0.029095,0.248099,-0.015585,-0.033020,0.096231,0.044526,0.007905,0.187545,0.008668,-0.007982,0.030437,0.022042,0.012286,0.206766,-0.010224,-0.008426,0.036684,0.024049,0.129157,0.146438,-0.012873,0.080881,-0.162953,-0.006645,0.009474,0.083577,-0.014077,0.009299,-0.170621,0.028675,0.094972,0.081340,-0.001881,0.102668,0.027276,-0.153854,0.016272,0.178425,-0.188641,0.031146,-0.671091,-0.223396,0.310800,0.694483,0.245563,1.034009,0.369296,-0.109684,-0.057274,0.190811,-0.274192,-0.077131,-1.171422,-0.286338,0.123957,0.729977,0.380411,0.856114,0.368155,-0.124024,-0.224622,0.167509,-0.321052,-0.307715,-1.307475,-0.302544,0.133359,0.853700,0.303088,1.060763,0.145665,-0.074159,-0.129186,0.413938,-0.252153,-0.158519,-1.124323,-0.295023,0.424783,0.748898,0.292822,1.545206,0.264977,-0.056271,-0.063905,0.256369,-0.220705,-0.079017,-1.127645
