frame,time_sec,yaw_est,yaw_raw_ratio,yaw_valid_flag,face_orient_class,mouth_x,mouth_y,mouth_z,mouth_width_3d,mouth_width_2d,normalized_mouth_width,mouth_conf_raw,mouth_conf_adj,mouth_from_estimation,mouth_vx,mouth_vy,mouth_vz,mouth_ax,mouth_ay,mouth_az,dist_leftHand_mouth,dist_rightHand_mouth,dist_hands,dist_nose_leftHand,dist_nose_rightHand,dist_wrists,dist2d_leftHand_mouth,dist2d_rightHand_mouth,dist2d_hands,dist2d_nose_leftHand,dist2d_nose_rightHand,dist2d_wrists,norm_dist_leftHand_mouth,norm_dist_rightHand_mouth,norm_dist_hands,norm_dist_nose_leftHand,norm_dist_nose_rightHand,norm_dist_wrists,norm2d_dist_leftHand_mouth,norm2d_dist_rightHand_mouth,norm2d_dist_hands,norm2d_dist_nose_leftHand,norm2d_dist_nose_rightHand,norm2d_dist_wrists,shoulder_width_3d,shoulder_width_2d,occlusion_flag,velocity_jump_flag,velocity_jump_count,velocity_jump_v_thresh_used,velocity_jump_a_thresh_used,l0_vx,l0_vy,l0_vz,l0_ax,l0_ay,l0_az,l1_vx,l1_vy,l1_vz,l1_ax,l1_ay,l1_az,l2_vx,l2_vy,l2_vz,l2_ax,l2_ay,l2_az,l3_vx,l3_vy,l3_vz,l3_ax,l3_ay,l3_az,l4_vx,l4_vy,l4_vz,l4_ax,l4_ay,l4_az,l5_vx,l5_vy,l5_vz,l5_ax,l5_ay,l5_az,l6_vx,l6_vy,l6_vz,l6_ax,l6_ay,l6_az,l9_vx,l9_vy,l9_vz,l9_ax,l9_ay,l9_az,l10_vx,l10_vy,l10_vz,l10_ax,l10_ay,l10_az,l11_vx,l11_vy,l11_vz,l11_ax,l11_ay,l11_az,l12_vx,l12_vy,l12_vz,l12_ax,l12_ay,l12_az,l13_vx,l13_vy,l13_vz,l13_ax,l13_ay,l13_az,l14_vx,l14_vy,l14_vz,l14_ax,l14_ay,l14_az,l15_vx,l15_vy,l15_vz,l15_ax,l15_ay,l15_az,l16_vx,l16_vy,l16_vz,l16_ax,l16_ay,l16_az,l17_vx,l17_vy,l17_vz,l17_ax,l17_ay,l17_az,l18_vx,l18_vy,l18_vz,l18_ax,l18_ay,l18_az,l19_vx,l19_vy,l19_vz,l19_ax,l19_ay,l19_az,l20_vx,l20_vy,l20_vz,l20_ax,l20_ay,l20_az,l21_vx,l21_vy,l21_vz,l21_ax,l21_ay,l21_az,l22_vx,l22_vy,l22_vz,l22_ax,l22_ay,l22_az
0,0.000000,1.000000,7.324134,1,1,0.289950,0.379570,-0.645089,0.102853,0.095319,0.403689,0.999748,0.999748,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.409018,,,0.330321,,,0.112358,,,0.161511,,,0.691879,,,0.558759,,,0.475852,,,0.684024,,0.591170,0.236119,0,0,0,3.310499,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.033333,1.000000,6.007704,1,1,0.290184,0.377343,-0.760585,0.103808,0.091287,0.354563,0.999772,0.999772,0,0.000234,-0.002227,-0.115496,,,,,0.427297,,,0.343489,,,0.116870,,,0.166589,,,0.670925,,,0.539333,,,0.453932,,,0.647041,,0.636878,0.257463,0,1,13,3.310499,6.000000,0.006911,-0.003363,-3.629156,0.006911,-0.003363,-3.629156,0.015526,-0.004483,-3.632607,0.015526,-0.004483,-3.632607,0.005400,-0.017727,-3.630021,0.005400,-0.017727,-3.630021,0.000208,-0.037579,-3.628033,0.000208,-0.037579,-3.628033,0.052502,0.000500,-3.883504,0.052502,0.000500,-3.883504,0.043538,0.010897,-3.888280,0.043538,0.010897,-3.888280,0.039101,0.095220,-3.886131,0.039101,0.095220,-3.886131,-0.019042,-0.006363,-3.303089,-0.019042,-0.006363,-3.303089,0.033085,-0.127221,-3.626676,0.033085,-0.127221,-3.626676,0.013459,0.022414,-1.858443,0.013459,0.022414,-1.858443,0.033168,0.662393,-3.074897,0.033168,0.662393,-3.074897,,,,,,,0.266168,0.018005,-3.384368,0.266168,0.018005,-3.384368,,,,,,,0.108436,0.062849,-3.607362,0.108436,0.062849,-3.607362,,,,,,,0.033155,0.004286,-3.839757,0.033155,0.004286,-3.839757,,,,,,,0.153016,0.191166,-3.996502,0.153016,0.191166,-3.996502,,,,,,,0.282889,0.002424,-3.625224,0.282889,0.002424,-3.625224
2,0.066667,1.000000,5.879336,1,1,0.290285,0.375977,-0.759255,0.101912,0.088553,0.333928,0.999794,0.999794,0,0.000101,-0.001366,0.001330,-0.000134,0.000861,0.116826,,0.477904,,,0.391025,,,0.129334,,,0.179056,,,0.732999,,,0.599746,,,0.487710,,,0.675209,,0.651985,0.265187,0,0,0,3.310499,6.000000,0.001763,0.002190,-0.015163,-0.005148,0.005553,3.613993,0.003881,0.003039,0.053068,-0.011645,0.007522,3.685675,0.001030,-0.000182,0.052686,-0.004370,0.017545,3.682707,-0.000004,-0.003254,0.054054,-0.000212,0.034325,3.682087,0.010744,0.005701,0.039091,-0.041758,0.005201,3.922595,0.004976,0.016627,0.038556,-0.038562,0.005730,3.926836,0.003174,0.082226,0.036959,-0.035927,-0.012994,3.923090,-0.003824,0.000102,0.055137,0.015218,0.006465,3.358226,0.009871,-0.082042,0.024660,-0.023214,0.045179,3.651336,0.080260,-0.003913,0.278537,0.066801,-0.026327,2.136980,0.030602,0.229225,-0.114509,-0.002566,-0.433168,2.960388,,,,,,,0.130783,0.047387,-0.841271,-0.135385,0.029382,2.543097,,,,,,,0.146681,-0.006612,-1.405059,0.038245,-0.069461,2.202303,,,,,,,0.341838,-0.478139,-1.482950,0.308683,-0.482425,2.356807,,,,,,,0.376910,-0.011355,-1.432114,0.223894,-0.202521,2.564388,,,,,,,0.385824,-0.142091,-1.363088,0.102935,-0.144515,2.262136
3,0.100000,1.000000,5.804827,1,1,0.290504,0.375614,-0.787672,0.100999,0.087706,0.340221,0.999812,0.999812,0,0.000219,-0.000363,-0.028417,0.000119,0.001003,-0.029748,,0.353216,,,0.281583,,,0.134385,,,0.184201,,,0.532215,,,0.424280,,,0.521293,,,0.714536,,0.663672,0.257791,0,0,1,3.310499,6.000000,0.005347,0.002062,-0.889304,0.003584,-0.000128,-0.874141,0.004636,0.000926,-0.871840,0.000755,-0.002113,-0.924908,0.001026,-0.001367,-0.872378,-0.000004,-0.001185,-0.925064,-0.000129,-0.005558,-0.871954,-0.000125,-0.002304,-0.926008,0.010163,0.007166,-0.880659,-0.000581,0.001465,-0.919750,0.003993,0.018345,-0.881576,-0.000983,0.001718,-0.920132,0.001442,0.061893,-0.881047,-0.001732,-0.020333,-0.918006,0.000271,0.001925,-0.857860,0.004095,0.001823,-0.912997,0.012853,-0.023697,-0.847181,0.002982,0.058345,-0.871841,-0.000732,0.289568,-0.234696,-0.080992,0.293481,-0.513233,0.022185,0.067068,-0.712924,-0.008417,-0.162157,-0.598415,,,,,,,0.044914,0.084724,1.122043,-0.085869,0.037337,1.963314,,,,,,,0.084105,0.038194,2.988617,-0.062576,0.044806,4.393676,,,,,,,0.202427,0.018259,3.324745,-0.139411,0.496398,4.807695,,,,,,,0.157185,0.055913,3.149986,-0.219725,0.067268,4.582100,,,,,,,0.140051,0.002246,3.049607,-0.245773,0.144337,4.412695
4,0.133333,1.000000,5.598677,1,1,0.290516,0.372750,-0.753793,0.095942,0.083439,0.339727,0.999827,0.999827,0,0.000013,-0.002864,0.033879,-0.000206,-0.002501,0.062297,,0.383252,,,0.309694,,,0.134790,,,0.184751,,,0.585109,,,0.472809,,,0.548805,,,0.752223,,0.655010,0.245607,0,0,0,3.310499,6.000000,-0.000403,-0.056681,1.120225,-0.005750,-0.058743,2.009529,0.000363,-0.015568,1.088222,-0.004273,-0.016494,1.960062,-0.001812,-0.013119,1.087736,-0.002838,-0.011752,1.960114,-0.010349,-0.010571,1.086395,-0.010220,-0.005013,1.958349,0.007388,-0.072034,1.147542,-0.002775,-0.079200,2.028201,0.004287,-0.092385,1.149398,0.000294,-0.110730,2.030974,0.002702,-0.063930,1.149520,0.001260,-0.125823,2.030567,-0.006514,-0.021794,0.975460,-0.006785,-0.023719,1.833320,0.007298,-0.150096,1.057316,-0.005555,-0.126399,1.904497,-0.007497,0.334795,0.418459,-0.006765,0.045227,0.653155,0.002595,-0.031157,0.548664,-0.019590,-0.098225,1.261588,,,,,,,-0.016109,0.180196,0.176690,-0.061023,0.095472,-0.945353,,,,,,,-0.008554,0.120069,0.035008,-0.092659,0.081875,-2.953609,,,,,,,-0.023853,0.150153,-0.026865,-0.226280,0.131894,-3.351610,,,,,,,-0.004887,0.212539,0.052972,-0.162072,0.156626,-3.097014,,,,,,,-0.041598,0.075701,-0.004081,-0.181649,0.073455,-3.053688
5,0.166667,1.000000,5.490543,1,1,0.291440,0.370988,-0.691295,0.103093,0.080354,0.333514,0.999842,0.999842,0,0.000924,-0.001762,0.062498,0.000911,0.001103,0.028619,,0.532811,,,0.452472,,,0.137346,,,0.187884,,,0.764304,,,0.649060,,,0.570063,,,0.779824,,0.697119,0.240931,0,0,0,3.310499,6.000000,0.006449,-0.040651,2.085873,0.006852,0.016030,0.965648,0.004320,-0.004289,2.071683,0.003957,0.011279,0.983461,0.000911,-0.001718,2.071769,0.002723,0.011401,0.984033,-0.000219,-0.000148,2.072763,0.010130,0.010423,0.986368,0.010373,-0.047793,1.702888,0.002985,0.024241,0.555346,0.006842,-0.077797,1.702217,0.002555,0.014588,0.552819,0.003900,-0.081269,1.702529,0.001198,-0.017339,0.553009,0.007110,-0.005838,2.133370,0.013624,0.015956,1.157910,0.048317,-0.099835,1.616494,0.041019,0.050261,0.559178,0.124084,0.131932,1.879482,0.131581,-0.202863,1.461023,-0.000171,-0.005752,0.471193,-0.002766,0.025405,-0.077471,,,,,,,-0.011970,0.063956,-0.749969,0.004139,-0.116240,-0.926659,,,,,,,0.001615,0.173169,-2.421938,0.010169,0.053100,-2.456946,,,,,,,0.129648,0.364063,-2.708452,0.153501,0.213910,-2.681587,,,,,,,0.054665,0.307948,-2.806188,0.059552,0.095409,-2.859160,,,,,,,0.034042,0.147597,-2.545828,0.075640,0.071896,-2.541747
6,0.200000,1.000000,5.386406,1,1,0.291301,0.369119,-0.674565,0.103801,0.077226,0.323777,0.999856,0.999856,0,-0.000138,-0.001869,0.016730,-0.001062,-0.000108,-0.045768,,0.560077,,,0.479128,,,0.137152,,,0.187676,,,0.782868,,,0.669719,,,0.575019,,,0.786846,,0.715417,0.238517,0,0,0,3.310499,6.000000,-0.004780,-0.054371,0.531988,-0.011229,-0.013720,-1.553885,-0.000660,-0.019319,0.570191,-0.004980,-0.015030,-1.501492,-0.003221,-0.011061,0.569150,-0.004132,-0.009343,-1.502619,-0.007861,-0.004324,0.568357,-0.007642,-0.004176,-1.504406,0.000704,-0.075344,0.455010,-0.009669,-0.027551,-1.247878,0.000517,-0.099986,0.455385,-0.006325,-0.022189,-1.246832,0.000069,-0.122511,0.455562,-0.003831,-0.041242,-1.246967,-0.009554,-0.008878,0.573524,-0.016664,-0.003040,-1.559846,0.001232,-0.103305,0.430339,-0.047085,-0.003470,-1.186155,0.036713,0.081393,0.642322,-0.087371,-0.050539,-1.237160,0.002677,0.009313,0.032596,0.002848,0.015065,-0.438597,,,,,,,-0.012948,0.003469,-0.305613,-0.000978,-0.060487,0.444356,,,,,,,-0.040884,-0.005642,-0.219855,-0.042499,-0.178811,2.202083,,,,,,,-0.057144,-0.001714,-0.347975,-0.186792,-0.365777,2.360477,,,,,,,-0.016490,-0.022021,-0.344685,-0.071155,-0.329969,2.461503,,,,,,,-0.027345,-0.016316,-0.230681,-0.061387,-0.163913,2.315147
7,0.233333,1.000000,5.307303,1,1,0.291054,0.367927,-0.704556,0.107584,0.075340,0.320740,0.999866,0.999866,0,-0.000248,-0.001192,-0.029991,-0.000109,0.000678,-0.046721,,0.578641,,,0.494082,,,0.135866,,,0.186237,,,0.771886,,,0.659087,,,0.578411,,,0.792852,,0.749646,0.234895,0,0,0,3.310499,6.000000,-0.005848,-0.026465,-0.979053,-0.001068,0.027906,-1.511041,-0.000814,-0.002142,-0.920565,-0.000154,0.017177,-1.490756,-0.002493,-0.000258,-0.920731,0.000728,0.010803,-1.489881,-0.004884,0.000957,-0.921122,0.002977,0.005281,-1.489479,0.000342,-0.035920,-1.074525,-0.000362,0.039424,-1.529535,0.000309,-0.060884,-1.075112,-0.000208,0.039102,-1.530497,0.000046,-0.088888,-1.075235,-0.000023,0.033623,-1.530797,-0.016028,-0.006980,-0.788128,-0.006474,0.001898,-1.361652,0.001192,-0.064536,-1.011327,-0.000040,0.038769,-1.441666,-0.003830,0.116208,-0.288654,-0.040543,0.034815,-0.930976,0.000441,0.007505,-1.410903,-0.002236,-0.001808,-1.443499,,,,,,,-0.059820,0.019167,-1.505556,-0.046872,0.015698,-1.199943,,,,,,,-0.054009,0.004986,-1.366439,-0.013125,0.010628,-1.146584,,,,,,,-0.139385,-0.047098,-1.494709,-0.082241,-0.045384,-1.146734,,,,,,,-0.056881,0.014653,-1.482918,-0.040391,0.036674,-1.138233,,,,,,,-0.025867,0.020388,-1.367694,0.001478,0.036704,-1.137013
8,0.266667,1.000000,5.064775,1,1,0.292052,0.368143,-0.721808,0.106473,0.075478,0.334533,0.999877,0.999877,0,0.000999,0.000216,-0.017253,0.001246,0.001407,0.012738,,0.521511,,,0.439287,,,0.133865,,,0.184931,,,0.684677,,,0.576728,,,0.593312,,,0.819646,,0.761689,0.225623,0,0,0,3.310499,6.000000,0.003788,0.005262,-0.540007,0.009636,0.031727,0.439046,0.000251,0.025266,-0.571686,0.001065,0.027408,0.348879,-0.000154,0.020066,-0.571800,0.002339,0.020324,0.348931,-0.000934,0.022114,-0.572269,0.003950,0.021157,0.348853,0.007307,0.017444,-0.543610,0.006965,0.053364,0.530915,0.011808,0.022337,-0.543113,0.011499,0.083221,0.531999,0.017109,0.041162,-0.543128,0.017063,0.130050,0.532107,0.003996,0.006183,-0.543146,0.020024,0.013163,0.244982,0.055877,0.006775,-0.492078,0.054685,0.071311,0.519249,-0.000987,0.372352,-0.125388,0.002843,0.256144,0.163266,0.010223,0.094081,-0.593734,0.009782,0.086576,0.817169,,,,,,,0.061584,0.015702,0.209477,0.121404,-0.003465,1.715033,,,,,,,-0.079728,0.110568,1.097288,-0.025719,0.105582,2.463727,,,,,,,-0.238549,0.000865,1.260041,-0.099164,0.047963,2.754750,,,,,,,-0.062943,0.143854,1.235236,-0.006062,0.129201,2.718154,,,,,,,-0.067526,0.105819,1.102688,-0.041659,0.085431,2.470382
9,0.300000,1.000000,4.986106,1,1,0.292758,0.368306,-0.720008,0.104932,0.075627,0.324459,0.999887,0.999887,0,0.000705,0.000163,0.001801,-0.000294,-0.000052,0.019054,,0.572197,,,0.487740,,,0.131349,,,0.182972,,,0.772221,,,0.658240,,,0.563520,,,0.784993,,0.740976,0.233088,0,0,0,3.310499,6.000000,0.001595,0.000276,0.077298,-0.002193,-0.004986,0.617305,0.000166,0.017996,0.049111,-0.000085,-0.007270,0.620797,-0.000045,0.018151,0.049281,0.000109,-0.001915,0.621081,-0.000245,0.023675,0.049480,0.000689,0.001561,0.621749,0.002754,0.008343,0.113693,-0.004553,-0.009101,0.657303,0.004498,0.004807,0.113847,-0.007310,-0.017530,0.656960,0.005605,0.003299,0.113692,-0.011504,-0.037863,0.656820,0.003102,0.004263,0.018704,-0.000894,-0.001920,0.561850,0.039226,0.005545,0.089373,-0.016651,-0.001230,0.581451,-0.002545,-0.034662,-0.545889,-0.001558,-0.407014,-0.420501,-0.001151,0.189291,0.178487,-0.011374,0.095210,0.772221,,,,,,,-0.004696,0.050188,-0.496200,-0.066280,0.034486,-0.705677,,,,,,,-0.046118,0.099427,-1.351383,0.033610,-0.011141,-2.448671,,,,,,,-0.132920,0.011761,-1.454666,0.105629,0.010896,-2.714707,,,,,,,-0.072504,0.065431,-1.532385,-0.009561,-0.078423,-2.767621,,,,,,,-0.075006,0.056823,-1.384038,-0.007480,-0.048996,-2.486726
