frame,time_sec,yaw_est,yaw_raw_ratio,yaw_valid_flag,face_orient_class,mouth_x,mouth_y,mouth_z,mouth_width_3d,mouth_width_2d,normalized_mouth_width,mouth_conf_raw,mouth_conf_adj,mouth_from_estimation,mouth_vx,mouth_vy,mouth_vz,mouth_ax,mouth_ay,mouth_az,dist_leftHand_mouth,dist_rightHand_mouth,dist_hands,dist_nose_leftHand,dist_nose_rightHand,dist_wrists,dist2d_leftHand_mouth,dist2d_rightHand_mouth,dist2d_hands,dist2d_nose_leftHand,dist2d_nose_rightHand,dist2d_wrists,norm_dist_leftHand_mouth,norm_dist_rightHand_mouth,norm_dist_hands,norm_dist_nose_leftHand,norm_dist_nose_rightHand,norm_dist_wrists,norm2d_dist_leftHand_mouth,norm2d_dist_rightHand_mouth,norm2d_dist_hands,norm2d_dist_nose_leftHand,norm2d_dist_nose_rightHand,norm2d_dist_wrists,shoulder_width_3d,shoulder_width_2d,occlusion_flag,velocity_jump_flag,velocity_jump_count,velocity_jump_v_thresh_used,velocity_jump_a_thresh_used,l0_vx,l0_vy,l0_vz,l0_ax,l0_ay,l0_az,l1_vx,l1_vy,l1_vz,l1_ax,l1_ay,l1_az,l2_vx,l2_vy,l2_vz,l2_ax,l2_ay,l2_az,l3_vx,l3_vy,l3_vz,l3_ax,l3_ay,l3_az,l4_vx,l4_vy,l4_vz,l4_ax,l4_ay,l4_az,l5_vx,l5_vy,l5_vz,l5_ax,l5_ay,l5_az,l6_vx,l6_vy,l6_vz,l6_ax,l6_ay,l6_az,l9_vx,l9_vy,l9_vz,l9_ax,l9_ay,l9_az,l10_vx,l10_vy,l10_vz,l10_ax,l10_ay,l10_az,l11_vx,l11_vy,l11_vz,l11_ax,l11_ay,l11_az,l12_vx,l12_vy,l12_vz,l12_ax,l12_ay,l12_az,l13_vx,l13_vy,l13_vz,l13_ax,l13_ay,l13_az,l14_vx,l14_vy,l14_vz,l14_ax,l14_ay,l14_az,l15_vx,l15_vy,l15_vz,l15_ax,l15_ay,l15_az,l16_vx,l16_vy,l16_vz,l16_ax,l16_ay,l16_az,l17_vx,l17_vy,l17_vz,l17_ax,l17_ay,l17_az,l18_vx,l18_vy,l18_vz,l18_ax,l18_ay,l18_az,l19_vx,l19_vy,l19_vz,l19_ax,l19_ay,l19_az,l20_vx,l20_vy,l20_vz,l20_ax,l20_ay,l20_az,l21_vx,l21_vy,l21_vz,l21_ax,l21_ay,l21_az,l22_vx,l22_vy,l22_vz,l22_ax,l22_ay,l22_az
0,0.000000,1.000000,4.080520,1,1,0.454044,0.217544,-0.068927,0.066385,0.002504,0.055909,0.991710,0.991710,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.625065,0.609612,0.712916,0.656664,0.621805,0.666135,0.611362,0.318479,0.292892,0.642471,0.349653,0.226369,1.362554,1.328868,1.554057,1.431434,1.355447,1.452081,13.651326,7.111444,6.540105,14.345966,7.807528,5.054670,0.458745,0.044784,0,0,0,3.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.033333,1.000000,4.170927,1,1,0.452321,0.219309,-0.028733,0.076960,0.002544,0.100168,0.992136,0.992136,0,-0.001722,0.001765,0.040194,,,,0.767864,0.495719,1.067531,0.797873,0.497738,0.998582,0.606943,0.123936,0.486301,0.639541,0.154135,0.406832,1.343337,0.867233,1.867587,1.395835,0.870765,1.746965,23.897940,4.879887,19.147751,25.181468,6.068941,16.018737,0.571609,0.025397,0,1,9,3.000000,6.000000,-0.042956,0.009627,1.238327,-0.042956,0.009627,1.238327,-0.022629,0.056611,1.245375,-0.022629,0.056611,1.245375,-0.019881,0.053102,1.243179,-0.019881,0.053102,1.243179,-0.016626,0.049370,1.244615,-0.016626,0.049370,1.244615,-0.024842,0.050459,1.503275,-0.024842,0.050459,1.503275,-0.023413,0.043650,1.500742,-0.023413,0.043650,1.500742,-0.020886,0.035837,1.500354,-0.020886,0.035837,1.500354,-0.051380,0.054479,1.047108,-0.051380,0.054479,1.047108,-0.051922,0.051387,1.364510,-0.051922,0.051387,1.364510,0.228343,0.005228,-0.533474,0.228343,0.005228,-0.533474,-0.327945,0.202374,2.901251,-0.327945,0.202374,2.901251,0.283280,-0.030649,-3.883992,0.283280,-0.030649,-3.883992,-0.561959,-0.884857,2.228571,-0.561959,-0.884857,2.228571,0.005411,0.209599,-8.470489,0.005411,0.209599,-8.470489,-0.006354,-5.251406,0.093235,-0.006354,-5.251406,0.093235,-0.148196,-0.122171,-9.253984,-0.148196,-0.122171,-9.253984,0.014606,-5.918430,0.130861,0.014606,-5.918430,0.130861,-0.005935,-0.074510,-8.999890,-0.005935,-0.074510,-8.999890,0.082687,-5.901238,0.010963,0.082687,-5.901238,0.010963,-0.037650,-0.012808,-8.461018,-0.037650,-0.012808,-8.461018,0.063221,-5.874174,0.015798,0.063221,-5.874174,0.015798
2,0.066667,1.000000,4.082446,1,1,0.452145,0.219285,-0.011615,0.077264,0.002622,0.233241,0.992827,0.992827,0,-0.000177,-0.000024,0.017118,0.001545,-0.001788,-0.023076,0.731958,0.261644,0.841777,0.762206,0.267729,0.775747,0.607969,0.085101,0.528717,0.640848,0.113719,0.441509,1.249008,0.446468,1.436402,1.300622,0.456850,1.323728,54.085999,7.570697,47.035639,57.010989,10.116686,39.277459,0.586032,0.011241,0,1,8,3.000000,6.000000,-0.005088,-0.006348,0.463614,0.037868,-0.015975,-0.774713,-0.000790,0.007363,0.502133,0.021839,-0.049248,-0.743242,-0.000279,0.005878,0.502560,0.019602,-0.047224,-0.740619,-0.000008,0.004337,0.502583,0.016618,-0.045033,-0.742032,-0.003146,0.006624,0.504028,0.021696,-0.043835,-0.999247,-0.003907,0.005039,0.505410,0.019506,-0.038611,-0.995332,-0.004397,0.003299,0.506511,0.016489,-0.032538,-0.993843,-0.004244,-0.000228,0.509020,0.047136,-0.054707,-0.538088,-0.006385,-0.001203,0.518088,0.045537,-0.052590,-0.846422,0.313008,-0.095860,0.132397,0.084665,-0.101088,0.665871,-0.185877,0.008556,0.578782,0.142068,-0.193818,-2.322469,0.135916,-0.138572,0.859867,-0.147364,-0.107923,4.743859,-0.084355,-0.199592,-1.225773,0.477604,0.685265,-3.454344,0.126668,0.162399,2.169503,0.121257,-0.047200,10.639992,0.024863,-0.890889,-6.053490,0.031217,4.360517,-6.146725,0.023601,0.006132,2.445846,0.171797,0.128303,11.699830,0.031749,-1.216278,-6.556776,0.017143,4.702152,-6.687637,0.114530,0.046778,2.396277,0.120465,0.121288,11.396167,0.078305,-1.233073,-6.463226,-0.004382,4.668165,-6.474189,0.063229,0.071935,2.206125,0.100879,0.084743,10.667143,0.188428,-0.872143,-6.144332,0.125207,5.002031,-6.160130
3,0.100000,1.000000,4.161594,1,1,0.452155,0.218817,-0.021088,0.071646,0.002739,0.175019,0.993127,0.993127,0,0.000011,-0.000468,-0.009473,0.000188,-0.000444,-0.026591,0.712105,0.382997,0.919830,0.743712,0.383336,0.836024,0.621274,0.062663,0.565008,0.654378,0.090746,0.479097,1.305622,0.702212,1.686479,1.363571,0.702834,1.532824,39.693252,4.003534,36.098363,41.808229,5.797749,30.609514,0.545415,0.015652,0,1,4,3.000000,6.000000,0.000063,-0.012791,-0.273540,0.005151,-0.006443,-0.737154,-0.002023,0.010297,-0.212751,-0.001233,0.002934,-0.714884,-0.002908,0.010235,-0.213209,-0.002629,0.004357,-0.715769,-0.003356,0.011154,-0.214156,-0.003348,0.006817,-0.716739,-0.000190,0.006222,-0.348222,0.002956,-0.000402,-0.852250,0.000001,0.004054,-0.348655,0.003908,-0.000985,-0.854065,0.000216,0.002634,-0.348250,0.004613,-0.000665,-0.854761,-0.000392,-0.006620,-0.199803,0.003852,-0.006392,-0.708823,0.001045,-0.021418,-0.368579,0.007430,-0.020215,-0.886667,0.026994,-0.098705,0.348971,-0.286014,-0.002845,0.216574,0.049828,-0.232678,-0.873060,0.235705,-0.241234,-1.451842,-0.029256,-0.076180,0.849667,-0.165172,0.062392,-0.010200,0.065254,-1.043823,0.271950,0.149609,-0.844231,1.497723,0.408744,0.172454,1.469059,0.282076,0.010055,-0.700444,0.053965,-0.980473,2.887419,0.029102,-0.089584,8.940909,0.407647,0.125422,1.704575,0.384046,0.119290,-0.741271,0.125826,-0.739635,3.202752,0.094077,0.476643,9.759528,0.326529,0.428295,1.503444,0.211999,0.381517,-0.892833,0.202511,-0.672154,3.628377,0.124206,0.560919,10.091603,0.276098,0.310001,1.388461,0.212869,0.238066,-0.817664,0.116854,-0.802355,3.098910,-0.071574,0.069788,9.243242
4,0.133333,1.000000,4.105354,1,1,0.452878,0.218226,-0.021308,0.068303,0.002677,0.148154,0.993289,0.993289,0,0.000723,-0.000591,-0.000220,0.000712,-0.000124,0.009253,0.709784,0.403889,0.922408,0.741749,0.404441,0.849129,0.634116,0.061246,0.578928,0.667363,0.089772,0.492814,1.380321,0.785445,1.793813,1.442483,0.786519,1.651306,35.088627,3.389009,32.034856,36.928354,4.967498,27.269739,0.514217,0.018072,0,0,0,3.000000,6.000000,0.021301,-0.012660,-0.022506,0.021238,0.000131,0.251034,0.005944,0.006864,0.019285,0.007967,-0.003433,0.232036,0.004827,0.006720,0.018864,0.007735,-0.003515,0.232073,0.004035,0.007342,0.019147,0.007391,-0.003812,0.233303,0.007907,0.004939,-0.052744,0.008097,-0.001283,0.295478,0.007424,0.003599,-0.053546,0.007423,-0.000455,0.295109,0.006976,0.003006,-0.053449,0.006760,0.000372,0.294801,0.018492,-0.013680,0.043526,0.018884,-0.007060,0.243329,0.024891,-0.021813,-0.056767,0.023846,-0.000395,0.311812,0.019056,-0.079471,0.647077,-0.007938,0.019234,0.298106,0.017881,-0.156724,-0.291643,-0.031947,0.075954,0.581417,0.204646,-1.729270,1.178321,0.233902,-1.653090,0.328654,-0.012458,-0.339544,-0.210127,-0.077712,0.704279,-0.482077,0.331551,0.288420,0.682324,-0.077193,0.115966,-0.786735,0.007187,-0.135594,0.873039,-0.046778,0.844879,-2.014380,0.462559,0.363557,0.328866,0.054912,0.238135,-1.375709,0.068409,-0.095692,0.885587,-0.057417,0.643943,-2.317165,0.459789,0.413080,0.867038,0.133260,-0.015215,-0.636406,0.093446,-0.024998,0.634848,-0.109065,0.647156,-2.993529,0.397950,0.465567,0.830515,0.121852,0.155566,-0.557946,0.060419,-0.067587,0.818417,-0.056435,0.734768,-2.280493
5,0.166667,1.000000,4.193341,1,1,0.452900,0.220692,-0.026148,0.067892,0.002525,0.128399,0.993343,0.993343,0,0.000021,0.002466,-0.004839,-0.000702,0.003057,-0.004619,0.717413,0.443453,0.961715,0.749351,0.442289,0.875154,0.646960,0.051768,0.601420,0.679752,0.079521,0.505818,1.409658,0.871348,1.889692,1.472412,0.869062,1.719605,32.894077,2.632098,30.578662,34.561384,4.043162,25.717830,0.508927,0.019668,0,0,0,3.000000,6.000000,0.001634,0.091276,-0.131006,-0.019667,0.103936,-0.108500,-0.001943,0.116006,-0.150730,-0.007887,0.109142,-0.170015,-0.003398,0.107111,-0.150967,-0.008225,0.100391,-0.169831,-0.004658,0.098524,-0.151381,-0.008693,0.091182,-0.170528,-0.000021,0.121559,-0.165768,-0.007928,0.116620,-0.113024,0.000037,0.114619,-0.165844,-0.007387,0.111020,-0.112298,0.000174,0.108649,-0.165972,-0.006802,0.105643,-0.112523,0.000001,0.070460,-0.139073,-0.018491,0.084140,-0.182599,0.001269,0.077495,-0.151258,-0.023622,0.099308,-0.094491,-0.025932,-0.064068,-0.091806,-0.044988,0.015403,-0.738883,0.080586,-0.071446,-0.252363,0.062705,0.085278,0.039280,0.082431,-0.088608,0.043825,-0.122215,1.640662,-1.134496,0.036445,-0.163417,-0.077412,0.048903,0.176127,0.132715,0.109909,0.343589,0.311522,-0.221642,0.055169,-0.370802,0.039342,-0.048298,0.992108,0.032155,0.087296,0.119069,0.229432,0.429713,0.656786,-0.233127,0.066156,0.327920,0.099598,-0.445544,1.059884,0.031189,-0.349852,0.174297,0.163305,0.473914,0.120311,-0.296484,0.060834,-0.746727,0.088267,-0.204417,1.090881,-0.005179,-0.179419,0.456033,0.209829,0.473896,0.147177,-0.188121,0.008329,-0.683338,0.056852,-0.139827,1.026223,-0.003567,-0.072240,0.207806
6,0.200000,1.000000,4.115595,1,1,0.452919,0.221931,-0.043608,0.063829,0.002471,0.133302,0.992977,0.992977,0,0.000019,0.001239,-0.017461,-0.000002,-0.001227,-0.012622,0.724424,0.518704,1.025852,0.754080,0.522213,0.934820,0.657175,0.048980,0.614818,0.689823,0.076355,0.515400,1.441466,1.032122,2.041249,1.500475,1.039105,1.860114,35.456533,2.642609,33.171252,37.217982,4.119600,27.807372,0.502561,0.018535,0,0,0,3.000000,6.000000,0.003532,0.047804,-0.690411,0.001898,-0.043472,-0.559405,0.000083,0.075292,-0.480036,0.002026,-0.040714,-0.329306,0.000221,0.072748,-0.482923,0.003619,-0.034363,-0.331956,0.000567,0.069471,-0.484152,0.005225,-0.029053,-0.332771,-0.000118,0.077375,-0.563190,-0.000097,-0.044184,-0.397422,-0.000629,0.075030,-0.565402,-0.000666,-0.039589,-0.399558,-0.001764,0.072794,-0.565234,-0.001938,-0.035855,-0.399262,0.000961,0.034457,-0.462865,0.000960,-0.036003,-0.323792,0.000169,0.039858,-0.584786,-0.001100,-0.037637,-0.433528,0.033746,-0.059766,0.068354,0.059678,0.004302,0.160160,-0.003571,-0.040245,-0.121459,-0.084157,0.031201,0.130904,0.306259,0.008975,0.072085,0.223828,0.097583,0.028260,0.007000,-0.305214,0.479280,-0.029445,-0.141797,0.556692,0.252687,0.147366,-0.242359,0.142778,-0.196223,-0.553881,0.001929,-0.143224,1.729621,-0.037413,-0.094926,0.737513,0.351017,0.204594,-0.190030,0.121585,-0.225119,-0.846816,0.029749,-0.049092,1.826326,-0.069849,0.396452,0.766442,0.336204,0.366992,-0.367069,0.172899,-0.106922,-0.487380,0.028845,-0.043817,1.755162,-0.059422,0.160600,0.664281,0.302225,0.203462,-0.299126,0.092396,-0.270434,-0.446303,0.095675,-0.128667,1.720294,0.038823,0.011160,0.694071
7,0.233333,1.000000,4.030175,1,1,0.452910,0.222031,-0.073499,0.066503,0.002500,0.165828,0.992981,0.992981,0,-0.000008,0.000101,-0.029891,-0.000027,-0.001138,-0.012430,0.709825,0.493025,0.960847,0.738581,0.504557,0.865814,0.668379,0.048863,0.625229,0.701512,0.077597,0.519479,1.423857,0.988972,1.927389,1.481538,1.012103,1.736757,44.338036,3.241436,41.475644,46.536002,5.147538,34.460486,0.498523,0.015075,0,0,0,3.000000,6.000000,0.002837,0.003605,-1.128948,-0.000695,-0.044199,-0.438537,0.000418,0.019144,-1.072601,0.000335,-0.056148,-0.592565,0.000754,0.020574,-1.071551,0.000533,-0.052174,-0.588628,0.001862,0.020850,-1.071111,0.001295,-0.048621,-0.586959,-0.000021,0.017441,-1.011348,0.000097,-0.059934,-0.448158,-0.000538,0.017353,-1.008813,0.000091,-0.057677,-0.443411,-0.001584,0.016472,-1.008163,0.000180,-0.056322,-0.442929,0.000458,0.002498,-0.936852,-0.000503,-0.031959,-0.473987,-0.000926,0.003537,-0.856605,-0.001095,-0.036321,-0.271819,0.090070,-0.066949,0.064282,0.056324,-0.007183,-0.004072,-0.140274,-0.014951,-0.053489,-0.136703,0.025294,0.067970,0.424296,-0.192872,0.308160,0.118037,-0.201847,0.236075,-0.417382,-0.285210,-0.184463,-0.424382,0.020004,-0.663743,0.720119,0.082358,1.161301,0.467432,-0.065008,1.403660,-0.000985,-0.026241,-1.456116,-0.002914,0.116983,-3.185737,0.886264,0.298886,1.332955,0.535247,0.094292,1.522985,0.021805,0.211129,-1.810784,-0.007944,0.260221,-3.637110,0.972316,0.371935,1.077663,0.636112,0.004943,1.444732,0.110266,0.062664,-1.670387,0.081421,0.106481,-3.425549,0.884120,0.301518,1.106163,0.581895,0.098056,1.405289,0.053962,0.012617,-1.490157,-0.041713,0.141284,-3.210451
8,0.266667,1.000000,3.587416,1,1,0.452482,0.223033,-0.087300,0.069460,0.002855,0.106022,0.993016,0.993016,0,-0.000428,0.001001,-0.013800,-0.000420,0.000900,0.016090,0.717923,0.512040,0.983947,0.745642,0.528260,0.885965,0.673623,0.051527,0.627696,0.707391,0.081254,0.521155,1.416550,1.010317,1.941448,1.471243,1.042321,1.748117,25.015788,1.913504,23.310257,26.269817,3.017483,19.353715,0.506811,0.026928,0,0,0,3.000000,6.000000,-0.004708,0.018330,-0.551331,-0.007545,0.014725,0.577617,-0.008799,0.030295,-0.507899,-0.009217,0.011151,0.564702,-0.007357,0.029038,-0.508339,-0.008111,0.008464,0.563212,-0.004055,0.026501,-0.508495,-0.005917,0.005651,0.562616,-0.014561,0.032140,-0.441198,-0.014540,0.014699,0.570150,-0.019021,0.031910,-0.441220,-0.018483,0.014557,0.567593,-0.023424,0.030351,-0.441319,-0.021840,0.013879,0.566844,-0.005305,0.022808,-0.458189,-0.005763,0.020310,0.478663,-0.020413,0.037283,-0.369841,-0.019487,0.033746,0.486764,0.278193,-0.069800,0.081789,0.188123,-0.002851,0.017507,-0.445769,0.015846,0.315829,-0.305495,0.030797,0.369318,0.701176,0.072834,-0.029975,0.276880,0.265706,-0.338135,-0.213754,0.337801,0.477183,0.203628,0.623011,0.661646,0.817764,0.213232,-0.471812,0.097645,0.130874,-1.633113,-0.030922,0.221777,0.242566,-0.029937,0.248018,1.698682,0.781442,0.340011,-0.619757,-0.104822,0.041125,-1.952712,-0.009820,0.345270,0.114324,-0.031625,0.134141,1.925108,0.561453,0.184280,-0.692519,-0.410863,-0.187655,-1.770182,0.014888,0.132675,0.151277,-0.095378,0.070011,1.821664,0.543467,0.149737,-0.484584,-0.340653,-0.151781,-1.590747,-0.004072,0.213871,0.219181,-0.058034,0.201254,1.709338
9,0.300000,1.000000,3.060559,1,1,0.452161,0.224593,-0.100393,0.069307,0.003332,0.072252,0.993399,0.993399,0,-0.000321,0.001560,-0.013094,0.000108,0.000559,0.000706,0.725370,0.490799,0.968405,0.754371,0.507868,0.869779,0.686305,0.048288,0.643984,0.721104,0.078906,0.533484,1.431184,0.968366,1.910703,1.488404,1.002045,1.716111,14.884026,1.047225,13.966202,15.638720,1.711240,11.569774,0.506832,0.046110,0,0,0,3.000000,6.000000,-0.004575,0.021277,-0.415348,0.000133,0.002947,0.135983,-0.009001,0.037768,-0.416028,-0.000202,0.007473,0.091871,-0.006371,0.037820,-0.416919,0.000986,0.008782,0.091420,-0.002611,0.037162,-0.417069,0.001444,0.010661,0.091426,-0.018923,0.043126,-0.423115,-0.004362,0.010986,0.018083,-0.025374,0.046155,-0.422738,-0.006353,0.014245,0.018482,-0.032377,0.048484,-0.422403,-0.008953,0.018133,0.018916,-0.001967,0.036873,-0.390201,0.003338,0.014065,0.067988,-0.017275,0.056738,-0.395422,0.003138,0.019455,-0.025581,0.221277,-0.068285,-0.047087,-0.056916,0.001515,-0.128876,-0.427561,0.097932,-0.088044,0.018208,0.082086,-0.403873,0.346184,0.059271,0.124390,-0.354992,-0.013563,0.154365,-0.103940,0.182894,-0.240910,0.109814,-0.154907,-0.718093,0.558256,0.278742,0.031203,-0.259508,0.065510,0.503015,-0.014253,-0.028283,-0.854166,0.016669,-0.250060,-1.096732,0.693692,0.480300,0.028071,-0.087750,0.140289,0.647828,0.002036,-0.106763,-0.963565,0.011856,-0.452033,-1.077889,0.502329,0.411081,0.010698,-0.059124,0.226801,0.703217,0.021001,-0.046147,-1.023505,0.006113,-0.178822,-1.174782,0.436013,0.348199,0.042900,-0.107454,0.198462,0.527484,0.009863,-0.123757,-0.887285,0.013935,-0.337628,-1.106466
