frame,time_sec,yaw_est,yaw_raw_ratio,yaw_valid_flag,face_orient_class,mouth_x,mouth_y,mouth_z,mouth_width_3d,mouth_width_2d,normalized_mouth_width,mouth_conf_raw,mouth_conf_adj,mouth_from_estimation,mouth_vx,mouth_vy,mouth_vz,mouth_ax,mouth_ay,mouth_az,dist_leftHand_mouth,dist_rightHand_mouth,dist_hands,dist_nose_leftHand,dist_nose_rightHand,dist_wrists,dist2d_leftHand_mouth,dist2d_rightHand_mouth,dist2d_hands,dist2d_nose_leftHand,dist2d_nose_rightHand,dist2d_wrists,norm_dist_leftHand_mouth,norm_dist_rightHand_mouth,norm_dist_hands,norm_dist_nose_leftHand,norm_dist_nose_rightHand,norm_dist_wrists,norm2d_dist_leftHand_mouth,norm2d_dist_rightHand_mouth,norm2d_dist_hands,norm2d_dist_nose_leftHand,norm2d_dist_nose_rightHand,norm2d_dist_wrists,shoulder_width_3d,shoulder_width_2d,occlusion_flag,velocity_jump_flag,velocity_jump_count,velocity_jump_v_thresh_used,velocity_jump_a_thresh_used,l0_vx,l0_vy,l0_vz,l0_ax,l0_ay,l0_az,l1_vx,l1_vy,l1_vz,l1_ax,l1_ay,l1_az,l2_vx,l2_vy,l2_vz,l2_ax,l2_ay,l2_az,l3_vx,l3_vy,l3_vz,l3_ax,l3_ay,l3_az,l4_vx,l4_vy,l4_vz,l4_ax,l4_ay,l4_az,l5_vx,l5_vy,l5_vz,l5_ax,l5_ay,l5_az,l6_vx,l6_vy,l6_vz,l6_ax,l6_ay,l6_az,l9_vx,l9_vy,l9_vz,l9_ax,l9_ay,l9_az,l10_vx,l10_vy,l10_vz,l10_ax,l10_ay,l10_az,l11_vx,l11_vy,l11_vz,l11_ax,l11_ay,l11_az,l12_vx,l12_vy,l12_vz,l12_ax,l12_ay,l12_az,l13_vx,l13_vy,l13_vz,l13_ax,l13_ay,l13_az,l14_vx,l14_vy,l14_vz,l14_ax,l14_ay,l14_az,l15_vx,l15_vy,l15_vz,l15_ax,l15_ay,l15_az,l16_vx,l16_vy,l16_vz,l16_ax,l16_ay,l16_az,l17_vx,l17_vy,l17_vz,l17_ax,l17_ay,l17_az,l18_vx,l18_vy,l18_vz,l18_ax,l18_ay,l18_az,l19_vx,l19_vy,l19_vz,l19_ax,l19_ay,l19_az,l20_vx,l20_vy,l20_vz,l20_ax,l20_ay,l20_az,l21_vx,l21_vy,l21_vz,l21_ax,l21_ay,l21_az,l22_vx,l22_vy,l22_vz,l22_ax,l22_ay,l22_az
0,0.000000,-0.083535,0.458232,1,0,0.496298,0.376590,-0.300028,0.037808,0.008445,0.101912,0.999750,0.999750,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.247763,0.184919,0.214523,0.268730,0.181819,0.213759,0.246881,0.114723,0.135997,0.265112,0.134849,0.119393,1.045368,0.780216,0.905122,1.133833,0.767137,0.901901,2.979429,1.384511,1.641247,3.199434,1.627397,1.440860,0.237010,0.082862,0,0,0,3.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.033333,-0.150372,0.424814,1,0,0.497196,0.375795,-0.319489,0.038055,0.008768,0.099729,0.999719,0.999719,0,0.000898,-0.000796,-0.019461,,,,0.354796,0.165934,0.219881,0.380448,0.184829,0.209706,0.331634,0.165349,0.169543,0.349575,0.184552,0.144492,1.580351,0.739113,0.979408,1.694615,0.823277,0.934084,3.772133,1.880748,1.928445,3.976202,2.099169,1.643512,0.224504,0.087917,0,1,8,3.000000,6.000000,0.008807,-0.000012,-0.612777,0.008807,-0.000012,-0.612777,0.000406,-0.012664,-0.547895,0.000406,-0.012664,-0.547895,0.000367,-0.018092,-0.548514,0.000367,-0.018092,-0.548514,0.000411,-0.025570,-0.549053,0.000411,-0.025570,-0.549053,-0.001511,-0.006313,-0.554196,-0.001511,-0.006313,-0.554196,-0.001715,-0.003412,-0.554372,-0.001715,-0.003412,-0.554372,-0.003473,-0.002290,-0.554901,-0.003473,-0.002290,-0.554901,0.029333,-0.018554,-0.581149,0.029333,-0.018554,-0.581149,0.024570,-0.029167,-0.586511,0.024570,-0.029167,-0.586511,0.028068,0.086349,-0.512249,0.028068,0.086349,-0.512249,-0.113673,0.030861,-0.047884,-0.113673,0.030861,-0.047884,0.073121,0.319623,0.591693,0.073121,0.319623,0.591693,-0.044993,0.297275,1.706014,-0.044993,0.297275,1.706014,-0.321326,1.901645,2.536108,-0.321326,1.901645,2.536108,-0.234051,1.094903,3.295937,-0.234051,1.094903,3.295937,-0.430450,2.254105,2.833123,-0.430450,2.254105,2.833123,-0.292497,1.469126,3.579167,-0.292497,1.469126,3.579167,-0.586088,2.494723,2.572615,-0.586088,2.494723,2.572615,-0.322899,1.454557,3.349463,-0.322899,1.454557,3.349463,-0.561710,2.370459,2.506326,-0.561710,2.370459,2.506326,-0.292943,1.325862,3.246743,-0.292943,1.325862,3.246743
2,0.066667,-0.202737,0.398632,1,-1,0.497997,0.375605,-0.270618,0.040646,0.008753,0.100223,0.999648,0.999648,0,0.000801,-0.000190,0.048870,-0.000097,0.000605,0.068331,0.338166,0.151295,0.322391,0.360303,0.151169,0.274536,0.321925,0.095324,0.234693,0.338796,0.114750,0.160554,1.482019,0.663054,1.412881,1.579033,0.662502,1.203159,3.686052,1.091461,2.687249,3.879223,1.313897,1.838349,0.228180,0.087336,0,0,2,3.000000,6.000000,0.007920,0.008069,1.614837,-0.000887,0.008081,2.227614,0.000565,-0.000496,1.540571,0.000159,0.012168,2.088466,0.000531,-0.002357,1.540683,0.000164,0.015735,2.089197,0.000653,-0.005593,1.540664,0.000242,0.019977,2.089717,-0.000063,0.001224,1.477273,0.001448,0.007537,2.031469,0.000052,0.003141,1.476672,0.001767,0.006553,2.031044,0.000325,0.005427,1.477481,0.003798,0.007717,2.032382,0.023505,-0.005291,1.506025,-0.005828,0.013263,2.087174,0.024569,-0.006138,1.426208,-0.000001,0.023029,2.012719,0.000226,0.024814,0.778769,-0.027842,-0.061535,1.291018,0.005505,0.069788,0.651859,0.119178,0.038927,0.699743,-0.096651,0.062343,0.755516,-0.169772,-0.257280,0.163823,0.007422,-0.016013,-0.641642,0.052415,-0.313288,-2.347656,0.419906,-0.119430,0.613315,0.741232,-2.021075,-1.922793,0.072215,-0.524737,-1.508062,0.306266,-1.619640,-4.803999,0.527700,-0.275992,0.755743,0.958150,-2.530097,-2.077380,0.123092,-2.643932,-1.777301,0.415589,-4.113058,-5.356468,0.609004,-0.273147,0.789627,1.195092,-2.767870,-1.782988,0.052155,-2.181458,-1.640969,0.375054,-3.636015,-4.990432,0.574142,-0.196549,0.621845,1.135852,-2.567008,-1.884481,0.218347,-1.062658,-1.543282,0.511290,-2.388520,-4.790025
3,0.100000,-0.224933,0.387534,1,-1,0.498180,0.375648,-0.272701,0.043581,0.008773,0.100064,0.999664,0.999664,0,0.000182,0.000043,-0.002082,-0.000619,0.000233,-0.050953,0.363400,0.157644,0.345772,0.385472,0.150682,0.281643,0.352614,0.091777,0.269962,0.368374,0.110426,0.190237,1.858192,0.806088,1.768054,1.971054,0.770488,1.440140,4.021997,1.046835,3.079245,4.201761,1.259548,2.169886,0.195566,0.087671,0,0,0,3.000000,6.000000,0.000257,0.025966,-0.259615,-0.007663,0.017897,-1.874452,-0.002162,0.007925,-0.169515,-0.002727,0.008421,-1.710086,-0.002024,0.004083,-0.168233,-0.002555,0.006440,-1.708916,-0.001886,0.001748,-0.166137,-0.002539,0.007341,-1.706801,-0.005470,0.018891,-0.208506,-0.005407,0.017667,-1.685779,-0.004361,0.023929,-0.203116,-0.004413,0.020788,-1.679788,-0.003233,0.028606,-0.204040,-0.003558,0.023179,-1.681521,0.006511,0.000254,-0.017516,-0.016994,0.005545,-1.523541,0.004427,0.002357,-0.107438,-0.020142,0.008495,-1.533646,0.000342,0.023360,-1.021669,0.000116,-0.001454,-1.800438,-0.026909,0.087502,0.058032,-0.032414,0.017714,-0.593827,-0.128655,0.333554,-1.724765,-0.032004,0.271211,-2.480281,-0.100208,0.032174,-0.132792,-0.107630,0.048187,0.508850,0.217342,0.752510,-0.501776,-0.202564,0.871940,-1.115091,0.012436,-0.115294,-0.051464,-0.059779,0.409443,1.456598,0.275909,0.795468,-1.420896,-0.251791,1.071460,-2.176639,0.173905,0.374099,-0.479479,0.050813,3.018031,1.297822,0.271007,0.921489,-0.532342,-0.337997,1.194636,-1.321969,0.010715,-0.110712,-0.383012,-0.041440,2.070746,1.257957,0.250201,0.922338,-0.721649,-0.323941,1.118887,-1.343494,-0.108310,-0.739122,-0.337537,-0.326657,0.323536,1.205745
4,0.133333,-0.275660,0.362170,1,-1,0.498248,0.376346,-0.248610,0.045269,0.008621,0.104525,0.999656,0.999656,0,0.000068,0.000698,0.024091,-0.000114,0.000655,0.026173,0.399983,0.259145,0.455204,0.418286,0.249451,0.401739,0.390358,0.086778,0.312064,0.404932,0.104402,0.209754,1.703919,1.103952,1.939159,1.781891,1.062658,1.711399,4.732998,1.052167,3.783700,4.909706,1.265846,2.543213,0.234743,0.082476,0,0,1,3.000000,6.000000,0.000413,0.053872,0.963316,0.000156,0.027906,1.222931,-0.005125,0.053945,0.911606,-0.002963,0.046020,1.081121,-0.004764,0.046191,0.910380,-0.002740,0.042108,1.078613,-0.004980,0.039580,0.908566,-0.003094,0.037832,1.074703,-0.010105,0.065276,0.837474,-0.004635,0.046385,1.045980,-0.011551,0.065045,0.832034,-0.007190,0.041116,1.035150,-0.009602,0.067209,0.833080,-0.006369,0.038603,1.037120,0.002661,0.015564,0.748999,-0.003850,0.015310,0.766515,0.001412,0.026294,0.696470,-0.003015,0.023937,0.803908,-0.118826,0.025264,1.450461,-0.119168,0.001904,2.472130,-0.001878,0.223500,0.101576,0.025031,0.135998,0.043544,-0.198015,0.384647,1.973816,-0.069360,0.051093,3.698581,-0.020464,0.700682,-0.912719,0.079744,0.668508,-0.779927,-0.035095,0.509275,0.808071,-0.252437,-0.243235,1.309847,0.136498,-0.139223,-3.240393,0.124062,-0.023929,-3.188929,0.262499,0.910420,1.746581,-0.013410,0.114952,3.167477,0.045682,-0.597120,-2.925560,-0.128223,-0.971219,-2.446081,0.100307,1.151692,0.702847,-0.170700,0.230203,1.235189,0.059547,-0.117610,-2.757580,0.048832,-0.006898,-2.374568,0.222244,0.972244,0.919830,-0.027957,0.049906,1.641479,0.011028,-0.218420,-2.872880,0.119338,0.520702,-2.535343
5,0.166667,-0.275230,0.362385,1,-1,0.498228,0.376334,-0.259171,0.029721,0.008617,0.101532,0.999652,0.999652,0,-0.000020,-0.000012,-0.010561,-0.000088,-0.000710,-0.034652,0.374203,0.095540,0.284905,0.391391,0.116074,0.213213,0.369363,0.092627,0.282547,0.384416,0.110024,0.203200,1.892694,0.483237,1.441028,1.979632,0.587093,1.078418,4.352259,1.091441,3.329291,4.529635,1.296429,2.394336,0.197709,0.084867,0,1,4,3.000000,6.000000,-0.000068,0.003653,-0.195045,-0.000481,-0.050219,-1.158361,-0.000009,-0.000361,-0.461943,0.005116,-0.054306,-1.373549,-0.000027,-0.000748,-0.465230,0.004737,-0.046939,-1.375610,-0.000052,-0.001648,-0.466477,0.004928,-0.041228,-1.375043,-0.000156,-0.000754,-0.093631,0.009949,-0.066030,-0.931105,-0.000057,-0.000435,-0.087824,0.011494,-0.065480,-0.919858,0.000124,-0.000677,-0.090818,0.009726,-0.067886,-0.923898,-0.000764,-0.000158,-0.556781,-0.003425,-0.015722,-1.305780,-0.000380,-0.000560,-0.076900,-0.001792,-0.026854,-0.773370,0.070394,-0.000598,-1.170382,0.189220,-0.025862,-2.620843,0.003337,-0.032696,0.065888,0.005215,-0.256196,-0.035688,0.031035,-0.144172,-1.422082,0.229050,-0.528819,-3.395898,0.210603,-0.244312,2.981513,0.231067,-0.944994,3.894232,-0.403073,-0.015875,-1.091643,-0.367978,-0.525150,-1.899714,0.015666,0.102414,7.250127,-0.120832,0.241637,10.490520,-0.623944,-0.357925,-1.335168,-0.886443,-1.268345,-3.081749,-0.068528,0.367954,8.003791,-0.114210,0.965074,10.929351,-0.677033,-0.635680,-1.133585,-0.777340,-1.787372,-1.836432,0.002842,0.188453,7.711070,-0.056705,0.306063,10.468650,-0.744491,-0.536941,-1.044134,-0.966735,-1.509185,-1.963964,0.100157,0.941481,7.309188,0.089129,1.159901,10.182068
6,0.200000,-0.416906,0.291547,1,-1,0.497257,0.376833,-0.191336,0.049619,0.008199,0.102854,0.999669,0.999669,0,-0.000971,0.000499,0.067834,-0.000951,0.000511,0.078396,0.281444,0.146903,0.232572,0.295866,0.146349,0.202597,0.281325,0.084769,0.203943,0.295787,0.101990,0.155624,0.962305,0.502286,0.795203,1.011615,0.500391,0.692714,3.529153,1.063400,2.558409,3.710576,1.279440,1.952259,0.292469,0.079715,0,1,5,3.000000,6.000000,-0.020989,0.027386,1.991507,-0.020921,0.023733,2.186552,-0.043933,0.070112,2.202919,-0.043924,0.070473,2.664862,-0.047400,0.069909,2.206105,-0.047373,0.070657,2.671335,-0.052242,0.068502,2.208825,-0.052190,0.070150,2.675302,-0.035967,0.060057,1.725557,-0.035811,0.060811,1.819188,-0.028794,0.048274,1.719827,-0.028737,0.048709,1.807651,-0.017627,0.038998,1.722950,-0.017751,0.039675,1.813768,-0.035271,0.013000,2.342408,-0.034507,0.013158,2.899189,-0.023027,0.016964,1.727641,-0.022647,0.017524,1.804541,-0.179427,0.070930,3.698201,-0.249821,0.071528,4.868583,-0.000883,-0.024494,0.613378,-0.004220,0.008202,0.547490,-0.214230,0.482186,2.782526,-0.245265,0.626358,4.204608,0.010811,0.309595,-0.676079,-0.199792,0.553907,-3.657592,0.101773,-1.644089,-0.097437,0.504846,-1.628214,0.994206,0.049888,-0.180468,-2.051788,0.034222,-0.282882,-9.301915,0.056280,-2.233159,-0.188806,0.680224,-1.875234,1.146362,0.014971,-0.537255,-2.392782,0.083499,-0.905209,-10.396573,0.272219,-2.618918,-0.010352,0.949252,-1.983238,1.123233,0.001497,-0.225305,-2.266708,-0.001345,-0.413758,-9.977778,0.225812,-2.402238,-0.040580,0.970303,-1.865297,1.003554,-0.046871,-0.839622,-2.022003,-0.147028,-1.781103,-9.331191
7,0.233333,-0.412511,0.293744,1,-1,0.497243,0.376848,-0.238153,0.044284,0.008221,0.097886,0.999683,0.999683,0,-0.000014,0.000015,-0.046817,0.000957,-0.000484,-0.114651,0.359913,0.275356,0.439366,0.377946,0.263805,0.414647,0.351203,0.082707,0.276641,0.365239,0.099895,0.212108,1.447019,1.107061,1.766459,1.519521,1.060622,1.667079,4.181773,0.984795,3.293956,4.348892,1.189454,2.525570,0.248727,0.083984,0,1,4,3.000000,6.000000,-0.002516,0.001467,-1.508287,0.018473,-0.025919,-3.499794,-0.002090,-0.002995,-1.485125,0.041843,-0.073107,-3.688044,-0.001261,-0.002423,-1.484873,0.046139,-0.072332,-3.690978,-0.000601,-0.001846,-1.485749,0.051641,-0.070348,-3.694574,-0.003263,-0.003229,-1.356546,0.032704,-0.063286,-3.082103,-0.004175,-0.002803,-1.357003,0.024619,-0.051077,-3.076830,-0.002678,-0.002627,-1.357154,0.014949,-0.041625,-3.080104,-0.000370,0.000974,-1.485847,0.034901,-0.012026,-3.828255,-0.000460,-0.000116,-1.323146,0.022567,-0.017080,-3.050787,0.023370,0.150280,-1.658854,0.202797,0.079350,-5.357055,-0.064088,-0.015844,-0.240591,-0.063205,0.008650,-0.853969,0.090666,-0.079073,-0.782988,0.304896,-0.561259,-3.565514,-0.096075,0.000683,-2.717571,-0.106886,-0.308912,-2.041492,0.000880,1.650728,1.196638,-0.100893,3.294817,1.294075,-0.000714,-0.074911,-5.600479,-0.050602,0.105557,-3.548691,0.295192,1.751195,1.609587,0.238912,3.984354,1.798393,0.002221,-0.110253,-5.978723,-0.012750,0.427002,-3.585941,0.323897,2.095780,1.202053,0.051678,4.714698,1.212405,0.008548,-0.062404,-5.684383,0.007051,0.162901,-3.417675,0.283606,1.969537,1.118303,0.057794,4.371775,1.158883,-0.043806,-0.196920,-5.575954,0.003065,0.642702,-3.553951
8,0.266667,-0.390451,0.304775,1,-1,0.496161,0.381435,-0.257043,0.045439,0.008972,0.104624,0.999672,0.999672,0,-0.001082,0.004587,-0.018890,-0.001068,0.004573,0.027926,0.325918,0.085242,0.249451,0.351159,0.110854,0.227615,0.263059,0.078982,0.191086,0.278533,0.097089,0.143181,1.367082,0.357554,1.046335,1.472956,0.464985,0.954745,3.067658,0.921051,2.228343,3.248099,1.132198,1.669706,0.238404,0.085753,0,1,8,3.000000,6.000000,-0.024045,0.114049,-0.655446,-0.021529,0.112582,0.852841,-0.018377,0.121257,-0.732521,-0.016287,0.124252,0.752604,-0.014141,0.126564,-0.731104,-0.012880,0.128987,0.753769,-0.011172,0.131223,-0.729872,-0.010571,0.133069,0.755877,-0.031255,0.110532,-0.725190,-0.027992,0.113761,0.631356,-0.035516,0.108386,-0.727809,-0.031341,0.111189,0.629194,-0.040269,0.103589,-0.728044,-0.037591,0.106216,0.629110,-0.024275,0.145733,-0.551225,-0.023905,0.144759,0.934622,-0.040694,0.129499,-0.582157,-0.040234,0.129615,0.740989,-0.012730,0.146306,-0.399448,-0.036100,-0.003974,1.259406,-0.016320,-0.010129,-0.049275,0.047768,0.005715,0.191316,-0.055609,-0.085680,0.811000,-0.146275,-0.006607,1.593988,-0.003763,-0.066000,2.755696,0.092312,-0.066683,5.473267,-0.175122,-2.104408,2.206595,-0.176002,-3.755136,1.009957,-0.017910,-0.030677,7.587091,-0.017196,0.044234,13.187570,-0.574283,-2.259312,2.389247,-0.869475,-4.010507,0.779660,-0.010967,0.067156,8.462828,-0.013188,0.177409,14.441551,-0.532630,-2.510453,2.844734,-0.856527,-4.606233,1.642681,-0.038092,0.014775,8.274438,-0.046640,0.077179,13.958821,-0.435930,-2.352136,2.452128,-0.719536,-4.321673,1.333825,-0.102218,-0.014486,7.685676,-0.058412,0.182434,13.261630
9,0.300000,-0.395686,0.302157,1,-1,0.496090,0.383029,-0.189737,0.048205,0.008949,0.105632,0.999688,0.999688,0,-0.000070,0.001594,0.067307,0.001012,-0.002993,0.086197,0.277725,0.095604,0.230365,0.296217,0.104537,0.199720,0.271630,0.078946,0.201425,0.286914,0.097335,0.149167,0.942653,0.324498,0.781903,1.005420,0.354820,0.677889,3.206349,0.931884,2.377639,3.386761,1.148950,1.760786,0.294621,0.084716,0,1,4,3.000000,6.000000,-0.002289,0.037901,2.188645,0.021756,-0.076148,2.844091,-0.002441,0.032230,2.252124,0.015936,-0.089027,2.984645,-0.002739,0.029786,2.250947,0.011402,-0.096778,2.982051,-0.003099,0.027621,2.251215,0.008073,-0.103602,2.981087,-0.004726,0.037485,2.152361,0.026529,-0.073047,2.877551,-0.003222,0.042577,2.155484,0.032294,-0.065809,2.883293,-0.003380,0.041571,2.156479,0.036889,-0.062018,2.884523,-0.001809,0.046701,2.061515,0.022466,-0.099032,2.612740,-0.002437,0.048959,1.976843,0.038257,-0.080540,2.559000,-0.062387,0.075274,2.279632,-0.049657,-0.071032,2.679080,0.000893,-0.001844,0.487718,0.017213,0.008285,0.536993,0.031906,0.314857,1.138340,0.087515,0.400537,0.327340,-0.008273,0.318689,0.780890,-0.004510,0.384689,-1.974806,0.279854,0.165859,-1.445057,0.454976,2.270267,-3.651652,-0.000274,0.048081,-0.121026,0.017636,0.078758,-7.708117,0.324360,0.133687,-1.871323,0.898643,2.392999,-4.260570,0.023380,0.083059,-0.433659,0.034347,0.015903,-8.896487,0.392210,0.310079,-2.017310,0.924840,2.820532,-4.862044,0.006469,0.050181,-0.560377,0.044561,0.035406,-8.834815,0.332580,0.228526,-1.618567,0.768510,2.580662,-4.070695,0.008765,0.059381,-0.208559,0.110983,0.073867,-7.894235
