frame,time_sec,yaw_est,yaw_raw_ratio,yaw_valid_flag,face_orient_class,mouth_x,mouth_y,mouth_z,mouth_width_3d,mouth_width_2d,normalized_mouth_width,mouth_conf_raw,mouth_conf_adj,mouth_from_estimation,mouth_vx,mouth_vy,mouth_vz,mouth_ax,mouth_ay,mouth_az,dist_leftHand_mouth,dist_rightHand_mouth,dist_hands,dist_nose_leftHand,dist_nose_rightHand,dist_wrists,dist2d_leftHand_mouth,dist2d_rightHand_mouth,dist2d_hands,dist2d_nose_leftHand,dist2d_nose_rightHand,dist2d_wrists,norm_dist_leftHand_mouth,norm_dist_rightHand_mouth,norm_dist_hands,norm_dist_nose_leftHand,norm_dist_nose_rightHand,norm_dist_wrists,norm2d_dist_leftHand_mouth,norm2d_dist_rightHand_mouth,norm2d_dist_hands,norm2d_dist_nose_leftHand,norm2d_dist_nose_rightHand,norm2d_dist_wrists,shoulder_width_3d,shoulder_width_2d,occlusion_flag,velocity_jump_flag,velocity_jump_count,velocity_jump_v_thresh_used,velocity_jump_a_thresh_used,l0_vx,l0_vy,l0_vz,l0_ax,l0_ay,l0_az,l1_vx,l1_vy,l1_vz,l1_ax,l1_ay,l1_az,l2_vx,l2_vy,l2_vz,l2_ax,l2_ay,l2_az,l3_vx,l3_vy,l3_vz,l3_ax,l3_ay,l3_az,l4_vx,l4_vy,l4_vz,l4_ax,l4_ay,l4_az,l5_vx,l5_vy,l5_vz,l5_ax,l5_ay,l5_az,l6_vx,l6_vy,l6_vz,l6_ax,l6_ay,l6_az,l9_vx,l9_vy,l9_vz,l9_ax,l9_ay,l9_az,l10_vx,l10_vy,l10_vz,l10_ax,l10_ay,l10_az,l11_vx,l11_vy,l11_vz,l11_ax,l11_ay,l11_az,l12_vx,l12_vy,l12_vz,l12_ax,l12_ay,l12_az,l13_vx,l13_vy,l13_vz,l13_ax,l13_ay,l13_az,l14_vx,l14_vy,l14_vz,l14_ax,l14_ay,l14_az,l15_vx,l15_vy,l15_vz,l15_ax,l15_ay,l15_az,l16_vx,l16_vy,l16_vz,l16_ax,l16_ay,l16_az,l17_vx,l17_vy,l17_vz,l17_ax,l17_ay,l17_az,l18_vx,l18_vy,l18_vz,l18_ax,l18_ay,l18_az,l19_vx,l19_vy,l19_vz,l19_ax,l19_ay,l19_az,l20_vx,l20_vy,l20_vz,l20_ax,l20_ay,l20_az,l21_vx,l21_vy,l21_vz,l21_ax,l21_ay,l21_az,l22_vx,l22_vy,l22_vz,l22_ax,l22_ay,l22_az
0,0.000000,0.183574,0.591787,1,0,0.455801,0.382439,0.060117,0.011904,0.011467,0.144125,0.999995,0.999995,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.294327,0.283669,0.194425,0.280362,0.284676,0.202022,0.118358,0.242051,0.151734,0.133638,0.255813,0.152035,3.406477,3.283121,2.250227,3.244852,3.294774,2.338161,1.487600,3.042244,1.907080,1.679640,3.215217,1.910869,0.086402,0.079563,0,0,0,3.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.033333,0.142792,0.571396,1,0,0.456137,0.382968,0.089815,0.013946,0.011739,0.147932,0.999995,0.999995,0,0.000336,0.000530,0.029699,,,,0.291325,0.271096,0.207947,0.279453,0.275096,0.215382,0.117771,0.241359,0.150961,0.133037,0.255191,0.150721,2.883176,2.682969,2.058000,2.765674,2.722560,2.131583,1.484179,3.041654,1.902442,1.676556,3.215966,1.899418,0.101043,0.079351,0,0,0,3.000000,6.000000,0.016253,0.014724,0.960356,0.016253,0.014724,0.960356,0.020854,0.002065,0.899086,0.020854,0.002065,0.899086,0.018885,0.005463,0.899216,0.018885,0.005463,0.899216,0.011762,0.012631,0.898748,0.011762,0.012631,0.898748,0.005199,0.000083,0.994294,0.005199,0.000083,0.994294,0.000853,0.000175,0.994217,0.000853,0.000175,0.994217,0.000040,0.000830,0.994778,0.000040,0.000830,0.994778,0.016492,0.022143,0.825975,0.016492,0.022143,0.825975,0.003667,0.009625,0.955933,0.003667,0.009625,0.955933,0.003875,-0.000989,0.247513,0.003875,-0.000989,0.247513,0.006673,-0.011002,1.113478,0.006673,-0.011002,1.113478,-0.001817,-0.556056,0.383283,-0.001817,-0.556056,0.383283,0.000010,-0.015205,1.457904,0.000010,-0.015205,1.457904,-0.029891,0.004044,0.901832,-0.029891,0.004044,0.901832,0.004377,-0.018783,1.526545,0.004377,-0.018783,1.526545,-0.033874,0.028444,0.941417,-0.033874,0.028444,0.941417,0.003823,-0.014979,1.566749,0.003823,-0.014979,1.566749,-0.018480,0.005938,0.981606,-0.018480,0.005938,0.981606,0.002654,-0.007262,1.625065,0.002654,-0.007262,1.625065,-0.025763,0.003233,0.936160,-0.025763,0.003233,0.936160,0.008343,0.001132,1.544053,0.008343,0.001132,1.544053
2,0.066667,0.109834,0.554917,1,0,0.456368,0.383559,0.082341,0.013455,0.011937,0.151383,0.999995,0.999995,0,0.000231,0.000590,-0.007474,-0.000105,0.000061,-0.037173,0.293294,0.272912,0.206206,0.280720,0.276359,0.212359,0.117191,0.240912,0.150806,0.132496,0.254868,0.150236,3.052487,2.840358,2.146105,2.921613,2.876229,2.210149,1.486230,3.055272,1.912533,1.680325,3.232262,1.905303,0.096084,0.078851,0,0,0,3.000000,6.000000,0.012800,0.014926,-0.244492,-0.003453,0.000202,-1.204848,0.012977,0.004606,-0.225085,-0.007877,0.002541,-1.124171,0.011155,0.007533,-0.225093,-0.007730,0.002070,-1.124309,0.005754,0.012434,-0.224831,-0.006008,-0.000197,-1.123579,0.006760,0.001823,-0.253904,0.001561,0.001740,-1.248198,0.002643,0.002917,-0.254006,0.001790,0.002742,-1.248223,0.000656,0.003988,-0.254249,0.000616,0.003158,-1.249027,0.010806,0.020329,-0.204409,-0.005686,-0.001814,-1.030384,0.003034,0.015098,-0.244057,-0.000633,0.005473,-1.199990,-0.000522,0.025334,-0.044585,-0.004397,0.026323,-0.292098,0.002418,-0.007752,-0.274084,-0.004255,0.003250,-1.387562,-0.082802,0.010801,-0.070880,-0.080985,0.566857,-0.454163,0.000046,0.003444,-0.354799,0.000036,0.018649,-1.812703,-0.018396,0.006201,-0.254994,0.011495,0.002157,-1.156826,-0.000565,0.001978,-0.368209,-0.004942,0.020761,-1.894754,-0.002209,0.013121,-0.258044,0.031665,-0.015323,-1.199461,-0.001228,0.000406,-0.363597,-0.005051,0.015385,-1.930346,-0.006155,0.003393,-0.296387,0.012325,-0.002545,-1.277993,0.000205,0.002316,-0.367680,-0.002449,0.009578,-1.992745,-0.010526,0.003187,-0.276585,0.015237,-0.000046,-1.212745,0.001220,0.024356,-0.366655,-0.007123,0.023224,-1.910708
3,0.100000,0.083407,0.541703,1,0,0.456637,0.383689,0.079297,0.013529,0.012167,0.154906,0.999995,0.999995,0,0.000269,0.000130,-0.003044,0.000038,-0.000460,0.004431,0.303820,0.277146,0.207866,0.290370,0.279670,0.212821,0.117159,0.240881,0.150617,0.132473,0.254872,0.149889,3.179353,2.900225,2.175237,3.038603,2.926631,2.227085,1.491603,3.066753,1.917567,1.686571,3.244878,1.908294,0.095560,0.078546,0,0,0,3.000000,6.000000,0.010310,0.003089,-0.107837,-0.002490,-0.011837,0.136655,0.009486,0.000145,-0.098320,-0.003491,-0.004461,0.126765,0.008379,0.000977,-0.098349,-0.002776,-0.006556,0.126744,0.006116,0.003298,-0.098118,0.000362,-0.009136,0.126713,0.004935,-0.000086,-0.103996,-0.001825,-0.001909,0.149908,0.001962,0.000063,-0.104067,-0.000681,-0.002854,0.149939,0.000527,0.000299,-0.104128,-0.000129,-0.003689,0.150121,0.011814,0.004436,-0.086884,0.001008,-0.015893,0.117525,0.004318,0.003379,-0.095685,0.001284,-0.011719,0.148372,0.000004,0.016828,-0.017747,0.000526,-0.008506,0.026838,0.000393,-0.007603,-0.032077,-0.002025,0.000149,0.242007,-0.055096,0.001118,-0.175594,0.027706,-0.009683,-0.104714,-0.000401,0.002972,-0.199792,-0.000447,-0.000472,0.155007,-0.010848,0.009077,-0.345685,0.007548,0.002876,-0.090691,-0.001975,0.002863,-0.315772,-0.001410,0.000885,0.052437,-0.000418,0.012773,-0.392951,0.001791,-0.000348,-0.134907,-0.002680,0.000755,-0.341812,-0.001452,0.000349,0.021785,-0.002627,0.005975,-0.435031,0.003528,0.002582,-0.138644,0.000226,0.001000,-0.356376,0.000021,-0.001316,0.011304,-0.005032,0.006528,-0.363848,0.005494,0.003341,-0.087263,0.000886,0.013431,-0.321881,-0.000334,-0.010925,0.044774
4,0.133333,0.086121,0.543061,1,0,0.456661,0.383746,0.077182,0.013449,0.012203,0.155925,0.999995,0.999995,0,0.000024,0.000057,-0.002116,-0.000246,-0.000073,0.000928,0.311797,0.276516,0.216314,0.297851,0.279221,0.221369,0.117105,0.241641,0.151353,0.132459,0.255672,0.150778,3.241592,2.874789,2.248900,3.096595,2.902913,2.301459,1.496339,3.087632,1.933954,1.692534,3.266917,1.926606,0.096186,0.078261,0,0,0,3.000000,6.000000,0.000885,0.000417,-0.071384,-0.009425,-0.002672,0.036453,0.002756,-0.000448,-0.071789,-0.006730,-0.000593,0.026531,0.002883,0.000007,-0.071808,-0.005496,-0.000970,0.026541,0.002484,0.000708,-0.071741,-0.003632,-0.002590,0.026377,0.001003,-0.002242,-0.078104,-0.003932,-0.002156,0.025892,0.000092,-0.001831,-0.078109,-0.001870,-0.001894,0.025958,-0.000060,-0.001814,-0.078175,-0.000587,-0.002113,0.025953,0.001414,0.002252,-0.059562,-0.010400,-0.002184,0.027322,0.000001,0.001166,-0.067411,-0.004317,-0.002213,0.028274,0.000011,0.019911,-0.040595,0.000007,0.003083,-0.022848,0.000628,-0.002818,0.004180,0.000235,0.004785,0.036257,-0.053281,0.050324,-0.265239,0.001815,0.049206,-0.089645,-0.001169,0.007904,-0.008824,-0.000768,0.004932,0.190968,-0.002591,-0.001381,-0.316156,0.008257,-0.010458,0.029529,-0.006719,0.029662,0.013796,-0.004744,0.026799,0.329568,0.000241,-0.000113,-0.308955,0.000659,-0.012886,0.083996,-0.009137,0.028183,0.012175,-0.006457,0.027428,0.353987,-0.001347,0.000578,-0.322959,0.001280,-0.005397,0.112072,-0.008112,0.023049,0.015618,-0.008338,0.022049,0.371994,-0.001539,0.000846,-0.328158,0.003493,-0.005682,0.035690,-0.004936,0.039316,0.015698,-0.005822,0.025885,0.337579
5,0.166667,0.089290,0.544645,1,0,0.456664,0.383840,0.077524,0.013344,0.012206,0.156140,0.999995,0.999995,0,0.000003,0.000093,0.000343,-0.000020,0.000036,0.002459,0.314398,0.278332,0.216046,0.300127,0.280647,0.221830,0.117004,0.241749,0.151647,0.132386,0.255790,0.151140,3.288077,2.910892,2.259478,3.138833,2.935096,2.319973,1.496749,3.092526,1.939905,1.693514,3.272142,1.933424,0.095618,0.078172,0,0,0,3.000000,6.000000,-0.000229,0.002081,0.002218,-0.001114,0.001664,0.073602,0.000803,0.000011,0.010072,-0.001953,0.000459,0.081861,0.001141,0.000336,0.010079,-0.001742,0.000329,0.081887,0.001323,0.001610,0.010401,-0.001161,0.000902,0.082142,0.000075,-0.000669,0.005756,-0.000928,0.001573,0.083860,-0.000139,-0.000570,0.005846,-0.000231,0.001261,0.083955,-0.000424,-0.000861,0.005963,-0.000364,0.000953,0.084138,0.000445,0.003902,0.014186,-0.000969,0.001650,0.073748,-0.000236,0.001715,0.006362,-0.000237,0.000549,0.073773,-0.003002,-0.000296,0.025991,-0.003013,-0.020207,0.066586,-0.000898,-0.002310,0.000254,-0.001526,0.000508,-0.003926,0.006961,-0.090409,-0.045876,0.060242,-0.140733,0.219363,-0.001295,0.000020,-0.039688,-0.000126,-0.007884,-0.030864,-0.001133,0.000081,-0.077133,0.001458,0.001462,0.239023,-0.018540,-0.000088,-0.068364,-0.011821,-0.029750,-0.082160,-0.001447,0.000492,-0.088149,-0.001688,0.000605,0.220806,-0.021786,0.001023,-0.081591,-0.012649,-0.027160,-0.093766,-0.002172,0.000312,-0.075057,-0.000825,-0.000266,0.247902,-0.013687,0.002750,-0.094968,-0.005575,-0.020299,-0.110586,-0.002039,0.000146,-0.070962,-0.000500,-0.000700,0.257196,-0.010772,0.002616,-0.072228,-0.005836,-0.036700,-0.087926
6,0.200000,0.101680,0.550840,1,0,0.456573,0.383882,0.076525,0.013308,0.012278,0.156919,0.999995,0.999995,0,-0.000091,0.000043,-0.000999,-0.000094,-0.000051,-0.001342,0.312964,0.278428,0.214828,0.298669,0.280675,0.220621,0.117106,0.241762,0.151691,0.132531,0.255795,0.151061,3.133778,2.787958,2.151121,2.990636,2.810462,2.209126,1.496730,3.089950,1.938757,1.693879,3.269311,1.930702,0.099868,0.078241,0,0,0,3.000000,6.000000,-0.005112,0.000578,-0.033317,-0.004883,-0.001503,-0.035535,-0.001651,-0.000961,-0.029298,-0.002454,-0.000972,-0.039370,-0.001393,-0.000662,-0.029308,-0.002534,-0.000998,-0.039387,-0.001233,-0.000204,-0.029468,-0.002556,-0.001814,-0.039869,-0.002718,-0.001356,-0.034914,-0.002793,-0.000687,-0.040670,-0.004167,-0.001132,-0.034873,-0.004028,-0.000562,-0.040719,-0.003520,-0.001711,-0.034878,-0.003096,-0.000850,-0.040841,-0.001501,0.001632,-0.026094,-0.001946,-0.002270,-0.040280,-0.003934,0.000884,-0.033839,-0.003698,-0.000831,-0.040201,-0.003533,-0.009349,-0.184990,-0.000531,-0.009053,-0.210981,-0.002512,-0.000682,0.025077,-0.001614,0.001628,0.024823,0.010200,-0.190895,-0.167957,0.003239,-0.100486,-0.122081,-0.003078,-0.005609,0.004406,-0.001783,-0.005629,0.044094,-0.002842,0.011581,0.009097,-0.001709,0.011500,0.086230,-0.019396,-0.005037,-0.038316,-0.000856,-0.004949,0.030048,-0.004520,0.003844,0.018877,-0.003073,0.003352,0.107026,-0.018016,-0.013438,-0.044171,0.003770,-0.014461,0.037420,-0.005095,0.005132,0.017627,-0.002923,0.004820,0.092684,-0.016746,-0.001815,-0.035147,-0.003059,-0.004565,0.059821,-0.003826,0.005720,0.013240,-0.001787,0.005574,0.084202,-0.015121,-0.000275,-0.036788,-0.004349,-0.002891,0.035440
7,0.233333,0.147794,0.573897,1,0,0.456052,0.383990,0.076749,0.013971,0.012193,0.155565,0.999995,0.999995,0,-0.000521,0.000108,0.000225,-0.000430,0.000065,0.001224,0.323110,0.278222,0.223101,0.308617,0.280509,0.228294,0.117113,0.241683,0.152000,0.132577,0.255681,0.151378,3.167695,2.727619,2.187229,3.025600,2.750041,2.238142,1.494232,3.083609,1.939356,1.691536,3.262219,1.931421,0.102002,0.078377,0,0,0,3.000000,6.000000,-0.020161,0.003203,0.010465,-0.015049,0.002625,0.043782,-0.011260,-0.000103,-0.019082,-0.009609,0.000858,0.010216,-0.010195,-0.000290,-0.019073,-0.008802,0.000372,0.010235,-0.008212,-0.000511,-0.019072,-0.006979,-0.000307,0.010396,-0.011418,-0.000002,0.012564,-0.008700,0.001354,0.047478,-0.012605,0.000015,0.012661,-0.008438,0.001147,0.047534,-0.009564,-0.000271,0.012599,-0.006044,0.001440,0.047477,-0.016862,0.003581,-0.018578,-0.015361,0.001949,0.007516,-0.014399,0.002908,0.032045,-0.010465,0.002024,0.065884,0.001751,-0.002174,-0.062526,0.005284,0.007175,0.122464,-0.001839,-0.000099,0.033963,0.000673,0.000583,0.008886,-0.003067,0.080933,-0.093179,-0.013267,0.271828,0.074778,-0.005287,0.000086,0.055501,-0.002209,0.005695,0.051095,0.000985,-0.000165,-0.302266,0.003827,-0.011746,-0.311363,-0.013871,-0.000084,0.000601,0.005525,0.004953,0.038917,-0.001316,-0.000118,-0.316586,0.003204,-0.003962,-0.335463,-0.012298,-0.003165,0.005161,0.005718,0.010273,0.049332,-0.003623,0.000021,-0.320595,0.001472,-0.005111,-0.338222,-0.019441,-0.000154,0.015070,-0.002695,0.001661,0.050217,-0.002005,0.000047,-0.304140,0.001821,-0.005673,-0.317380,-0.019775,-0.000249,0.003601,-0.004654,0.000026,0.040389
8,0.266667,0.183910,0.591955,1,0,0.455528,0.384094,0.080030,0.014904,0.012027,0.153268,0.999995,0.999995,0,-0.000524,0.000104,0.003281,-0.000003,-0.000004,0.003056,0.333105,0.277918,0.231742,0.318429,0.280230,0.235873,0.117141,0.241645,0.152440,0.132561,0.255556,0.151635,3.136224,2.616638,2.181877,2.998054,2.638406,2.220771,1.492806,3.079446,1.942643,1.689320,3.256726,1.932386,0.106212,0.078470,0,0,0,3.000000,6.000000,-0.018151,0.005032,0.102843,0.002010,0.001829,0.092378,-0.011893,0.000077,0.078474,-0.000633,0.000180,0.097556,-0.010328,0.000040,0.078435,-0.000133,0.000330,0.097508,-0.007896,-0.000012,0.078595,0.000316,0.000499,0.097667,-0.012004,-0.000015,0.126298,-0.000586,-0.000013,0.113734,-0.012022,-0.000108,0.126382,0.000583,-0.000123,0.113721,-0.009262,-0.001221,0.126520,0.000302,-0.000950,0.113921,-0.018052,0.004063,0.068710,-0.001190,0.000482,0.087288,-0.013427,0.002203,0.128106,0.000972,-0.000705,0.096061,-0.000054,-0.010782,0.014451,-0.001805,-0.008608,0.076977,-0.000397,-0.003839,0.203400,0.001442,-0.003740,0.169437,0.000869,-0.059619,-0.076010,0.003936,-0.140552,0.017169,-0.004635,-0.009297,0.155781,0.000652,-0.009383,0.100280,0.000126,0.000112,-0.195552,-0.000859,0.000277,0.106714,-0.012789,-0.000583,0.097995,0.001082,-0.000499,0.097394,-0.001016,-0.000104,-0.214492,0.000300,0.000014,0.102094,-0.014374,-0.005507,0.102549,-0.002076,-0.002342,0.097388,-0.001794,-0.000025,-0.222244,0.001829,-0.000046,0.098351,-0.023924,-0.000075,0.114851,-0.004483,0.000079,0.099781,0.000129,-0.000166,-0.196473,0.002134,-0.000213,0.107667,-0.023033,0.000790,0.102474,-0.003258,0.001039,0.098873
9,0.300000,0.208402,0.604201,1,1,0.455169,0.384130,0.081054,0.015167,0.011873,0.151247,0.999995,0.999995,0,-0.000359,0.000036,0.001024,0.000165,-0.000068,-0.002257,0.335253,0.276603,0.235524,0.320697,0.279192,0.239075,0.117176,0.241590,0.152586,0.132581,0.255481,0.151749,3.117224,2.571884,2.189928,2.981877,2.595962,2.222951,1.492670,3.077549,1.943744,1.688910,3.254498,1.933086,0.107549,0.078501,0,0,0,3.000000,6.000000,-0.011324,0.001642,0.036797,0.006827,-0.003390,-0.066046,-0.008189,-0.000099,0.018372,0.003704,-0.000176,-0.060102,-0.007035,-0.000056,0.018384,0.003293,-0.000096,-0.060051,-0.004894,-0.000052,0.018457,0.003002,-0.000040,-0.060138,-0.006860,-0.000522,0.034328,0.005144,-0.000507,-0.091970,-0.006241,-0.000919,0.034271,0.005781,-0.000811,-0.092111,-0.004805,-0.002474,0.034117,0.004457,-0.001253,-0.092403,-0.012979,0.001831,0.021162,0.005073,-0.002232,-0.047548,-0.008575,0.000313,0.040265,0.004852,-0.001890,-0.087841,0.000983,0.000979,-0.012795,0.001037,0.011761,-0.027246,-0.000619,-0.000554,0.045255,-0.000222,0.003285,-0.158145,-0.032870,0.007325,-0.027743,-0.033739,0.066944,0.048267,-0.007845,-0.006990,0.104555,-0.003210,0.002307,-0.051226,-0.000317,0.003342,-0.019983,-0.000443,0.003230,0.175569,-0.009744,-0.000086,0.102039,0.003045,0.000497,0.004044,-0.000683,-0.000397,-0.009517,0.000333,-0.000293,0.204975,-0.006982,-0.004018,0.101795,0.007392,0.001489,-0.000754,-0.001586,-0.000516,-0.037688,0.000208,-0.000491,0.184556,-0.008116,0.000055,0.108284,0.015808,0.000130,-0.006567,-0.001552,0.000051,-0.034620,-0.001681,0.000217,0.161853,-0.010061,0.001436,0.104712,0.012972,0.000646,0.002238
