frame,time_sec,yaw_est,yaw_raw_ratio,yaw_valid_flag,face_orient_class,mouth_x,mouth_y,mouth_z,mouth_width_3d,mouth_width_2d,normalized_mouth_width,mouth_conf_raw,mouth_conf_adj,mouth_from_estimation,mouth_vx,mouth_vy,mouth_vz,mouth_ax,mouth_ay,mouth_az,dist_leftHand_mouth,dist_rightHand_mouth,dist_hands,dist_nose_leftHand,dist_nose_rightHand,dist_wrists,dist2d_leftHand_mouth,dist2d_rightHand_mouth,dist2d_hands,dist2d_nose_leftHand,dist2d_nose_rightHand,dist2d_wrists,norm_dist_leftHand_mouth,norm_dist_rightHand_mouth,norm_dist_hands,norm_dist_nose_leftHand,norm_dist_nose_rightHand,norm_dist_wrists,norm2d_dist_leftHand_mouth,norm2d_dist_rightHand_mouth,norm2d_dist_hands,norm2d_dist_nose_leftHand,norm2d_dist_nose_rightHand,norm2d_dist_wrists,shoulder_width_3d,shoulder_width_2d,occlusion_flag,velocity_jump_flag,velocity_jump_count,velocity_jump_v_thresh_used,velocity_jump_a_thresh_used,l0_vx,l0_vy,l0_vz,l0_ax,l0_ay,l0_az,l1_vx,l1_vy,l1_vz,l1_ax,l1_ay,l1_az,l2_vx,l2_vy,l2_vz,l2_ax,l2_ay,l2_az,l3_vx,l3_vy,l3_vz,l3_ax,l3_ay,l3_az,l4_vx,l4_vy,l4_vz,l4_ax,l4_ay,l4_az,l5_vx,l5_vy,l5_vz,l5_ax,l5_ay,l5_az,l6_vx,l6_vy,l6_vz,l6_ax,l6_ay,l6_az,l9_vx,l9_vy,l9_vz,l9_ax,l9_ay,l9_az,l10_vx,l10_vy,l10_vz,l10_ax,l10_ay,l10_az,l11_vx,l11_vy,l11_vz,l11_ax,l11_ay,l11_az,l12_vx,l12_vy,l12_vz,l12_ax,l12_ay,l12_az,l13_vx,l13_vy,l13_vz,l13_ax,l13_ay,l13_az,l14_vx,l14_vy,l14_vz,l14_ax,l14_ay,l14_az,l15_vx,l15_vy,l15_vz,l15_ax,l15_ay,l15_az,l16_vx,l16_vy,l16_vz,l16_ax,l16_ay,l16_az,l17_vx,l17_vy,l17_vz,l17_ax,l17_ay,l17_az,l18_vx,l18_vy,l18_vz,l18_ax,l18_ay,l18_az,l19_vx,l19_vy,l19_vz,l19_ax,l19_ay,l19_az,l20_vx,l20_vy,l20_vz,l20_ax,l20_ay,l20_az,l21_vx,l21_vy,l21_vz,l21_ax,l21_ay,l21_az,l22_vx,l22_vy,l22_vz,l22_ax,l22_ay,l22_az
0,0.000000,0.037864,0.518932,1,0,0.388031,0.477600,-0.598876,0.079659,0.049973,0.188851,0.998010,0.998010,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.057302,0.680539,0.393118,1.098547,0.744515,0.345942,1.017034,0.673281,0.344212,1.087343,0.743765,0.265720,1.509654,0.971698,0.561308,1.568546,1.063045,0.493949,3.843446,2.544381,1.300803,4.109149,2.810745,1.004176,0.700360,0.264615,0,0,0,3.508869,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.033333,0.053809,0.526904,1,0,0.390151,0.476193,-0.688507,0.073620,0.051821,0.189775,0.997965,0.997965,0,0.002119,-0.001407,-0.089631,,,,1.178699,0.897602,0.372856,1.228640,0.980072,0.374964,1.153285,0.897512,0.270892,1.224457,0.967753,0.250139,1.855571,1.413054,0.586970,1.934191,1.542882,0.590289,4.223460,3.286788,0.992036,4.484100,3.544018,0.916038,0.635222,0.273066,0,1,7,3.508869,6.000000,0.033395,-0.062636,-2.977926,0.033395,-0.062636,-2.977926,0.028333,-0.052147,-2.685896,0.028333,-0.052147,-2.685896,0.045224,-0.058770,-2.687727,0.045224,-0.058770,-2.687727,0.086905,-0.074194,-2.685995,0.086905,-0.074194,-2.685995,0.032472,-0.024319,-2.944347,0.032472,-0.024319,-2.944347,0.038239,-0.016519,-2.943946,0.038239,-0.016519,-2.943946,0.069119,-0.010419,-2.946503,0.069119,-0.010419,-2.946503,0.095388,-0.031103,-2.542800,0.095388,-0.031103,-2.542800,0.031719,-0.053282,-2.835082,0.031719,-0.053282,-2.835082,0.048947,0.094569,-0.217377,0.048947,0.094569,-0.217377,-0.184306,0.199989,-2.464786,-0.184306,0.199989,-2.464786,0.013259,0.474912,0.651777,0.013259,0.474912,0.651777,-2.220085,0.088180,-0.005977,-2.220085,0.088180,-0.005977,0.654520,2.655197,-0.357687,0.654520,2.655197,-0.357687,-2.453724,4.647496,1.376958,-2.453724,4.647496,1.376958,1.010140,3.446181,-0.691620,1.010140,3.446181,-0.691620,-2.486427,6.617900,1.305388,-2.486427,6.617900,1.305388,0.777664,4.036224,-1.321728,0.777664,4.036224,-1.321728,-2.165938,6.634501,0.667514,-2.165938,6.634501,0.667514,0.621304,3.593824,-0.668446,0.621304,3.593824,-0.668446,-2.251571,5.893621,1.126900,-2.251571,5.893621,1.126900
2,0.066667,0.073465,0.536733,1,0,0.390786,0.474840,-0.695489,0.076081,0.052011,0.185747,0.997947,0.997947,0,0.000635,-0.001352,-0.006982,-0.001484,0.000054,0.082649,1.232450,0.923867,0.436950,1.279326,1.007677,0.438583,1.201010,0.923496,0.315040,1.272422,0.993226,0.299638,1.886615,1.414240,0.668876,1.958372,1.542536,0.671377,4.289171,3.298083,1.125102,4.544204,3.547109,1.070100,0.653260,0.280010,0,0,2,3.508869,6.000000,0.005134,-0.043741,-0.261183,-0.028261,0.018895,2.716743,0.010310,-0.045298,-0.254558,-0.018023,0.006849,2.431338,0.019315,-0.054600,-0.255087,-0.025909,0.004170,2.432640,0.044594,-0.070006,-0.255589,-0.042311,0.004188,2.430406,0.015551,-0.021044,-0.176370,-0.016921,0.003275,2.767977,0.021023,-0.015364,-0.177070,-0.017216,0.001155,2.766876,0.041665,-0.011073,-0.177528,-0.027454,-0.000654,2.768975,0.024997,-0.028773,-0.257977,-0.070391,0.002330,2.284823,0.013120,-0.052375,-0.160967,-0.018599,0.000907,2.674115,0.085831,0.033801,-0.130121,0.036884,-0.060768,0.087256,-0.095750,0.153421,0.370042,0.088556,-0.046568,2.834828,0.142974,0.287504,-0.062951,0.129715,-0.187408,-0.714728,-0.526430,-0.006191,0.387772,1.693655,-0.094371,0.393749,0.595660,1.101791,-0.956349,-0.058860,-1.553406,-0.598662,-0.959314,0.504405,0.271645,1.494410,-4.143091,-1.105313,0.718290,1.328584,-1.047304,-0.291850,-2.117597,-0.355684,-1.056325,0.564015,0.336864,1.430102,-6.053885,-0.968524,0.606388,1.373709,-1.204233,-0.171276,-2.662515,0.117495,-1.096462,0.647721,0.193069,1.069476,-5.986780,-0.474445,0.548067,1.250281,-1.047197,-0.073237,-2.343543,-0.378751,-1.060046,0.630687,0.203469,1.191525,-5.262934,-0.923431
3,0.100000,0.085673,0.542837,1,0,0.391351,0.474035,-0.704945,0.075622,0.052259,0.182871,0.997930,0.997930,0,0.000565,-0.000806,-0.009456,-0.000070,0.000547,-0.002474,1.252130,0.937387,0.421423,1.299102,1.014140,0.434188,1.220753,0.937139,0.334012,1.292212,1.006611,0.323617,1.954387,1.463121,0.657778,2.027704,1.582920,0.677702,4.271785,3.279332,1.168811,4.521841,3.522436,1.132434,0.640677,0.285771,0,0,0,3.508869,6.000000,0.005769,-0.021873,-0.315412,0.000635,0.021868,-0.054229,0.007563,-0.019724,-0.293916,-0.002747,0.025574,-0.039358,0.012622,-0.022821,-0.293468,-0.006693,0.031779,-0.038381,0.029629,-0.031321,-0.293239,-0.014965,0.038685,-0.037650,0.012800,-0.007070,-0.315027,-0.002751,0.013974,-0.138657,0.017008,-0.003653,-0.315598,-0.004015,0.011711,-0.138528,0.029841,-0.001452,-0.315830,-0.011824,0.009621,-0.138302,0.021781,-0.020092,-0.270687,-0.003216,0.008681,-0.012710,0.012147,-0.028252,-0.296667,-0.000973,0.024123,-0.135700,0.084214,0.033183,0.021216,-0.001617,-0.000618,0.151337,-0.088321,0.059799,-0.482588,0.007429,-0.093622,-0.852630,0.323108,0.274590,0.218441,0.180134,-0.012914,0.281392,-0.065848,0.000204,-0.587146,0.460582,0.006395,-0.974918,0.595770,0.503958,-0.255774,0.000110,-0.597833,0.700575,-0.205179,0.296077,-1.179843,0.754135,-0.208328,-1.451488,0.657098,0.530684,-0.298514,-0.061192,-0.797900,0.748790,-0.246704,0.323743,-1.420923,0.809621,-0.240272,-1.757787,0.582824,0.542707,-0.342184,-0.023564,-0.831002,0.862049,-0.265135,0.357059,-1.716476,0.831327,-0.290662,-1.909545,0.533668,0.506490,-0.286866,-0.014399,-0.743791,0.760331,-0.244362,0.341953,-1.370736,0.815684,-0.288734,-1.574205
4,0.133333,0.097805,0.548902,1,0,0.391585,0.472519,-0.695951,0.078185,0.052185,0.182084,0.997839,0.997839,0,0.000233,-0.001516,0.008994,-0.000332,-0.000710,0.018450,1.230825,0.972731,0.396523,1.278361,1.054986,0.430327,1.200808,0.972528,0.270363,1.272077,1.042246,0.273446,1.879090,1.485060,0.605368,1.951662,1.610638,0.656976,4.189887,3.393365,0.943357,4.438558,3.636628,0.954114,0.655011,0.286597,0,0,0,3.508869,6.000000,0.002282,-0.040645,0.310725,-0.003487,-0.018772,0.626137,0.006047,-0.029310,0.251336,-0.001516,-0.009586,0.545252,0.008299,-0.029543,0.249985,-0.004323,-0.006722,0.543453,0.019545,-0.033970,0.249347,-0.010084,-0.002649,0.542586,0.012454,-0.022615,0.334064,-0.000346,-0.015545,0.649091,0.015737,-0.020148,0.334779,-0.001271,-0.016495,0.650377,0.024840,-0.017472,0.334243,-0.005001,-0.016020,0.650073,0.008362,-0.034634,0.216427,-0.013419,-0.014542,0.487114,0.005645,-0.056332,0.323237,-0.006502,-0.028080,0.619904,0.013100,0.000134,-0.023417,-0.071114,-0.033049,-0.044633,0.010636,0.076645,0.443724,0.098957,0.016846,0.926312,0.106943,0.135716,-0.040246,-0.216165,-0.138874,-0.258687,0.466461,0.360317,1.186573,0.532309,0.360113,1.773719,-0.188363,-0.393094,0.212608,-0.784133,-0.897052,0.468382,0.638300,0.943480,1.496937,0.843479,0.647403,2.676780,-0.325037,-0.571750,0.317211,-0.982135,-1.102434,0.615725,0.687208,1.132203,1.611457,0.933912,0.808460,3.032380,-0.226223,-0.632772,0.521391,-0.809047,-1.175479,0.863575,0.625825,1.082847,1.514102,0.890960,0.725788,3.230578,-0.162545,-0.535709,0.311174,-0.696213,-1.042199,0.598040,0.606288,0.984156,1.498454,0.850650,0.642203,2.869190
5,0.166667,0.110335,0.555167,1,0,0.391806,0.471240,-0.684946,0.077703,0.052031,0.181608,0.997880,0.997880,0,0.000221,-0.001279,0.011005,-0.000012,0.000236,0.002011,1.221781,1.011310,0.403886,1.270241,1.099706,0.435850,1.193593,1.008624,0.226213,1.264668,1.078338,0.239326,1.851899,1.532880,0.612184,1.925352,1.666865,0.660634,4.166071,3.520461,0.789566,4.414148,3.763791,0.835334,0.659745,0.286503,0,0,0,3.508869,6.000000,0.003574,-0.033356,0.375096,0.001292,0.007289,0.064371,0.006753,-0.027855,0.327412,0.000706,0.001455,0.076076,0.007230,-0.027539,0.329427,-0.001069,0.002004,0.079442,0.015408,-0.030419,0.328136,-0.004137,0.003551,0.078789,0.016141,-0.026542,0.316474,0.003687,-0.003927,-0.017590,0.019794,-0.025911,0.315288,0.004057,-0.005763,-0.019491,0.029519,-0.024966,0.317005,0.004679,-0.007494,-0.017238,0.006128,-0.029919,0.337808,-0.002234,0.004715,0.121381,0.007137,-0.046825,0.322496,0.001492,0.009507,-0.000741,0.008803,-0.000914,-0.053928,-0.004297,-0.001048,-0.030511,0.024847,0.040902,0.105209,0.014211,-0.035743,-0.338515,-0.005330,-0.005128,-0.020671,-0.112273,-0.140844,0.019575,0.062276,0.439074,0.718747,-0.404185,0.078757,-0.467826,-0.135230,-0.196245,0.631340,0.053133,0.196849,0.418732,0.292956,0.921997,1.590924,-0.345344,-0.021483,0.093987,-0.212955,-0.229222,0.723100,0.112082,0.342528,0.405889,0.340016,1.111647,1.742848,-0.347192,-0.020556,0.131391,-0.155725,-0.247654,0.607218,0.070498,0.385118,0.085827,0.249211,1.067691,1.943169,-0.376614,-0.015156,0.429067,-0.128554,-0.203347,0.607250,0.033991,0.332362,0.296076,0.283603,0.982003,1.682024,-0.322685,-0.002153,0.183570
6,0.200000,0.119339,0.559669,1,0,0.392217,0.470025,-0.682408,0.077866,0.052117,0.181186,0.997924,0.997924,0,0.000412,-0.001214,0.002538,0.000190,0.000065,-0.008466,1.217221,1.022209,0.355976,1.270131,1.108333,0.388975,1.195981,1.020650,0.216167,1.267255,1.090611,0.228131,1.863349,1.564820,0.544936,1.944344,1.696661,0.595452,4.157879,3.548333,0.751514,4.405666,3.791554,0.793108,0.653244,0.287642,0,0,0,3.508869,6.000000,0.012085,-0.042891,0.108896,0.008511,-0.009535,-0.266200,0.015510,-0.028910,0.197232,0.008757,-0.001055,-0.130180,0.018488,-0.029414,0.195038,0.011258,-0.001875,-0.134389,0.024917,-0.030052,0.197264,0.009509,0.000367,-0.130872,0.019923,-0.026515,0.079029,0.003782,0.000027,-0.237445,0.021493,-0.025577,0.080475,0.001699,0.000334,-0.234813,0.026343,-0.024712,0.077813,-0.003176,0.000254,-0.239192,0.014555,-0.032165,0.074006,0.008427,-0.002246,-0.263802,0.010135,-0.040677,0.078303,0.002998,0.006148,-0.244193,0.024079,-0.004322,0.265056,0.015276,-0.003408,0.318984,0.011561,0.068573,0.031581,-0.013286,0.027671,-0.073628,-0.010682,0.007575,0.556855,-0.005352,0.012703,0.577526,0.159313,0.207835,-0.244422,0.097037,-0.231239,-0.963169,-0.076667,0.004123,0.908192,0.058563,0.200368,0.276852,0.128232,0.297385,-0.568150,-0.164724,-0.624612,-2.159074,-0.081940,0.018772,1.025172,0.131015,0.247994,0.302072,0.121661,0.330155,-0.586987,-0.218355,-0.781492,-2.329835,-0.059446,0.038341,1.112207,0.096279,0.285995,0.504989,0.051258,0.328256,-0.440755,-0.197953,-0.739435,-2.383924,-0.048074,0.041760,0.940524,0.080480,0.245107,0.333274,0.038951,0.313311,-0.496141,-0.244652,-0.668692,-2.178165
7,0.233333,0.123849,0.561925,1,0,0.392735,0.469362,-0.676468,0.078110,0.052252,0.182193,0.997940,0.997940,0,0.000518,-0.000663,0.005940,0.000106,0.000551,0.003401,1.215778,0.984114,0.377570,1.266119,1.069186,0.397637,1.190547,0.983037,0.238836,1.261638,1.052884,0.235751,1.856989,1.503144,0.576704,1.933882,1.633084,0.607354,4.151236,3.427682,0.832782,4.399117,3.671227,0.822024,0.654704,0.286793,0,0,0,3.508869,6.000000,0.016161,-0.014885,0.208572,0.004076,0.028006,0.099676,0.017397,-0.010924,0.166574,0.001887,0.017986,-0.030658,0.020270,-0.011558,0.166980,0.001782,0.017856,-0.028058,0.023236,-0.013930,0.166828,-0.001681,0.016122,-0.030436,0.018939,-0.012150,0.220179,-0.000984,0.014365,0.141150,0.020280,-0.012276,0.220272,-0.001213,0.013301,0.139797,0.024254,-0.013337,0.221161,-0.002089,0.011375,0.143348,0.018116,-0.017409,0.175082,0.003561,0.014756,0.101076,0.012971,-0.022419,0.181269,0.002836,0.018258,0.102966,0.018332,0.000107,0.005170,-0.005747,0.004429,-0.259886,0.057166,0.036791,0.066378,0.045605,-0.031782,0.034797,-0.018861,0.006323,-0.025887,-0.008179,-0.001252,-0.582742,0.136056,-0.009334,-0.174288,-0.023257,-0.217169,0.070134,-0.066047,-0.100543,-0.447478,0.010620,-0.104666,-1.355670,0.170234,-0.788813,-0.292663,0.042002,-1.086198,0.275487,-0.080431,-0.138541,-0.444809,0.001509,-0.157313,-1.469981,0.168212,-1.121296,-0.273943,0.046551,-1.451451,0.313044,-0.063883,-0.179862,-0.421931,-0.004437,-0.218203,-1.534138,0.189455,-1.138737,-0.133746,0.138197,-1.466993,0.307009,-0.051350,-0.158025,-0.439906,-0.003276,-0.199785,-1.380430,0.204430,-0.998776,-0.240027,0.165479,-1.312087,0.256114
8,0.266667,0.130458,0.565229,1,0,0.393019,0.469074,-0.675127,0.078692,0.052265,0.183416,0.997985,0.997985,0,0.000284,-0.000288,0.001341,-0.000233,0.000376,-0.004599,1.217059,0.984491,0.407312,1.267232,1.073962,0.424166,1.191761,0.981048,0.239964,1.262693,1.050777,0.236285,1.828548,1.479131,0.611959,1.903930,1.613555,0.637280,4.182271,3.442810,0.842109,4.431192,3.687511,0.829200,0.665587,0.284956,0,0,0,3.508869,6.000000,0.008005,-0.003985,0.048530,-0.008156,0.010900,-0.160042,0.014572,-0.006177,0.095236,-0.002825,0.004747,-0.071338,0.018263,-0.006583,0.093275,-0.002007,0.004975,-0.073705,0.020728,-0.008546,0.094555,-0.002508,0.005384,-0.072273,0.011606,-0.007464,0.128630,-0.007333,0.004686,-0.091549,0.011913,-0.008118,0.128664,-0.008367,0.004158,-0.091608,0.013623,-0.009905,0.128460,-0.010631,0.003432,-0.092701,0.009349,-0.005554,0.028701,-0.008767,0.011855,-0.146381,0.007707,-0.011695,0.051754,-0.005264,0.010724,-0.129515,-0.000510,-0.001089,-0.008585,-0.018842,-0.001196,-0.013755,0.065582,0.022784,0.380146,0.008416,-0.014007,0.313768,-0.002697,-0.013086,-0.077630,0.016164,-0.019409,-0.051743,0.045363,0.031593,0.414366,-0.090693,0.040927,0.588654,-0.036614,0.013583,-0.009803,0.029433,0.114126,0.437675,0.009952,-0.065800,0.951530,-0.160282,0.723013,1.244193,-0.026836,0.009613,-0.001363,0.053595,0.148154,0.443446,0.029470,-0.054374,1.105267,-0.138742,1.066922,1.379210,-0.011778,0.028621,0.026602,0.052105,0.208483,0.448533,0.086546,-0.063068,1.127250,-0.102909,1.075669,1.260996,-0.010443,0.041445,0.002165,0.040907,0.199470,0.442071,0.031927,-0.070392,0.971893,-0.172503,0.928384,1.211920
9,0.300000,0.133783,0.566891,1,0,0.393311,0.468853,-0.672021,0.078729,0.052346,0.184717,0.998022,0.998022,0,0.000292,-0.000222,0.003106,0.000008,0.000066,0.001765,1.212965,0.973431,0.408262,1.262536,1.062348,0.423812,1.186814,0.970347,0.243169,1.257630,1.040001,0.237736,1.808524,1.451379,0.608716,1.882433,1.583953,0.631901,4.187991,3.424129,0.858087,4.437886,3.669922,0.838915,0.670694,0.283385,0,0,0,3.508869,6.000000,0.007741,-0.003210,0.104089,-0.000264,0.000775,0.055559,0.012154,-0.005735,0.074322,-0.002418,0.000442,-0.020914,0.014987,-0.006084,0.074746,-0.003276,0.000499,-0.018529,0.016729,-0.007465,0.074487,-0.003999,0.001081,-0.020068,0.008368,-0.005822,0.092613,-0.003238,0.001642,-0.036017,0.008183,-0.006056,0.092622,-0.003730,0.002062,-0.036042,0.008860,-0.006979,0.093005,-0.004763,0.002926,-0.035455,0.010365,-0.004861,0.093513,0.001016,0.000693,0.064812,0.007163,-0.008473,0.092851,-0.000544,0.003222,0.041097,-0.000671,-0.006192,-0.010965,-0.000161,-0.005103,-0.002380,0.052671,0.004494,0.180425,-0.012911,-0.018290,-0.199721,-0.008762,-0.010246,-0.206963,-0.006065,0.002840,-0.129333,0.039884,0.047346,0.013210,-0.005479,0.015753,-0.401156,-0.014689,-0.091699,-0.080981,0.021925,-0.105282,-0.071178,0.034921,-0.214015,-0.123089,0.024969,-0.148215,-1.074619,-0.020499,-0.126826,-0.043370,0.006337,-0.136439,-0.042007,0.072942,-0.315546,-0.131099,0.043472,-0.261172,-1.236366,-0.003926,-0.154721,-0.016708,0.007852,-0.183342,-0.043310,0.110518,-0.321654,-0.052021,0.023972,-0.258586,-1.179271,0.002908,-0.135276,-0.059250,0.013351,-0.176721,-0.061415,0.073268,-0.280648,-0.091757,0.041341,-0.210256,-1.063650
