threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.05,0.6084376318379975,0.5662983425414365,0.7495429616087751,0.6451612903225806,0.6900073942687612,0.598385084735092,410,314,137,206
0.06,0.6084376318379975,0.5692090395480226,0.7367458866544789,0.6422310756972112,0.6827297924040023,0.5989613688507741,403,305,144,215
0.07,0.6084376318379975,0.5716332378223495,0.7294332723948812,0.6409638554216868,0.6786933191915462,0.5997933019052804,399,299,148,221
0.08,0.6084376318379975,0.5734870317002881,0.7276051188299817,0.6414182111200645,0.6779155491186096,0.6008565055537629,398,296,149,224
0.09,0.6084376318379975,0.5687134502923976,0.7111517367458866,0.6320064987814785,0.6668653443749863,0.5956462011482418,389,295,158,225
0.1,0.6084376318379975,0.5714285714285714,0.7020109689213894,0.6300246103363413,0.6617003939291966,0.5964091951827876,384,288,163,232
0.11,0.6084376318379975,0.5684210526315789,0.6910420475319927,0.6237623762376238,0.654337263004883,0.5930267655546761,378,287,169,233
0.12,0.6084376318379975,0.5720789074355084,0.6892138939670932,0.6252072968490879,0.6538566624058725,0.5952891691400801,377,282,170,238
0.13,0.6084376318379975,0.576036866359447,0.6855575868372943,0.6260434056761269,0.6522793414890847,0.597518981250161,375,276,172,244
0.14,0.6084376318379975,0.5774647887323944,0.6745886654478976,0.6222596964586846,0.6456597680291537,0.597097829671402,369,270,178,250
0.15,0.6084376318379975,0.5791139240506329,0.6691042047531993,0.6208651399491094,0.6424991707289319,0.5975040303776488,366,266,181,254
0.16,0.6084376318379975,0.5771704180064309,0.6563071297989032,0.6142001710863987,0.6341011425929707,0.5945327866967345,359,263,188,257
0.17,0.6084376318379975,0.5811688311688312,0.6544789762340036,0.6156491831470335,0.6336217694287114,0.5969666968961251,358,258,189,262
0.18,0.6084376318379975,0.5810147299509002,0.6489945155393053,0.613126079447323,0.630122607971449,0.5961327151772465,355,256,192,264
0.19,0.6084376318379975,0.5799011532125206,0.643510054844607,0.610051993067591,0.6264581517101803,0.594653700894137,352,255,195,265
0.2,0.6084376318379975,0.5819397993311036,0.6361974405850092,0.6078602620087337,0.6221443252627242,0.5950155046357715,348,250,199,270
0.21,0.6084376318379975,0.5808080808080808,0.6307129798903108,0.6047326906222612,0.6184638234994333,0.5935113739583182,345,249,202,271
