threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.05,0.6509562649416396,0.6097922848664689,0.7513711151736746,0.6732186732186732,0.7078424125407672,0.6370529973871643,411,263,136,257
0.06,0.6509562649416396,0.6197183098591549,0.7239488117001828,0.6677908937605397,0.6925029269665812,0.6403876760460673,396,243,151,277
0.07,0.6509562649416396,0.6201298701298701,0.6983546617915904,0.6569217540842648,0.6764451101094026,0.6373327142785424,382,234,165,286
0.08,0.6509562649416396,0.6262626262626263,0.680073126142596,0.6520595968448729,0.6658456951130878,0.6389404451731029,372,222,175,298
0.09,0.6509562649416396,0.631762652705061,0.6617915904936015,0.6464285714285715,0.6550156196637,0.6400011507694299,362,211,185,309
0.1,0.6509562649416396,0.6316725978647687,0.6489945155393053,0.6402164111812444,0.6467534341123539,0.6380924752750855,355,207,192,313
0.11,0.6509562649416396,0.6358595194085028,0.6288848263254113,0.6323529411764706,0.6343395485039748,0.6378268950455205,344,197,203,323
0.12,0.6509562649416396,0.6330798479087453,0.6087751371115173,0.6206896551724138,0.6207857180958107,0.6329380734944247,333,193,214,327
0.13,0.6509562649416396,0.6356589147286822,0.5996343692870201,0.6171213546566322,0.6151448440288276,0.6331571167496587,328,188,219,332
0.14,0.6509562649416396,0.6421471172962226,0.5904936014625228,0.6152380952380953,0.6100094822910179,0.6358362402078678,323,180,224,340
0.15,0.6509562649416396,0.6464646464646465,0.5850091407678245,0.6142034548944337,0.6069568598405702,0.6376846126889812,320,175,227,345
0.16,0.6509562649416396,0.6516393442622951,0.5813528336380256,0.6144927536231884,0.6052154958942972,0.6403587512064319,318,170,229,350
0.17,0.6509562649416396,0.6507276507276507,0.5722120658135283,0.6089494163424124,0.5989821107978158,0.638239903254877,313,168,234,352
0.18,0.6509562649416396,0.6495726495726496,0.5557586837294333,0.5990147783251232,0.5877750283505815,0.6346820112721897,304,164,243,356
0.19,0.6509562649416396,0.6520787746170679,0.5447897623400365,0.5936254980079682,0.5806737835607366,0.6343182896992523,298,159,249,361
0.2,0.6509562649416396,0.6568848758465011,0.5319926873857403,0.5878787878787879,0.5725512330448345,0.6349973272752149,291,152,256,368
0.21,0.6509562649416396,0.6573426573426573,0.5155393053016454,0.5778688524590164,0.5613215613768555,0.6322232373973614,282,147,265,373
0.22,0.6509562649416396,0.6587112171837709,0.5045703839122486,0.5714285714285714,0.5539050163730236,0.6309754330087848,276,143,271,377
0.23,0.6509562649416396,0.6593137254901961,0.49177330895795246,0.5633507853403141,0.5450831430693984,0.6288533513355202,269,139,278,381
0.24,0.6509562649416396,0.6556962025316456,0.473491773308958,0.5498938428874734,0.5319052925090489,0.6230075071203928,259,136,288,384
0.25,0.6509562649416396,0.6519480519480519,0.45886654478976235,0.5386266094420601,0.5212125082158271,0.6177532617949719,251,134,296,386
0.26,0.6509562649416396,0.656084656084656,0.453382084095064,0.5362162162162162,0.5177471599007247,0.6190984458955208,248,130,299,390
0.27,0.6509562649416396,0.6531165311653117,0.4405850091407678,0.5262008733624454,0.5083440195674455,0.6146097805797174,241,128,306,392
0.28,0.6509562649416396,0.6602209944751382,0.4369287020109689,0.5258525852585259,0.5064113795713701,0.6180575258034547,239,123,308,397
0.29,0.6509562649416396,0.6543909348441926,0.42230347349177333,0.5133333333333333,0.49534298973421453,0.6113867204104242,231,122,316,398
0.3,0.6509562649416396,0.652046783625731,0.4076782449725777,0.5016872890888638,0.48453656220127594,0.6067208315278525,223,119,324,401
0.31,0.6509562649416396,0.655786350148368,0.4040219378427788,0.5,0.4822022219097173,0.6080844280625118,221,116,326,404
0.32,0.6509562649416396,0.6526946107784432,0.39853747714808047,0.4948921679909194,0.477927641959644,0.6050062087748252,218,116,329,404
0.33,0.6509562649416396,0.6523076923076923,0.3875685557586837,0.48623853211009177,0.4698470905006973,0.6022166587752016,212,113,335,407
0.34,0.6509562649416396,0.6435331230283912,0.37294332723948814,0.4722222222222222,0.4583295832747386,0.5936244811691902,204,113,343,407
0.35,0.6509562649416396,0.6440129449838188,0.36380255941499084,0.4649532710280374,0.45157851400423454,0.5916837067886486,199,110,348,410
0.36,0.6509562649416396,0.6433333333333333,0.35283363802559414,0.4557260920897285,0.4433258996280435,0.5885757472819131,193,107,354,413
0.37,0.6509562649416396,0.6421404682274248,0.3510054844606947,0.45390070921985815,0.44186420798463266,0.5874316998679977,192,107,355,413
0.38,0.6509562649416396,0.636986301369863,0.340036563071298,0.4433849821215733,0.4332250291604489,0.5816998983097313,186,106,361,414
0.39,0.6509562649416396,0.6382978723404256,0.3290676416819013,0.43425814234016885,0.42500251653132926,0.5796176318605913,180,102,367,418
0.4,0.6509562649416396,0.6472727272727272,0.32541133455210236,0.43309002433090027,0.42282392756364917,0.5837546239239616,178,97,369,423
0.41,0.6509562649416396,0.650375939849624,0.3162705667276051,0.42558425584255843,0.41600181310489803,0.5830544996659075,173,93,374,427
0.42,0.6509562649416396,0.6486486486486487,0.3071297989031079,0.41687344913151364,0.40881818717933593,0.5795776120521063,168,91,379,429
0.43,0.6509562649416396,0.65234375,0.3053016453382084,0.41594022415940224,0.40762414290525284,0.5811451952361486,167,89,380,431
0.44,0.6509562649416396,0.649402390438247,0.2979890310786106,0.40852130325814534,0.40174215950507686,0.577448839184895,163,88,384,432
0.45,0.6509562649416396,0.6437246963562753,0.2906764168190128,0.4005037783375315,0.3956805948990938,0.572204734667725,159,88,388,432
0.46,0.6509562649416396,0.6460905349794238,0.2870201096892139,0.39746835443037976,0.39294181416204876,0.5724770268071537,157,86,390,434
0.47,0.6509562649416396,0.6367521367521367,0.27239488117001825,0.38156209987195905,0.38085732353492474,0.5630359513259839,149,85,398,435
0.48,0.6509562649416396,0.6343612334801763,0.263254113345521,0.37209302325581395,0.3734462166378326,0.5589997767051602,144,83,403,437
0.49,0.6509562649416396,0.6367713004484304,0.2595978062157221,0.36883116883116884,0.3706395067455396,0.5592262538618938,142,81,405,439
0.5,0.6509562649416396,0.6334841628959276,0.25594149908592323,0.3645833333333333,0.3675370025312895,0.5563083344362917,140,81,407,439
0.51,0.6509562649416396,0.627906976744186,0.24680073126142596,0.3543307086614173,0.3598908312174661,0.5504439539588462,135,80,412,440
0.52,0.6509562649416396,0.6267942583732058,0.23948811700182815,0.34656084656084657,0.353903565457496,0.5475566361431848,131,78,416,442
0.53,0.6509562649416396,0.6262135922330098,0.23583180987202926,0.3426294820717131,0.3508960025458565,0.5460868937263468,129,77,418,443
0.54,0.6509562649416396,0.6188118811881188,0.22851919561243145,0.33377837116154874,0.34458436214300825,0.539730704930852,125,77,422,443
0.55,0.6509562649416396,0.6180904522613065,0.22486288848263253,0.3297587131367292,0.3415503111706629,0.5381640930599999,123,76,424,444
0.56,0.6509562649416396,0.6113989637305699,0.21572212065813529,0.31891891891891894,0.3337279889930712,0.5315664105292885,118,75,429,445
0.57,0.6509562649416396,0.6129032258064516,0.20840950639853748,0.31105047748976805,0.32771114943452706,0.5299580091384841,114,72,433,448
0.58,0.6509562649416396,0.6123595505617978,0.19926873857404023,0.3006896551724138,0.3200325188270722,0.526577924820951,109,69,438,451
0.59,0.6509562649416396,0.6079545454545454,0.1956124314442413,0.2959889349930844,0.3167941492083739,0.5229652062135259,107,69,440,451
0.6,0.6509562649416396,0.6176470588235294,0.19195612431444242,0.2928870292887029,0.31403542393216,0.5268808911867036,105,65,442,455
0.61,0.6509562649416396,0.625,0.19195612431444242,0.2937062937062937,0.31428120325743725,0.530803141100216,105,63,442,457
0.62,0.6509562649416396,0.6273291925465838,0.1846435100548446,0.2853107344632768,0.3081062283547333,0.5294490696006029,101,60,446,460
0.63,0.6509562649416396,0.6258064516129033,0.1773308957952468,0.27635327635327633,0.30176268379193427,0.5260004617007624,97,58,450,462
0.64,0.6509562649416396,0.6209150326797386,0.1736745886654479,0.2714285714285714,0.29845711874962333,0.5220773407567686,95,58,452,462
0.65,0.6509562649416396,0.6225165562913907,0.17184643510054845,0.2693409742120344,0.29691676280221246,0.5222518233976335,94,57,453,463
0.66,0.6509562649416396,0.6283783783783784,0.170018281535649,0.26762589928057556,0.2954881635403251,0.5246682119616898,93,55,454,465
0.67,0.6509562649416396,0.6991150442477876,0.14442413162705667,0.23939393939393938,0.27422150062003803,0.5515669569304035,79,34,468,486
0.68,0.6509562649416396,0.7,0.14076782449725778,0.2343987823439878,0.2708947999401532,0.5505108876915242,77,33,470,487
0.69,0.6509562649416396,0.7009345794392523,0.13711151736745886,0.22935779816513763,0.26755435112159864,0.5494658821574954,75,32,472,488
0.7,0.6509562649416396,0.6990291262135923,0.1316270566727605,0.22153846153846155,0.2624663197862467,0.5461673545566625,72,31,475,489
0.71,0.6509562649416396,0.6836734693877551,0.12248628884826325,0.20775193798449612,0.2537599788078084,0.5343535690775543,67,31,480,489
0.72,0.6509562649416396,0.6804123711340206,0.1206581352833638,0.20496894409937888,0.2520110038598235,0.5318881217851519,66,31,481,489
0.73,0.6509562649416396,0.6703296703296703,0.11151736745886655,0.19122257053291536,0.24331670787763582,0.5227228593130376,61,30,486,490
0.74,0.6509562649416396,0.6823529411764706,0.10603290676416818,0.18354430379746836,0.23827099750965253,0.5264310147158038,58,27,489,493
0.75,0.6509562649416396,0.6951219512195121,0.10420475319926874,0.18124006359300476,0.23666564866586373,0.5321242476759854,57,25,490,495
0.76,0.6509562649416396,0.7162162162162162,0.09689213893967093,0.1706924315619968,0.2298450519267624,0.5395070905650351,53,21,494,499
0.77,0.6509562649416396,0.726027397260274,0.09689213893967093,0.17096774193548386,0.22992764503880855,0.54449527419911,53,20,494,500
0.78,0.6509562649416396,0.7205882352941176,0.08957952468007313,0.15934959349593497,0.222785893377145,0.5382902486841672,49,19,498,501
0.79,0.6509562649416396,0.71875,0.08409506398537477,0.15057283142389524,0.21741063440818387,0.5347381024154965,46,18,501,502
0.8,0.6509562649416396,0.7213114754098361,0.08043875685557587,0.14473684210526316,0.21383168404769481,0.5342680433248249,44,17,503,503
0.81,0.6509562649416396,0.7241379310344828,0.07678244972577697,0.13884297520661157,0.2102353704131999,0.5339131110675528,42,16,505,504
0.82,0.6509562649416396,0.7142857142857143,0.07312614259597806,0.13266998341625208,0.2065553193111926,0.5271351051560607,40,16,507,504
0.83,0.6509562649416396,0.6981132075471698,0.06764168190127971,0.12333333333333334,0.2010120939389678,0.5162478567619128,37,16,510,504
0.84,0.6509562649416396,0.7021276595744681,0.0603290676416819,0.1111111111111111,0.19368912014250222,0.5145884161088953,33,14,514,506
0.85,0.6509562649416396,0.7142857142857143,0.054844606946983544,0.10186757215619695,0.18817382810867878,0.5178943817780441,30,12,517,508
0.86,0.6509562649416396,0.7435897435897436,0.05301645338208409,0.09897610921501707,0.1863923124438751,0.5316789575477049,29,10,518,510
0.87,0.6509562649416396,0.7352941176470589,0.04570383912248629,0.08605851979345955,0.17886072848760892,0.5236558677498953,25,9,522,511
0.88,0.6509562649416396,0.7272727272727273,0.043875685557586835,0.08275862068965517,0.1769566819740179,0.5186552028315882,24,9,523,511
0.89,0.6509562649416396,0.7857142857142857,0.04021937842778794,0.07652173913043478,0.17325746394135233,0.5460049175846012,22,6,525,514
