threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.05,0.6492406131345803,0.5684596577017115,0.850091407678245,0.6813186813186813,0.7592894308616429,0.6184735558733762,465,353,82,167
0.06,0.6492406131345803,0.5725190839694656,0.8226691042047533,0.6751687921980495,0.7437333123887074,0.6186583022710637,450,336,97,184
0.07,0.6492406131345803,0.5725490196078431,0.8007312614259597,0.6676829268292683,0.7305186313886763,0.6164275104796181,438,327,109,193
0.08,0.6492406131345803,0.5793010752688172,0.7879341864716636,0.667699457784663,0.7241250531981467,0.6198084975967235,431,313,116,207
0.09,0.6492406131345803,0.5824175824175825,0.7751371115173674,0.6650980392156862,0.7169460901503056,0.6205863256004132,424,304,123,216
0.1,0.6492406131345803,0.5883190883190883,0.7550274223034735,0.6613290632506005,0.705760552753833,0.6224063857616403,413,289,134,231
0.11,0.6492406131345803,0.595900439238653,0.7440585009140768,0.6617886178861788,0.700413958449808,0.6263349276120962,407,276,140,244
0.12,0.6492406131345803,0.5991058122205664,0.7349177330895795,0.6600985221674877,0.6953365458219521,0.6274305853874456,402,269,145,251
0.13,0.6492406131345803,0.5975794251134644,0.7221206581352834,0.6539735099337748,0.6871005046746902,0.6248298881637807,395,266,152,254
0.14,0.6492406131345803,0.5987654320987654,0.7093235831809872,0.6493723849372385,0.6793216296985812,0.6240425541574703,388,260,159,260
0.15,0.6492406131345803,0.5943396226415094,0.6910420475319927,0.6390532544378699,0.6670851227242733,0.6187339102790317,378,258,169,262
0.16,0.6492406131345803,0.5932475884244373,0.6745886654478976,0.6313088109495295,0.6565350986357237,0.6158645601239935,369,253,178,267
0.17,0.6492406131345803,0.5970149253731343,0.6581352833638026,0.6260869565217392,0.646741851265339,0.616181672270005,360,243,187,277
0.18,0.6492406131345803,0.6037099494097807,0.6544789762340036,0.6280701754385964,0.6455086633754968,0.6201241499633854,358,235,189,285
0.19,0.6492406131345803,0.6106346483704974,0.6508226691042047,0.6300884955752213,0.6442860058515848,0.6241919954847311,356,227,191,293
0.2,0.6492406131345803,0.6144366197183099,0.6380255941499086,0.6260089686098654,0.6366636102848299,0.6248691230690306,349,219,198,301
0.21,0.6492406131345803,0.6142857142857143,0.6288848263254113,0.6214995483288166,0.6307404002882667,0.6234408442684182,344,216,203,304
0.22,0.6492406131345803,0.6117216117216118,0.6106032906764168,0.6111619396157365,0.6184983498498454,0.6190575103724428,334,212,213,308
0.23,0.6492406131345803,0.6133828996282528,0.603290676416819,0.6082949308755761,0.6139819400979983,0.6190280517037152,330,208,217,312
0.24,0.6492406131345803,0.615819209039548,0.5978062157221207,0.6066790352504638,0.6107549410631156,0.6197614377218292,327,204,220,316
0.25,0.6492406131345803,0.6162790697674418,0.5813528336380256,0.5983066792097836,0.6000165432088639,0.617479661273572,318,198,229,322
0.26,0.6492406131345803,0.6200787401574803,0.5758683729433273,0.5971563981042654,0.5969292285298593,0.6190344121369358,315,193,232,327
0.27,0.6492406131345803,0.628,0.5740402193784278,0.5998089780324737,0.596810925725872,0.6237908160366581,314,186,233,334
0.28,0.6492406131345803,0.6265306122448979,0.5612431444241316,0.5920925747348119,0.5880974672594254,0.6207412011698086,307,183,240,337
0.29,0.6492406131345803,0.6268041237113402,0.5557586837294333,0.5891472868217055,0.5844716505381443,0.6199943705290978,304,181,243,339
0.3,0.6492406131345803,0.631578947368421,0.5484460694698354,0.5870841487279843,0.580196401980229,0.6217628409295218,300,175,247,345
0.31,0.6492406131345803,0.6306695464362851,0.5338208409506399,0.5782178217821782,0.5702238896368894,0.618648242379712,292,171,255,349
0.32,0.6492406131345803,0.6341463414634146,0.5228519195612431,0.5731462925851704,0.5632179701830887,0.6188651811341744,286,165,261,355
0.33,0.6492406131345803,0.6404494382022472,0.5210237659963437,0.5745967741935484,0.5627390378831524,0.6224518739861041,285,160,262,360
0.34,0.6492406131345803,0.6384439359267735,0.5100548446069469,0.5670731707317073,0.5549974961499017,0.619192041809815,279,158,268,362
0.35,0.6492406131345803,0.6425233644859814,0.5027422303473492,0.5641025641025641,0.5504500070313598,0.6203405741006759,275,153,272,367
0.36,0.6492406131345803,0.6413301662707839,0.4936014625228519,0.5578512396694215,0.5440042257891684,0.6178685776631344,270,151,277,369
0.37,0.6492406131345803,0.6432038834951457,0.4844606946983547,0.5526590198123045,0.5378761759197848,0.6172477703181802,265,147,282,373
0.38,0.6492406131345803,0.6460396039603961,0.47714808043875684,0.5488958990536278,0.5330909325623828,0.6175366943232024,261,143,286,377
0.39,0.6492406131345803,0.6466165413533834,0.4716636197440585,0.5454545454545454,0.529316296135309,0.6167927569399714,258,141,289,379
0.4,0.6492406131345803,0.6472081218274112,0.46617915904936014,0.5419766206163655,0.5255306883365057,0.6160451697255312,255,139,292,381
0.41,0.6492406131345803,0.654639175257732,0.4643510054844607,0.5433155080213904,0.5250182777755635,0.6201623626621992,254,134,293,386
0.42,0.6492406131345803,0.6545454545454545,0.4606946983546618,0.5407725321888412,0.5224272314608993,0.6193526095562957,252,133,295,387
0.43,0.6492406131345803,0.6569920844327177,0.45521023765996343,0.5377969762419006,0.5187923343294679,0.6196832577158451,249,130,298,390
0.44,0.6492406131345803,0.6567567567567567,0.44424131627056673,0.529989094874591,0.5109655092245767,0.6172232294676717,243,127,304,393
0.45,0.6492406131345803,0.6574585635359116,0.4351005484460695,0.5236523652365237,0.5044941064209079,0.6156731139658289,238,124,309,396
0.46,0.6492406131345803,0.6582633053221288,0.4296160877513711,0.5199115044247787,0.5006296178300352,0.6149532266154141,235,122,312,398
0.47,0.6492406131345803,0.6571428571428571,0.42047531992687387,0.5128205128205128,0.4939319364365068,0.6122657050444984,230,120,317,400
0.48,0.6492406131345803,0.6561604584527221,0.4186471663619744,0.5111607142857143,0.49251992009361756,0.6112765661389914,229,120,318,400
0.49,0.6492406131345803,0.6540697674418605,0.4113345521023766,0.5050505050505051,0.4870305501932559,0.6083981578629978,225,119,322,401
0.5,0.6492406131345803,0.6549707602339181,0.40950639853747717,0.5039370078740157,0.48578242425785934,0.6085146051060798,224,118,323,402
0.51,0.6492406131345803,0.6577380952380952,0.4040219378427788,0.5005662514156285,0.482028966972994,0.6088870456706522,221,115,326,405
0.52,0.6492406131345803,0.6575757575757576,0.396709323583181,0.49486887115165334,0.47666344576400255,0.6070966627602908,217,113,330,407
0.53,0.6492406131345803,0.6636085626911316,0.396709323583181,0.4965675057208238,0.4771730361347537,0.610622655688729,217,110,330,410
0.54,0.6492406131345803,0.6614420062695925,0.3857404021937843,0.48729792147806006,0.46890770016722616,0.6067585022051303,211,108,336,412
0.55,0.6492406131345803,0.6655844155844156,0.37477148080438755,0.47953216374269003,0.46109351215191685,0.6064999795419308,205,103,342,417
0.56,0.6492406131345803,0.6633663366336634,0.36745886654478976,0.47294117647058825,0.45545990884048737,0.6034136438849242,201,102,346,418
0.57,0.6492406131345803,0.6644067796610169,0.3583180987202925,0.4655581947743468,0.4486746304193663,0.6017189708897285,196,99,351,421
0.58,0.6492406131345803,0.6631944444444444,0.3491773308957952,0.45748502994011975,0.4416822970568496,0.5986908538311742,191,97,356,423
0.59,0.6492406131345803,0.6643109540636042,0.3436928702010969,0.4530120481927711,0.43759817218529584,0.5979072141165495,188,95,359,425
0.6,0.6492406131345803,0.6619217081850534,0.340036563071298,0.4492753623188406,0.4346490128582172,0.5955915854150949,186,95,361,425
0.61,0.6492406131345803,0.6690909090909091,0.33638025594149906,0.44768856447688565,0.43234481994073126,0.5987001465154362,184,91,363,429
0.62,0.6492406131345803,0.6617100371747212,0.32541133455210236,0.4362745098039216,0.42343614284414366,0.5915854941554531,178,91,369,429
0.63,0.6492406131345803,0.664179104477612,0.32541133455210236,0.4368098159509202,0.4235967346882433,0.5929806196509981,178,90,369,430
0.64,0.6492406131345803,0.6615969581749049,0.3180987202925046,0.42962962962962964,0.41778637166205723,0.5895354906032574,174,89,373,431
0.65,0.6492406131345803,0.671875,0.31444241316270566,0.42839352428393523,0.4155873864934494,0.5943036799120966,172,84,375,436
0.66,0.6492406131345803,0.6758893280632411,0.3126142595978062,0.4275,0.41440525242581916,0.5960427866585366,171,82,376,438
0.67,0.6492406131345803,0.6788617886178862,0.3053016453382084,0.42118537200504413,0.40885455689753347,0.5956346285373724,167,79,380,441
0.68,0.6492406131345803,0.6820083682008368,0.2979890310786106,0.41475826972010177,0.40327011908225185,0.595279787643365,163,76,384,444
0.69,0.6492406131345803,0.6810344827586207,0.28884826325411334,0.4056482670089859,0.3959667343566685,0.5920598441089221,158,74,389,446
0.7,0.6492406131345803,0.6858407079646017,0.283363802559415,0.40103492884864167,0.39184050256121605,0.5930789552638094,155,71,392,449
0.71,0.6492406131345803,0.7354497354497355,0.25411334552102377,0.37771739130434784,0.3702200127787323,0.6108882077430882,139,50,408,470
0.72,0.6492406131345803,0.7297297297297297,0.24680073126142596,0.36885245901639346,0.36390422596254707,0.6053687251966989,135,50,412,470
0.73,0.6492406131345803,0.7374301675977654,0.2413162705667276,0.36363636363636365,0.35959716700118893,0.6076541155167078,132,47,415,473
0.74,0.6492406131345803,0.7426900584795322,0.23217550274223034,0.35376044568245124,0.3520640077027666,0.6073212855714175,127,44,420,476
0.75,0.6492406131345803,0.7452229299363057,0.21389396709323583,0.33238636363636365,0.33651101526444305,0.602175496685978,117,40,430,480
0.76,0.6492406131345803,0.756578947368421,0.21023765996343693,0.3290414878397711,0.33367939896056587,0.6068500426630579,115,37,432,483
0.77,0.6492406131345803,0.7586206896551724,0.20109689213893966,0.3179190751445087,0.3257722912397385,0.6045341899978548,110,35,437,485
0.78,0.6492406131345803,0.7697841726618705,0.1956124314442413,0.3119533527696793,0.3212403441799405,0.608326214788755,107,32,440,488
0.79,0.6492406131345803,0.7734375,0.1809872029250457,0.29333333333333333,0.30834172408943894,0.604566872626916,99,29,448,491
0.8,0.6492406131345803,0.7723577235772358,0.1736745886654479,0.2835820895522388,0.30176004382531163,0.6011016112812055,95,28,452,492
0.81,0.6492406131345803,0.7610619469026548,0.15722120658135283,0.2606060606060606,0.28664054409941064,0.5885609142600616,86,27,461,493
0.82,0.6492406131345803,0.7547169811320755,0.14625228519195613,0.2450229709035222,0.2764811564939508,0.5807135044640105,80,26,467,494
0.83,0.6492406131345803,0.7731958762886598,0.13711151736745886,0.2329192546583851,0.268279657708161,0.5863218371687615,75,22,472,498
0.84,0.6492406131345803,0.7717391304347826,0.12979890310786105,0.2222222222222222,0.26141424084751325,0.582384354510974,71,21,476,499
0.85,0.6492406131345803,0.7865168539325843,0.12797074954296161,0.22012578616352202,0.2598712332474534,0.5891442854422648,70,19,477,501
0.86,0.6492406131345803,0.7831325301204819,0.11882998171846434,0.20634920634920634,0.2511678753909101,0.5833191495919189,65,18,482,502
0.87,0.6492406131345803,0.7974683544303798,0.11517367458866545,0.2012779552715655,0.24781834650271845,0.5889656864235756,63,16,484,504
0.88,0.6492406131345803,0.8,0.10968921389396709,0.19292604501607716,0.24257054307872275,0.5877259361317392,60,15,487,505
0.89,0.6492406131345803,0.835820895522388,0.10237659963436929,0.18241042345276873,0.23575954947993133,0.6024816974239406,56,11,491,509
0.9,0.6492406131345803,0.8305084745762712,0.08957952468007313,0.1617161716171617,0.22315273645210112,0.5936172114002002,49,10,498,510
0.91,0.6492406131345803,0.851063829787234,0.07312614259597806,0.13468013468013468,0.2068152343289455,0.5957840779245734,40,7,507,513
0.92,0.6492406131345803,0.8292682926829268,0.062157221206581355,0.11564625850340136,0.19562061078122714,0.5791761465193999,34,7,513,513
0.93,0.6492406131345803,0.8108108108108109,0.054844606946983544,0.10273972602739725,0.188092343908627,0.5660754458405407,30,7,517,513
0.94,0.6492406131345803,0.8214285714285714,0.04204753199268738,0.08,0.17487188862325975,0.5645624083412017,23,5,524,515
0.95,0.6492406131345803,0.7777777777777778,0.025594149908592323,0.049557522123893805,0.15751245421838037,0.5336042681529731,14,4,533,516
