threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.05,0.6555213753339897,0.5272177419354839,0.9561243144424132,0.6796621182586094,0.8130650677655873,0.5986117815121228,523,469,24,51
0.06,0.6555213753339897,0.5300713557594292,0.9506398537477148,0.680628272251309,0.8106126836160481,0.6003284346219053,520,461,27,59
0.07,0.6555213753339897,0.5318275154004107,0.946983546617916,0.6811308349769888,0.8089352988688525,0.6013572832601,518,456,29,64
0.08,0.6555213753339897,0.5318704284221526,0.9305301645338209,0.6768617021276596,0.7994278679720062,0.6000979999161722,509,448,38,72
0.09,0.6555213753339897,0.5338983050847458,0.9213893967093236,0.676056338028169,0.7946158748299104,0.6008703290176216,504,440,43,80
0.1,0.6555213753339897,0.5387096774193548,0.9159049360146252,0.6784021665538253,0.7925773930402582,0.603979763742623,501,429,46,91
0.11,0.6555213753339897,0.5386289445048966,0.9049360146252285,0.6753069577080492,0.786164369691827,0.6030108346316609,495,424,52,96
0.12,0.6555213753339897,0.5391400220507166,0.8939670932358318,0.672627235213205,0.7798759922486753,0.6024624566561179,489,418,58,102
0.13,0.6555213753339897,0.5457589285714286,0.8939670932358318,0.6777546777546778,0.7814142250111171,0.6073101426789156,489,407,58,113
0.14,0.6555213753339897,0.5481313703284258,0.8848263254113345,0.676923076923077,0.7765943608493884,0.608246883307934,484,399,63,121
0.15,0.6555213753339897,0.548460661345496,0.8793418647166362,0.675561797752809,0.7734437467509587,0.6080031450653887,481,396,66,124
0.16,0.6555213753339897,0.5518433179723502,0.8756855575868373,0.6770318021201414,0.772056594496259,0.6101354746890155,479,389,68,131
0.17,0.6555213753339897,0.5529685681024447,0.8683729433272395,0.6756756756756757,0.7679934494331204,0.610291261820723,475,384,72,136
0.18,0.6555213753339897,0.5589622641509434,0.8665447897623401,0.6795698924731183,0.7682476376899035,0.6144563748842051,474,374,73,146
0.19,0.6555213753339897,0.5595238095238095,0.8592321755027422,0.6777217015140591,0.7640368732723868,0.6141826902829204,470,370,77,150
0.2,0.6555213753339897,0.5623501199040767,0.8574040219378428,0.6792179580014482,0.7635716734361537,0.6160447224192707,469,365,78,155
0.21,0.6555213753339897,0.5662211421628189,0.8519195612431444,0.6802919708029197,0.7611516469292461,0.6183024373890833,466,357,81,163
0.22,0.6555213753339897,0.5670356703567035,0.8427787934186471,0.6779411764705883,0.755876024717298,0.6180044631863262,461,352,86,168
0.23,0.6555213753339897,0.5664596273291925,0.8336380255941499,0.6745562130177515,0.7502901517691982,0.6167009526367196,456,349,91,171
0.24,0.6555213753339897,0.5676691729323309,0.8281535648994516,0.6736059479553903,0.7472628419031409,0.6170206459195804,453,345,94,175
0.25,0.6555213753339897,0.5716096324461344,0.8244972577696527,0.6751497005988024,0.7458978141312649,0.6194540014695058,451,338,96,182
0.26,0.6555213753339897,0.573076923076923,0.8171846435100548,0.6737000753579503,0.7418066194292103,0.6197527592126446,447,333,100,187
0.27,0.6555213753339897,0.5749354005167958,0.8135283363802559,0.6737320211960636,0.7399880496157449,0.6206915816840148,445,329,102,191
0.28,0.6555213753339897,0.5718015665796344,0.8007312614259597,0.6671744097486672,0.7316222287043779,0.6171573812812152,438,328,109,192
0.29,0.6555213753339897,0.5706806282722513,0.7970749542961609,0.6651411136536994,0.7291840863109882,0.6159869232990334,436,328,111,192
0.3,0.6555213753339897,0.5746367239101717,0.7952468007312614,0.6671779141104295,0.7288810496655576,0.6185760112550127,435,322,112,198
0.31,0.6555213753339897,0.5762032085561497,0.7879341864716636,0.6656370656370656,0.7247624879937493,0.6188969990359925,431,317,116,203
0.32,0.6555213753339897,0.5800807537012113,0.7879341864716636,0.6682170542635659,0.7255364845816994,0.6216097681964734,431,312,116,208
0.33,0.6555213753339897,0.5828804347826086,0.7842778793418648,0.6687451286048324,0.72386675331918,0.623168031039552,429,307,118,213
0.34,0.6555213753339897,0.5843621399176955,0.7787934186471663,0.6677115987460815,0.7208144640142056,0.6235988246494701,426,303,121,217
0.35,0.6555213753339897,0.5861111111111111,0.7714808043875686,0.6661404893449092,0.7166868240640549,0.6240019774258263,422,298,125,222
0.36,0.6555213753339897,0.5834502103786816,0.7605118829981719,0.6603174603174603,0.709455454661122,0.6209246183513768,416,297,131,223
0.37,0.6555213753339897,0.5872340425531914,0.7568555758683729,0.6613418530351438,0.7079346189115276,0.6231238522539368,414,291,133,229
0.38,0.6555213753339897,0.5874822190611664,0.7550274223034735,0.6608,0.7068579862185347,0.6230853845973812,413,290,134,230
0.39,0.6555213753339897,0.588150289017341,0.7440585009140768,0.6569814366424536,0.7002279565165723,0.6222738505682046,407,285,140,235
0.4,0.6555213753339897,0.5911764705882353,0.7349177330895795,0.6552567237163814,0.695140158726502,0.62326952747583,402,278,145,242
0.41,0.6555213753339897,0.5929203539823009,0.7349177330895795,0.6563265306122449,0.6954611007952611,0.6244624112416219,402,276,145,244
0.42,0.6555213753339897,0.591715976331361,0.7312614259597806,0.6541291905151267,0.6929737452012263,0.6232010203870164,400,276,147,244
0.43,0.6555213753339897,0.5946348733233979,0.7294332723948812,0.6551724137931034,0.6923726354021695,0.6249734358664278,399,272,148,248
0.44,0.6555213753339897,0.6,0.7294332723948812,0.6584158415841584,0.6933456637394861,0.6286290275420454,399,266,148,254
0.45,0.6555213753339897,0.6012176560121766,0.7221206581352834,0.6561461794019934,0.6890084579550377,0.6285569568934843,395,262,152,258
0.46,0.6555213753339897,0.6009174311926605,0.7184643510054844,0.6544546211490425,0.686672836914253,0.6278993770078409,393,261,154,259
0.47,0.6555213753339897,0.6040372670807453,0.7111517367458866,0.653232577665827,0.6826499167394893,0.6290926819069187,389,255,158,265
0.48,0.6555213753339897,0.6043613707165109,0.7093235831809872,0.6526492851135408,0.6815608521913539,0.6290797459591155,388,254,159,266
0.49,0.6555213753339897,0.60625,0.7093235831809872,0.6537489469250211,0.6818907507347978,0.6303539591443041,388,252,159,268
0.5,0.6555213753339897,0.6062992125984252,0.7038391224862889,0.6514382402707276,0.6784553083911606,0.6296853534472289,385,250,162,270
0.51,0.6555213753339897,0.6073131955484896,0.6983546617915904,0.6496598639455783,0.6751795651462666,0.6296588320247163,382,247,165,273
0.52,0.6555213753339897,0.6096774193548387,0.6910420475319927,0.6478149100257069,0.6709697718405063,0.6302874577519293,378,242,169,278
0.53,0.6555213753339897,0.6091205211726385,0.6837294332723949,0.6442721791559001,0.6662506454497654,0.6289461893998871,374,240,173,280
0.54,0.6555213753339897,0.6102819237147595,0.6727605118829981,0.64,0.6594845310082971,0.6282452369241778,368,235,179,285
0.55,0.6555213753339897,0.6146010186757216,0.6617915904936015,0.6373239436619719,0.6531972534121901,0.6296019675032503,362,227,185,293
0.56,0.6555213753339897,0.6144578313253012,0.6526508226691042,0.6329787234042553,0.6473233034226267,0.6282268077507251,357,224,190,296
0.57,0.6555213753339897,0.6160558464223386,0.6453382084095064,0.6303571428571428,0.642880522128694,0.6282393411351102,353,220,194,300
0.58,0.6555213753339897,0.6152482269503546,0.6343692870201096,0.6246624662466247,0.6356876584508402,0.6261271284159626,347,217,200,303
0.59,0.6555213753339897,0.6173285198555957,0.6252285191956124,0.6212534059945504,0.6300945564629692,0.6261445567929609,342,212,205,308
0.6,0.6555213753339897,0.6186131386861314,0.6197440585009141,0.6191780821917808,0.6267297289747893,0.6261642690673979,339,209,208,311
0.61,0.6555213753339897,0.6245353159851301,0.6142595978062158,0.6193548387096774,0.624040525582809,0.6291783846722663,336,202,211,318
0.62,0.6555213753339897,0.6283018867924528,0.6087751371115173,0.6183844011142061,0.6210071639568184,0.6307705387972862,333,197,214,323
0.63,0.6555213753339897,0.6316793893129771,0.6051188299817185,0.6181139122315593,0.6190978637271249,0.6323781433927542,331,193,216,327
0.64,0.6555213753339897,0.6337209302325582,0.5978062157221207,0.6152398871119473,0.6145793490614424,0.6325367063166611,327,189,220,331
0.65,0.6555213753339897,0.6351084812623274,0.5886654478976234,0.6110056925996205,0.6087387067954958,0.6319602234778479,322,185,225,335
0.66,0.6555213753339897,0.632,0.5776965265082267,0.603629417382999,0.601041363535811,0.6281931002816976,316,184,231,336
0.67,0.6555213753339897,0.6473118279569893,0.5502742230347349,0.5948616600790514,0.5846998846078808,0.633218687069008,301,164,246,356
0.68,0.6555213753339897,0.644880174291939,0.5411334552102377,0.588469184890656,0.5782117581391135,0.6300851176799642,296,163,251,357
0.69,0.6555213753339897,0.6445916114790287,0.5338208409506399,0.584,0.5732146955421178,0.6286000808063124,292,161,255,359
0.7,0.6555213753339897,0.6523702031602708,0.5283363802559415,0.5838383838383838,0.5704239803462838,0.6324408917984485,289,154,258,366
0.71,0.6555213753339897,0.6535796766743649,0.5173674588665448,0.5775510204081633,0.5630533106225193,0.6311594195264294,283,150,264,370
0.72,0.6555213753339897,0.6540284360189573,0.5045703839122486,0.5696594427244582,0.5542872998402597,0.6290163258936141,276,146,271,374
0.73,0.6555213753339897,0.656934306569343,0.4936014625228519,0.5636743215031316,0.5470073027791633,0.628673724802409,270,141,277,379
0.74,0.6555213753339897,0.6633416458852868,0.48628884826325414,0.5611814345991561,0.5426031295781719,0.6311295283891882,266,135,281,385
0.75,0.6555213753339897,0.6616161616161617,0.4789762340036563,0.5556733828207847,0.5372944069148615,0.6286143707211143,262,134,285,386
