threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.05,0.6264906482913796,0.5552968568102444,0.8720292504570384,0.6785206258890469,0.7648689426535092,0.6065027458301122,477,382,70,138
0.06,0.6264906482913796,0.5534441805225653,0.8519195612431444,0.6709863210943124,0.7525538066081419,0.6033161162478523,466,376,81,144
0.07,0.6264906482913796,0.5547533092659447,0.8427787934186471,0.6690856313497823,0.7474132157725342,0.6034004736961829,461,370,86,150
0.08,0.6264906482913796,0.5565006075334143,0.8372943327239488,0.6686131386861314,0.7445292376260897,0.6041323750308225,458,365,89,155
0.09,0.6264906482913796,0.5547355473554736,0.8244972577696527,0.663235294117647,0.7365173467783963,0.6016364915713068,451,362,96,158
0.1,0.6264906482913796,0.5536159600997507,0.8117001828153565,0.6582653817642699,0.7286278355952351,0.5995857242374322,444,358,103,162
0.11,0.6264906482913796,0.5573770491803278,0.8080438756855576,0.6597014925373135,0.7272305152622488,0.6018971020096339,442,351,105,169
0.12,0.6264906482913796,0.5590851334180432,0.8043875685557587,0.6596701649175413,0.7253929634114177,0.6027417458425599,440,347,107,173
0.13,0.6264906482913796,0.5602564102564103,0.7989031078610603,0.6586284853051997,0.7223382291803659,0.603014880378041,437,343,110,177
0.14,0.6264906482913796,0.5611979166666666,0.7879341864716636,0.6555133079847909,0.7159192152895449,0.6025510803870465,431,337,116,183
0.15,0.6264906482913796,0.5682119205298013,0.7842778793418648,0.6589861751152074,0.7151329218637705,0.6070999424577388,429,326,118,194
0.16,0.6264906482913796,0.5672436750998668,0.7787934186471663,0.6563944530046225,0.7116131748832458,0.6058383031095961,426,325,121,195
0.17,0.6264906482913796,0.5669824086603519,0.7659963436928702,0.6516329704510109,0.7037861926400143,0.6042792251237551,419,320,128,200
0.18,0.6264906482913796,0.5681198910081744,0.7623400365630713,0.6510538641686182,0.701784307190397,0.6046742344129485,417,317,130,203
0.19,0.6264906482913796,0.5690834473324213,0.7605118829981719,0.651017214397496,0.7008592354766107,0.6051450176437354,416,315,131,205
0.2,0.6264906482913796,0.5674931129476584,0.753199268738574,0.6472898664571878,0.6960847239647192,0.6032316460692614,412,314,135,206
0.21,0.6264906482913796,0.5676795580110497,0.7513711151736746,0.6467348544453186,0.6950041435787088,0.6031583649973964,411,313,136,207
0.22,0.6264906482913796,0.5676429567642957,0.7440585009140768,0.6439873417721519,0.6905235826469599,0.6023158105720693,407,310,140,210
0.23,0.6264906482913796,0.5672268907563025,0.7404021937842779,0.6423473433782713,0.6882034295638962,0.6016157780499085,405,309,142,211
0.24,0.6264906482913796,0.5676056338028169,0.7367458866544789,0.6412092283214001,0.6860338414819355,0.6014637150561044,403,307,144,213
0.25,0.6264906482913796,0.5687943262411348,0.7330895795246801,0.6405750798722045,0.6840154433822773,0.6018678167405047,401,304,146,216
0.26,0.6264906482913796,0.5710186513629842,0.7276051188299817,0.639871382636656,0.6810621038642636,0.6027688701307649,398,299,149,221
0.27,0.6264906482913796,0.5704022988505747,0.7257769652650823,0.6387771520514883,0.6798197579062636,0.6021324246990097,397,299,150,221
0.28,0.6264906482913796,0.5714285714285714,0.7239488117001828,0.6387096774193548,0.6788854387341737,0.6026253185983681,396,297,151,223
0.29,0.6264906482913796,0.573082489146165,0.7239488117001828,0.6397415185783522,0.679194991081873,0.603761829804864,396,295,151,225
