threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.24,0.6325973843341304,0.5678073510773131,0.8190127970749543,0.6706586826347305,0.7372234801947224,0.6116207571959018,448,341,99,179
0.25,0.6325973843341304,0.5684754521963824,0.8043875685557587,0.6661619984859954,0.728561860690504,0.6106058025108159,440,334,107,186
0.26,0.6325973843341304,0.5706806282722513,0.7970749542961609,0.6651411136536994,0.7245992881110164,0.6114021250990616,436,328,111,192
0.27,0.6325973843341304,0.5704874835309618,0.7915904936014625,0.663093415007657,0.7212427481698545,0.6106912431346041,433,326,114,194
0.28,0.6325973843341304,0.5731543624161074,0.7806215722120659,0.6609907120743034,0.71512747659515,0.6113938716971707,427,318,120,202
0.29,0.6325973843341304,0.5696887686062246,0.7696526508226691,0.6547433903576982,0.7077688193854701,0.6077868782772479,421,318,126,202
0.3,0.6325973843341304,0.5724043715846995,0.7659963436928702,0.655199374511337,0.7060774610666622,0.6092814750125769,419,313,128,207
0.31,0.6325973843341304,0.5751724137931035,0.7623400365630713,0.6556603773584906,0.7043876083559089,0.610803796970925,417,308,130,212
0.32,0.6325973843341304,0.5746164574616457,0.753199268738574,0.6518987341772152,0.6986887314892777,0.6093973258508135,412,305,135,215
0.33,0.6325973843341304,0.5770862800565771,0.7458866544789763,0.6507177033492823,0.6946781151110989,0.6102779278998993,408,299,139,221
0.34,0.6325973843341304,0.5736766809728183,0.7330895795246801,0.6436597110754414,0.6861621799517985,0.6064557306758677,401,298,146,222
0.35,0.6325973843341304,0.5722543352601156,0.7239488117001828,0.639225181598063,0.6802614371963364,0.6044141989763028,396,296,151,224
0.36,0.6325973843341304,0.5724743777452416,0.7148080438756855,0.6357723577235772,0.674655206121742,0.60348837305652,391,292,156,228
0.37,0.6325973843341304,0.5714285714285714,0.7093235831809872,0.632952691680261,0.6710670759613979,0.60211957008519,388,291,159,229
0.38,0.6325973843341304,0.56973293768546,0.7020109689213894,0.628992628992629,0.6662227500253095,0.6000837344073447,384,290,163,230
0.39,0.6325973843341304,0.5731523378582202,0.6946983546617916,0.628099173553719,0.6622984062638376,0.6015253978620518,380,283,167,237
0.4,0.6325973843341304,0.5764525993883792,0.6892138939670932,0.6278101582014988,0.6594694713108223,0.6030888240214654,377,277,170,243
0.41,0.6325973843341304,0.578538102643857,0.680073126142596,0.6252100840336134,0.6541190651482081,0.6033515533988386,372,271,175,249
0.42,0.6325973843341304,0.5801886792452831,0.6745886654478976,0.6238377007607777,0.6509651198190082,0.6037651267177009,369,267,178,253
0.43,0.6325973843341304,0.580952380952381,0.6691042047531993,0.6219201359388276,0.647647620025074,0.6035717081246649,366,264,181,256
0.44,0.6325973843341304,0.5819935691318328,0.6617915904936015,0.6193327630453379,0.6432151010272282,0.6033160903463438,362,260,185,260
0.45,0.6325973843341304,0.5811688311688312,0.6544789762340036,0.6156491831470335,0.638453719927938,0.6017986473953517,358,258,189,262
0.46,0.6325973843341304,0.5816993464052288,0.6508226691042047,0.6143226919758412,0.6362276190116808,0.6016659576621928,356,256,191,264
0.47,0.6325973843341304,0.5834710743801653,0.6453382084095064,0.6128472222222222,0.6330427477382459,0.6021091807235754,353,252,194,268
0.48,0.6325973843341304,0.5882352941176471,0.6398537477148081,0.6129597197898424,0.6303342666611829,0.6045250398626023,350,245,197,275
0.49,0.6325973843341304,0.588135593220339,0.6343692870201096,0.6103781882145998,0.6268175768412608,0.6037007299413755,347,243,200,277
0.5,0.6325973843341304,0.5896551724137931,0.6252285191956124,0.6069210292812778,0.6212100452490156,0.6034233718581059,342,238,205,282
0.51,0.6325973843341304,0.5923344947735192,0.6215722120658135,0.6066012488849242,0.6192859575652101,0.6046670989190629,340,234,207,286
0.52,0.6325973843341304,0.5957446808510638,0.6142595978062158,0.6048604860486049,0.6151074215845154,0.6058499631069394,336,228,211,292
0.53,0.6325973843341304,0.5992779783393501,0.6069469835466179,0.6030881017257039,0.6109193991578462,0.6070848965542124,332,222,215,298
0.54,0.6325973843341304,0.6003649635036497,0.6014625228519196,0.6009132420091324,0.6075247108955256,0.6069759312213906,329,219,218,301
0.55,0.6325973843341304,0.6044362292051756,0.5978062157221207,0.6011029411764706,0.6057534670808276,0.6090684738223551,327,214,220,306
0.56,0.6325973843341304,0.6045197740112994,0.5868372943327239,0.5955473098330241,0.5986023169830952,0.607443556822383,321,210,226,310
0.57,0.6325973843341304,0.6068702290076335,0.5813528336380256,0.5938375350140056,0.5953471541900406,0.6081058518748446,318,206,229,314
0.58,0.6325973843341304,0.6090373280943026,0.56672760511883,0.5871212121212122,0.5860196430626048,0.6071745045503409,310,199,237,321
0.59,0.6325973843341304,0.6247334754797441,0.5356489945155393,0.5767716535433071,0.5673754701875878,0.6119177106696903,293,176,254,344
0.6,0.6325973843341304,0.6212121212121212,0.5246800731261426,0.5688800792864221,0.559523537215824,0.6077895612588133,287,175,260,345
0.61,0.6325973843341304,0.6252771618625277,0.5155393053016454,0.5651302605210421,0.5538282076739613,0.6086971359544026,282,169,265,351
0.62,0.6325973843341304,0.6272727272727273,0.5045703839122486,0.5592705167173252,0.5465858238381479,0.6079369955183873,276,164,271,356
0.63,0.6325973843341304,0.628175519630485,0.49725776965265084,0.5551020408163265,0.5416789739380494,0.6071378489269665,272,161,275,359
0.64,0.6325973843341304,0.6264775413711584,0.4844606946983547,0.5463917525773195,0.5326673499891993,0.6036757733256011,265,158,282,362
0.65,0.6325973843341304,0.6301703163017032,0.473491773308958,0.5407098121085595,0.5254783071538729,0.6038175786502455,259,152,288,368
0.66,0.6325973843341304,0.6423173803526449,0.46617915904936014,0.5402542372881356,0.5216853275779468,0.6097544382295892,255,142,292,378
0.67,0.6325973843341304,0.6391752577319587,0.453382084095064,0.5304812834224599,0.5123549039410961,0.6052514907595434,248,140,299,380
0.68,0.6325973843341304,0.6470588235294118,0.4424131627056673,0.5255157437567861,0.5053807813466955,0.6077036117585678,242,132,305,388
0.69,0.6325973843341304,0.6530054644808743,0.4369287020109689,0.5235487404162102,0.5020484499971736,0.6100868312321263,239,127,308,393
0.7,0.6325973843341304,0.6534090909090909,0.42047531992687387,0.5116796440489433,0.490261030044946,0.6067279155360545,230,122,317,398
0.71,0.6325973843341304,0.6550724637681159,0.41316270566727603,0.5067264573991032,0.48511876692019507,0.606073645970615,226,119,321,401
0.72,0.6325973843341304,0.6626506024096386,0.40219378427787933,0.5005688282138794,0.4777870174699296,0.6080154265358092,220,112,327,408
0.73,0.6325973843341304,0.6718266253869969,0.396709323583181,0.49885057471264366,0.47452931107220964,0.6120879619741176,217,106,330,414
0.74,0.6325973843341304,0.6730769230769231,0.38391224862888484,0.4889406286379511,0.4651577897726538,0.6097401269966729,210,102,337,418
0.75,0.6325973843341304,0.6788079470198676,0.37477148080438755,0.4829210836277974,0.4587815423573591,0.6107997754650991,205,97,342,423
0.76,0.6325973843341304,0.6758620689655173,0.3583180987202925,0.46833930704898447,0.44618031834166766,0.6049523034642801,196,94,351,426
0.77,0.6325973843341304,0.6654804270462633,0.34186471663619744,0.45169082125603865,0.43295908156173635,0.5947669367667693,187,94,360,426
0.78,0.6325973843341304,0.6703703703703704,0.33089579524680074,0.4430844553243574,0.4248927110875337,0.5946299986493184,181,89,366,431
0.79,0.6325973843341304,0.6653696498054474,0.3126142595978062,0.4253731343283582,0.41043854696423665,0.5868162420680573,171,86,376,434
0.8,0.6325973843341304,0.6831275720164609,0.30347349177330896,0.42025316455696204,0.40433217212056916,0.5941592122421451,166,77,381,443
0.81,0.6325973843341304,0.6837606837606838,0.29250457038391225,0.40973111395646605,0.395691096245722,0.5913191529341078,160,74,387,446
0.82,0.6325973843341304,0.6933333333333334,0.2851919561243144,0.40414507772020725,0.39035897824504545,0.5944296668495549,156,69,391,451
0.83,0.6325973843341304,0.6872037914691943,0.26508226691042047,0.38258575197889183,0.37383633591570387,0.5848970981950907,145,66,402,454
0.84,0.6325973843341304,0.6834170854271356,0.24862888482632542,0.3646112600536193,0.36021729729607455,0.5776113975964796,136,63,411,457
0.85,0.6325973843341304,0.6787564766839378,0.23948811700182815,0.35405405405405405,0.3524797515839564,0.5721139314250112,131,62,416,458
0.86,0.6325973843341304,0.6739130434782609,0.226691042047532,0.3392612859097127,0.3416433836635059,0.5652543843788703,124,60,423,460
0.87,0.6325973843341304,0.6704545454545454,0.21572212065813529,0.326417704011065,0.33230584839921323,0.5596720607974183,118,58,429,462
0.88,0.6325973843341304,0.6807228915662651,0.20658135283363802,0.3169705469845722,0.32490131737901673,0.5619720867453303,113,53,434,467
0.89,0.6325973843341304,0.6774193548387096,0.19195612431444242,0.29914529914529914,0.31224112876763704,0.5549727440297707,105,50,442,470
0.9,0.6325973843341304,0.696551724137931,0.1846435100548446,0.29190751445086704,0.3064134862295085,0.5623675932710517,101,44,446,476
0.91,0.6325973843341304,0.7014925373134329,0.17184643510054845,0.27606461086637296,0.2952620776770122,0.5600851287834544,94,40,453,480
0.92,0.6325973843341304,0.7096774193548387,0.16087751371115175,0.26229508196721313,0.2856467583125659,0.5600467111344094,88,36,459,484
0.93,0.6325973843341304,0.693069306930693,0.12797074954296161,0.21604938271604937,0.2553196664531217,0.5378689451469874,70,31,477,489
0.94,0.6325973843341304,0.6777777777777778,0.11151736745886655,0.19152276295133439,0.23973498948165967,0.5228651946411154,61,29,486,491
0.95,0.6325973843341304,0.6621621621621622,0.08957952468007313,0.15780998389694043,0.21865223437594478,0.5049435531169892,49,25,498,495
