threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.79,0.6554703979749684,0.6829268292682927,0.3071297989031079,0.42370744010088274,0.4117712110768124,0.5996697262594048,168,78,379,442
0.8,0.6554703979749684,0.6900826446280992,0.3053016453382084,0.4233206590621039,0.41074109998272906,0.6031315996276745,167,75,380,445
0.81,0.6554703979749684,0.6936170212765957,0.2979890310786106,0.41687979539641945,0.40515253375322485,0.6029665288522175,163,72,384,448
0.82,0.6554703979749684,0.7030567685589519,0.2943327239488117,0.41494845360824745,0.4027449776518738,0.6071069999569438,161,68,386,452
0.83,0.6554703979749684,0.7008928571428571,0.2870201096892139,0.4072632944228275,0.3967831227664489,0.6037194964932705,157,67,390,453
0.84,0.6554703979749684,0.7075471698113207,0.2742230347349177,0.3952569169960474,0.38678267206126676,0.6034447395994682,150,62,397,458
0.85,0.6554703979749684,0.7164179104477612,0.263254113345521,0.3850267379679144,0.37822915765812853,0.6048110562092486,144,57,403,463
0.86,0.6554703979749684,0.71875,0.2522851919561243,0.37347767253044656,0.3692799773321898,0.6025123813541277,138,54,409,466
0.87,0.6554703979749684,0.7189189189189189,0.24314442413162707,0.3633879781420765,0.36168268510343016,0.599569932497076,133,52,414,468
0.88,0.6554703979749684,0.7109826589595376,0.22486288848263253,0.3416666666666667,0.34602552383630997,0.5890854090747625,123,50,424,470
0.89,0.6554703979749684,0.7195121951219512,0.21572212065813529,0.3319268635724332,0.33853319899579126,0.5904282362276992,118,46,429,474
0.9,0.6554703979749684,0.7161290322580646,0.20292504570383912,0.3162393162393162,0.3274283973187081,0.5840303905958208,111,44,436,476
0.91,0.6554703979749684,0.7181208053691275,0.1956124314442413,0.3074712643678161,0.3211416746274592,0.5823958615899023,107,42,440,478
0.92,0.6554703979749684,0.7050359712230215,0.17915904936014626,0.2857142857142857,0.3063878899893525,0.5693263509207902,98,41,449,479
0.93,0.6554703979749684,0.703125,0.16453382084095064,0.26666666666666666,0.293360990015469,0.5626565795949937,90,38,457,482
0.94,0.6554703979749684,0.7207207207207207,0.14625228519195613,0.24316109422492402,0.27716855045844896,0.5644027682228312,80,31,467,489
0.95,0.6554703979749684,0.7045454545454546,0.113345521023766,0.1952755905511811,0.24634951727223103,0.5419494840330753,62,26,485,494
